geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00037600,4.6,40.8,40.8,13.8
E00037601,16.5,41,36,6.5
E00037602,5.6,20.8,50,23.6
E00037628,5.7,25.5,42.7,26.1
E00037629,9.5,36.5,37.3,16.7
E00037631,3.1,27.6,43.9,25.5
E00037632,10.9,48.2,28.5,12.4
E00037634,13.2,45.7,29.5,11.6
E00037636,39.2,42.3,17.5,1
E00037637,21.3,41.9,28.8,8.1
E00037638,23.2,43.2,27.2,6.4
E00037639,18.9,54.7,20.8,5.7
E00037640,15,39,43.7,2.3
E00037641,4,38.5,40.8,16.7
E00037642,4.7,31.1,48.1,16
E00037644,34.2,44.1,19.8,1.8
E00037645,15.7,47,26.1,11.3
E00037646,4.3,20.3,52.2,23.2
E00037647,15.4,34,41.7,9
E00037648,10.2,38.9,37,13.9
E00037649,7,36.7,46.9,9.4
E00037650,10.3,46.6,29.5,13.7
E00037651,5.4,36.2,42.5,15.8
E00037652,7.3,28.5,46,18.2
E00037653,4.9,38.9,41,15.3
E00037654,14.5,45.2,32.3,8.1
E00037655,15.5,30.2,38.8,15.5
E00037656,8.9,30.6,47.6,12.9
E00037657,10.7,40.2,35.5,13.6
E00037658,6.1,34.8,49.6,9.6
E00037659,26.4,37.7,27.4,8.5
E00037660,9.8,49,34.3,6.9
E00037661,4.2,50.7,35.9,9.2
E00037662,7.2,37.6,40.8,14.4
E00037663,42.3,42.3,15.3,0
E00037664,10.6,56.1,22.8,10.6
E00037665,28.8,46.6,17.8,6.8
E00037666,16.1,45.5,23.8,14.7
E00037667,12.1,44.4,34.7,8.9
E00041199,0,21.8,50.9,27.3
E00041254,26,37.4,25.2,11.4
E00041256,16.1,47.2,23.6,13
E00041258,10.7,46.6,30.1,12.6
E00041260,33.9,44.6,16.9,4.5
E00041261,28.4,40.2,21.6,9.8
E00041262,24.2,38.3,29.2,8.3
E00041263,17.2,42.8,32.4,7.6
E00041264,46.8,37.3,13.5,2.4
E00041267,25,34.2,27.5,13.3
E00041269,30.8,45.8,15,8.4
E00041270,28.8,34.8,30.3,6.1
E00041272,13.7,43.8,30.8,11.6
E00041273,6.5,29.4,41.2,22.9
E00041274,16.2,43.8,33.8,6.2
E00041275,18.3,46.7,24.2,10.8
E00041276,23.1,42.7,23.1,11.1
E00041279,26.5,48.7,15.9,8.8
E00041283,19.8,50.5,22.5,7.2
E00041284,23,43.7,25.3,8
E00041285,14.5,46,31.5,8.1
E00041286,16.2,34.3,33.3,16.2
E00041287,4.9,50,30.4,14.7
E00041290,17.1,38.2,32.5,12.2
E00041291,16,41.2,34.5,8.4
E00041292,13.3,35.3,40,11.3
E00041293,30.3,40.9,20.5,8.3
E00041296,14.2,44,31.3,10.4
E00041297,22.5,48.3,26.7,2.5
E00168693,7.5,37.5,46.5,8.5
E00168712,4.6,43.5,38.9,13
E00168717,4.4,31.5,54.2,9.9
E00168718,5,40,43,12
E00180091,15.7,43,37.2,4.1
E00180135,5.8,18,66.9,9.4
E00185185,26,42.3,22.1,9.6
E00185211,11.9,40.5,36.2,11.4
E00185253,35.7,42.9,18.6,2.9
