geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00037600,0.9,20.2,42.2,36.7
E00037601,2.9,37.9,40,19.3
E00037602,0,6.3,26.4,67.4
E00037628,2.6,15.6,41.6,40.3
E00037629,4.8,23,61.1,11.1
E00037631,2,24.5,48,25.5
E00037632,1.5,33.8,51.5,13.2
E00037634,2.3,2.3,75.8,19.5
E00037636,16.3,35.7,36.7,11.2
E00037637,0.6,20.1,74.8,4.4
E00037638,4.8,22.4,61.6,11.2
E00037639,11.3,19.8,65.1,3.8
E00037640,0,25.4,54.5,20.2
E00037641,0,11.6,56.4,32
E00037642,0,3.8,44.3,51.9
E00037644,24.5,30.9,42.7,1.8
E00037645,0.9,17.5,76.3,5.3
E00037646,0.7,14.5,26.1,58.7
E00037647,2.6,32.1,30.1,35.3
E00037648,0.9,8.3,77.8,13
E00037649,0,13.8,66.9,19.2
E00037650,0,25.7,62.8,11.5
E00037651,4.6,25.2,29.4,40.8
E00037652,5.1,19.1,41.2,34.6
E00037653,2.1,18.8,47.9,31.3
E00037654,1.6,32.3,44.1,22
E00037655,7.6,11.4,59.8,21.2
E00037656,1.6,18.7,41.5,38.2
E00037657,4.1,33.5,40.6,21.8
E00037658,0,18.3,31.3,50.4
E00037659,11.2,30.8,53.3,4.7
E00037660,7.8,28.4,40.2,23.5
E00037661,0,16.2,59.9,23.9
E00037662,8.9,27.4,43.5,20.2
E00037663,27,50.5,21.6,0.9
E00037664,4.1,48.8,36.6,10.6
E00037665,12.9,33.6,44.8,8.6
E00037666,7.9,25.7,51.4,15
E00037667,2.5,26.2,54.9,16.4
E00041199,1.8,21.1,40.4,36.8
E00041254,0,35.8,56.9,7.3
E00041256,1.8,27.6,54,16.6
E00041258,1.9,33,49.5,15.5
E00041260,16.3,46.6,33.7,3.4
E00041261,25.5,15.1,37.7,21.7
E00041262,14.4,5.9,73.7,5.9
E00041263,0.7,25.5,57.4,16.3
E00041264,53.5,15,29.1,2.4
E00041267,0.8,33.1,57.9,8.3
E00041269,20.2,14.7,55,10.1
E00041270,0,37.9,37.9,24.2
E00041272,0,26.7,56.8,16.4
E00041273,4.1,22.5,44.4,29
E00041274,2.3,13.1,70.8,13.8
E00041275,6.7,22.5,63.3,7.5
E00041276,0.9,29.1,67.5,2.6
E00041279,0,19.1,72.7,8.2
E00041283,3.6,20.7,70.3,5.4
E00041284,1.1,50.6,39.3,9
E00041285,0,29.3,67.5,3.3
E00041286,1,22.9,65.7,10.5
E00041287,0,12.7,69.6,17.6
E00041290,7.3,28.2,49.2,15.3
E00041291,0,26.1,72.3,1.7
E00041292,0.7,26.2,59.7,13.4
E00041293,30.5,17.6,42,9.9
E00041296,3.7,22.8,58.1,15.4
E00041297,0.8,39,55.9,4.2
E00168693,0,23.7,35.4,40.9
E00168712,0,5.3,66.4,28.2
E00168717,0,7.4,34.2,58.4
E00168718,1,19.6,47.1,32.4
E00180091,2.5,36.4,45.5,15.7
E00180135,2.9,5.8,17.4,73.9
E00185185,28.8,20.7,39.9,10.6
E00185211,8.6,34.6,24.3,32.4
E00185253,14.3,48.6,31.4,5.7
