geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00037600,98.4,0,1.6
E00037601,97.4,1.5,1.1
E00037602,94.7,2.1,3.2
E00037628,95.7,1,3.3
E00037629,98.9,0,1.1
E00037631,95,1.7,3.4
E00037632,96.2,0.3,3.4
E00037634,98.8,0,1.2
E00037636,97.1,0,2.9
E00037637,97.1,0.6,2.3
E00037638,99.3,0.4,0.4
E00037639,98.7,0,1.3
E00037640,98.8,0.8,0.4
E00037641,97.6,0,2.4
E00037642,97.2,0.7,2.1
E00037644,95.5,0,4.5
E00037645,98,0.4,1.6
E00037646,95.1,1.4,3.5
E00037647,97.8,0.8,1.4
E00037648,96.1,0,3.9
E00037649,96.8,1.1,2.1
E00037650,97.4,0.3,2.3
E00037651,98.2,1,0.8
E00037652,99.1,0.6,0.3
E00037653,97.3,0.3,2.4
E00037654,96.9,1.7,1.4
E00037655,98.6,0.7,0.7
E00037656,98.1,0,1.9
E00037657,97,0.3,2.7
E00037658,96.8,1.2,2
E00037659,97.2,0.9,1.8
E00037660,92.6,1.4,6
E00037661,98.1,0,1.9
E00037662,96.1,0,3.9
E00037663,100,0,0
E00037664,97.5,0.8,1.7
E00037665,98.1,0,1.9
E00037666,97.5,0.6,1.9
E00037667,97.6,0,2.4
E00041199,98.6,1.4,0
E00041254,98.1,0.3,1.6
E00041256,98.5,0.3,1.2
E00041258,99.6,0,0.4
E00041260,98.2,1.1,0.8
E00041261,97.2,0,2.8
E00041262,97.3,2,0.7
E00041263,97.7,1.3,1
E00041264,100,0,0
E00041267,98.4,0.3,1.3
E00041269,97.3,0.4,2.3
E00041270,92.9,1.4,5.7
E00041272,96.3,2.3,1.4
E00041273,98.5,1,0.5
E00041274,98,0.3,1.7
E00041275,97.1,1.8,1.1
E00041276,96.9,0.3,2.7
E00041279,98.7,0,1.3
E00041283,98.5,0.8,0.8
E00041284,96.8,0.5,2.7
E00041285,95.8,0,4.2
E00041286,92.3,2.4,5.2
E00041287,97.3,2.3,0.5
E00041290,93,2.1,4.9
E00041291,97.8,1.1,1.1
E00041292,99.2,0.5,0.3
E00041293,99.2,0.4,0.4
E00041296,98.2,1.1,0.8
E00041297,95.7,1.3,3
E00168693,98.3,0.4,1.3
E00168712,97.2,0,2.8
E00168717,95.7,1,3.3
E00168718,98.9,0.4,0.8
E00180091,99.1,0,0.9
E00180135,99,0.7,0.2
E00185185,98.6,0.7,0.7
E00185211,94.8,1.6,3.6
E00185253,90.2,3.3,6.6
