areacd,sex-001,sex-002
E00106461,51,49
E00106462,46.7,53.3
E00106463,55,45
E00106464,52.1,47.9
E00106465,53.3,46.7
E00106466,43.4,56.6
E00106467,45.6,54.4
E00106468,53.7,46.3
E00106469,50.5,49.5
E00106470,51.5,48.5
E00106471,47.7,52.3
E00106472,50.6,49.4
E00106473,50.8,49.2
E00106474,50.6,49.4
E00106475,51.7,48.3
E00106476,53.3,46.7
E00106477,55.2,44.8
E00106478,52.8,47.2
E00106479,52.9,47.1
E00106480,50.6,49.4
E00106481,52.9,47.1
E00106482,51.9,48.1
E00106483,52.8,47.2
E00106484,50.8,49.2
E00106485,51.1,48.9
E00106486,54.9,45.1
E00106487,53.7,46.3
E00106488,53.1,46.9
E00106489,51.2,48.8
E00106490,52.3,47.7
E00106491,51.7,48.3
E00106492,54.7,45.3
E00106493,54.2,45.8
E00106494,51.3,48.7
E00106495,60.1,39.9
E00106496,49.8,50.2
E00106497,48.4,51.6
E00106498,52,48
E00106499,53.2,46.8
E00106500,48.7,51.3
E00106501,48.1,51.9
E00106502,53.6,46.4
E00106503,46.6,53.4
E00106504,51.2,48.8
E00106505,50.7,49.3
E00106506,49.5,50.5
E00106507,52.8,47.2
E00106508,48.6,51.4
E00106509,56.3,43.7
E00106510,48.8,51.2
E00106511,50.8,49.2
E00106512,52.7,47.3
E00106513,45.4,54.6
E00106514,49.5,50.5
E00106515,54.1,45.9
E00106516,48.6,51.4
E00106517,48.9,51.1
E00106518,46.7,53.3
E00106519,51.2,48.8
E00106520,48.5,51.5
E00106521,40.2,59.8
E00106522,50.5,49.5
E00106523,41.4,58.6
E00106524,50,50
E00106525,51.8,48.2
E00106526,49.2,50.8
E00106527,47.1,52.9
E00106528,62.1,37.9
E00106529,54.3,45.7
E00106530,51.4,48.6
E00106531,50.2,49.8
E00106532,51.6,48.4
E00106533,51.6,48.4
E00106534,47.8,52.2
E00106535,52.3,47.7
E00106536,53.3,46.7
E00106537,44.1,55.9
E00106538,48.7,51.3
E00106539,53.2,46.8
E00106541,51,49
E00106545,48.4,51.6
E00106546,47.5,52.5
E00106547,50.7,49.3
E00106548,46,54
E00106549,46.3,53.7
E00106550,45.8,54.2
E00106551,47.9,52.1
E00106552,51.1,48.9
E00106553,51.9,48.1
E00106554,49.4,50.6
E00106555,49.7,50.3
E00106556,46.6,53.4
E00106557,57.4,42.6
E00106558,46.2,53.8
E00106559,53.6,46.4
E00106560,46.9,53.1
E00106561,50,50
E00106562,45.6,54.4
E00106563,46.7,53.3
E00106564,51.5,48.5
E00106565,54.6,45.4
E00106566,52.6,47.4
E00106567,51.1,48.9
E00106568,53.1,46.9
E00106569,53.3,46.7
E00106570,51.1,48.9
E00106571,52.1,47.9
E00106572,54.4,45.6
E00106573,52.8,47.2
E00106574,47.8,52.2
E00106575,50.4,49.6
E00106576,50,50
E00106577,51.5,48.5
E00106578,54.2,45.8
E00106579,53.7,46.3
E00106580,52.9,47.1
E00106581,53.1,46.9
E00106582,51.1,48.9
E00106583,50.6,49.4
E00106584,52.7,47.3
E00106585,53.1,46.9
E00106586,44.4,55.6
E00106587,48.2,51.8
E00106588,47.8,52.2
E00106589,51.7,48.3
E00106590,52.4,47.6
E00106591,51.2,48.8
E00106592,52.7,47.3
E00106593,49.6,50.4
E00106594,48.2,51.8
E00106595,49,51
E00106596,53.1,46.9
E00106597,49.7,50.3
E00106598,48.4,51.6
E00106599,50.8,49.2
E00106600,46.3,53.7
E00106601,50.7,49.3
E00106602,51.6,48.4
E00106603,55.2,44.8
E00106604,48.6,51.4
E00106605,51.9,48.1
E00106606,56.6,43.4
E00106607,49.2,50.8
E00106609,49.5,50.5
E00106610,51.4,48.6
E00106611,53.5,46.5
E00106612,47.2,52.8
E00106613,49.6,50.4
E00106614,55.5,44.5
E00106615,48.2,51.8
E00106616,53.4,46.6
E00106617,54.6,45.4
E00106618,55.3,44.7
E00106619,51,49
E00106620,50,50
E00106621,47.8,52.2
E00106622,51.3,48.7
E00106623,52.6,47.4
E00106624,52.3,47.7
E00106625,53.1,46.9
E00106626,58.8,41.2
E00106627,49.6,50.4
E00106628,52.4,47.6
E00106629,55.8,44.2
E00106630,51.4,48.6
E00106631,56,44
E00106632,45.3,54.7
E00106633,50,50
E00106634,49.1,50.9
E00106635,50.9,49.1
E00106636,52.3,47.7
E00106637,52.4,47.6
E00106638,52.2,47.8
E00106639,47.2,52.8
E00106640,54.8,45.2
E00106641,48.4,51.6
E00106642,51.8,48.2
E00106643,43.7,56.3
E00106644,53.4,46.6
E00106645,54.9,45.1
E00106646,54.2,45.8
E00106647,48.4,51.6
E00106648,52.2,47.8
E00106649,55.3,44.7
E00106650,49.7,50.3
E00106651,48.9,51.1
E00106652,47.7,52.3
E00106653,44.7,55.3
E00106654,55.1,44.9
E00106655,53.1,46.9
E00106656,53,47
E00106657,55.1,44.9
E00106658,54.1,45.9
E00106659,54.4,45.6
E00106660,50.8,49.2
E00106661,52.7,47.3
E00106662,48.8,51.2
E00106663,58.1,41.9
E00106664,50,50
E00106665,52.7,47.3
E00106666,51.7,48.3
E00106667,54.5,45.5
E00106668,53,47
E00106669,55,45
E00106670,53.8,46.2
E00106671,49,51
E00106672,52.8,47.2
E00106673,54.8,45.2
E00106674,55.9,44.1
E00106675,57.5,42.5
E00106676,51,49
E00106677,51.1,48.9
E00106678,56.3,43.8
E00106679,55.9,44.1
E00106680,48.8,51.2
E00106681,54.9,45.1
E00106682,51.7,48.3
E00106683,50.1,49.9
E00106684,54.2,45.8
E00106685,54.7,45.3
E00106686,53.5,46.5
E00106687,52.2,47.8
E00106688,54.8,45.2
E00106689,52,48
E00106690,51.2,48.8
E00106691,54.2,45.8
E00106692,50.8,49.2
E00106693,56.8,43.2
E00106694,51.8,48.2
E00106697,50.3,49.7
E00106698,53.6,46.4
E00106699,45.9,54.1
E00106700,50.5,49.5
E00106701,50,50
E00106702,48.6,51.4
E00106703,52.6,47.4
E00106704,49.7,50.3
E00106705,49.2,50.8
E00106706,52.5,47.5
E00106707,51.2,48.8
E00106708,56.8,43.2
E00106709,48.3,51.7
E00106710,51.8,48.2
E00106711,47.6,52.4
E00106712,50.3,49.7
E00106713,56.3,43.7
E00106714,54,46
E00106715,55,45
E00106716,51.5,48.5
E00106717,52.8,47.2
E00106718,53.6,46.4
E00106719,51.2,48.8
E00106720,56.5,43.5
E00106721,55,45
E00106722,52.9,47.1
E00106723,50.8,49.2
E00106724,52.2,47.8
E00106725,54.1,45.9
E00106726,52.3,47.7
E00106727,54.9,45.1
E00106728,54.6,45.4
E00106729,54,46
E00106730,48.7,51.3
E00106731,52.9,47.1
E00106732,53.1,46.9
E00106733,55.2,44.8
E00106734,50.4,49.6
E00106735,49.3,50.7
E00106736,47,53
E00106737,52,48
E00106738,51.7,48.3
E00106739,52.3,47.7
E00106740,51.9,48.1
E00106741,47.4,52.6
E00106742,51.6,48.4
E00106743,49.5,50.5
E00106744,53.5,46.5
E00106745,52.9,47.1
E00106746,53.4,46.6
E00106747,55.5,44.5
E00106748,51.8,48.2
E00106749,51.1,48.9
E00106750,50.9,49.1
E00106751,49.1,50.9
E00106753,50.7,49.3
E00106754,51.2,48.8
E00106755,54,46
E00106756,52.4,47.6
E00106757,48.6,51.4
E00106758,53.6,46.4
E00106759,49.8,50.2
E00106760,50,50
E00106761,52.3,47.7
E00106762,47.8,52.2
E00106763,50.9,49.1
E00107084,51,49
E00107085,53.6,46.4
E00107086,54.4,45.6
E00107087,54.4,45.6
E00107088,53.1,46.9
E00107089,50.1,49.9
E00107090,52.6,47.4
E00107091,55,45
