areacd,heating_type_3a-001,heating_type_3a-002
E00106461,0,100
E00106462,0,100
E00106463,0.9,99.1
E00106464,0.9,99.1
E00106465,0,100
E00106466,0,100
E00106467,0,100
E00106468,2.7,97.3
E00106469,2.4,97.6
E00106470,0.7,99.3
E00106471,0.9,99.1
E00106472,0.7,99.3
E00106473,0.5,99.5
E00106474,0.5,99.5
E00106475,0.5,99.5
E00106476,2.8,97.2
E00106477,1.9,98.1
E00106478,0.9,99.1
E00106479,0.7,99.3
E00106480,0,100
E00106481,1.4,98.6
E00106482,1.7,98.3
E00106483,3.6,96.4
E00106484,0,100
E00106485,0.8,99.2
E00106486,0,100
E00106487,2.4,97.6
E00106488,3.4,96.6
E00106489,0,100
E00106490,0,100
E00106491,2.5,97.5
E00106492,1.8,98.2
E00106493,0,100
E00106494,0.7,99.3
E00106495,2.3,97.7
E00106496,5.3,94.7
E00106497,3.4,96.6
E00106498,0.8,99.2
E00106499,0.8,99.2
E00106500,0,100
E00106501,4.9,95.1
E00106502,0,100
E00106503,4.3,95.7
E00106504,1,99
E00106505,2.8,97.2
E00106506,0,100
E00106507,0.7,99.3
E00106508,1.6,98.4
E00106509,5,95
E00106510,0,100
E00106511,1,99
E00106512,3.3,96.7
E00106513,3.3,96.7
E00106514,4.3,95.7
E00106515,4.2,95.8
E00106516,4.4,95.6
E00106517,4,96
E00106518,5.6,94.4
E00106519,5,95
E00106520,4.9,95.1
E00106521,4.4,95.6
E00106522,0.6,99.4
E00106523,6.8,93.2
E00106524,3.3,96.7
E00106525,5.4,94.6
E00106526,3.3,96.7
E00106527,3.5,96.5
E00106528,2.8,97.2
E00106529,5.9,94.1
E00106530,5.6,94.4
E00106531,0.9,99.1
E00106532,3.1,96.9
E00106533,2.6,97.4
E00106534,0,100
E00106535,4.6,95.4
E00106536,3.6,96.4
E00106537,2,98
E00106538,6.5,93.5
E00106539,7.2,92.8
E00106541,4.4,95.6
E00106545,2,98
E00106546,4.5,95.5
