areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00106461,7,23.5,69.5
E00106462,7.3,21.9,70.8
E00106463,10.4,30.4,59.1
E00106464,9.9,19.8,70.3
E00106465,10.3,11,78.8
E00106466,4.1,25.2,70.7
E00106467,7.6,47.9,44.5
E00106468,6.3,16.1,77.7
E00106469,4.9,24.4,70.7
E00106470,4.4,26.3,69.3
E00106471,4.6,56,39.4
E00106472,3.5,19.1,77.3
E00106473,6,24.2,69.8
E00106474,8.1,19.5,72.4
E00106475,6.6,12.2,81.1
E00106476,3.7,40.7,55.6
E00106477,7.5,30,62.5
E00106478,9.4,30.8,59.8
E00106479,4.1,25.7,70.3
E00106480,7.8,21.6,70.6
E00106481,7.1,26.5,66.4
E00106482,8.1,24.4,67.5
E00106483,9.9,33.3,56.8
E00106484,6,31.6,62.4
E00106485,12.4,24,63.6
E00106486,5.1,30.5,64.4
E00106487,7.4,25.4,67.2
E00106488,8.7,16.5,74.8
E00106489,9.2,22.7,68.1
E00106490,6.7,32.6,60.7
E00106491,6.1,36.5,57.4
E00106492,9.1,22.7,68.2
E00106493,9.7,32.7,57.5
E00106494,3.7,48.5,47.8
E00106495,7.1,49.2,43.7
E00106496,10.5,48.9,40.6
E00106497,8.4,46.2,45.4
E00106498,7.8,39.1,53.1
E00106499,11.4,23.6,65
E00106500,8.3,33.1,58.7
E00106501,7.4,41.7,50.9
E00106502,8.3,32.3,59.4
E00106503,10.5,42.6,46.9
E00106504,7.5,46.2,46.2
E00106505,3.6,31.9,64.5
E00106506,7.4,21.6,70.9
E00106507,7.6,38.2,54.2
E00106508,6.3,25.4,68.3
E00106509,3.4,49.6,47
E00106510,15.7,36.4,47.9
E00106511,3.8,48.1,48.1
E00106512,7.5,39.2,53.3
E00106513,1.7,36.4,62
E00106514,8.1,45.3,46.6
E00106515,9.2,32.4,58.5
E00106516,10.4,47,42.6
E00106517,9.3,47.3,43.3
E00106518,2.5,66.9,30.6
E00106519,11.4,55.7,32.9
E00106520,5.9,48.1,45.9
E00106521,11.4,59.3,29.3
E00106522,6.4,54.4,39.2
E00106523,6.7,56.7,36.7
E00106524,4.9,39,56.1
E00106525,10.7,63.3,26
E00106526,11.6,47.9,40.5
E00106527,5,46,48.9
E00106528,5.6,70.4,23.9
E00106529,5.1,35.9,59
E00106530,11.5,34.6,53.8
E00106531,8,33.9,58
E00106532,6.2,51.5,42.3
E00106533,6,45.7,48.3
E00106534,8.7,40.2,51.1
E00106535,7.3,47.7,45
E00106536,4.9,56.3,38.7
E00106537,1,69.7,29.3
E00106538,4.9,62.3,32.8
E00106539,11.3,57.7,31
E00106541,4.6,51.4,44
E00106545,11.2,39.8,49
E00106546,1.9,62.3,35.7
E00106547,9,50,41
E00106548,4.2,56.7,39.2
E00106549,9.9,55.4,34.7
E00106550,1.4,58.5,40.1
E00106551,8.5,51.9,39.6
E00106552,8,45.7,46.4
E00106553,8.3,49.2,42.4
E00106554,4.9,52.1,43
E00106555,0.8,65.9,33.3
E00106556,6.5,43.5,50
E00106557,0.8,60,39.2
E00106558,7.2,60.9,31.9
E00106559,3.5,56,40.4
E00106560,3.1,58.2,38.8
E00106561,3.6,60,36.4
E00106562,6.7,63.3,30
E00106563,1.1,61.7,37.2
E00106564,1.4,84.9,13.7
E00106565,0.8,54.2,45
E00106566,1.8,19.3,78.9
E00106567,8.5,22.7,68.8
E00106568,3.6,38.6,57.9
E00106569,2.5,23.7,73.7
E00106570,5.5,24.2,70.3
E00106571,1.7,23.3,75
E00106572,4.8,21.1,74.1
E00106573,1.6,38.1,60.3
E00106574,5,47.1,47.9
E00106575,10,20.8,69.2
E00106576,8,19.6,72.5
E00106577,3.6,33.3,63.1
E00106578,8.4,25.2,66.4
E00106579,0.8,41.8,57.4
E00106580,7.6,31.1,61.3
E00106581,8.9,26,65
E00106582,5.3,19.3,75.3
E00106583,9.6,45.6,44.7
E00106584,3.6,67.6,28.8
E00106585,8.6,44.4,46.9
E00106586,8,48.4,43.7
