areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00106461,80.3,13.5,6.2
E00106462,86,10.3,3.7
E00106463,78.9,12.9,8.2
E00106464,83.4,12.5,4.2
E00106465,86.2,11.5,2.3
E00106466,77.1,15.7,7.2
E00106467,64.3,22.6,13.2
E00106468,83.2,11.1,5.7
E00106469,78.9,11,10.1
E00106470,78.2,16,5.8
E00106471,65.7,19.7,14.6
E00106472,81.1,13.9,5
E00106473,81.2,13.4,5.4
E00106474,88,8.8,3.2
E00106475,88.5,9.8,1.6
E00106476,59.2,23.5,17.3
E00106477,67.2,18.9,14
E00106478,70.6,21.5,8
E00106479,78.8,15.7,5.5
E00106480,79,14.6,6.4
E00106481,83.7,11.5,4.8
E00106482,76.3,17.7,6
E00106483,79.4,15.2,5.4
E00106484,71.9,19.5,8.6
E00106485,75.4,14.3,10.3
E00106486,71.3,19.1,9.7
E00106487,77.3,17,5.7
E00106488,76.4,15.6,8
E00106489,84.1,9.5,6.4
E00106490,70.1,19.8,10.1
E00106491,63,21.5,15.6
E00106492,75.6,15,9.4
E00106493,84,13,3.1
E00106494,77.2,17.5,5.3
E00106495,71.7,18.9,9.4
E00106496,86.2,9,4.9
E00106497,75.2,17.1,7.7
E00106498,76.6,15.8,7.6
E00106499,83.1,12.5,4.4
E00106500,76.5,17.4,6
E00106501,75.9,15.7,8.3
E00106502,75.4,20.1,4.5
E00106503,75.7,14,10.3
E00106504,77.8,15.6,6.6
E00106505,80.5,13.2,6.3
E00106506,81.4,13.2,5.5
E00106507,82.9,12.9,4.3
E00106508,83.3,11.8,4.9
E00106509,78.9,16,5.2
E00106510,71.2,17.5,11.2
E00106511,77.5,15.7,6.8
E00106512,79.3,15,5.7
E00106513,80.5,12,7.5
E00106514,76.5,16.7,6.8
E00106515,77.5,15.5,7
E00106516,78.9,15.7,5.3
E00106517,78.4,15.8,5.8
E00106518,71.9,18.1,10
E00106519,76.1,15.9,8
E00106520,83,13.4,3.6
E00106521,70.1,20.5,9.4
E00106522,69.6,22.4,8.1
E00106523,78.7,13.8,7.5
E00106524,84.4,9.1,6.5
E00106525,67.6,25.2,7.2
E00106526,79,15.2,5.8
E00106527,78.3,16.5,5.1
E00106528,61.8,28.5,9.8
E00106529,75.5,15.6,8.9
E00106530,80.9,13.5,5.6
E00106531,82.9,11.9,5.2
E00106532,80.6,10.9,8.5
E00106533,71.9,17.6,10.5
E00106534,83,12.8,4.3
E00106535,79.9,11.2,8.9
E00106536,76.4,16.5,7.1
E00106537,60.8,19.6,19.6
E00106538,64.6,20.8,14.6
E00106539,81,14.3,4.8
E00106541,76.4,12.8,10.8
E00106545,81.7,11.6,6.7
E00106546,66.5,22.9,10.6
E00106547,76,15.7,8.3
E00106548,78,16.1,5.9
E00106549,80.3,13.5,6.2
E00106550,70.7,20.1,9.2
E00106551,85.4,9.9,4.7
E00106552,73.4,19.5,7.1
E00106553,73.3,18.6,8.1
E00106554,73.6,18.6,7.8
E00106555,76,18,6
E00106556,79.2,16,4.8
E00106557,73.3,19.3,7.4
E00106558,84,10.4,5.7
E00106559,64.5,24.2,11.4
E00106560,76.4,11.8,11.8
E00106561,78.1,14.2,7.8
E00106562,66.1,20,13.9
E00106563,73.8,16.8,9.4
E00106564,36.4,32.7,30.9
