areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00106461,91.1,0.4,8.5,0
E00106462,92.8,0,5.1,2.1
E00106463,95.9,0,3.7,0.4
E00106464,85.8,0,12.9,1.2
E00106465,86.9,0,11.7,1.4
E00106466,93.4,0,5.6,1
E00106467,86.5,0,13.5,0
E00106468,91.7,0.3,8,0
E00106469,91.2,0,8.8,0
E00106470,92.9,0,6.8,0.3
E00106471,87.2,0,12.2,0.5
E00106472,94.4,0.3,4.8,0.6
E00106473,90,0.2,8.7,1.1
E00106474,95.8,0,4,0.2
E00106475,90,0.5,9.1,0.4
E00106476,93.3,0,6.3,0.4
E00106477,95.3,0,4.2,0.5
E00106478,95.1,0,4.5,0.3
E00106479,92.3,0,7.4,0.3
E00106480,90,0,10,0
E00106481,94.8,0.4,4.9,0
E00106482,92.5,0,7.1,0.4
E00106483,86.3,0,13.3,0.4
E00106484,93.4,0,5.3,1.3
E00106485,88.8,0,10.6,0.6
E00106486,97.4,0,2.6,0
E00106487,95.6,0,4.4,0
E00106488,88.8,0,11.2,0
E00106489,90,0,9.6,0.3
E00106490,88.4,0,11.6,0
E00106491,95.5,0,4.5,0
E00106492,87.9,0,11.7,0.4
E00106493,86.2,0.8,12.3,0.8
E00106494,88.5,0.8,10.3,0.4
E00106495,87.9,0,12.1,0
E00106496,87.6,0,12.4,0
E00106497,91,0,6.9,2
E00106498,90.8,0,8.9,0.3
E00106499,89.1,0,10.9,0
E00106500,88.6,0,11,0.4
E00106501,88.3,0,11.3,0.5
E00106502,94.1,0,5.9,0
E00106503,91.9,0.3,7.5,0.3
E00106504,89.1,0,10.4,0.5
E00106505,95,0,4.6,0.3
E00106506,88.7,0,11,0.3
E00106507,90,0.4,9.7,0
E00106508,91.6,0,7.4,1.1
E00106509,90.1,0,9.9,0
E00106510,83.9,0,14.7,1.4
E00106511,88.8,0,11.2,0
E00106512,91.1,0.4,7.1,1.3
E00106513,90.3,0,8.2,1.5
E00106514,87.7,0,12,0.3
E00106515,89.8,0,10.2,0
E00106516,84.6,0.3,14.6,0.6
E00106517,88.4,0,11.3,0.3
E00106518,80.2,0,15,4.7
E00106519,81.7,0,17.9,0.4
E00106520,70.6,0,24.2,5.2
E00106521,77.7,0,17.6,4.6
E00106522,85.7,0,12.5,1.9
E00106523,74.9,0.8,23.5,0.8
E00106524,93.1,0,6.5,0.4
E00106525,80.5,0,13.1,6.3
E00106526,72.6,1.4,20.8,5.2
E00106527,86.7,0,12.2,1.1
E00106528,95,0,4.2,0.8
E00106529,92.1,0.4,6,1.6
E00106530,92.4,0,7.6,0
E00106531,92.4,0,7.6,0
E00106532,93.9,0.4,5.7,0
E00106533,83.4,0.7,14.5,1.4
E00106534,88.2,0,11.8,0
E00106535,91.3,0,7.3,1.4
E00106536,88.4,0.4,11.2,0
E00106537,85.3,0,12.6,2.1
E00106538,87,0,12,1
E00106539,79,0,21,0
E00106541,82,0.5,16.9,0.5
E00106545,92.3,0,7.7,0
E00106546,87.9,0,10.5,1.7
E00106547,82.7,0,15.9,1.4
E00106548,85.6,0,14.4,0
E00106549,76.7,0.6,17.6,5.1
E00106550,83.8,0,12.2,3.9
E00106551,80.5,0,18.4,1.1
E00106552,84.5,0.4,11.3,3.8
