areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00106461,87.1,5.5,3.1,4.3
E00106462,91.5,5.8,0.8,1.9
E00106463,91.1,4.6,0.8,3.5
E00106464,87.7,5.5,2.7,4
E00106465,92.5,4.1,1.7,1.7
E00106466,88.7,7.8,0.3,3.1
E00106467,82.7,8.8,4,4.4
E00106468,86.9,6.1,3.7,3.4
E00106469,90.3,3.3,2,4.3
E00106470,90,2.3,3,4.7
E00106471,84.9,7.3,4.7,3.1
E00106472,87.4,6.3,1.4,4.9
E00106473,89.9,3.5,3.1,3.5
E00106474,92.5,5.9,0,1.6
E00106475,91.6,5.9,1.5,1
E00106476,84.7,3.8,4.2,7.2
E00106477,85.3,3.8,3.8,7.1
E00106478,91.5,4.3,2.8,1.4
E00106479,86.2,5.6,2.2,6
E00106480,90,3.9,2.6,3.4
E00106481,89.2,3.6,2.8,4.4
E00106482,89.1,7.8,0.4,2.7
E00106483,91.6,3.5,0,4.8
E00106484,90,5.2,1.7,3.1
E00106485,88.7,2.6,3.2,5.5
E00106486,88.1,2.8,3.2,6
E00106487,92.5,4.5,1,2.1
E00106488,88.8,3,3,5.3
E00106489,90.8,3.2,1.8,4.2
E00106490,92.1,2.7,1.7,3.4
E00106491,87,2.4,3.1,7.5
E00106492,88.1,4.9,4.1,3
E00106493,91.2,5.2,3.2,0.4
E00106494,91.7,4,2,2.4
E00106495,90.6,4.9,1.3,3.1
E00106496,89.8,5.9,2.8,1.6
E00106497,86.3,10.4,0.8,2.5
E00106498,91.4,5.4,1.3,1.9
E00106499,91.2,4,2.6,2.2
E00106500,89.2,5,1.5,4.2
E00106501,89.3,4.1,3.6,3.1
E00106502,91.1,4.2,0.9,3.8
E00106503,91.5,4.2,2.1,2.1
E00106504,93.7,4.8,0,1.4
E00106505,93.9,3.7,1,1.4
E00106506,89.8,4.5,2.8,2.8
E00106507,91.2,4.4,2.2,2.2
E00106508,88.3,7.8,0.7,3.2
E00106509,92.2,5.9,1,1
E00106510,87.6,6,2.6,3.8
E00106511,95.3,2.9,0.6,1.2
E00106512,93.2,4.1,0.5,2.3
E00106513,87.6,6.6,2.7,3.1
E00106514,90.8,4.4,3.1,1.7
E00106515,95.4,2,1,1.7
E00106516,91.8,4.4,2.3,1.5
E00106517,94.9,2.7,1.4,1
E00106518,93.8,2.9,2.1,1.3
E00106519,90.8,5,2.5,1.7
E00106520,88.1,4.8,4.5,2.6
E00106521,95.2,3,0.9,0.9
E00106522,92.2,3.6,1.6,2.6
E00106523,92.7,2.1,2.6,2.6
E00106524,92.6,3.7,1.2,2.5
E00106525,91.7,2.8,1.9,3.7
E00106526,94.4,2.7,1.2,1.7
E00106527,86.9,5.4,5,2.7
E00106528,91.8,5.7,1.6,0.8
E00106529,86.1,6.7,2.9,4.2
E00106530,89.8,3.8,3.4,3
E00106531,88.4,6.8,2,2.8
E00106532,92.4,3.4,2.1,2.1
E00106533,87.2,6.7,2.8,3.2
E00106534,91.8,5.5,0,2.7
E00106535,90.5,7.1,1.4,0.9
E00106536,91.4,3.3,2.5,2.9
E00106537,91.3,5.1,2.2,1.4
E00106538,87.4,7.1,2.7,2.7
E00106539,94.2,5,0.8,0
E00106541,90.8,3.3,3.3,2.7
E00106545,90.6,4.2,3.8,1.4
E00106546,90.3,3.1,2.2,4.4
E00106547,89.1,6.9,1,3
E00106548,92.1,4.2,3.2,0.5
E00106549,93.5,2.9,2.4,1.2
E00106550,88.8,4.7,3.7,2.8
E00106551,93.4,5.5,1.1,0
E00106552,91.5,3.7,2,2.8
E00106553,87.9,5.6,4,2.4
E00106554,90.5,4.1,2.3,3.2
E00106555,89.4,5,3.3,2.2
E00106556,92.7,4.6,0.9,1.8
E00106557,90,5.8,1.6,2.6
E00106558,86.4,11.7,0,1.9
E00106559,92.2,3.5,1.2,3.1
E00106560,88.7,10,0.7,0.7
E00106561,95.2,2.9,0.5,1.4
E00106562,91.1,1.8,1.2,5.9
E00106563,92.3,1.4,3.5,2.8
E00106564,93.2,0.6,2.5,3.7
E00106565,90.8,2.1,3.6,3.6
E00106566,88.4,4.2,3.9,3.5
E00106567,94.4,2.7,2.2,0.8
E00106568,90.1,4.6,4.2,1.1
E00106569,88.2,8,1.1,2.7
E00106570,95.1,2,0.7,2.3
E00106571,86.6,7.1,3.6,2.8
E00106572,92.1,4.8,1.3,1.8
E00106573,91.5,3.7,2.4,2.4
E00106574,90.4,4.6,2.1,2.9
E00106575,94.6,2.6,1.9,1
E00106576,90.9,5.2,0.3,3.6
E00106577,88.4,7.1,0.9,3.6
E00106578,93.2,4.2,1.3,1.3
E00106579,93.4,3.3,2.3,0.9
E00106580,91.1,4.4,1.6,2.8
E00106581,84.8,5.3,3.8,6.1
E00106582,90.8,4.7,1.7,2.8
E00106583,97.1,0.8,1.2,0.8
E00106584,92.7,3.9,0.6,2.8
E00106585,88.4,5.9,4.1,1.6
E00106586,90.7,4.3,2.5,2.5
E00106587,91.4,5.2,1.7,1.7
E00106588,87.2,6.8,2.7,3.2
E00106589,92.2,3.7,1.8,2.3
E00106590,88.6,3.7,1.5,6.3
E00106591,95.8,1.7,0.8,1.7
E00106592,96.1,2.5,0,1.4
E00106593,91.7,7.5,0.8,0
E00106594,92.5,3,1.5,3
E00106595,92.5,4,2.2,1.3
E00106596,91.5,5.1,1.8,1.5
E00106597,92,3.8,1.5,2.7
E00106598,88.3,5,1.3,5.4
E00106599,89.7,5.6,3.4,1.4
E00106600,86.6,9.3,1.6,2.6
E00106601,89.1,4.4,3.1,3.4
E00106602,89.8,4.1,3.1,3.1
E00106603,89.4,5.7,3.5,1.4
E00106604,90,5.5,1,3.5
E00106605,88.9,5.3,1.6,4.2
E00106606,85,8.1,3.2,3.6
E00106607,85.2,5.2,4.5,5.2
E00106609,90.1,4.5,3.1,2.3
E00106610,89.3,1.9,3.2,5.6
E00106611,86.3,4.1,2.7,6.8
E00106612,91.2,1.8,2.1,4.9
E00106613,88.2,5.7,1.6,4.5
E00106614,88.8,3.8,2.7,4.6
E00106615,84.5,4.1,4.5,6.9
E00106616,92.7,0.3,2.3,4.6
E00106617,83.7,6.6,2.4,7.3
E00106618,87.9,4.4,2.6,5.1
E00106619,87.8,4.6,2.6,5.1
E00106620,85.8,4.6,1.8,7.8
E00106621,85.8,5.3,2.5,6.4
E00106622,85.3,4.1,5.8,4.8
E00106623,85.2,4.3,3.6,6.9
E00106624,87,7.1,2.6,3.2
E00106625,90.5,4.6,2.5,2.5
E00106626,79.1,4.7,1.6,14.7
E00106627,92.9,3.8,0.8,2.5
E00106628,93.1,3.3,1.4,2.2
E00106629,91.6,2.2,1.6,4.7
E00106630,90.5,5.5,1.6,2.4
E00106631,91.3,5.1,1.4,2.3
E00106632,88.6,8.3,0.4,2.6
E00106633,85.8,4.4,4.4,5.5
E00106634,90.7,4.2,1,4.2
E00106635,92.2,4.6,0.5,2.8
E00106636,91.9,4.2,1.2,2.7
E00106637,91.5,4.8,0.5,3.2
E00106638,93.5,1.8,2.7,2.1
E00106639,92.6,4.1,1.1,2.2
E00106640,91.1,3.2,1.8,3.9
E00106641,89.9,5.8,1.8,2.5
E00106642,91.3,6.1,1.6,1
E00106643,84.6,8.1,2.2,5.1
E00106644,87.6,6,2,4.5
E00106645,91.5,4.9,0.8,2.8
E00106646,90.5,4,2.1,3.4
E00106647,88.6,4.4,2.2,4.8
E00106648,89.3,4.2,3,3.6
E00106649,84.4,10.3,1.3,4
E00106650,94.6,2.4,1.2,1.8
E00106651,89.6,5.8,2.3,2.3
E00106652,89.1,5.2,3.6,2.1
E00106653,90.1,4.2,1.8,3.9
E00106654,90.3,4.6,2,3.2
E00106655,91.8,4.1,1.5,2.6
E00106656,94.1,3.3,0.7,1.9
E00106657,89.2,7.2,1.5,2.1
E00106658,88,2.9,2.9,6.3
E00106659,88.4,6.4,2.3,2.9
E00106660,91.3,5.6,2.1,1
E00106661,89,4,3.4,3.7
E00106662,91.9,5,1.3,1.9
E00106663,88.4,2.8,5.5,3.4
E00106664,88.2,6.8,1.4,3.7
E00106665,90.1,5.8,1,3.1
E00106666,88.5,6.7,1.6,3.2
E00106667,92.3,2.6,2.2,2.9
E00106668,88.8,6.7,1.5,3
E00106669,91,4.7,2,2.3
E00106670,89.4,3.6,3.3,3.6
