areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00106461,2.3,0,2.4,94.7,0.6
E00106462,4,2.9,0.3,92.6,0.3
E00106463,1.8,0.7,3.2,92.1,2.2
E00106464,1,0,1.2,97.7,0
E00106465,1.4,1.8,0.9,95.2,0.7
E00106466,0.3,0,2,97.4,0.3
E00106467,1.3,1.7,6.4,90.3,0.4
E00106468,4.4,0,2.2,92.4,1
E00106469,1.8,0.9,2.1,93.3,1.8
E00106470,5.5,1.3,2.9,88.7,1.6
E00106471,1.5,0.5,1.5,94.4,2
E00106472,3.9,1.1,0.3,94.7,0
E00106473,3.2,0.2,0.5,95.2,0.9
E00106474,2.1,0.9,2.5,94.2,0.4
E00106475,0.9,0,3.6,91.8,3.6
E00106476,0.8,2.4,1.2,95.7,0
E00106477,0.5,2.6,2.6,93.8,0.5
E00106478,0,0,0.7,99,0.3
E00106479,0,0,0.6,99.1,0.3
E00106480,0.2,0.5,1.2,94.3,3.7
E00106481,1.3,1.7,3.5,92.2,1.3
E00106482,1.5,1.1,2.3,95.1,0
E00106483,7,3.9,1.6,84.1,3.5
E00106484,1.3,4,1.3,93.3,0
E00106485,4.3,4.3,2,89.1,0.3
E00106486,0.9,0,1.9,97.2,0
E00106487,1.3,0,3.7,94.7,0.3
E00106488,2.8,0,3.4,93.8,0
E00106489,2.7,2,3,92.3,0
E00106490,2.2,2.5,3.1,90.7,1.5
E00106491,0,0.4,3.3,94.4,1.9
E00106492,0,0.7,2.1,95.1,2.1
E00106493,0,2.7,6.1,90.8,0.4
E00106494,3.1,1.9,1.9,93.1,0
E00106495,0.9,3,2.1,93.6,0.4
E00106496,1.1,3.3,5.6,88.9,1.1
E00106497,0.4,3.3,2.8,93.1,0.4
E00106498,0.6,1.5,0.9,96,0.9
E00106499,0,0,4.4,92.9,2.7
E00106500,1.8,3.2,4.7,89.2,1.1
E00106501,0.9,1.4,2.3,91.7,3.7
E00106502,0,0.4,3.1,96.5,0
E00106503,2,1.7,2.9,91.7,1.7
E00106504,0,0.5,5.1,92.1,2.3
E00106505,3.6,1.3,3.3,90.8,1
E00106506,4.9,2.2,2.2,89.6,1.1
E00106507,2.2,1.4,8.3,84.5,3.6
E00106508,2.1,0.7,3.5,91.3,2.4
E00106509,3.3,0,1.4,91,4.2
E00106510,1.4,0,3.5,93.3,1.8
E00106511,0,0,5.2,94.2,0.5
E00106512,3.9,0.4,4.4,90.4,0.9
E00106513,0,0,2.6,96.7,0.7
E00106514,3.5,0.6,2.8,91.1,1.9
E00106515,7.3,1.9,3.8,84.7,2.2
E00106516,1.9,1.4,4.2,91.4,1.1
E00106517,12,0,4.9,78.9,4.2
E00106518,7.9,5.1,3.5,78,5.5
E00106519,1.2,4,6.4,85.6,2.8
E00106520,6.2,5.3,4.1,82.2,2.1
E00106521,8,1.7,2.9,81.5,5.9
E00106522,5.2,2.4,4,85.6,2.8
E00106523,2.4,3.6,8.7,82.6,2.8
E00106524,3.8,1.5,3.4,90.9,0.4
E00106525,3.7,7.8,4.6,84,0
E00106526,7,7.2,4.6,76.1,5.1
E00106527,5.1,0.7,4,88.7,1.5
E00106528,0,1.6,0,98.4,0
E00106529,2,0.4,3.5,93.7,0.4
E00106530,0.4,1.6,4.7,92.9,0.4
E00106531,4.5,0,1.9,93.3,0.4
E00106532,0,0,2.8,96.8,0.4
E00106533,5.8,1,7.2,85.6,0.3
E00106534,0,1.1,1.6,91.3,6
E00106535,1.8,0.9,5.4,88.3,3.6
E00106536,5.9,0.4,5.9,87.8,0
E00106537,2.8,0.7,1.4,94.3,0.7
E00106538,4.1,4.1,2.1,85.6,4.1
E00106539,4.8,6.5,6.5,82.3,0
E00106541,8,4.5,5.5,81.9,0
E00106545,8.1,2.7,2.3,86.9,0
E00106546,2,5.3,4.1,83.7,4.9
E00106547,11.6,3.3,5.6,75.8,3.7
E00106548,3,0,6.9,83.2,6.9
E00106549,4.5,2.3,2.3,84.7,6.2
E00106550,3,5.6,4.7,83.7,3
E00106551,4.7,2.1,6.7,82.9,3.6
E00106552,6.7,1.5,6.3,80.7,4.8
E00106553,5.5,0,5.5,86.3,2.7
E00106554,3,1.3,3.9,87,4.8
E00106555,2.7,1.6,1.1,90.7,3.8
E00106556,4.3,0.4,1.7,92.3,1.3
E00106557,1.5,1.5,5,88.6,3.5
E00106558,5.7,0,5.7,87.6,1
E00106559,5.1,1.5,2.9,87.2,3.3
E00106560,2.5,3.1,2.5,92,0
E00106561,3.7,6.4,2.8,83,4.1
E00106562,1.7,1.7,3.9,85,7.8
E00106563,4.7,2,6,87.2,0
E00106564,1.8,1.2,0,97,0
E00106565,0.5,7.2,2.9,86.5,2.9
E00106566,0.4,0,1.9,95.2,2.6
E00106567,7.3,0.3,1.8,84.2,6.5
E00106568,9.3,3.8,1,85.8,0
E00106569,2.6,0.4,2.9,93.8,0.4
E00106570,4.2,2.3,1,91.5,1
E00106571,1.5,0,0,97.3,1.1
E00106572,7.1,0.5,3.7,88.8,0
E00106573,7.4,0.4,0.7,87.5,4.1
E00106574,14.5,5.9,0.4,74.6,4.7
E00106575,6.8,0,2.7,87.6,3
E00106576,2.4,0.3,5.8,91.4,0
E00106577,6,0.9,0.9,91.4,0.9
E00106578,5.5,0,1.8,92.4,0.3
E00106579,2.8,1.4,2.8,92.2,0.9
E00106580,2.3,0,1.9,91.3,4.6
E00106581,3.6,1.5,1.5,93.4,0
E00106582,1.4,0,1.1,97.6,0
E00106583,2.4,2,3.6,89.7,2.4
E00106584,2.2,1.6,2.2,94.1,0
E00106585,3.9,1.8,6.3,84.5,3.6
E00106586,4.8,2.7,3.4,87.7,1.5
E00106587,2.8,0.8,4.9,90.2,1.2
E00106588,0,4,4,89.9,2.2
E00106589,6.8,5.1,1.3,86.8,0
E00106590,6.2,2.7,4.5,81.8,4.8
E00106591,3.6,4.7,4.7,82.2,4.7
E00106592,0.7,0,2,95.6,1.7
E00106593,1.6,2,1.2,92.3,2.8
E00106594,4.6,1.8,3.9,87.7,2.1
E00106595,7.8,2,2.9,80.7,6.6
E00106596,4.8,6.5,5.9,78.6,4.2
E00106597,2,1.4,5.1,87.9,3.7
E00106598,5.7,0,5.3,87.9,1.2
E00106599,4.2,4.5,3.2,88.1,0
E00106600,2.5,1.5,4,90.4,1.5
E00106601,10.4,0,0,85.4,4.2
E00106602,6.9,1.5,4.9,85.7,1
E00106603,4.8,3.5,3.9,85.2,2.6
E00106604,0.5,0.5,4.8,91.8,2.4
E00106605,4.7,1.1,2.9,90,1.3
E00106606,0,0.4,1.1,97.3,1.1
E00106607,3,4.3,5.6,85.5,1.7
E00106609,1.4,0.5,4.7,91.8,1.6
E00106610,3.1,0.9,4.5,91.5,0
E00106611,2.2,1.3,3.2,93.3,0
E00106612,0.3,2.2,4.8,92.7,0
E00106613,2.2,0.4,3.7,93.7,0
E00106614,2.1,0.4,8.5,88.7,0.4
E00106615,0.7,0,0.7,98.4,0.3
E00106616,1.5,2.7,3.3,89.3,3.3
E00106617,8.2,1.3,4.3,86.2,0
E00106618,2,1.7,2,94.2,0
E00106619,4.4,2.4,1,91.2,1
E00106620,2.6,0.4,3,92.8,1.3
E00106621,1.7,1,0,97,0.3
E00106622,1.9,1.6,3.8,92,0.6
E00106623,2.4,0,3.6,92.7,1.2
E00106624,1.5,0.6,3.4,93.5,0.9
E00106625,1.5,6,2.2,88.8,1.5
E00106626,1.9,0,1.5,95.8,0.8
E00106627,0.8,0.8,3.8,94.3,0.4
E00106628,0.7,1.9,3.5,91.6,2.3
E00106629,3.6,2.4,2.7,91.3,0
E00106630,2.7,0.4,3.1,92.3,1.5
E00106631,1.1,0.5,2.7,95.3,0.3
E00106632,3.4,0,3,91.5,2.1
E00106633,2.1,1.8,4.9,89.8,1.4
E00106634,3.9,2.4,2.7,87.6,3.3
E00106635,1.8,1.8,1.8,93.2,1.4
E00106636,0.8,3,0,96.2,0
E00106637,2.5,1,3.8,91.1,1.5
E00106638,2.3,0.3,3.7,93.7,0
E00106639,3.4,2.7,1.4,90.4,2.1
E00106640,3.3,0,1.8,93.6,1.3
E00106641,2.5,0.4,1.4,95.4,0.4
E00106642,0,0.6,3.3,96.1,0
E00106643,3,0,0,97,0
E00106644,0,0,3.9,93.7,2.4
E00106645,0,0.8,1.6,97.6,0
E00106646,2.7,2.4,4.4,90.6,0
E00106647,0.7,0.4,0.4,97.8,0.7
E00106648,3.5,0,2.9,92.5,1.2
E00106649,1.3,0.9,3.5,94.3,0
E00106650,1.2,0,0.6,95.9,2.4
E00106651,0.6,0.6,1.7,97.1,0
E00106652,1,0,3.1,95.9,0
E00106653,4.1,0,4.4,88.8,2.7
E00106654,0,0.3,0.8,98.3,0.6
E00106655,1.4,0,2.2,96.4,0
E00106656,0.3,0,1.4,97.9,0.3
E00106657,1,0,3.4,95.1,0.5
E00106658,0.5,0.9,1.8,96.3,0.5
E00106659,0.6,0.6,2.8,95.5,0.6
E00106660,0,0.3,2.4,97.3,0
E00106661,1.8,0,6.8,91.2,0.3
E00106662,1.7,0,0,96.5,1.7
E00106663,0.8,1.4,1.7,93.8,2.3
E00106664,1.9,0,2.6,95.5,0
E00106665,3.5,0,1.9,93.1,1.6
E00106666,0.4,0.7,4.4,94.4,0
E00106667,6.2,1,2.1,90.4,0.3
E00106668,2.5,0,1.8,94.6,1.1
E00106669,2.2,0,1.6,96.2,0
E00106670,0.3,1.1,4.3,92.8,1.6
E00106671,0,2,2.4,95.6,0
E00106672,1.7,0,2,95.6,0.7
E00106673,0.8,0,1.6,97.3,0.4
E00106674,0.5,0,1.7,97.8,0
E00106675,0.3,1,4.5,94.1,0
E00106676,0.3,0,0.9,98.8,0
E00106677,1.4,1.4,3.5,93.3,0.4
E00106678,0.4,0.4,0,98.5,0.7
E00106679,1,0.5,0.5,98,0
E00106680,3.9,0.6,2.4,93.1,0
E00106681,1.5,0,0.3,98.2,0
E00106682,2.5,0,2.1,95.2,0.2
E00106683,4.4,0,0.8,94.5,0.3
E00106684,1.3,0.4,0,97.9,0.4
E00106685,0,1,0.5,98.5,0
E00106686,0,0.7,2.8,96.5,0
E00106687,0,0,3,96.7,0.4
E00106688,2.3,0,0.4,97.3,0
E00106689,0,0.4,2.5,94.2,2.9
E00106690,1.8,2.6,2.9,91.8,0.9
E00106691,0,1,2.7,96.3,0
E00106692,2.3,0,1.4,96,0.2
E00106693,5.4,0,1,93.7,0
E00106694,6.6,0.4,1.1,88.3,3.7
E00106697,5.3,1.9,3.4,89.4,0
E00106698,0.7,0,0.4,97.8,1.1
E00106699,2.8,2,6.1,86.3,2.8
E00106700,4.8,1,2.1,92.1,0
E00106701,6.8,4.2,1.6,85.8,1.6
E00106702,2.5,0,2.8,91.1,3.5
E00106703,0.4,1.1,2.2,93.8,2.6
E00106704,4.4,0,2.2,92.8,0.6
E00106705,1,0,2.6,96.4,0
E00106706,2.6,0,2,92.4,3
E00106707,4.9,0,2.8,90.5,1.8
E00106708,0,0,2.8,97.2,0
E00106709,3.5,1.4,3.2,91.6,0.3
E00106710,0,0,1.2,96.2,2.6
E00106711,5.2,0.9,4.6,87.9,1.4
E00106712,0,0.7,2.6,94.1,2.6
E00106713,0.9,0,2.3,94.6,2.3
E00106714,0.7,0,0.7,98.5,0
E00106715,0.7,0,3.5,95.8,0
E00106716,0.3,0.6,4,94.8,0.3
E00106717,2.3,0,5.6,90.5,1.6
E00106718,1.9,0,5.2,92.9,0
E00106719,2,1.3,4,88.1,4.6
E00106720,3.3,1,0,91.5,4.2
E00106721,2.4,5.9,4.5,84.1,3.1
E00106722,3.2,0.6,2.4,93.8,0
E00106723,1.8,0.3,0.3,97.7,0
E00106724,2.5,0,2.8,94,0.6
E00106725,3.4,0.2,3,92.3,1
E00106726,0.7,0,0,98.6,0.7
E00106727,1.2,0.6,3,95.3,0
E00106728,0,1.4,2.3,96.3,0
E00106729,2.2,0.6,1.5,95.7,0
E00106730,1.3,0.5,3.9,90,4.2
E00106731,1.7,1,3.7,90.5,3.1
E00106732,0.3,1,1.7,96.5,0.3
E00106733,5.4,2.1,4.8,82.7,5.1
E00106734,0.8,0,1.3,97.1,0.8
E00106735,1.6,1.9,4.5,88.6,3.5
E00106736,3.7,1.2,1.4,93.4,0.3
E00106737,7,3.1,2.2,87.7,0
E00106738,3.4,0,2.1,92,2.5
E00106739,4.7,7,3.9,82,2.3
E00106740,0.3,1.9,1,96.8,0
E00106741,0,2.5,4.7,92.7,0
E00106742,2.9,0,0.3,93.9,2.9
E00106743,2.2,0,3.4,94.1,0.3
E00106744,1.8,2.6,1.1,93.4,1.1
E00106745,0.3,0,1.5,97.9,0.3
E00106746,2.1,0.5,2.1,93.1,2.1
E00106747,1.4,0.8,1.9,95.9,0
E00106748,3.6,0,4.9,86.5,4.9
E00106749,0.3,2.8,4.6,92.3,0
E00106750,2.5,3.2,2.8,89.6,1.9
E00106751,3.3,1.2,1.8,92.3,1.5
E00106753,4.3,1.4,2.2,91.1,1.1
E00106754,9.6,1,3,83.4,3
E00106755,4.4,3.7,3.1,87.2,1.6
E00106756,1.9,0,1.9,95.3,0.9
E00106757,0.9,0.9,2.8,95.4,0
E00106758,0.9,1.2,1.5,95.2,1.2
E00106759,0.6,0.6,3.2,92.9,2.6
E00106760,2.7,0.8,1.9,94.3,0.3
E00106761,4.1,2.6,3.6,88.7,1
E00106762,6.1,0.3,4,88.2,1.3
E00106763,0,2.2,3.7,94.1,0
E00107084,1.3,0,3,95.7,0
E00107085,3.9,0.3,2.2,93.4,0.3
E00107086,0.5,1.6,1.6,95.4,0.9
E00107087,2.2,0.9,2.6,94.3,0
E00107088,0,1,4.1,94.2,0.7
E00107089,0.9,0,1.1,97.7,0.3
E00107090,1.9,0.4,1.1,96.3,0.4
E00107091,2.6,0.3,0,96.7,0.3
E00107092,0.6,0.6,0.9,97.8,0
E00107093,1.6,0.4,1.6,94.4,2
E00107094,0,0.2,1,98.6,0.2
E00107095,1.7,0,0,98.3,0
E00107096,0.6,0,2.9,96,0.6
E00107097,3.8,0.8,3.3,92.1,0
E00107098,0.3,0,0.9,98.8,0
E00107099,1,0,1.3,97.7,0
E00107100,1.7,0,1,97.3,0
E00107101,2.7,0,1.1,95.5,0.8
E00107102,0.8,0,1.6,97.6,0
E00107103,0.8,0,0.4,98.7,0
E00107104,0,0,2,98,0
E00107105,0.3,0,0.5,98.6,0.5
E00107106,0.9,0.9,0.4,97.8,0
E00107107,0.8,0.3,1.4,97.5,0
E00107108,0.3,0.3,3.1,96.2,0
E00107109,2.5,0,4.2,93,0.3
E00107110,1.9,0.3,1.9,95.5,0.3
E00107111,0.4,1.8,0.7,96.7,0.4
E00107112,2.5,0,0.7,96.8,0
E00107113,0.5,0,2,97.5,0
E00107114,0,0,0.8,99.2,0
E00107115,3.4,0.9,2.5,92,1.2
E00107116,0.3,0,1,98.7,0
E00107117,3.7,0.3,2.1,93.7,0.3
E00107118,1.1,2.7,0.5,95.6,0
E00107119,4.9,1.4,2.7,89.1,1.9
E00107120,2.6,1.9,1.9,92.1,1.5
E00107121,0.4,0,0.4,99.1,0
E00107122,6.9,2.4,3.2,85.4,2
E00107123,3.8,0,5.7,88,2.5
E00107124,3.6,2.6,3,88.2,2.6
E00107125,2.1,3.1,1.6,93.2,0
E00107126,1,0,1.9,95.9,1.3
E00107127,1.6,0.8,1.6,95.9,0
E00107128,2,0,3.1,94.2,0.7
E00107129,6.4,0,4,89.6,0
E00107130,7.3,1.6,6.1,83.8,1.2
E00107131,4.8,1.5,2.6,89.4,1.8
E00107132,4.9,1.7,4.5,80.5,8.4
E00107133,6.1,1.2,5.2,83.3,4.2
E00107134,6.2,1.7,6.2,83.4,2.5
E00107135,1.2,0,2,96.3,0.4
E00107136,4.3,2.5,1.4,91,0.7
E00107137,1.1,1.8,0.7,96.5,0
E00107138,0,0.5,0,99.5,0
E00107139,3.3,0.4,1.2,94.7,0.4
E00107140,1.6,0,0,98,0.4
E00107141,0,0.9,2.2,95.6,1.3
E00107142,1.3,0.7,2.7,95.3,0
E00107143,0.6,0.6,0.6,98.1,0
E00107144,0.6,1.5,3,94.3,0.6
E00107145,0.6,0,2,97.4,0
E00107146,1.6,0.3,1,95.4,1.6
E00107147,0.9,0.9,1.4,96.8,0
E00107148,1.2,0,2.8,95.5,0.4
E00107149,1.2,1.6,2.4,94.5,0.4
E00107150,0,0,0.5,99.5,0
E00107151,2.9,0,3.4,93.3,0.4
E00107152,1.5,0,2.3,94.7,1.5
E00107153,0,0.7,0.4,98.6,0.4
E00107154,5,0.3,1,93.6,0
E00107155,0.4,0.4,3.1,94.9,1.1
E00107156,0,0,0,100,0
E00107157,0,0,1.3,98.2,0.4
E00107158,0,0,2.1,97.5,0.4
E00107159,0,0,1.1,98.9,0
E00107160,0,0,0.3,99.7,0
E00107161,0.9,0.3,4.1,94.7,0
E00107162,0,0.5,3.1,95.9,0.5
E00107163,0.3,0,2.4,97.3,0
E00107164,0,0,0,100,0
E00107165,0.5,0,0.5,98.5,0.5
E00107166,0.9,0.6,0,98.5,0
E00107176,1,0.3,1.3,96.5,1
E00107178,0.4,0,2.3,97.4,0
E00107179,2.1,0.3,2.4,94,1.2
E00107191,1.9,0.4,1.9,95.8,0
E00107192,0,0,0.3,99.7,0
E00107193,0.9,0,1.4,97.7,0
E00107202,0.3,2.2,2.2,95.2,0
E00107203,0,0,3.8,95.4,0.8
E00107204,0,0,1.2,98.8,0
E00107205,0.9,0,0.6,98.2,0.3
E00107206,1.6,0.6,2.2,93.9,1.6
E00107207,0,0,0.7,99,0.3
E00107208,4.2,0.4,2.7,92.7,0
