areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00106461,36,35.5,25,3,0.5
E00106462,54.3,33.3,10.9,1.4,0
E00106463,28.4,28.4,35.3,6.9,0.9
E00106464,55.9,30,12.3,0.4,1.3
E00106465,61,31.5,6.8,0.7,0
E00106466,41.5,39.8,16.3,2.4,0
E00106467,12.3,21.9,60.5,5.3,0
E00106468,33,37.5,25,4.5,0
E00106469,31.5,33.1,28.2,7.3,0
E00106470,48.5,38.2,11,1.5,0.7
E00106471,34.8,16.1,48.2,0,0.9
E00106472,48.6,38.9,11.8,0.7,0
E00106473,41.8,41.2,15.4,1.6,0
E00106474,68.9,26.2,3.4,1.5,0
E00106475,56.6,33.8,9.1,0.5,0
E00106476,22.9,16.2,52.4,8.6,0
E00106477,19.9,37.2,39.7,2.6,0.6
E00106478,58.1,28.2,13.7,0,0
E00106479,50.3,40.1,8.2,1.4,0
E00106480,25.5,44.4,26.1,3.9,0
E00106481,27.7,36.6,30.5,5.2,0
E00106482,40.7,42.4,15.3,1.7,0
E00106483,8.1,30.6,55,6.3,0
E00106484,38.8,31,29.3,0.9,0
E00106485,15.7,28.1,41.3,11.6,3.3
E00106486,20.7,19,46.3,11.6,2.5
E00106487,56.5,25.8,14.5,3.2,0
E00106488,38.6,36,20.2,5.3,0
E00106489,48.4,32.8,16.4,1.6,0.8
E00106490,15,27.8,45.9,9.8,1.5
E00106491,28.1,26.3,43,1.8,0.9
E00106492,42,33.9,23.2,0,0.9
E00106493,35.5,28.2,33.6,1.8,0.9
E00106494,17.6,27.2,50.7,4.4,0
E00106495,15.9,36.5,46,1.6,0
E00106496,34.1,22.7,41.7,1.5,0
E00106497,44.9,17.8,34.7,2.5,0
E00106498,36.2,39.4,24.4,0,0
E00106499,23.6,36.6,35.8,4.1,0
E00106500,25,26.7,43.3,5,0
E00106501,9.9,40.6,44.6,5,0
E00106502,26.5,29.6,39.8,3.1,1
E00106503,16.9,33.8,43.1,5,1.3
E00106504,33,30.1,35,1,1
E00106505,42.4,35.4,20.8,1.4,0
E00106506,62,26,10.7,1.3,0
E00106507,35.8,33.6,28.5,2.2,0
E00106508,72.6,18.5,8.9,0,0
E00106509,33.1,32.2,31.4,2.5,0.8
E00106510,40.7,26.8,30.9,1.6,0
E00106511,26.9,20.2,49,3.8,0
E00106512,35.2,45.9,18.9,0,0
E00106513,55,32.5,11.7,0,0.8
E00106514,15.5,24.8,57.8,1.9,0
E00106515,17.9,41.4,35.2,4.8,0.7
E00106516,22,29.7,45.1,2.7,0.5
E00106517,16.8,20.8,53.7,6.7,2
E00106518,3.1,15.1,75.5,6.3,0
E00106519,11.4,32.9,49.3,5.7,0.7
E00106520,6.6,28.4,59.6,5.5,0
E00106521,9.3,15.7,63.6,8.6,2.9
E00106522,27.8,31.4,37.3,3,0.6
E00106523,2.7,24.7,66,6,0.7
E00106524,29.3,29.3,36.6,4.9,0
E00106525,2.7,34.2,56.4,6.7,0
E00106526,10.2,22.7,60.6,5.6,0.9
E00106527,14.1,48.6,33.1,4.2,0
E00106528,11.3,14.1,70.4,2.8,1.4
E00106529,16.9,48.3,29.7,5.1,0
E00106530,26.9,41.3,28.8,2.9,0
E00106531,41.4,20.7,33.3,4.5,0
E00106532,22.7,29.5,42.4,4.5,0.8
E00106533,15.1,42.8,40.1,2,0
E00106534,29.7,52.7,17.6,0,0
E00106535,27.8,18.5,47.2,6.5,0
E00106536,19.3,25.7,49.3,5.7,0
E00106537,5,16,73,6,0
E00106538,8.1,17.1,68.3,6.5,0
E00106539,20,34.3,40,2.9,2.9
E00106541,15,31,48.7,3.5,1.8
E00106545,23.7,33,38.1,5.2,0
E00106546,5.7,22.2,65.2,7,0
E00106547,6.8,50,40.7,2.5,0
E00106548,9.2,14.3,68.1,7.6,0.8
E00106549,15.7,32.4,46.1,4.9,1
E00106550,10.9,18.8,66.7,3.6,0
E00106551,29,29.9,40.2,0,0.9
E00106552,17.9,35.1,44.8,2.2,0
E00106553,25.6,50.4,21.1,3,0
E00106554,11.3,36.6,49.3,2.8,0
E00106555,7.9,25.2,63.8,3.1,0
E00106556,13.9,37.7,42.6,5.7,0
E00106557,3.1,48.5,46.9,1.5,0
E00106558,17.6,51.5,27.9,2.9,0
E00106559,5.7,24.3,66.4,2.9,0.7
E00106560,5.4,30.1,62.4,2.2,0
E00106561,1.4,23.6,67.9,7.1,0
E00106562,4.2,20.3,66.9,7.6,0.8
E00106563,5.3,24.5,68.1,2.1,0
E00106564,2.1,22.9,74.3,0.7,0
E00106565,0,48.3,46.6,5.1,0
E00106566,30.3,41.3,23.9,4.6,0
E00106567,45,35,18.6,0.7,0.7
E00106568,13.9,41.6,41.6,2.9,0
E00106569,53.9,36.5,9.6,0,0
E00106570,46,41.3,11.9,0,0.8
E00106571,52.9,43,4.1,0,0
E00106572,51.4,31.5,16.4,0.7,0
E00106573,13.6,45.6,38.4,2.4,0
E00106574,33.6,22.7,39.5,4.2,0
E00106575,34.6,43.3,20.5,1.6,0
E00106576,55.6,33.3,11.1,0,0
E00106577,41.1,47.3,10.7,0.9,0
E00106578,40,33.3,25.9,0.7,0
E00106579,29.8,53.2,16.9,0,0
E00106580,42.4,46.6,8.5,0.8,1.7
E00106581,38.4,44,16,1.6,0
E00106582,67.1,28.3,3.3,1.3,0
E00106583,8.4,34.6,52.3,4.7,0
E00106584,8.9,27.7,58.9,2.7,1.8
E00106585,7.5,36,47.2,7.5,1.9
E00106586,17.6,19,57.9,5.1,0.5
E00106587,21.2,33.6,42.3,2.9,0
E00106588,13,41.7,40,4.3,0.9
E00106589,11.4,29.5,56.1,3,0
E00106590,35.8,31.7,30,2.5,0
E00106591,13.7,17.3,62.6,5.8,0.7
E00106592,41,31.3,27.6,0,0
E00106593,16.5,46.8,36.7,0,0
E00106594,9.9,25.7,59.2,4.6,0.7
E00106595,12.1,31.1,51.5,5.3,0
E00106596,10.5,25,57.6,4.7,2.3
E00106597,21.1,26.3,48,4.6,0
E00106598,13.7,26.5,53,5.1,1.7
E00106599,32.9,36.3,26.7,3.4,0.7
E00106600,52.8,25.2,20.5,0.8,0.8
E00106601,13.6,38.1,42.2,6.1,0
E00106602,18.5,29.1,48.1,3.7,0.5
E00106603,11.3,38.3,42.9,7.5,0
E00106604,28.2,15.5,52.4,2.9,1
E00106605,36,36.5,24.5,2.5,0.5
E00106606,16.2,26.7,48.6,7.6,1
E00106607,19.8,24,50.4,4.1,1.7
E00106609,76.7,15.8,7.5,0,0
E00106610,21,32.6,37.7,7.2,1.4
E00106611,13.5,34.9,44.4,7.1,0
E00106612,21.6,36.2,38.8,3.4,0
E00106613,19.8,40.5,36,3.6,0
E00106614,27.5,32.1,34.9,3.7,1.8
E00106615,21.4,32.5,36.8,6,3.4
E00106616,24.8,35.9,34.2,4.3,0.9
E00106617,32,27.9,36.1,4.1,0
E00106618,20,32.2,38.3,9.6,0
E00106619,25.8,27.8,41.2,5.2,0
E00106620,10.3,50.5,35.5,3.7,0
E00106621,43.2,30.5,24.6,1.7,0
E00106622,32.5,31.7,30.2,4.8,0.8
E00106623,25.8,36.3,33.9,3.2,0.8
E00106624,35.4,34.7,24.5,5.4,0
E00106625,16,33.5,48.5,1.5,0.5
E00106626,44.8,37.9,17.2,0,0
E00106627,16.4,56,23.3,4.3,0
E00106628,6.7,34.4,54.5,3.3,1
E00106629,47.8,33.8,14.7,2.9,0.7
E00106630,43.8,44.6,9.2,2.3,0
E00106631,40.7,42,16,0.6,0.6
E00106632,25.4,35.2,37.7,1.6,0
E00106633,31.7,37.5,20.2,10.6,0
E00106634,35.3,19.5,36.1,9,0
E00106635,13.4,35.8,47,3,0.7
E00106636,6.1,58.8,33.3,1.8,0
E00106637,53.8,31.4,13.5,1.3,0
E00106638,55.5,32.8,10.9,0.8,0
E00106639,44.9,51.2,3.9,0,0
E00106640,39,34.2,25.3,1.4,0
E00106641,30,45.5,23.6,0.9,0
E00106642,41.7,41,13.2,3.5,0.7
E00106643,24.7,18.8,54.1,2.4,0
