areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00106461,7,24.5,58,10.5
E00106462,10.8,21,60.5,7.6
E00106463,11.4,30.7,45.6,12.3
E00106464,14.7,21.7,55.9,7.7
E00106465,13.3,19.1,55.6,12
E00106466,8,23.2,58.4,10.4
E00106467,12.5,22.9,55.2,9.4
E00106468,12.8,25,55.1,7.1
E00106469,12.3,20.1,57.8,9.7
E00106470,13.4,28.3,50.4,7.9
E00106471,14.3,15.7,52.9,17.1
E00106472,12.3,23.4,58.4,5.8
E00106473,12.4,18.6,58.6,10.5
E00106474,10.3,15.8,60.1,13.7
E00106475,9.3,21.9,56.3,12.6
E00106476,10,20,57.5,12.5
E00106477,12.4,26.4,50.4,10.7
E00106478,9.2,24.4,52.9,13.4
E00106479,9.5,21.8,57.1,11.6
E00106480,14.3,21.2,60.6,3.9
E00106481,10,23.3,57.5,9.1
E00106482,8.7,18.3,64.4,8.7
E00106483,11.2,19.4,64.3,5.1
E00106484,7.4,27.9,57.4,7.4
E00106485,9.7,22.1,58.4,9.7
E00106486,20,35.3,41.2,3.5
E00106487,9.4,28.1,53.2,9.4
E00106488,6.1,32.6,53.8,7.6
E00106489,11.8,22.1,58.1,8.1
E00106490,13.5,24.3,55,7.2
E00106491,10,18.8,61.3,10
E00106492,3.1,20.9,67.4,8.5
E00106493,11.6,24,55.8,8.5
E00106494,16.4,23,53.3,7.4
E00106495,12.2,29.3,46.3,12.2
E00106496,10.3,17.1,60.3,12.3
E00106497,16.2,25,48.5,10.3
E00106498,10.7,21.4,56.4,11.4
E00106499,12.1,24.2,55.7,8.1
E00106500,6.6,27.9,58.1,7.4
E00106501,8.3,24,56.3,11.5
E00106502,8.5,23.1,59.8,8.5
E00106503,11.4,26.6,52.5,9.5
E00106504,14.3,23.5,57.1,5.1
E00106505,18.9,22.5,50.3,8.3
E00106506,11.3,20.9,51.4,16.4
E00106507,10.1,26.8,56.4,6.7
E00106508,19.5,20.3,48.8,11.4
E00106509,8,30.4,58,3.6
E00106510,13.7,27.5,47.3,11.5
E00106511,16.3,23.5,46.9,13.3
E00106512,18.6,21.7,45,14.7
E00106513,12.1,29,47.6,11.3
E00106514,10.1,20.3,55.7,13.9
E00106515,14.5,22.3,53,10.2
E00106516,9.7,27.6,55.1,7.7
E00106517,6.4,26.1,56.1,11.5
E00106518,9.4,22.7,58.6,9.4
E00106519,8.9,26.7,52.7,11.6
E00106520,8.2,21.2,57.6,12.9
E00106521,5.4,20.7,62.2,11.7
E00106522,9.7,23.4,56.5,10.5
E00106523,9.4,22.2,61.5,6.8
E00106524,14.3,29.3,52.6,3.8
E00106525,14.3,9.5,70.2,6
E00106526,10.5,20.5,61.1,7.9
E00106527,8.2,18.7,61.2,11.9
E00106528,10.3,17.2,51.7,20.7
E00106529,14.6,25.4,50,10
E00106530,12.2,30.4,57.4,0
E00106531,11.5,26.7,53.4,8.4
E00106532,16.4,19.4,52.2,11.9
E00106533,11,20.1,51.9,16.9
E00106534,13.5,22.5,52.3,11.7
E00106535,19.5,15.9,51.3,13.3
E00106536,12,24.8,54.7,8.5
E00106537,16.7,20.8,54.2,8.3
E00106538,10.6,14.9,68.1,6.4
E00106539,23.9,16.4,49.3,10.4
E00106541,6.2,17.7,69,7.1
E00106545,19.2,29.3,44.4,7.1
E00106546,9.5,29.5,56.2,4.8
E00106547,16.5,20.2,55,8.3
E00106548,12.9,26.7,51.5,8.9
E00106549,12.9,16.5,64.7,5.9
E00106550,17,18.1,53.2,11.7
E00106551,12.4,23.8,56.2,7.6
E00106552,9.7,26.9,55.2,8.2
E00106553,18.3,23.8,43.7,14.3
E00106554,10.8,24.3,55,9.9
E00106555,21.9,18.8,50,9.4
E00106556,15.3,20.3,56.8,7.6
E00106557,12.5,26.8,47.3,13.4
E00106558,6.9,18.1,62.5,12.5
E00106559,10.4,22.9,60.4,6.3
E00106560,10.6,21.2,54.1,14.1
E00106561,14.1,16.4,60.2,9.4
E00106562,10.1,15.2,55.7,19
