areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00106461,47,32.5,15.5,4.5,0.5
E00106462,48.9,39.4,10.9,0.7,0
E00106463,45.3,30.8,15.4,7.7,0.9
E00106464,55,35.5,8.7,0.9,0
E00106465,53.8,37.2,9,0,0
E00106466,41,36.9,18.9,3.3,0
E00106467,32.5,32.5,31.6,3.4,0
E00106468,41.1,33,20.5,5.4,0
E00106469,41.6,32.8,18.4,7.2,0
E00106470,45.6,37.5,14.7,2.2,0
E00106471,25.2,31.5,22.5,15.3,5.4
E00106472,43.7,40.1,16.2,0,0
E00106473,44.5,40.1,12.6,2.2,0.5
E00106474,64.7,26.6,7.2,1.4,0
E00106475,61.2,34.7,4.1,0,0
E00106476,15.9,23.4,41.1,17.8,1.9
E00106477,21.9,38.8,28.1,10.6,0.6
E00106478,45.8,43.2,10.2,0.8,0
E00106479,51.4,34.5,13.5,0.7,0
E00106480,53.6,26.1,14.4,5.9,0
E00106481,46.7,31.1,13.7,8,0.5
E00106482,42,42,13.4,2.5,0
E00106483,30.6,43.2,20.7,5.4,0
E00106484,45.3,28.2,18.8,7.7,0
E00106485,30.8,29.2,29.2,10,0.8
E00106486,21.5,29.8,24,22.3,2.5
E00106487,43.4,35.2,21.3,0,0
E00106488,41.4,28.4,24.1,6,0
E00106489,51.3,31.9,12.6,4.2,0
E00106490,25.8,31.1,29.5,12.9,0.8
E00106491,29.1,34.2,23.9,11.1,1.7
E00106492,37.8,41.4,16.2,4.5,0
E00106493,56.9,26.6,12.8,3.7,0
E00106494,44.1,35.3,17.6,2.9,0
E00106495,35.4,33.9,25.2,5.5,0
E00106496,48.5,30.3,17.4,3.8,0
E00106497,32.3,41.9,18.5,7.3,0
E00106498,53.9,28.9,10.9,5.5,0.8
E00106499,43.1,35,16.3,5.7,0
E00106500,39.7,40.5,16.5,2.5,0.8
E00106501,31,47,18,3,1
E00106502,36.4,46.5,13.1,4,0
E00106503,36.6,28.6,24.8,9.3,0.6
E00106504,36.2,44.8,13.3,5.7,0
E00106505,56.6,32.4,9,2.1,0
E00106506,44.1,42.1,11.8,2,0
E00106507,43,40.7,14.1,2.2,0
E00106508,48.8,39.2,8.8,3.2,0
E00106509,53.4,33.1,11,2.5,0
E00106510,35.3,37.9,22.4,4.3,0
E00106511,31.7,43.3,21.2,2.9,1
E00106512,62,28.9,8.3,0.8,0
E00106513,62.2,28.6,8.4,0.8,0
E00106514,40.2,34.8,17.1,6.7,1.2
E00106515,47.6,32.9,16.1,3.5,0
E00106516,36.6,37.7,19.7,5.5,0.5
E00106517,34.2,30.9,22.8,12.1,0
E00106518,33.1,38.8,18.1,10,0
E00106519,44.9,27.5,21,5.1,1.4
E00106520,43.5,31.5,18.5,6,0.5
E00106521,25.2,36.7,25.2,11.5,1.4
E00106522,40.5,32.7,22.6,3.6,0.6
E00106523,29.5,30.2,28.2,9.4,2.7
E00106524,52.8,33.3,8.1,4.9,0.8
E00106525,34.4,36.4,25.8,2.6,0.7
E00106526,38.2,37.3,20,4.1,0.5
E00106527,36.6,38.7,19,5.6,0
E00106528,23.9,32.4,40.8,2.8,0
E00106529,44,32.8,20.7,1.7,0.9
E00106530,34.9,41.5,17.9,3.8,1.9
E00106531,50.4,31,15,1.8,1.8
E00106532,48.1,30.5,14.5,6.1,0.8
E00106533,40.1,34.2,13.8,9.9,2
E00106534,54.9,36.3,7.7,0,1.1
E00106535,36.1,42.6,16.7,4.6,0
E00106536,42.1,35,16.4,5.7,0.7
E00106537,25,31,27,15,2
E00106538,21.1,41.5,16.3,16.3,4.9
E00106539,49.3,26.8,12.7,11.3,0
E00106541,42.6,33,17.4,4.3,2.6
E00106545,42.7,32.3,19.8,5.2,0
E00106546,33.8,33.1,20.1,11,1.9
E00106547,39.5,37,16.8,4.2,2.5
E00106548,36.4,33.1,20.3,8.5,1.7
E00106549,40.4,28.8,21.2,9.6,0
E00106550,30.9,30.9,23.5,12.5,2.2
E00106551,54.2,33.6,6.5,5.6,0
E00106552,40.7,36.4,18.6,2.9,1.4
E00106553,52.6,32.6,10.4,2.2,2.2
E00106554,40.8,35.2,19,3.5,1.4
E00106555,34.4,40.5,17.6,5.3,2.3
E00106556,41.8,36.1,13.1,5.7,3.3
E00106557,49.6,35.1,9.2,5.3,0.8
E00106558,52.2,36.2,10.1,1.4,0
E00106559,21.8,37.3,25.4,12.7,2.8
E00106560,33,46.8,12.8,7.4,0
E00106561,40.7,32.9,17.1,9.3,0
E00106562,29.3,31,26.7,12.1,0.9
E00106563,40.9,25.8,26.9,6.5,0
E00106564,11.5,42.4,36,8.6,1.4
E00106565,30.3,35.3,29.4,5,0
E00106566,45,33.9,16.5,4.6,0
E00106567,58.2,34,7.8,0,0
E00106568,51.8,39.6,8.6,0,0
E00106569,54.8,34.8,10.4,0,0
E00106570,52.4,38.1,7.9,1.6,0
E00106571,54.2,35.8,10,0,0
E00106572,63.4,25.5,9.7,1.4,0
E00106573,52,33.9,11,3.1,0
E00106574,51.7,30,13.3,5,0
E00106575,62.2,28.3,9.4,0,0
E00106576,54.1,34.1,11.9,0,0
E00106577,45.5,41.1,13.4,0,0
E00106578,48.9,38.5,10.4,2.2,0
E00106579,44.2,35,18.3,2.5,0
E00106580,41.5,41.5,14.4,2.5,0
E00106581,35.2,39.1,19.5,6.3,0
E00106582,52,38.8,9.2,0,0
E00106583,36.4,39.1,18.2,3.6,2.7
E00106584,40.2,32.1,15.2,8.9,3.6
E00106585,34.8,34.8,19.9,8.7,1.9
E00106586,37.2,36.3,17.2,8.4,0.9
E00106587,56,30.6,11.9,1.5,0
E00106588,43.1,29.3,18.1,9.5,0
E00106589,43.2,31.8,20.5,3,1.5
E00106590,45.1,32,18.9,4.1,0
E00106591,31.7,32.4,25.2,10.1,0.7
E00106592,51.1,33.3,12.6,2.2,0.7
E00106593,46.8,39.6,10.8,2.9,0
E00106594,46.7,28,14.7,9.3,1.3
E00106595,43.2,40.2,13.6,3,0
E00106596,36.3,30.4,25,7.7,0.6
E00106597,35.5,36.2,23.7,4.6,0
E00106598,38.5,41.9,13.7,5.1,0.9
E00106599,49.3,38.5,10.8,1.4,0
E00106600,47.2,34.6,15.7,2.4,0
E00106601,36.1,40.1,13.6,8.8,1.4
E00106602,36,26.5,26.5,11.1,0
E00106603,29.5,40.9,22.7,6.1,0.8
E00106604,47.5,21.8,19.8,10.9,0
E00106605,51.2,25.9,17.4,5.5,0
E00106606,25.7,26.7,35.2,11.4,1
E00106607,28.7,32.8,29.5,7.4,1.6
E00106609,61,28.8,10.3,0,0
E00106610,21.6,32.4,28.8,15.8,1.4
E00106611,28.8,28,24.8,18.4,0
E00106612,38.1,28,26.3,5.9,1.7
E00106613,41.4,44.1,12.6,1.8,0
E00106614,27.3,35.5,22.7,14.5,0
E00106615,24.8,31.6,28.2,15.4,0
E00106616,31,35.3,28.4,5.2,0
E00106617,23.8,38.5,24.6,13.1,0
E00106618,23.5,35.7,30.4,10.4,0
E00106619,22.1,40,30.5,6.3,1.1
E00106620,41.1,36.4,19.6,2.8,0
E00106621,36.1,36.1,26.1,1.7,0
E00106622,18.4,40.8,27.2,13.6,0
E00106623,23.8,38.1,26.2,11.1,0.8
E00106624,53.4,31.1,9.5,5.4,0.7
E00106625,45.3,30,19.7,4.9,0
E00106626,45.5,44.3,8,2.3,0
E00106627,62.9,25.9,8.6,2.6,0
E00106628,45.7,37,13.9,3.4,0
E00106629,41.9,46.3,11,0.7,0
E00106630,53.8,36.2,8.5,1.5,0
E00106631,50.6,35.8,11.1,2.5,0
E00106632,47.2,34.1,14.6,4.1,0
E00106633,36.2,31.4,24.8,6.7,1
E00106634,38.1,36.6,15.7,9,0.7
E00106635,43.2,35.6,15.2,5.3,0.8
E00106636,41.2,36,18.4,4.4,0
E00106637,50.6,36.5,9,3.2,0.6
E00106638,56.2,29.2,13.8,0.8,0
E00106639,42.6,45,12.4,0,0
E00106640,42.2,37.4,19,1.4,0
E00106641,51.8,34.5,12.7,0.9,0
E00106642,52.8,30.6,13.2,3.5,0
E00106643,30.2,34.9,27.9,7,0
E00106644,33.3,34.9,23,7.1,1.6
E00106645,51.9,36.1,10.2,0.9,0.9
E00106646,47.2,41.7,8.3,2.8,0
E00106647,52.8,32,13.6,1.6,0
E00106648,46.6,32.8,19.1,1.5,0
E00106649,54.6,30.8,11.5,2.3,0.8
E00106650,42.3,29.8,24,3.8,0
