geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00104757,6.6,20.9,62.6,9.9
E00105850,9.5,19.6,56.8,14.2
E00105851,7.1,27.4,53.1,12.4
E00105852,13.8,22.9,55,8.3
E00105853,7.8,19.6,64.7,7.8
E00105854,11.5,16.1,62.1,10.3
E00105855,6.3,19.8,63.5,10.3
E00105859,12.4,20.5,49.7,17.3
E00105866,7.6,24.2,56.1,12.1
E00105869,7.5,20.1,59.7,12.7
E00105870,11,24.1,45.5,19.3
E00105871,10,22.9,62.9,4.3
E00105872,6.4,13.6,72,8
E00105873,8.9,29.5,54.5,7.1
E00105874,5.6,22.6,59.7,12.1
E00105875,8.1,22.5,55,14.4
E00105876,5.8,22.3,65,6.8
E00105886,12.7,15.2,55.9,16.2
E00105887,8.5,9.8,53.7,28
E00105891,10.1,22.5,51.1,16.3
E00105892,10.3,19,57.9,12.7
E00105893,9.9,16.9,57.7,15.5
E00105894,11,24.1,52.4,12.4
E00105895,10.2,19.4,53.7,16.7
E00105897,10.9,15.8,46.5,26.7
E00105898,14.1,16.7,52.6,16.7
E00105899,10.8,22.6,48.4,18.3
E00105900,17.9,20.9,53.7,7.5
E00105901,11,13,58,18
E00105903,12.1,13.8,44.8,29.3
E00105905,15.7,20.3,47.7,16.3
E00105906,11.4,14.3,51.4,22.9
E00105907,5.4,20.7,40.2,33.7
E00105908,7,19.6,50.3,23.1
E00105909,10.8,21.6,63.7,3.9
E00105910,9.8,23.5,50,16.7
E00105911,11,17.8,57.6,13.6
E00105912,9.2,16.9,57.7,16.2
E00105960,5.1,24.2,54.5,16.2
E00105961,11.4,31.6,50.6,6.3
E00105966,8.2,19.5,61,11.3
E00105968,5.2,18.8,71.9,4.2
E00105977,4.4,20.6,58.1,16.9
E00106032,7.1,21.4,53.6,17.9
E00106033,7.3,24.4,48.8,19.5
E00106034,7.5,21.7,38.5,32.3
E00106035,10,14.2,53.3,22.5
E00106036,10.3,20.6,50.5,18.7
E00106038,9.6,27.4,47.9,15.1
E00106039,6.7,23,53.3,17
E00106040,12.6,23.3,52.4,11.7
E00106041,16,25.5,46.8,11.7
E00106042,11.1,34.9,40.5,13.5
E00106044,9.9,18.6,57.1,14.3
E00106049,5.4,21.5,55.9,17.2
E00106050,7.9,20,52.9,19.3
E00106051,16.7,23.6,47.2,12.5
E00106052,5.3,21.2,68.2,5.3
E00106053,5.3,23.7,54.2,16.8
E00106054,8.4,18.3,61.1,12.2
E00106055,4.7,18,64,13.3
E00106056,8,10,65,17
E00106105,9.2,26,52.7,12.2
E00106106,14.2,25.5,51.1,9.2
E00106107,6.5,19.5,65,8.9
E00106108,6.8,18.1,43.5,31.6
E00106109,6.7,13.9,65.5,13.9
E00106110,10.8,27.5,49,12.7
E00106111,7.3,21,61.3,10.5
E00106112,11.7,20.7,61.3,6.3
E00106113,8.2,22.1,58.2,11.5
E00106115,8.8,20,56.8,14.4
E00171802,12.2,16.5,65.2,6.1
E00171831,13.3,19,51.4,16.2
