geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00104757,8.8,41.8,33,16.5
E00105850,24.3,45.9,12.2,17.6
E00105851,21.2,38.1,23.9,16.8
E00105852,24.1,38.4,18.8,18.8
E00105853,30.6,38.8,14.3,16.3
E00105854,13.1,40.5,25,21.4
E00105855,20.9,43.4,18.6,17.1
E00105859,13.7,29.5,34.4,22.4
E00105866,27,32.7,19.5,20.8
E00105869,26.7,42.2,14.8,16.3
E00105870,13.8,34.1,37,15.2
E00105871,32.9,32.9,12.9,21.4
E00105872,28.5,34.1,19.5,17.9
E00105873,31.3,36.6,9.8,22.3
E00105874,33.6,37.7,8.2,20.5
E00105875,23.6,45.5,13.6,17.3
E00105876,29.8,40.4,9.6,20.2
E00105886,12.8,29.6,42.9,14.8
E00105887,3.6,31.3,50.6,14.5
E00105891,13.5,36.5,34.8,15.2
E00105892,14.8,40.6,24.2,20.3
E00105893,16.1,37.1,30.1,16.8
E00105894,17.8,43.8,26.7,11.6
E00105895,16.7,26.9,35.2,21.3
E00105897,19.8,31.7,34.7,13.9
E00105898,19.2,32.1,24.4,24.4
E00105899,27.5,27.5,26.4,18.7
E00105900,24.6,41.5,9.2,24.6
E00105901,30.7,37.6,13.9,17.8
E00105903,10,26.7,50,13.3
E00105905,10.5,41.8,30.1,17.6
E00105906,15.1,37,37,11
E00105907,9.9,31.9,47.3,11
E00105908,25.4,27.5,32.6,14.5
E00105909,29,32,26,13
E00105910,21.6,40.2,18.6,19.6
E00105911,16.2,32.5,38.5,12.8
E00105912,15.7,30.7,37,16.5
E00105960,15.5,41.2,17.5,25.8
E00105961,29.1,48.1,11.4,11.4
E00105966,22.4,37.3,31.7,8.7
E00105968,24.2,37.4,26.4,12.1
E00105977,15.7,43.3,27.6,13.4
E00106032,14.3,27.7,37.5,20.5
E00106033,20.3,42.3,21.1,16.3
E00106034,8.1,33.8,44.4,13.8
E00106035,8.4,26.9,49.6,15.1
E00106036,5.7,43.4,28.3,22.6
E00106038,30.1,31.5,15.1,23.3
E00106039,25,35.6,17.4,22
E00106040,17.5,41.7,27.2,13.6
E00106041,26,33.3,26,14.6
E00106042,25.4,43.7,16.7,14.3
E00106044,14.9,42.2,24.8,18
E00106049,19.4,39.8,20.4,20.4
E00106050,12.8,44,18.4,24.8
E00106051,8.5,45.1,22.5,23.9
E00106052,11.9,59.6,6,22.5
E00106053,17.6,40.8,16,25.6
E00106054,16.2,50,15.4,18.5
E00106055,18.2,50.7,14.9,16.2
E00106056,11,38,42,9
E00106105,12.1,35.6,34.1,18.2
E00106106,20.6,34,24.1,21.3
E00106107,16.9,46,20.2,16.9
E00106108,6.9,24,60,9.1
E00106109,6.1,46.7,40,7.3
E00106110,19.8,42.7,20.8,16.7
E00106111,13,48.8,20.3,17.9
E00106112,10.8,42.3,36.9,9.9
E00106113,17.2,32,36.1,14.8
E00106115,15.2,32,43.2,9.6
E00171802,20,33.9,26.1,20
E00171831,16.7,35.2,33.3,14.8
