geography_code,disability_3a-001,disability_3a-002
E00094659,19.8,80.2
E00094671,39.2,60.8
E00094672,25.2,74.8
E00094673,24.4,75.6
E00094675,20,80
E00102910,20.4,79.6
E00102911,24.1,75.9
E00102912,19,81
E00102913,9.7,90.3
E00102914,17.7,82.3
E00102942,16,84
E00102962,24.8,75.2
E00102963,19,81
E00102965,20.3,79.7
E00102966,19.4,80.6
E00102967,20.2,79.8
E00102968,26.8,73.2
E00102969,19.1,80.9
E00102970,22.3,77.7
E00102973,18,82
E00102974,17,83
E00102976,15.7,84.3
E00102993,21.2,78.8
E00102995,21.7,78.3
E00103001,29.5,70.5
E00103003,28.3,71.7
E00103004,14.6,85.4
E00103005,18.6,81.4
E00103006,18,82
E00103007,19.3,80.7
E00103008,28.3,71.7
E00103010,20,80
E00103011,23.8,76.2
E00103013,17.6,82.4
E00103014,25.1,74.9
E00103015,32.6,67.4
E00103016,16.7,83.3
E00103017,21.1,78.9
E00103018,15.5,84.5
E00103019,24.5,75.5
E00103020,24.8,75.2
E00103021,15.3,84.7
E00103023,13,87
E00103024,13.6,86.4
E00103025,23.8,76.2
E00103026,40.4,59.6
E00103027,34.3,65.7
E00103028,18.5,81.5
E00103029,13.2,86.8
E00103030,17.9,82.1
E00103031,20.8,79.2
E00103032,12.6,87.4
E00103033,17.6,82.4
E00103034,25.1,74.9
E00103035,25,75
E00103036,26.9,73.1
E00103037,20.9,79.1
E00103038,32.2,67.8
E00103039,23,77
E00103040,32.1,67.9
E00103041,18.4,81.6
E00103042,16.6,83.4
E00103043,27,73
E00103044,27.7,72.3
E00103045,20.2,79.8
E00103047,11.8,88.2
E00103048,19.8,80.2
E00103049,16.8,83.2
E00103050,14.3,85.7
E00103051,19.4,80.6
E00103052,16.7,83.3
E00103057,19,81
E00103066,21.3,78.7
E00103067,17.7,82.3
E00103068,17,83
E00165946,20,80
E00165949,23.8,76.2
E00165950,23.5,76.5
E00165951,14.4,85.6
E00165953,16.7,83.3
E00165956,31.1,68.9
E00165958,14.8,85.2
E00180228,36.2,63.8
E00180257,17.6,82.4
