geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00094659,95,4.2,0.8,0,0
E00094671,95.4,4.2,0.4,0,0
E00094672,97.2,2.4,0.4,0,0
E00094673,97.8,2.2,0,0,0
E00094675,94.3,3.8,1.4,0.5,0
E00102910,95.7,3.9,0,0,0.4
E00102911,94.7,4.4,0.9,0,0
E00102912,96.2,3.2,0.3,0.3,0
E00102913,96,4,0,0,0
E00102914,97.1,2.9,0,0,0
E00102942,92.1,5.9,0.5,0.7,0.7
E00102962,95.5,3.1,0.6,0.8,0
E00102963,95.6,3.4,0.3,0,0.7
E00102965,95.7,3.5,0.8,0,0
E00102966,91.8,5.7,1.2,0,1.2
E00102967,95.4,4,0,0,0.6
E00102968,97,3,0,0,0
E00102969,96.4,3.6,0,0,0
E00102970,97.3,2.7,0,0,0
E00102973,94.2,4.6,0,0,1.2
E00102974,94.5,4.8,0.6,0,0
E00102976,95.5,4,0.5,0,0
E00102993,95.6,4.4,0,0,0
E00102995,96.4,2.9,0.4,0.4,0
E00103001,95.6,3.7,0,0.7,0
E00103003,92.9,4.7,0.3,1.2,0.9
E00103004,74,6.7,2.7,2.7,14
E00103005,96.6,3,0,0,0.4
E00103006,97,2.4,0,0.3,0.3
E00103007,94.7,4.3,0.2,0,0.7
E00103008,95.3,3.2,0.2,0.6,0.6
E00103010,92.1,3.6,1.4,1.8,1.1
E00103011,94.8,4.6,0.3,0,0.3
E00103013,92.7,4.9,1.3,1.1,0
E00103014,95.4,4,0.6,0,0
E00103015,94.1,5.9,0,0,0
E00103016,95.4,4.6,0,0,0
E00103017,97,2.9,0.2,0,0
E00103018,95.9,3.5,0.6,0,0
E00103019,96.2,1.9,1.1,0.8,0
E00103020,89.5,3.9,3.5,1.9,1.2
E00103021,95.3,4.5,0,0,0.3
E00103023,95,4.3,0.7,0,0
E00103024,96.4,3.2,0.3,0,0
E00103025,92.8,3.4,0.4,2.6,0.8
E00103026,95.6,3.6,0.5,0,0.3
E00103027,97.1,1.2,1.2,0.4,0
E00103028,94.7,5.3,0,0,0
E00103029,92.1,7.9,0,0,0
E00103030,95.5,3.7,0.7,0,0
E00103031,94.9,4,0,1.2,0
E00103032,85.1,4,0.2,1.9,8.8
E00103033,90.2,3.1,2.1,3.6,1
E00103034,93.1,5.3,0,0.8,0.8
E00103035,96.4,2,1.6,0,0
E00103036,95.7,3.6,0,0.4,0.4
E00103037,95.1,3.7,0.4,0.7,0
E00103038,93.9,4.3,0.5,0.3,1
E00103039,95.7,3,1.3,0,0
E00103040,97.4,2.3,0,0,0.3
E00103041,95.3,3.4,0,1.4,0
E00103042,97.1,2.2,0,0.7,0
E00103043,92.8,6.2,1,0,0
E00103044,96.6,2.5,0,0.9,0
E00103045,96.1,2.8,0,0.8,0.3
E00103047,95.4,2.8,0.3,1,0.5
E00103048,95.6,2.7,1.7,0,0
E00103049,94.8,2.6,0.8,0.5,1.3
E00103050,96.8,1.6,1.3,0,0.3
E00103051,94.3,4.6,1.1,0,0
E00103052,96.1,3.6,0.2,0,0
E00103057,97.3,1.8,0,0.9,0
E00103066,92.8,4,3.2,0,0
E00103067,95.8,2.1,0.8,0.8,0.4
E00103068,98.2,1.5,0,0,0.4
E00165946,98.1,1.9,0,0,0
E00165949,84.5,5.7,6.7,2.1,1
E00165950,91.4,4.8,0.5,2.2,1.1
E00165951,95,3.8,0.3,0,0.9
E00165953,96.5,2.4,0.3,0,0.7
E00165956,94.2,3.9,1.2,0.8,0
E00165958,96.5,2.8,0.7,0,0
E00180228,92,5.4,1.9,0.6,0.1
E00180257,95.1,2.9,1,1,0
