geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00094659,95,5
E00094671,95.4,4.6
E00094672,97.6,2.4
E00094673,97.8,2.2
E00094675,94.3,5.7
E00102910,95.9,4.1
E00102911,94.7,5.3
E00102912,96.5,3.5
E00102913,96,4
E00102914,97.1,2.9
E00102942,92.3,7.7
E00102962,95.5,4.5
E00102963,95.6,4.4
E00102965,95.7,4.3
E00102966,92.1,7.9
E00102967,95.4,4.6
E00102968,97,3
E00102969,96.1,3.9
E00102970,97.3,2.7
E00102973,95,5
E00102974,94.5,5.5
E00102976,95.3,4.7
E00102993,95.6,4.4
E00102995,96.4,3.6
E00103001,94.9,5.1
E00103003,92.9,7.1
E00103004,74,26
E00103005,96.6,3.4
E00103006,97.3,2.7
E00103007,95,5
E00103008,95.3,4.7
E00103010,92.1,7.9
E00103011,94.8,5.2
E00103013,91.7,8.3
E00103014,95.4,4.6
E00103015,94.1,5.9
E00103016,95.4,4.6
E00103017,97,3
E00103018,95.9,4.1
E00103019,96.5,3.5
E00103020,89.1,10.9
E00103021,95.3,4.7
E00103023,95,5
E00103024,96.7,3.3
E00103025,94.3,5.7
E00103026,95.8,4.2
E00103027,97.1,2.9
E00103028,94.7,5.3
E00103029,92.1,7.9
E00103030,95.5,4.5
E00103031,95.2,4.8
E00103032,85.1,14.9
E00103033,89.7,10.3
E00103034,93.1,6.9
E00103035,96.8,3.2
E00103036,95.7,4.3
E00103037,95.5,4.5
E00103038,93.4,6.6
E00103039,95.3,4.7
E00103040,97.4,2.6
E00103041,95.3,4.7
E00103042,96.6,3.4
E00103043,94.1,5.9
E00103044,96.3,3.7
E00103045,96.3,3.7
E00103047,95.1,4.9
E00103048,96.3,3.7
E00103049,94.3,5.7
E00103050,96.8,3.2
E00103051,94.3,5.7
E00103052,95.6,4.4
E00103057,97.3,2.7
E00103066,92.1,7.9
E00103067,95.8,4.2
E00103068,98.2,1.8
E00165946,97.8,2.2
E00165949,84.5,15.5
E00165950,90.9,9.1
E00165951,94.7,5.3
E00165953,96.5,3.5
E00165956,94.2,5.8
E00165958,96.5,3.5
E00180228,92.1,7.9
E00180257,95.1,4.9
