geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00094659,93.9,0.4,5.7,0
E00094671,95.3,0,4.7,0
E00094672,90.7,0,9.3,0
E00094673,93.7,0,5.9,0.4
E00094675,85.7,0,12.9,1.4
E00102910,90.8,0.2,9,0
E00102911,90.2,0,8.9,0.9
E00102912,88.9,0.3,10.8,0
E00102913,89.1,0.6,9.1,1.1
E00102914,91.3,0,8.4,0.2
E00102942,89.6,0,10.4,0
E00102962,91.5,0,8.5,0
E00102963,90.8,0.3,8.5,0.3
E00102965,90.5,0,8.2,1.4
E00102966,92.5,0,7.5,0
E00102967,93.1,0,6.9,0
E00102968,91.8,0,7.7,0.5
E00102969,91.9,0.6,7.5,0
E00102970,89.5,0,9.8,0.7
E00102973,93.2,0,6.5,0.3
E00102974,85.7,0,12,2.3
E00102976,88.6,0.5,10.5,0.5
E00102993,90.7,0.8,8.5,0
E00102995,92.3,0,7.4,0.4
E00103001,94.6,0,5.4,0
E00103003,86.1,0.3,12.4,1.2
E00103004,80,0.7,8,11.3
E00103005,87.9,0,11.4,0.8
E00103006,92.5,0,7.5,0
E00103007,93.5,0.2,6.3,0
E00103008,88.2,0,11.1,0.6
E00103010,90.6,0,9.4,0
E00103011,88.8,0,10.2,1
E00103013,88.8,0.5,10.7,0
E00103014,92.4,0,7.6,0
E00103015,90.1,0,9.6,0.4
E00103016,81.6,0.7,17.8,0
E00103017,73.6,0.4,25.5,0.5
E00103018,89.5,0.3,9.6,0.6
E00103019,91.1,0,8.9,0
E00103020,81.3,1.2,16.3,1.2
E00103021,73.4,0,26.3,0.3
E00103023,89.7,0.3,10,0
E00103024,93.2,0.3,6.5,0
E00103025,82.8,0.8,16.4,0
E00103026,87.8,0,12,0.3
E00103027,91.3,0,8.7,0
E00103028,87.6,0.3,12.1,0
E00103029,88.6,0.8,9.5,1.1
E00103030,95.6,0,3.7,0.7
E00103031,93.6,0.8,5.6,0
E00103032,73.6,3.6,17.5,5.3
E00103033,91.2,0,8.8,0
E00103034,95.8,0,3.8,0.4
E00103035,89.6,0.4,10,0
E00103036,90.9,0,8.7,0.4
E00103037,92.1,0,7.9,0
E00103038,91.9,0,6.9,1.3
E00103039,93.6,0,6.4,0
E00103040,91.9,0.3,6.8,1
E00103041,95.6,0,4.1,0.3
E00103042,91.1,0,8.6,0.2
E00103043,92.9,0,7.1,0
E00103044,95.7,0,4.3,0
E00103045,90.4,0.3,8.7,0.6
E00103047,93.1,0.5,5.4,1
E00103048,95.3,0.7,4,0
E00103049,89.1,0.3,9.3,1.3
E00103050,91.5,0,7.9,0.7
E00103051,89,0.4,9.9,0.7
E00103052,89.5,0,10.3,0.2
E00103057,93.2,0.5,6.4,0
E00103066,92.9,0,7.1,0
E00103067,90.6,0.4,8.5,0.4
E00103068,92.2,0,7.1,0.7
E00165946,89.4,0.3,10.3,0
E00165949,81.1,0.5,18.4,0
E00165950,85.5,0,12.9,1.6
E00165951,85,0.6,13.8,0.6
E00165953,88.1,0,11.9,0
E00165956,96,0.4,3.6,0
E00165958,94,0.4,4.9,0.7
E00180228,83.4,0.1,16.3,0.1
E00180257,89.2,0,10.8,0
