areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00009389,66.5,19.5,14
E00009391,93.4,5.5,1.1
E00009393,93.5,2.4,4.1
E00009395,89.9,6.8,3.3
E00009396,86.5,7.4,6.1
E00009397,91.8,5.4,2.7
E00009422,91,5.2,3.8
E00009502,91.8,6.2,2
E00009503,88,7.5,4.5
E00009504,94.5,3.8,1.7
E00009505,94.4,4,1.6
E00009506,92.9,6.8,0.3
E00009507,89.7,7.7,2.7
E00009508,92.9,6,1.1
E00009509,90.5,6.3,3.2
E00009510,89.7,7.4,2.9
E00009511,90.7,7.4,1.9
E00009512,92.5,6.5,0.9
E00009513,92.8,6.3,0.9
E00009514,92.4,5.2,2.3
E00009515,90.6,6.6,2.8
E00009516,89.3,6.4,4.3
E00009520,88.4,7.8,3.8
E00009521,96.3,3.7,0
E00009522,90.5,6.8,2.7
E00009523,84.4,10.1,5.5
E00009524,90,7.5,2.5
E00009525,89.7,5.6,4.7
E00009526,93.5,4.5,2
E00009527,90.9,6.1,3
E00009528,83.5,10.2,6.4
E00009529,91.5,5.8,2.8
E00009530,91.8,5.7,2.5
E00009531,93.9,5,1.1
E00009532,77.3,15.7,7.1
E00009533,91.9,4.9,3.2
E00009534,81.5,15.2,3.3
E00009535,87,9.7,3.3
E00009536,93.7,5.1,1.2
E00009537,88.9,7,4.1
E00009581,73.3,17.4,9.3
E00009582,83.5,11,5.5
E00009583,91.7,6.1,2.2
E00009584,87.6,10.9,1.6
E00009585,93.8,5.3,0.9
E00009589,94.5,4.5,1
E00009590,93.3,6.4,0.3
E00009595,92.6,6.5,0.9
E00009598,81.9,10.2,7.8
E00009599,87.8,9,3.2
E00009600,83.1,10.7,6.2
E00009601,91.3,6.7,2
E00009602,92.7,5.1,2.2
E00009603,93.6,5.2,1.1
E00009604,93.7,6,0.3
E00009605,94.3,5.3,0.4
E00009606,94.5,5.1,0.3
E00009607,92.1,5.4,2.5
E00009608,87.7,7.5,4.7
E00009609,87.6,10.6,1.8
E00009610,92.9,6.4,0.8
E00009611,82.7,11.2,6.1
E00009612,90.8,5.9,3.3
E00009613,91.8,7.3,0.8
E00009614,53.8,31,15.2
E00009615,90.8,5.5,3.7
E00009616,92.8,5.9,1.4
E00009617,89.6,9,1.4
E00009618,79.8,11.7,8.5
E00009619,71.5,14.2,14.2
E00009620,82,10.5,7.5
E00009621,87.6,8.4,4
E00009622,94.9,3.6,1.5
E00009623,86.8,8.7,4.5
E00009624,89.5,7.6,2.9
E00009625,90.8,6.9,2.3
E00009626,93.1,5.8,1.1
E00009627,83.9,10.9,5.2
E00009628,91.6,5.5,2.9
E00009629,88.8,8.4,2.8
E00009630,94.8,3.3,2
E00009631,75.6,17.6,6.8
E00009632,93.6,3.8,2.6
E00009633,93,4,3
E00009634,95.4,4.6,0
E00009635,92.6,5.6,1.9
E00009636,93.3,4.7,2
E00009637,92.7,6.1,1.3
E00009638,96.4,3.6,0
E00009639,95.3,3,1.7
E00009640,96,3,1
E00009641,97.3,2.1,0.6
E00009642,91.7,8.3,0
E00009643,93.4,5.3,1.3
E00009683,92.3,5.8,1.9
E00009684,86.6,8.3,5.2
E00009685,89.3,5.9,4.8
E00009686,90.4,6.8,2.7
E00009687,87.7,8.8,3.5
E00009688,91.8,5.6,2.6
E00009689,93,4.4,2.6
E00009690,82.7,13.3,4
E00009691,89.3,6.7,4
E00009692,80.8,12.9,6.3
E00009693,87.6,9.6,2.9
E00009694,87.8,9.4,2.8
E00009695,86.1,10,3.9
E00009696,90.1,6.4,3.5
E00009697,83.1,10.3,6.5
E00009698,91.5,5.4,3.1
E00009699,95.7,4.3,0
E00009700,91.6,6,2.4
E00009701,77.3,12.6,10.1
E00009702,89.9,7.4,2.7
E00009703,77,15.6,7.4
E00009705,91.6,5.5,2.9
E00009706,87.9,7.4,4.7
E00009707,82.1,11.3,6.5
E00009708,92.3,3.2,4.5
E00009709,86.3,10.3,3.4
E00009710,89.5,7.9,2.6
E00009711,88.6,8.5,2.9
E00009712,93.5,5,1.6
E00009713,92.3,6.3,1.4
E00009714,85.1,9.3,5.7
E00009716,84.7,9.9,5.4
E00009717,83.2,9.9,6.8
E00009757,85.5,8.9,5.6
E00009758,87.7,8.4,3.9
E00009759,90.4,6.7,2.9
E00009760,88.8,6.4,4.8
E00009761,88.4,9,2.7
E00009762,89.5,7.7,2.8
E00009763,91.3,6.3,2.4
E00009764,81.8,12.6,5.7
E00009765,78.6,12.4,9
E00009766,94.9,4.4,0.7
E00009767,95.2,2.9,1.9
E00009768,83.1,10.8,6.1
E00009769,93.3,2.7,4
E00009770,92.1,5.8,2.1
E00009771,74.8,16.4,8.8
E00009772,82.2,15.1,2.7
E00009773,83,13,4.1
E00009774,94.5,3.9,1.5
E00009775,93.2,4.9,1.9
E00009776,83.5,10.9,5.6
E00009777,94.2,4.5,1.3
E00009778,94.4,5.6,0
E00009779,92.1,6.4,1.5
E00009780,90.8,5.4,3.8
E00009781,89.7,8,2.2
E00009782,94,4.7,1.3
E00009783,96.2,3.5,0.3
E00009784,92.2,6.1,1.7
E00009786,90.8,6.8,2.4
E00009787,85,10.6,4.5
E00009788,88.3,8.1,3.6
E00009789,95.3,4.7,0
E00009790,93.5,5.5,1.1
E00009791,81,9.3,9.8
E00009792,96.7,2.7,0.7
E00009793,88.6,8.6,2.8
E00014221,85.1,9.8,5.1
E00014222,75.2,12.8,12.1
E00014240,74.8,15.5,9.7
E00014242,75.2,17.1,7.8
E00014244,77.5,14.3,8.2
E00014247,75.5,13.8,10.7
E00014248,89,9.9,1.1
E00014249,71.8,15.7,12.6
E00014250,79.9,13.8,6.3
E00014251,89.5,5.3,5.3
E00014252,83.9,11.5,4.7
E00014254,75.9,15.6,8.5
E00014255,91.4,4.6,4
E00014256,82.4,11.2,6.5
E00014257,83.9,12.6,3.4
E00022626,94,4.9,1.1
E00022627,89.4,6.9,3.6
E00022631,92.1,6.9,1.1
E00022632,79.8,13.4,6.7
E00022633,92.1,6.9,1
E00022634,87.5,8.7,3.8
E00022635,89.2,6.1,4.7
E00022637,90,8.7,1.3
E00022638,87.5,9.1,3.4
E00022640,93.9,5.1,1
E00022641,86.1,8.2,5.7
E00022642,78.5,16.6,5
E00022643,88.4,7.7,3.9
E00022644,88.6,9.6,1.8
E00022645,92,7.1,0.9
E00022646,91.4,6.8,1.8
E00022647,91.2,6.3,2.5
E00022648,87.4,7.9,4.7
E00022650,93.2,4.9,1.8
E00022651,91.3,5.9,2.8
E00022653,89.2,6.3,4.5
E00022654,94.2,2.9,2.9
E00022655,92.4,5.2,2.3
E00022656,91,6.8,2.2
E00022669,94.3,3.4,2.3
E00022673,94.1,3.6,2.3
E00022674,90.2,7.7,2.1
E00022676,89.5,8,2.5
E00022677,94.3,5.7,0
E00022678,85.2,11,3.9
E00022680,93.5,4.6,1.9
E00022681,77.2,17.5,5.3
E00022684,94.7,3.4,1.9
E00022685,93.2,6.4,0.4
E00022686,90.8,7.7,1.4
E00022688,93.3,5.5,1.2
E00022689,86.8,11.8,1.4
E00022690,91.9,5.7,2.4
E00022691,91.7,6.6,1.7
E00022692,90.3,7.7,2
E00022693,96.5,3.1,0.4
E00022694,89.6,6.8,3.6
E00022695,89.7,6.2,4
E00022696,90.9,6.4,2.6
E00022697,93.9,3,3
E00022698,92.9,5.5,1.6
E00022699,95.7,2.5,1.8
E00022700,95.1,4.9,0
E00022701,91.4,6.3,2.3
E00022702,84.1,8,8
E00022703,88.2,8.5,3.3
E00022709,95.2,4.4,0.4
E00022710,93,5.2,1.7
E00022711,90.6,5.7,3.7
E00022712,85.8,9.4,4.8
E00022713,88.7,6.5,4.8
E00022716,83.2,13.3,3.6
E00022717,86.1,11.9,2
E00022719,92,6.8,1.2
E00022720,92.1,6.4,1.6
E00022721,85.3,10.9,3.8
E00022722,91.1,6.1,2.8
E00022723,91.9,6.1,2
E00022824,86.7,10.9,2.4
E00022831,81.7,10.2,8.1
E00022833,86.5,10.2,3.3
E00022835,84.7,12.4,2.8
E00022836,88.2,8.5,3.3
E00022839,83.6,12.1,4.3
E00022840,86.9,8.6,4.5
E00022841,77.6,15.9,6.5
E00022843,87.1,9.9,3
E00023072,85.2,11.7,3.1
E00023077,94.8,3.5,1.7
E00023149,82.7,10.7,6.7
E00023151,85.1,11.9,3
E00023152,81.8,11.3,6.9
