areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00009389,21,79
E00009391,20.2,79.8
E00009393,26.7,73.3
E00009395,29.6,70.4
E00009396,30.5,69.5
E00009397,28.3,71.7
E00009422,26.7,73.3
E00009502,40.4,59.6
E00009503,24.3,75.7
E00009504,30.2,69.8
E00009505,17.3,82.7
E00009506,44.3,55.7
E00009507,47.8,52.2
E00009508,32.1,67.9
E00009509,38.7,61.3
E00009510,41.9,58.1
E00009511,51.3,48.7
E00009512,35.5,64.5
E00009513,46.5,53.5
E00009514,37.7,62.3
E00009515,24.9,75.1
E00009516,46.6,53.4
E00009520,24.9,75.1
E00009521,37.1,62.9
E00009522,32,68
E00009523,31.1,68.9
E00009524,29.9,70.1
E00009525,23.7,76.3
E00009526,40.8,59.2
E00009527,28.2,71.8
E00009528,27.8,72.2
E00009529,34,66
E00009530,47.2,52.8
E00009531,31.9,68.1
E00009532,22.1,77.9
E00009533,15.8,84.2
E00009534,35.6,64.4
E00009535,19.1,80.9
E00009536,42,58
E00009537,35.7,64.3
E00009581,52.7,47.3
E00009582,32.5,67.5
E00009583,26.7,73.3
E00009584,47.8,52.2
E00009585,38,62
E00009589,52,48
E00009590,47.1,52.9
E00009595,37.7,62.3
E00009598,29.2,70.8
E00009599,39.3,60.7
E00009600,31.5,68.5
E00009601,62,38
E00009602,49.6,50.4
E00009603,52.2,47.8
E00009604,62.2,37.8
E00009605,25.2,74.8
E00009606,55.2,44.8
E00009607,57.1,42.9
E00009608,36.1,63.9
E00009609,54.1,45.9
E00009610,50,50
E00009611,53,47
E00009612,46,54
E00009613,43.3,56.7
E00009614,25.3,74.7
E00009615,29.8,70.2
E00009616,31,69
E00009617,49.8,50.2
E00009618,15.5,84.5
E00009619,19.6,80.4
E00009620,25.2,74.8
E00009621,48,52
E00009622,35.7,64.3
E00009623,20.1,79.9
E00009624,33.5,66.5
E00009625,28.1,71.9
E00009626,40.6,59.4
E00009627,34.9,65.1
E00009628,54.3,45.7
E00009629,35.5,64.5
E00009630,24.3,75.7
E00009631,32.7,67.3
E00009632,55,45
E00009633,24.7,75.3
E00009634,63.6,36.4
E00009635,42.5,57.5
E00009636,53.7,46.3
E00009637,35.2,64.8
E00009638,57.1,42.9
E00009639,67.6,32.4
E00009640,50.4,49.6
E00009641,47.9,52.1
E00009642,39.6,60.4
E00009643,52.5,47.5
E00009683,40.4,59.6
E00009684,27,73
E00009685,19.3,80.7
E00009686,38.6,61.4
E00009687,28.7,71.3
E00009688,63,37
E00009689,43.5,56.5
E00009690,19.4,80.6
E00009691,29.4,70.6
E00009692,23.6,76.4
E00009693,22.5,77.5
E00009694,28.9,71.1
E00009695,27.7,72.3
E00009696,42.9,57.1
E00009697,37.1,62.9
E00009698,51.3,48.7
E00009699,44.4,55.6
E00009700,45.9,54.1
E00009701,26.8,73.2
E00009702,28.2,71.8
E00009703,23.1,76.9
E00009705,28.4,71.6
E00009706,24.5,75.5
E00009707,27,73
E00009708,31.3,68.7
E00009709,34.3,65.7
E00009710,17.1,82.9
E00009711,34.6,65.4
E00009712,53.6,46.4
E00009713,33.5,66.5
E00009714,19.9,80.1
E00009716,27.4,72.6
E00009717,23.4,76.6
E00009757,23.6,76.4
E00009758,25.8,74.2
E00009759,26.3,73.7
E00009760,39.1,60.9
E00009761,22.8,77.2
E00009762,17.2,82.8
E00009763,22.3,77.7
E00009764,26,74
E00009765,23.9,76.1
E00009766,43.3,56.7
E00009767,40.8,59.2
E00009768,26.3,73.7
E00009769,49.8,50.2
E00009770,22.7,77.3
E00009771,19.9,80.1
E00009772,22.1,77.9
E00009773,28.1,71.9
E00009774,42.3,57.7
E00009775,35.3,64.7
E00009776,27.3,72.7
E00009777,47.2,52.8
E00009778,33.5,66.5
E00009779,41.8,58.2
E00009780,31.5,68.5
E00009781,27.4,72.6
E00009782,37.1,62.9
E00009783,39.8,60.2
E00009784,18.2,81.8
E00009786,21.2,78.8
E00009787,26.9,73.1
E00009788,16.5,83.5
E00009789,50.6,49.4
E00009790,14.7,85.3
E00009791,29.1,70.9
E00009792,15.3,84.7
E00009793,29.1,70.9
E00014221,32.6,67.4
E00014222,27.8,72.2
E00014240,30,70
E00014242,27.6,72.4
E00014244,32.4,67.6
E00014247,29.5,70.5
E00014248,29.7,70.3
E00014249,30.6,69.4
E00014250,22.6,77.4
E00014251,18.4,81.6
E00014252,37.2,62.8
E00014254,25.2,74.8
E00014255,32.3,67.7
E00014256,28.7,71.3
E00014257,38.7,61.3
E00022626,37.7,62.3
E00022627,30.4,69.6
E00022631,35.1,64.9
E00022632,21.5,78.5
E00022633,33.5,66.5
E00022634,23,77
E00022635,22,78
E00022637,23.9,76.1
E00022638,32.9,67.1
E00022640,24.1,75.9
E00022641,25.2,74.8
E00022642,30,70
E00022643,27,73
E00022644,25.5,74.5
E00022645,20.9,79.1
E00022646,42.2,57.8
E00022647,38,62
E00022648,44.6,55.4
E00022650,70,30
E00022651,47,53
E00022653,22.1,77.9
E00022654,35.6,64.4
E00022655,52,48
E00022656,44.1,55.9
E00022669,27.1,72.9
E00022673,42.5,57.5
E00022674,31.4,68.6
E00022676,29.7,70.3
E00022677,38.5,61.5
E00022678,25.6,74.4
E00022680,28.9,71.1
E00022681,24.7,75.3
E00022684,36.5,63.5
E00022685,39.3,60.7
E00022686,18.9,81.1
E00022688,23.5,76.5
E00022689,31.3,68.7
E00022690,37.2,62.8
E00022691,25.7,74.3
E00022692,31.2,68.8
E00022693,38,62
E00022694,22.8,77.2
E00022695,26.8,73.2
E00022696,31.7,68.3
E00022697,45.8,54.2
E00022698,37.6,62.4
E00022699,17.4,82.6
E00022700,26.4,73.6
E00022701,48.4,51.6
E00022702,32,68
E00022703,42.4,57.6
E00022709,53.5,46.5
E00022710,17.7,82.3
E00022711,18.8,81.2
E00022712,18.9,81.1
E00022713,30.4,69.6
E00022716,30.8,69.2
E00022717,24.2,75.8
E00022719,41.3,58.7
E00022720,21.4,78.6
E00022721,29,71
E00022722,32.4,67.6
E00022723,23.1,76.9
E00022824,32.8,67.2
E00022831,15.2,84.8
E00022833,33.1,66.9
E00022835,16.1,83.9
E00022836,20.6,79.4
E00022839,25,75
E00022840,22.8,77.2
E00022841,30.3,69.7
E00022843,21.8,78.2
E00023072,37.3,62.7
E00023077,24.9,75.1
E00023149,34.9,65.1
E00023151,27.9,72.1
E00023152,18.1,81.9
E00023153,32.2,67.8
E00023189,25.7,74.3
E00023190,42.9,57.1
E00023193,36.2,63.8
E00023196,22.3,77.7
E00023197,29.9,70.1
E00023198,33.2,66.8
E00023199,43.3,56.7
E00023200,33.6,66.4
E00023201,32.8,67.2
E00023202,35.2,64.8
E00023203,32,68
E00023204,34.8,65.2
E00023205,21.2,78.8
E00023206,49.8,50.2
E00023207,44.3,55.7
E00023208,36.6,63.4
E00023215,32.3,67.7
E00023223,26,74
E00023225,45.1,54.9
E00023226,26.1,73.9
E00023229,29.7,70.3
E00023305,36.4,63.6
E00023306,36.8,63.2
E00023307,65.1,34.9
E00023309,38.3,61.7
E00023310,36.4,63.6
E00023311,57.1,42.9
E00167267,25.6,74.4
E00167268,33.1,66.9
E00167269,23.7,76.3
E00167270,45.8,54.2
E00167271,42.7,57.3
E00167272,24,76
E00167273,39.6,60.4
E00167274,35.4,64.6
E00167276,29.7,70.3
