areacd,heating_type_3a-001,heating_type_3a-002
E00009389,0.8,99.2
E00009391,1.9,98.1
E00009393,3.5,96.5
E00009395,3.8,96.2
E00009396,1.8,98.2
E00009397,2,98
E00009422,3.2,96.8
E00009502,0.7,99.3
E00009503,3.3,96.7
E00009504,2.9,97.1
E00009505,3.2,96.8
E00009506,0.8,99.2
E00009507,2.5,97.5
E00009508,0.8,99.2
E00009509,0,100
E00009510,0,100
E00009511,3.7,96.3
E00009512,0.8,99.2
E00009513,0,100
E00009514,1.3,98.8
E00009515,0.7,99.3
E00009516,0.8,99.2
E00009520,2.4,97.6
E00009521,1.2,98.8
E00009522,1.5,98.5
E00009523,3.2,96.8
E00009524,6.4,93.6
E00009525,0,100
E00009526,0.7,99.3
E00009527,1.5,98.5
E00009528,3.1,96.9
E00009529,0,100
E00009530,4.1,95.9
E00009531,2.6,97.4
E00009532,1.8,98.2
E00009533,1.4,98.6
E00009534,0.8,99.2
E00009535,3,97
E00009536,2.2,97.8
E00009537,0.9,99.1
E00009581,1.1,98.9
E00009582,1,99
E00009583,5.5,94.5
E00009584,2.9,97.1
E00009585,2.4,97.6
E00009589,1.8,98.2
E00009590,1.6,98.4
E00009595,0,100
E00009598,0,100
E00009599,2.6,97.4
E00009600,4.3,95.7
E00009601,2.1,97.9
E00009602,0.8,99.2
E00009603,0.9,99.1
E00009604,0.8,99.2
E00009605,13.7,86.3
E00009606,3.1,96.9
E00009607,1.7,98.3
E00009608,2.3,97.7
E00009609,0.9,99.1
E00009610,0.9,99.1
E00009611,1,99
E00009612,0,100
E00009613,2.5,97.5
E00009614,3.4,96.6
E00009615,9,91
E00009616,0.8,99.2
E00009617,1.9,98.1
E00009618,0.9,99.1
E00009619,3.8,96.2
E00009620,2.1,97.9
E00009621,0,100
E00009622,4.8,95.2
E00009623,0,100
E00009624,2.6,97.4
E00009625,1.9,98.1
E00009626,0,100
E00009627,0.8,99.2
E00009628,2.5,97.5
E00009629,1.6,98.4
E00009630,2.3,97.7
E00009631,2.4,97.6
E00009632,0.8,99.2
E00009633,2.9,97.1
E00009634,0,100
E00009635,1.4,98.6
E00009636,0.8,99.2
E00009637,3.3,96.7
E00009638,1.7,98.3
E00009639,1,99
E00009640,0.9,99.1
E00009641,2.3,97.7
E00009642,2.7,97.3
E00009643,1.3,98.7
E00009683,1.9,98.1
E00009684,1.6,98.4
E00009685,0,100
E00009686,0,100
E00009687,2.5,97.5
E00009688,0.8,99.2
E00009689,2.8,97.2
E00009690,2.2,97.8
E00009691,0,100
E00009692,1.4,98.6
E00009693,1.8,98.2
E00009694,3,97
E00009695,0,100
E00009696,1.3,98.7
E00009697,1.7,98.3
E00009698,1.3,98.7
E00009699,1.9,98.1
E00009700,0.8,99.2
E00009701,1.2,98.8
E00009702,0.8,99.2
E00009703,2.5,97.5
E00009705,2.5,97.5
E00009706,1.5,98.5
E00009707,1.4,98.6
E00009708,1.8,98.2
E00009709,1,99
E00009710,0,100
E00009711,0,100
E00009712,0.8,99.2
E00009713,0,100
E00009714,4,96
E00009716,0,100
E00009717,0.7,99.3
E00009757,1.7,98.3
E00009758,2.1,97.9
E00009759,0,100
E00009760,0.9,99.1
E00009761,0,100
E00009762,0.8,99.2
E00009763,4.3,95.7
E00009764,0.8,99.2
E00009765,2.9,97.1
E00009766,1.8,98.2
E00009767,1.6,98.4
E00009768,1.6,98.4
E00009769,1.7,98.3
E00009770,1.1,98.9
E00009771,3.7,96.3
E00009772,4.7,95.3
E00009773,2.8,97.2
E00009774,2.2,97.8
E00009775,6.2,93.8
E00009776,3.9,96.1
E00009777,3.4,96.6
E00009778,0.8,99.2
E00009779,0,100
E00009780,6.8,93.2
E00009781,1,99
E00009782,1.5,98.5
E00009783,5.6,94.4
E00009784,2.1,97.9
E00009786,1.7,98.3
E00009787,0.7,99.3
E00009788,3.8,96.2
E00009789,0,100
E00009790,0.7,99.3
E00009791,2.6,97.4
E00009792,1.9,98.1
E00009793,5.3,94.7
E00014221,5.5,94.5
E00014222,0,100
E00014240,3,97
E00014242,0.9,99.1
E00014244,0,100
E00014247,3.8,96.2
E00014248,3.8,96.3
E00014249,2.6,97.4
E00014250,2.2,97.8
E00014251,3,97
E00014252,0,100
E00014254,7.6,92.4
E00014255,4.2,95.8
E00014256,2.1,97.9
E00014257,0,100
E00022626,2.2,97.8
E00022627,5,95
E00022631,1.6,98.4
E00022632,1,99
E00022633,2.6,97.4
E00022634,4.5,95.5
E00022635,1.8,98.2
E00022637,0,100
E00022638,3.4,96.6
E00022640,3.4,96.6
E00022641,0,100
E00022642,2.2,97.8
E00022643,3.2,96.8
E00022644,3.9,96.1
E00022645,6.3,93.8
E00022646,0.7,99.3
E00022647,1,99
E00022648,0.9,99.1
E00022650,0,100
E00022651,3.4,96.6
E00022653,5,95
E00022654,0.7,99.3
E00022655,0.8,99.2
E00022656,0.7,99.3
E00022669,2.7,97.3
E00022673,0.8,99.2
E00022674,2.1,97.9
E00022676,1.7,98.3
E00022677,1.9,98.1
E00022678,3.9,96.1
E00022680,2.8,97.2
E00022681,1,99
E00022684,0,100
E00022685,0,100
E00022686,0,100
E00022688,0,100
E00022689,1.6,98.4
E00022690,0.8,99.2
E00022691,0,100
E00022692,0.5,99.5
E00022693,0,100
E00022694,7.5,92.5
E00022695,1.9,98.1
E00022696,0.9,99.1
E00022697,1.7,98.3
E00022698,1,99
E00022699,4.1,95.9
E00022700,1.2,98.8
E00022701,1.7,98.3
E00022702,1.7,98.3
E00022703,1.6,98.4
E00022709,1.8,98.2
E00022710,3.7,96.3
E00022711,1.6,98.4
E00022712,0.6,99.4
E00022713,2.3,97.7
E00022716,2.7,97.3
E00022717,0,100
E00022719,2.1,97.9
E00022720,3.6,96.4
E00022721,1.6,98.4
E00022722,0,100
E00022723,0.8,99.2
E00022824,0.8,99.2
E00022831,3.5,96.5
E00022833,2.5,97.5
E00022835,0,100
E00022836,2.9,97.1
E00022839,2,98
E00022840,0.7,99.3
E00022841,0.8,99.2
E00022843,3.2,96.8
E00023072,0.6,99.4
E00023077,3.9,96.1
E00023149,4,96
