areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00023077,62.4,32,4.8,0.8
E00023149,56.9,36.6,5.7,0.8
E00023151,57.6,35.3,7.1,0
E00023152,72,22.9,5.1,0
E00023153,58.6,36.6,2.8,2.1
E00023189,51,42,6.3,0.7
E00023190,29.9,52.8,15.7,1.6
E00023193,44.3,39.3,11.5,4.9
E00023196,53.2,42.9,3.9,0
E00023197,49.6,38.8,10.1,1.4
E00023198,39.9,45.3,10.1,4.7
E00023199,43.9,47.5,5.8,2.9
E00023200,42.9,46.4,9.8,0.9
E00023201,39.5,52.9,6.4,1.2
E00023202,48.7,44.8,5.8,0.6
E00023203,37.5,53.7,6.6,2.2
E00023204,39.9,50,9.5,0.6
E00023205,58.4,36.9,4,0.7
E00023206,37.3,46.8,15.2,0.6
E00023207,38.3,50.3,10.8,0.6
E00023208,35.2,53.1,10.3,1.4
E00023215,29.1,61.2,9,0.7
E00023223,60.3,32.1,6.1,1.5
E00023225,37.1,51.7,11.2,0
E00023226,69.4,28.9,1.7,0
E00023229,52.2,44.2,2.9,0.7
E00023305,41,35.1,21.6,2.2
E00023306,51.3,37.8,10.1,0.8
E00023307,23,57.1,16.7,3.2
E00023309,39.8,46.1,12.5,1.6
E00023310,47.2,47.2,5.6,0
E00023311,20.4,50.9,27.8,0.9
E00167267,59,35,5.1,0.9
E00167268,65.1,31.2,3.8,0
E00167269,59.5,37.8,2.7,0
E00167270,65.2,34.8,0,0
E00167271,63.2,30.3,4.6,2
E00167272,65.8,33.3,0,0.9
E00167273,54,37.9,8,0
E00167274,50,42.2,7.8,0
E00167276,51.6,42.5,4.8,1.1
E00167277,57.8,37.3,2.9,2
E00167278,26.2,58.3,15.5,0
E00167279,61.5,33.3,3.1,2.1
E00167280,52.8,36,10.1,1.1
E00170900,65,29.4,2.5,3.1
E00170901,40.5,43.8,11.6,4.1
E00170902,51.2,42.4,6.4,0
E00170918,72.5,27.5,0,0
E00170948,69.4,28.1,2.5,0
E00170951,63,29.6,6.2,1.2
E00170953,62.6,33,3.5,0.9
E00171049,52.9,39.5,7.6,0
E00171051,60.2,38.7,1.1,0
E00171058,57.7,34.7,5.1,2.6
E00171060,30.2,59.4,9.4,0.9
E00171069,42.7,52.7,3.8,0.8
E00171071,40.1,45.1,12,2.8
E00171072,42.5,50,7.5,0
E00171074,56.2,41.5,2.3,0
E00171075,54.5,37.9,6.9,0.7
E00171077,64.7,30.1,4.4,0.7
E00171079,50.5,43.2,5.4,0.9
E00171085,35.3,50.3,12.8,1.6
E00171086,55,35,8.3,1.7
E00175088,47.1,41.3,8,3.6
E00175089,37.9,50.5,6.3,5.3
E00175101,71.6,26.5,1.9,0
E00183102,57.4,33.1,8.3,1.2
E00183109,57.7,40.8,1.5,0
E00183110,59.6,36.8,2.9,0.7
E00183111,61.7,31.9,5.3,1.1
E00183112,79.8,19.4,0.8,0
E00183116,60.9,34.8,3.6,0.7
E00183120,49,45.8,3.9,1.3
E00183122,53.2,45.6,1.3,0
E00183123,79.3,16.4,4.3,0
E00183129,64.4,34.7,0.8,0
E00183130,64.2,32.1,1.9,1.9
E00183133,56.3,40.5,3.2,0
E00183138,54.6,37.8,6.7,0.8
E00183141,46.4,48.2,5.5,0
E00183144,58.4,34.4,7.1,0
E00183145,69.6,30.4,0,0
E00183146,46,43.7,10.3,0
E00183147,26.4,46.6,14.7,12.3
E00183150,56.7,40.3,2.2,0.7
E00183151,61.3,34.4,3.8,0.5
E00183153,69.9,29.1,1,0
E00183156,52.7,41.2,5.5,0.6
E00183171,56.7,40.8,0.8,1.7
E00183173,63.9,32.4,3.7,0
E00183174,65.1,34.9,0,0
E00183176,49.3,42.8,7.2,0.7
E00183177,66.4,25.9,6,1.7
E00183181,54.2,39.8,5.1,0.8
E00183182,67.7,26.6,5.6,0
E00183186,64.2,35.8,0,0
E00183187,58.3,32.6,7.6,1.5
E00183189,65,34.1,0.8,0
E00183191,47.6,47.6,4.8,0
E00183192,70.9,28.2,0.9,0
E00183193,72.5,24.6,2.9,0
E00183194,53.8,34.5,9,2.8
E00183195,53.3,43,3.7,0
E00183196,50.5,48.6,0.9,0
E00183199,49.5,39.6,9.9,1
E00183200,69.9,30.1,0,0
E00183203,37.4,39.6,4.4,18.7
E00183204,60.7,37.8,1.5,0
E00183206,39.1,55.1,4.3,1.4
E00183208,52.3,43,4.7,0
E00183209,70.6,29.4,0,0
E00183211,53.8,39.2,6.2,0.8
E00183219,60.9,32.3,6.8,0
E00183222,40.9,48.2,10,0.9
E00190144,52.7,41.1,4.7,1.6
E00190145,53.4,37.7,8.9,0
E00190146,63.6,36.4,0,0
