areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00009389,46.8,5.3,47.9
E00009391,78.1,3.8,18.1
E00009393,75.4,4,20.6
E00009395,64.8,6.5,28.7
E00009396,75,3.9,21.1
E00009397,73.4,3.8,22.8
E00009422,68.3,3.6,28.2
E00009502,70.1,3.1,26.7
E00009503,62.7,3.6,33.7
E00009504,81.2,0.4,18.5
E00009505,84.1,3,12.9
E00009506,72.1,3.2,24.7
E00009507,64.9,2.4,32.7
E00009508,72.9,3.2,24
E00009509,61.4,3.9,34.6
E00009510,65.3,4.8,29.8
E00009511,62.8,3.1,34.1
E00009512,79.7,3.9,16.4
E00009513,66.9,4.1,29.1
E00009514,72.5,4.3,23.2
E00009515,73.9,3.2,22.9
E00009516,68.2,2.1,29.7
E00009520,65.2,2.3,32.5
E00009521,76.5,2.6,20.8
E00009522,72,3.8,24.2
E00009523,58.2,3.2,38.7
E00009524,75.1,4,20.9
E00009525,72.4,3.3,24.3
E00009526,73.6,2.4,24
E00009527,74.3,2.4,23.3
E00009528,68.3,5.2,26.5
E00009529,64.1,5.9,30.1
E00009530,69.9,4.5,25.6
E00009531,75.4,3.2,21.4
E00009532,55.9,5.3,38.8
E00009533,70.4,7.7,21.8
E00009534,64.1,6.8,29.1
E00009535,70.9,3.4,25.7
E00009536,69.2,3.1,27.7
E00009537,68.1,3.9,27.9
E00009581,30.1,0.7,69.2
E00009582,58.8,0,41.2
E00009583,64,3,32.9
E00009584,42.2,1.7,56
E00009585,64.3,4.3,31.4
E00009589,74.4,2.7,22.9
E00009590,76,4.7,19.4
E00009595,70.8,5.4,23.8
E00009598,54.2,6,39.8
E00009599,62.7,4.6,32.7
E00009600,54.3,0.5,45.2
E00009601,54.2,1.2,44.6
E00009602,62.9,2.9,34.3
E00009603,63.5,3,33.5
E00009604,58,0.3,41.6
E00009605,78.9,4.1,17
E00009606,50.8,4.4,44.8
E00009607,56.3,2.6,41
E00009608,65.8,4,30.2
E00009609,60.9,2.1,36.9
E00009610,70.9,2.9,26.2
E00009611,52.3,1.9,45.8
E00009612,73.8,2.4,23.8
E00009613,71.4,4.9,23.8
E00009614,34,4.1,61.9
E00009615,66.2,8.1,25.8
E00009616,67.4,2.9,29.8
E00009617,57.9,3.5,38.6
E00009618,52.8,8.3,38.9
E00009619,47.2,6.4,46.3
E00009620,64.1,4.5,31.4
E00009621,63.1,1.8,35
E00009622,71.4,2.2,26.4
E00009623,65.1,4.6,30.3
E00009624,68.1,6,25.8
E00009625,69.3,4.3,26.3
E00009626,64.1,2.2,33.6
E00009627,62.2,4.6,33.2
E00009628,68.3,2.5,29.2
E00009629,69.7,3.2,27.1
E00009630,79.1,1.8,19.1
E00009631,53.7,3,43.3
E00009632,62.1,4.7,33.2
E00009633,75.6,5.9,18.5
E00009634,62.6,1,36.5
E00009635,69.8,4.8,25.4
E00009636,64.8,3.4,31.8
E00009637,71.8,3.4,24.8
E00009638,66.4,1.6,32
E00009639,57.3,2.8,39.9
E00009640,65.5,3.9,30.6
E00009641,75.7,3.9,20.5
E00009642,69.3,2.7,28
E00009643,66,2,32
E00009683,74.8,5,20.2
E00009684,61,5.4,33.6
E00009685,69.7,5.6,24.7
E00009686,55.6,4.3,40.1
E00009687,67.8,4.2,28
E00009688,58.8,3.1,38
E00009689,73.5,2.3,24.2
E00009690,59.2,6.4,34.4
E00009691,70.5,5.3,24.2
E00009692,61.4,7.9,30.7
E00009693,63.1,4.7,32.2
E00009694,65,6,29
E00009695,70,3,27
E00009696,60.5,4.5,34.9
E00009697,54.8,5.7,39.5
E00009698,63,3.3,33.7
E00009699,56.2,2.5,41.4
E00009700,62.9,5.6,31.5
E00009701,47.4,6.8,45.8
E00009702,74.8,3.9,21.3
E00009703,49.1,4.7,46.1
E00009705,77.6,5.4,17
E00009706,61.4,7.6,30.9
E00009707,70.2,6,23.8
E00009708,76.9,5.5,17.6
E00009709,58.9,6.1,35
E00009710,73.5,2.4,24.1
E00009711,68.2,3.3,28.4
E00009712,58.2,2.2,39.7
E00009713,59.8,6.1,34.1
E00009714,77.5,2.1,20.4
E00009716,62.1,5.3,32.5
E00009717,58.5,7.6,33.9
E00009757,62.8,2.8,34.4
E00009758,67.1,2.7,30.2
E00009759,80.4,2.9,16.8
E00009760,67.8,3.8,28.4
E00009761,73.8,1.7,24.5
E00009762,72.3,5.4,22.3
E00009763,73.5,3,23.5
E00009764,64,3.2,32.9
E00009765,46.5,8,45.6
E00009766,72.1,3.4,24.5
E00009767,64.3,4.8,30.9
E00009768,56,5.1,38.9
E00009769,69.5,1.3,29.3
E00009770,79.7,5.2,15.1
E00009771,46.8,9.1,44.1
E00009772,55.5,5.7,38.9
E00009773,52.4,9,38.6
E00009774,72.3,3.4,24.2
E00009775,73.3,6.5,20.3
E00009776,51,6.9,42.1
E00009777,72.1,4.2,23.8
E00009778,77.9,2.3,19.8
E00009779,71.4,1.3,27.3
E00009780,72.9,4,23.1
E00009781,72,4.8,23.1
E00009782,72.6,4.3,23.1
E00009783,72.1,4.6,23.2
E00009784,80.6,2.5,16.9
E00009786,80.5,5.9,13.5
E00009787,65.3,5,29.7
E00009788,70.6,4.4,25.1
E00009789,68.4,4.1,27.4
E00009790,79,4.3,16.7
E00009791,63.2,4.4,32.4
E00009792,79.1,2.9,17.9
E00009793,73.9,3.6,22.5
E00014221,66.5,5.2,28.3
E00014222,49.3,5.2,45.5
E00014240,39.7,8.2,52.1
E00014242,41.4,6.7,51.9
E00014244,53.1,4.1,42.9
E00014247,45.8,6.9,47.3
E00014248,60.1,2.6,37.3
E00014249,39.7,4.2,56.1
E00014250,50,9,41
E00014251,62.8,7.1,30.1
E00014252,59.5,5.5,35
E00014254,46.9,8.5,44.6
E00014255,69,3.9,27.1
E00014256,56.6,6.9,36.6
E00014257,63.4,3.3,33.3
E00022626,75.3,2.7,22
E00022627,77.4,0,22.6
E00022631,74.4,6,19.6
E00022632,63.9,2.9,33.2
E00022633,78.9,1.6,19.5
E00022634,73,5.3,21.7
E00022635,74.1,4.1,21.8
E00022637,78.4,3.4,18.3
E00022638,65.1,0,34.9
E00022640,81.5,3.1,15.3
E00022641,57.1,7.7,35.2
E00022642,61.2,4.3,34.5
E00022643,72.8,4.7,22.5
E00022644,71.6,3.7,24.7
E00022645,79.5,3.3,17.1
E00022646,80.6,1.2,18.2
E00022647,75.6,3.9,20.5
E00022648,71,0.4,28.6
E00022650,73.1,2.8,24
E00022651,71.9,2.8,25.3
E00022653,78.4,2.5,19.1
E00022654,74.2,2.7,23.1
E00022655,73.8,3,23.2
E00022656,73.8,3,23.2
E00022669,84.1,2.7,13.1
E00022673,79.3,0,20.7
E00022674,76.7,3.6,19.7
E00022676,72.5,5.2,22.3
E00022677,81.8,2.5,15.7
E00022678,68.5,4.7,26.8
E00022680,78,2.7,19.3
E00022681,57.9,3,39
E00022684,79.1,2.6,18.3
E00022685,78.1,3.2,18.6
E00022686,85.6,5.2,9.3
E00022688,84.1,0,15.9
E00022689,71.3,4.1,24.6
E00022690,71.4,3.7,24.9
E00022691,75.1,4,20.9
E00022692,70,7.6,22.4
E00022693,82.4,5.2,12.4
E00022694,80.6,4.4,15
E00022695,80.4,3.2,16.4
E00022696,73.4,2.7,23.9
E00022697,70,4.6,25.3
E00022698,82.4,0.5,17.1
E00022699,85,2.4,12.6
E00022700,88.5,1.7,9.8
E00022701,75.6,3.6,20.8
E00022702,70.7,2.3,27
E00022703,73.2,2.9,23.8
E00022709,72.2,3.3,24.5
E00022710,85.2,3,11.9
E00022711,82.9,2.9,14.2
E00022712,79.3,3.3,17.4
E00022713,76.9,3.6,19.4
E00022716,55.2,8.6,36.2
E00022717,73.3,4.3,22.5
E00022719,77.5,1.4,21.1
E00022720,78,5,16.9
E00022721,69.1,2.5,28.4
E00022722,74.1,2.2,23.7
E00022723,79.1,4.7,16.1
E00022824,49.6,10.2,40.3
E00022831,57.1,9,33.9
E00022833,53.9,10.2,35.9
E00022835,67.6,7.8,24.7
E00022836,68.9,6.7,24.4
E00022839,59.9,6.9,33.1
E00022840,67.8,5.6,26.7
E00022841,52.4,2.2,45.5
E00022843,61.9,6.5,31.6
E00023072,58.8,2.3,38.8
E00023077,76.4,3.3,20.3
E00023149,57,4.8,38.3
E00023151,57.1,7.1,35.7
E00023152,56.1,6.6,37.2
E00023153,52.8,6.6,40.6
