areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00009389,5.9,14.5,3.6,67.7,8.2
E00009391,5.8,4,5.2,82.4,2.6
E00009393,5.5,7.6,6.2,75.9,4.8
E00009395,7.9,6.8,5.2,71.7,8.4
E00009396,15.5,14.3,5.7,63.3,1.2
E00009397,14.8,0.6,2.4,77.4,4.8
E00009422,10.3,4.6,5.3,78.7,1.1
E00009502,8.5,3.1,7.7,76.7,4
E00009503,5.4,4,1.9,84.1,4.6
E00009504,4.8,3.1,4.2,82.4,5.5
E00009505,4.8,3.6,6,83.3,2.4
E00009506,9.4,2.3,7.1,78.4,2.9
E00009507,5.7,3,4.1,85.5,1.7
E00009508,7.1,10.5,4.9,71.1,6.4
E00009509,3.7,4.5,5.2,85.1,1.6
E00009510,2.5,7,6.1,80.3,4.1
E00009511,4.1,0.4,5.6,86.6,3.3
E00009512,2.2,8,7.4,76.5,5.9
E00009513,0.5,6.8,5,85.1,2.7
E00009514,2.3,0.6,4.6,88.5,4
E00009515,5.9,5.2,7.6,74.7,6.6
E00009516,4.1,9.9,6.5,77.7,1.7
E00009520,9.4,13.2,5.3,67.3,4.8
E00009521,6.2,2.3,3.5,82.9,5.1
E00009522,5.8,3.7,4.7,82.4,3.4
E00009523,9.5,16.3,7.4,60.6,6.2
E00009524,7.5,3.4,4.1,80.9,4.1
E00009525,6.8,5.5,1.3,81.3,5.1
E00009526,4,4.3,4.8,83,4
E00009527,1.7,3.3,5,83.7,6.3
E00009528,4.9,12.7,6,70.9,5.6
E00009529,5.2,7.1,4.1,78.6,4.9
E00009530,7.2,4.7,7.2,74.2,6.6
E00009531,3.7,3.2,4.8,84.9,3.4
E00009532,7.7,14.3,3.6,71.4,3.1
E00009533,7.6,2,6.9,75,8.6
E00009534,5.9,8.6,4.5,75.5,5.6
E00009535,6.7,13.8,8.2,68.7,2.6
E00009536,4.2,1.8,3,85.8,5.2
E00009537,7.8,8.2,6.1,77.9,0
E00009581,3.1,0,1.9,91.3,3.7
E00009582,5.5,0.5,3.3,90.2,0.5
E00009583,14,5.6,2.2,78.2,0
E00009584,0,2.3,0,94.6,3.1
E00009585,6.3,1.3,8.1,80.9,3.4
E00009589,11.6,0.3,5.5,79.8,2.7
E00009590,6.2,1.9,6.8,82.4,2.8
E00009595,4,2.8,7.7,77.9,7.7
E00009598,8.1,29.8,8.8,41.4,11.9
E00009599,5.5,3.3,9.9,79.9,1.5
E00009600,7,7.9,5.3,78.1,1.8
E00009601,2.2,2.7,3.5,88.6,3
E00009602,2.2,1.6,4.8,85.9,5.4
E00009603,5.6,1.9,3.7,85.8,3
E00009604,5.7,0.3,3.3,86.4,4.4
E00009605,8.2,0,4.1,77.1,10.6
E00009606,5.4,2.4,3.7,87.1,1.4
E00009607,8.6,2.9,1.4,86.7,0.4
E00009608,6.7,5,3.4,77.4,7.5
E00009609,6.2,3.6,6.5,80.4,3.3
E00009610,4.5,5.3,5.7,82.2,2.3
E00009611,7.2,4.3,4,83,1.4
E00009612,3.9,3.6,4.6,84.2,3.6
E00009613,6.9,1.2,5.7,80,6.1
E00009614,5,11.3,4.4,76.1,3.1
E00009615,7.7,5.1,5.1,74.5,7.7
E00009616,6.6,12.5,5.9,70.1,4.9
E00009617,5,7.5,3.9,77.4,6.1
E00009618,3.3,28,6.1,50,12.6
E00009619,6.2,15.4,7.1,63.9,7.5
E00009620,6.6,17.8,8.7,62.2,4.6
E00009621,9.5,2.2,6.2,78.5,3.6
E00009622,11.6,0,5.4,79.8,3.2
E00009623,4.1,18,1.9,67.8,8.2
E00009624,8,14.1,6.1,66.1,5.8
E00009625,6.6,7.4,6.9,73.4,5.7
E00009626,6.5,1.4,2.2,90,0
E00009627,7.2,11.6,4,64.5,12.7
E00009628,11.8,1.9,7.7,75.1,3.5
E00009629,12.6,0,7.2,73.3,6.9
E00009630,4.9,1.6,4.2,83.3,5.9
E00009631,7.2,6.7,4.5,74.4,7.2
E00009632,4.9,4.4,4.1,82.8,3.8
E00009633,4.3,5.3,7,78.7,4.7
E00009634,9.5,0.4,7.8,79.9,2.5
E00009635,5.2,1.2,4.6,82.5,6.4
E00009636,2.7,3.1,4.1,85.1,5.1
E00009637,7.6,3.5,6.4,78.7,3.8
E00009638,10.4,1.1,4.5,82.4,1.7
E00009639,6.4,1,9,80.6,3
E00009640,6.6,6.2,3.9,80.3,3
E00009641,7.1,0,11.2,77.2,4.4
E00009642,8.2,4.5,7.1,79.5,0.7
E00009643,8.2,4.2,5.5,78.7,3.4
E00009683,4.2,3.8,5,82.7,4.2
E00009684,4.9,7.3,8.3,77.4,2.1
E00009685,5.2,10.7,12.6,64.8,6.7
E00009686,14,11.7,7.7,55.9,10.8
E00009687,4.5,10.7,6.6,76.1,2.1
E00009688,2.6,1.2,9.6,77.8,8.8
E00009689,4,1.1,4.8,85.7,4.4
E00009690,3.4,19.5,5.2,55.2,16.7
E00009691,5.5,8.3,5.2,75.2,5.8
E00009692,7.9,18.7,8.8,58.6,6
E00009693,9.6,28.9,6.1,47.9,7.4
E00009694,10.4,25.4,8.5,44.3,11.3
E00009695,6.1,12.1,6.1,73.9,1.8
E00009696,9,8.9,5.7,67,9.4
E00009697,10.2,13.3,5.9,66.7,3.9
E00009698,6.2,1.7,4.8,83.9,3.4
E00009699,16.1,1.6,10.2,58.6,13.4
E00009700,11,10,8,62.2,8.8
E00009701,10.6,23.2,10.4,46.2,9.6
E00009702,14.5,7,7,65.6,5.9
E00009703,3.9,13.9,7.8,71.2,3.2
E00009705,2.2,4.7,6.5,80.7,5.8
E00009706,5.1,15.5,9.1,64.9,5.4
E00009707,4.8,10.6,5.5,75.7,3.4
E00009708,3.2,5,4.1,84.6,3.2
E00009709,2.6,6,8.1,79.1,4.3
E00009710,4.5,6.4,4.9,79.9,4.2
E00009711,4.8,12.6,5.2,71.4,5.9
E00009712,8.6,4.9,7.7,73.5,5.2
E00009713,7.3,2.4,7.3,73.3,9.7
E00009714,2.4,4.8,8.7,78.7,5.4
E00009716,15.1,6,5.5,71.9,1.5
E00009717,11.7,14.5,10,55.3,8.5
E00009757,7,9.4,8.2,67.6,7.8
E00009758,4.9,7,6.3,78.9,2.8
E00009759,9.7,5.2,6.8,76.3,1.9
E00009760,7.2,2.8,3.2,83.6,3.2
E00009761,6,5.7,8.4,75.2,4.8
E00009762,4.9,4.9,7.4,80.3,2.5
E00009763,13.7,4.5,3.7,64.7,13.4
E00009764,5.6,6,6,79,3.2
E00009765,7.1,25.2,8.3,49.6,9.8
E00009766,3.4,2,7.4,80.5,6.7
E00009767,6.1,2.9,3.9,83.2,3.9
E00009768,7,21.3,7.6,51.3,12.7
E00009769,7,1.3,7,83,1.7
E00009770,8.5,7.4,4.2,77.8,2.1
E00009771,19.3,30.7,7.9,35.5,6.6
E00009772,22.8,22,8.1,38.6,8.5
E00009773,9.2,27.7,8.5,45.4,9.2
E00009774,7.9,2.7,6.9,79.8,2.7
E00009775,3.8,3,3.8,85.6,3.8
E00009776,13.1,33.1,7.5,35.4,10.9
E00009777,2.9,2.3,6.8,81.9,6.1
E00009778,5.9,1.5,4.4,84.8,3.3
E00009779,6.6,2.8,5.9,81.3,3.3
E00009780,6.6,3.1,2.3,79.8,8.1
E00009781,9.3,3.6,5.8,75.6,5.8
E00009782,4,2,4,87.1,3
E00009783,6.7,2.6,4.7,85.1,0.9
E00009784,9.8,3.3,4.4,81.4,1.1
E00009786,1,4.3,5.3,87,2.4
E00009787,6.8,10,10,63.9,9.2
E00009788,12.2,12,6.4,64.8,4.6
E00009789,2.6,2.1,6.7,84.5,4.1
E00009790,8.8,2.9,4.7,78.8,4.7
E00009791,3.5,14.4,5.5,71.1,5.5
E00009792,6.7,4.7,5.4,80.3,3
E00009793,1.7,2.8,6.3,82.9,6.3
E00014221,8.7,9.1,12.6,63.2,6.3
E00014222,10.5,23,3.9,48.7,13.8
E00014240,19.1,15.5,5.7,47,12.8
E00014242,15.1,12.8,8.9,49.2,14
E00014244,16.2,17.3,11.4,37.3,17.8
E00014247,25.5,11.5,4.5,42,16.6
E00014248,15,14.4,8.3,53.3,8.9
E00014249,16.4,16.2,9.4,39.7,18.3
E00014250,21.6,10.8,7.4,51.7,8.5
E00014251,10.7,8.4,5.3,64.1,11.5
E00014252,4.8,6.4,8,71.3,9.6
E00014254,15.6,8.5,7.1,65.2,3.5
E00014255,3.9,0.7,9.9,82.2,3.3
E00014256,6.1,1.2,4.8,74.5,13.3
E00014257,12.7,4.6,8.7,65.9,8.1
E00022626,10.2,2.1,3.9,79.6,4.2
E00022627,14.8,1.8,7,71.2,5.2
E00022631,12.8,3.7,9,67.6,6.9
E00022632,3.8,10.6,3.4,75.7,6.4
E00022633,12.3,1.5,8.3,70.6,7.4
E00022634,10.4,4.3,5.8,74.9,4.6
E00022635,5.7,1.9,2.8,88.2,1.4
E00022637,6.9,4.3,8.7,76.2,3.9
E00022638,14.8,8,6.8,65.8,4.6
E00022640,9.4,3.9,4.5,79.6,2.6
E00022641,19.2,22.8,8,45.5,4.5
E00022642,17.4,7.5,3.9,65.9,5.2
E00022643,18.8,4.5,8.9,62.5,5.4
E00022644,9.6,6.3,10.3,69.1,4.8
E00022645,3.6,1.4,6.3,88.2,0.5
E00022646,5,0.9,5.3,87.2,1.6
E00022647,14.5,4.1,5.4,69.8,6.2
E00022648,8,0.7,9.8,77.2,4.3
E00022650,7,4.2,5.5,81.3,2.1
E00022651,5.6,1.6,6.3,83.7,2.8
E00022653,10.4,4.9,9,71.3,4.5
E00022654,15.3,2.3,6.2,73,3.3
E00022655,5.6,1.8,5.8,85.4,1.5
E00022656,9.6,2.2,7.4,76.9,4
E00022669,12.3,0.3,6.9,78.5,2
E00022673,12.8,0.3,5.6,80.3,1
E00022674,11.2,3.3,7.2,71.5,6.8
E00022676,12.6,9.2,7.5,64.4,6.3
E00022677,18.4,0.9,6.6,68.8,5.3
E00022678,10.9,9.1,4.4,68.7,6.8
E00022680,9.2,1.9,5.4,81.6,1.9
E00022681,5.3,5.8,5.8,74.7,8.4
E00022684,4,3.7,5.8,83.7,2.8
E00022685,4.3,3.2,4.3,86.3,1.8
E00022686,12.1,3.4,6.8,76.7,1
E00022688,5.1,2.3,2,85.9,4.7
E00022689,4.7,9.8,3.7,79.3,2.4
E00022690,5.7,5.4,7.7,79.3,2
E00022691,14.2,7.6,3.1,70.8,4.2
E00022692,9.7,16.1,4.7,66.3,3.2
E00022693,2.3,2.7,4.7,87.5,2.7
E00022694,6,11.2,4,76.4,2.4
E00022695,6.9,9,6.5,76.9,0.6
E00022696,7.6,3,4.2,83.3,1.9
E00022697,2.4,4.4,1.7,89.1,2.4
E00022698,6.7,0.8,2.4,89,1.2
E00022699,8.3,1.8,5,82.4,2.5
E00022700,11.7,4,4,78.5,1.8
E00022701,5.5,3.6,8.8,80.8,1.3
E00022702,7.3,3.6,6,80.2,2.8
E00022703,2.6,4.2,5.8,86.4,1
E00022709,6.6,0.4,4,88,1.1
E00022710,8.4,3.8,4.9,78.7,4.2
E00022711,4,7.9,4,80.9,3.2
E00022712,8.1,13,6.6,69.9,2.4
E00022713,3.1,10,2.1,84.4,0.3
E00022716,8.5,42.5,15.4,30.7,2.9
E00022717,12.6,2.9,5.8,75.2,3.4
E00022719,4.7,2.5,4.3,87.3,1.2
E00022720,5.1,4.1,6.6,78.6,5.6
E00022721,2.7,9.6,6.5,79.9,1.4
E00022722,3,3.9,4.4,85.1,3.6
E00022723,7,4.7,7.7,80.3,0.3
E00022824,18.5,41.7,7.7,25.6,6.5
E00022831,8.9,42.2,7.2,38,3.8
E00022833,17.2,34.9,14.4,27,6.5
E00022835,20.2,30.2,4.8,39.5,5.2
E00022836,9.1,29.2,7.2,44.7,9.7
E00022839,15.1,24.8,12.7,42.1,5.3
E00022840,10.2,16.6,6.1,60,7.1
E00022841,12.4,13.5,5.5,63.6,5.1
E00022843,15.2,31.6,7.6,38.8,6.7
E00023072,1.4,6.5,8.2,80.5,3.4
E00023077,5.2,1.7,6.5,81.5,5.2
E00023149,18.7,34.8,11.4,29.1,6
E00023151,16.6,37.4,10.2,28.1,7.7
E00023152,12.1,38.7,11.3,34,3.9
E00023153,25.6,38.9,5.1,20.3,10.1
E00023189,3.6,2.2,5,86,3.1
E00023190,5.5,0.3,3.3,89.3,1.6
E00023193,2.1,3.2,3.5,87.6,3.5
E00023196,4.3,4.6,5.2,84.1,1.8
E00023197,10.5,3.9,2.5,81.1,2.1
E00023198,5.7,1.8,8.1,79.9,4.5
E00023199,7,1.1,3.7,86.8,1.5
E00023200,12.1,4.2,4.5,79.2,0
E00023201,9.1,1.9,4,82.5,2.4
E00023202,6.1,4.4,5.2,82.4,1.9
E00023203,9.4,0.9,5.9,83.4,0.3
E00023204,10,2.4,4.7,80.2,2.6
E00023205,8.4,0.7,3.4,83.1,4.4
E00023206,8,0,4.2,86.3,1.5
E00023207,3.9,0,7.2,85.6,3.2
E00023208,3.9,1.3,8.7,83.4,2.6
E00023215,4.1,0,2.4,91.2,2.4
E00023223,4.9,7.9,3.4,80.8,3
E00023225,5,5,5,80.9,4.2
E00023226,12.7,4.4,6.8,71.7,4.4
E00023229,8.2,4.5,7.2,78,2.1
E00023305,6.8,11.7,3.7,75.5,2.3
E00023306,8.7,4.2,4.9,80.1,2.1
E00023307,4.5,3.1,4.2,87.2,1.1
E00023309,4.2,7.5,6,80.8,1.5
E00023310,7.5,12.1,3.7,74.5,2.2
E00023311,2.7,2.1,4.8,87.3,3.1
E00167267,4.5,19.2,11.3,57.7,7.2
E00167268,16,18.2,7.7,43.7,14.5
E00167269,15.6,26.3,10.7,35.3,12.1
E00167270,27.8,11.3,11.3,33,16.5
E00167271,13.7,4.7,7.9,59,14.7
E00167272,4.3,33.5,11.1,31.4,19.7
E00167273,21.8,6.2,11.9,48.2,11.9
E00167274,25.4,5.9,3.2,57.8,7.6
E00167276,6.6,5.7,6.6,77,4.1
E00167277,12.4,6.5,7,57.7,16.4
E00167278,0,1.5,2.9,89.3,6.3
E00167279,2.9,40.2,9,43.9,4.1
E00167280,5.3,16.7,7.7,60.8,9.6
E00170900,9.5,3,6.1,77.7,3.7
E00170901,8,2.3,5.3,79.9,4.5
E00170902,9.5,3.3,7.8,77,2.5
E00170918,10.7,4.2,5.6,77.6,1.9
E00170948,15.4,35.7,10.7,35.7,2.5
E00170951,3.1,16.7,6.2,69.8,4.3
E00170953,5.5,16.4,2.5,72.1,3.5
E00171049,14.3,8.5,8.1,65.1,4
E00171051,11,4.7,5.8,76.2,2.3
E00171058,10.7,2.7,4.4,76.2,6.1
E00171060,3.8,1,6.7,76.4,12
E00171069,8.8,3.1,6.2,74.3,7.5
E00171071,11.1,5.4,3.9,75.3,4.3
E00171072,12.6,1,5.1,76.3,5.1
E00171074,6.8,4.7,6.8,75.6,6
