areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00009389,93.2,0,5.9,0.9
E00009391,61.6,3.8,32.1,2.6
E00009393,68.8,0,28.8,2.5
E00009395,77.3,1.4,17.2,4.2
E00009396,78.4,2.5,17,2.1
E00009397,69.4,0.9,25.8,3.9
E00009422,77.9,1.8,16.5,3.9
E00009502,81.1,1.1,14.9,2.9
E00009503,72.2,1.9,22.1,3.8
E00009504,70,1,25.8,3.1
E00009505,62,0,36.3,1.6
E00009506,76.5,2.6,18,2.9
E00009507,76.7,0,20.2,3.1
E00009508,82.3,0.4,15.8,1.5
E00009509,79.1,1.3,16,3.5
E00009510,84,1.6,12.8,1.6
E00009511,81.6,1.5,15,1.9
E00009512,75.9,0.3,19.7,4.1
E00009513,81.1,0,12.4,6.5
E00009514,79.9,0,20.1,0
E00009515,73.1,0.4,22.3,4.2
E00009516,78.8,0,19.2,2.1
E00009520,69.6,3.3,23.8,3.3
E00009521,78.3,1.4,17.7,2.6
E00009522,76.5,0.7,20.1,2.7
E00009523,80.3,0.9,16.9,1.8
E00009524,70.2,1.3,25.1,3.4
E00009525,71.3,3.9,22.2,2.6
E00009526,72.3,0.9,23.7,3.1
E00009527,74.1,2.4,19.7,3.8
E00009528,78.3,0,20.5,1.1
E00009529,75.8,0.3,20.3,3.6
E00009530,80.4,0,16.4,3.2
E00009531,80.1,2.4,15.6,1.9
E00009532,79.2,1,16.2,3.6
E00009533,61.3,1.3,35.1,2.3
E00009534,87.8,0,10,2.2
E00009535,80.5,0,15.7,3.8
E00009536,84,1.2,13.2,1.5
E00009537,81.1,0.4,16,2.5
E00009581,85.1,0,14.9,0
E00009582,82.7,0.6,16.2,0.6
E00009583,65.2,2.2,29.8,2.8
E00009584,90.6,0,8.7,0.8
E00009585,79,1.9,16.6,2.5
E00009589,83.4,1.1,15.2,0.4
E00009590,83.3,1.3,13.6,1.9
E00009595,75.6,0,23.1,1.3
E00009598,89.5,0.3,6.8,3.4
E00009599,79.3,0,17,3.7
E00009600,83.1,0.9,16,0
E00009601,92.1,1.3,4.1,2.5
E00009602,78.1,0.6,18.3,2.9
E00009603,82.8,1.1,13.7,2.3
E00009604,86.3,0.5,11.3,1.9
E00009605,69.8,0.4,25.3,4.5
E00009606,87.7,1,7.2,4.1
E00009607,86.3,0.7,9,4
E00009608,80.3,1.1,14.9,3.7
E00009609,88.2,1.1,8.5,2.2
E00009610,78.4,0,20.1,1.5
E00009611,95.2,0,3.7,1.1
E00009612,81.6,0.7,15.5,2.3
E00009613,78,1.2,14.1,6.6
E00009614,91.1,0,5.7,3.2
E00009615,72.9,0.7,21.2,5.1
E00009616,76.7,1.4,18.8,3.1
E00009617,79.9,0,16.1,3.9
E00009618,85.1,0,9.5,5.4
E00009619,86.2,0.4,12.1,1.3
E00009620,80.1,0.4,17.4,2.1
E00009621,92.8,0,6.1,1.1
E00009622,67.8,0.7,25.9,5.6
E00009623,77.7,1.1,18.9,2.3
E00009624,79.2,0,16.7,4.2
E00009625,78.2,0.3,19.8,1.7
E00009626,71,0.4,24.6,4
E00009627,82.1,1.7,13.3,2.9
E00009628,78.6,1.3,16.5,3.6
E00009629,79.4,0.6,16.8,3.2
E00009630,63.9,3.9,27.2,4.9
E00009631,77.2,0,19.6,3.2
E00009632,83.3,1.2,11.6,3.9
E00009633,76.9,1,20.7,1.3
E00009634,90.7,0.4,8.9,0
E00009635,75.9,0.6,19.4,4.1
E00009636,84.5,0.3,13.4,1.7
E00009637,75.7,2,18.8,3.6
E00009638,78.4,0.3,17.1,4.2
E00009639,95.3,1,3.4,0.3
E00009640,83,1,13.3,2.7
E00009641,80.2,0.3,16.8,2.7
E00009642,79.5,1.9,16,2.7
E00009643,75.1,1.1,17.4,6.4
E00009683,81,0.4,16.7,1.9
E00009684,81.6,1.1,14.1,3.2
E00009685,74,0.4,22.7,3
E00009686,82.4,0.5,13.9,3.2
E00009687,79.7,1.7,15.7,2.8
E00009688,82.7,0,13.4,3.9
E00009689,85.8,0.4,13.1,0.7
E00009690,84.8,2,10.6,2.6
E00009691,78.9,0.3,20.4,0.3
E00009692,86.4,0.3,9.7,3.6
E00009693,87,3.2,9.5,0.3
E00009694,87.1,0.2,10.2,2.5
E00009695,84.5,0,13.3,2.2
E00009696,82.2,0.2,13.4,4.2
E00009697,88.8,0,9.3,1.9
E00009698,84.9,1.4,10.8,2.8
E00009699,76.1,1.6,18.5,3.8
E00009700,50,0.4,47,2.6
E00009701,92.5,0.5,5.9,1
E00009702,75.2,0.4,20.1,4.3
E00009703,82.7,0.4,15.5,1.4
E00009705,69.2,2.3,27.8,0.8
E00009706,81.4,0.3,16.9,1.4
E00009707,78.9,0.7,19.4,1
E00009708,67.4,2.3,28,2.3
E00009709,79.7,1.3,13.9,5.2
E00009710,67.4,3.4,28,1.1
E00009711,84.9,0.8,13.6,0.8
E00009712,89,0.6,8.5,1.9
E00009713,84.2,0,15.3,0.5
E00009714,65.6,1.5,28.7,4.2
E00009716,85.9,1,10.6,2.5
E00009717,80.5,0,17.4,2
E00009757,76.5,3.2,17.4,2.8
E00009758,74.5,2.9,20.9,1.8
E00009759,70.3,0.3,27.7,1.6
E00009760,81.3,1.2,15.9,1.6
E00009761,67.6,0.6,29.4,2.4
E00009762,63.2,2.5,32.2,2.1
E00009763,60.2,3.2,29.4,7.2
E00009764,79.4,0.8,17.7,2.1
E00009765,77.5,1.5,18.7,2.3
E00009766,77.1,2.4,14.3,6.1
E00009767,79.7,1.3,16.7,2.3
E00009768,83.3,0.6,13.8,2.2
E00009769,76.8,1.3,16.5,5.4
E00009770,62.6,2.6,28.9,5.8
E00009771,89.9,0.4,8.8,0.9
E00009772,83.3,0,15.2,1.6
E00009773,95.5,0,4.5,0
E00009774,75.5,3.1,16.8,4.6
E00009775,75.5,0,21,3.5
E00009776,92.9,0.8,6.2,0
E00009777,74.3,1,20.5,4.2
E00009778,72.3,1.5,20.8,5.3
E00009779,77,0.8,20.4,1.8
E00009780,70.7,0.4,25.4,3.5
E00009781,79.4,0.9,19.3,0.4
E00009782,79.1,2.4,14.5,4
E00009783,75.5,2.1,19.5,2.9
E00009784,72.2,0,27.2,0.6
E00009786,77.7,0.5,20.8,1
E00009787,81.1,0.8,15.6,2.5
E00009788,75,0.8,22.2,2
E00009789,85.3,0.6,13.3,0.9
E00009790,61.3,0.7,32.8,5.1
E00009791,85.5,0,13,1.5
E00009792,64.8,2,30.9,2.3
E00009793,77.4,1.7,19.1,1.7
E00014221,82.6,2.4,13,2
E00014222,94,0.7,2.7,2.7
E00014240,90.9,0.6,7,1.4
E00014242,92.2,0,7.4,0.4
E00014244,92.3,0,6.6,1.1
E00014247,90.3,0,8.4,1.3
E00014248,77.9,2.2,16.6,3.3
E00014249,95,0.4,4,0.6
E00014250,91.3,0.6,6.4,1.7
E00014251,80.3,0.8,14.4,4.5
E00014252,88.3,0.5,8.5,2.7
E00014254,78.9,3.5,15.5,2.1
E00014255,76.3,3.9,18.4,1.3
E00014256,79.2,0,17.9,3
E00014257,86.7,0,12.7,0.6
E00022626,71.4,2.1,22.9,3.6
E00022627,79.6,0.4,16.7,3.3
E00022631,76.6,0.3,21.3,1.9
E00022632,80.7,0,18.1,1.3
E00022633,74.8,1,19.9,4.4
E00022634,70.1,1.5,23.8,4.7
E00022635,74.3,0.5,25.2,0
E00022637,74.7,0.9,21.3,3.1
E00022638,86.4,0,13.6,0
E00022640,69.6,0.3,26.9,3.2
E00022641,82.1,2.2,15.4,0.3
E00022642,83.5,0,14.5,2
E00022643,73.5,0.6,21.4,4.5
E00022644,71.9,0.4,24.3,3.4
E00022645,63.8,0.4,31.7,4
E00022646,83.5,0.6,14,1.9
E00022647,81.4,0,16.5,2.1
E00022648,69.6,0,26.3,4.1
E00022650,85.1,0,13.3,1.6
E00022651,75.3,1.6,21.2,1.9
E00022653,68.3,1.1,27.9,2.6
E00022654,70.2,0,26.9,3
E00022655,82.1,0.9,16.1,0.9
E00022656,82.4,1.3,13.5,2.8
E00022669,70.4,0.6,25.9,3.2
E00022673,79.8,0.7,19.2,0.3
E00022674,73.3,0.2,23.1,3.3
E00022676,83.7,0,15.9,0.4
E00022677,74.9,0.9,20.7,3.5
E00022678,73.6,0.3,23.4,2.7
E00022680,73.8,0.4,24.2,1.5
E00022681,82.4,1.1,16,0.5
E00022684,73.2,0,26.4,0.3
E00022685,78.6,0.7,19.3,1.4
E00022686,71.5,0,25.1,3.4
E00022688,76.1,0,22.4,1.6
E00022689,81.7,0,17.6,0.7
E00022690,77.3,0.3,19.7,2.7
E00022691,69.4,1.4,28.5,0.7
E00022692,75.2,0.5,19.3,5
E00022693,70.9,0,27.9,1.2
E00022694,76.5,0,22.3,1.2
E00022695,79.9,0.6,17.6,1.9
E00022696,85.5,1.1,12.2,1.1
E00022697,85.6,0.7,12,1.7
E00022698,83.7,0.8,13.5,2
E00022699,70.4,0,27.7,1.8
E00022700,57.7,0,37.3,5
E00022701,86.6,0.7,12.7,0
E00022702,80.2,0.4,16.6,2.8
E00022703,86.7,0.7,12,0.7
E00022709,82.3,0.4,16.2,1.2
E00022710,69.6,0,26.8,3.6
E00022711,62.5,0.5,34,3
