areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00009389,66.4,17.7,15.9
E00009391,67.7,30.3,2
E00009393,66.2,30.4,3.4
E00009395,65.6,31.1,3.3
E00009396,70.2,22.3,7.4
E00009397,64.4,33.4,2.1
E00009422,70.2,27,2.8
E00009502,64.7,33.9,1.4
E00009503,61.2,35.3,3.5
E00009504,65.2,33.1,1.7
E00009505,65.6,32,2.4
E00009506,74.7,24,1.3
E00009507,68.1,29.5,2.3
E00009508,76.6,20.8,2.6
E00009509,60.9,36.7,2.4
E00009510,70.6,25.9,3.5
E00009511,70.6,28.7,0.7
E00009512,70.3,27.2,2.4
E00009513,73.3,24.9,1.8
E00009514,68,27.4,4.6
E00009515,67.1,29.1,3.8
E00009516,67.4,29.5,3
E00009520,69,29,2
E00009521,69.1,29.5,1.4
E00009522,72.2,25.4,2.4
E00009523,82.3,15.3,2.4
E00009524,69,29.7,1.2
E00009525,78.3,17.9,3.8
E00009526,70.9,28.9,0.3
E00009527,74.3,23,2.7
E00009528,72.1,23.4,4.5
E00009529,67.8,31.4,0.8
E00009530,69.4,27.4,3.2
E00009531,75.9,22.5,1.6
E00009532,68.7,23.2,8.1
E00009533,51.5,47.9,0.7
E00009534,76.3,19.3,4.4
E00009535,68.5,28.5,3
E00009536,71.4,27.4,1.2
E00009537,73.1,22.9,4.1
E00009581,79.5,20.5,0
E00009582,74.3,24,1.6
E00009583,63.6,35.8,0.6
E00009584,77.5,21.7,0.8
E00009585,66.4,30.5,3.1
E00009589,75.7,23.3,1
E00009590,70.7,27.1,2.1
E00009595,74.5,21.8,3.7
E00009598,76.3,17.9,5.8
E00009599,70.9,24.4,4.7
E00009600,72.4,24.4,3.1
E00009601,80.3,17.5,2.3
E00009602,72,26.4,1.6
E00009603,65,32.3,2.6
E00009604,73.8,24.3,1.9
E00009605,59.6,38.4,2
E00009606,78.1,21.6,0.3
E00009607,78.8,18.7,2.5
E00009608,71.4,25.8,2.8
E00009609,63,34.4,2.6
E00009610,67.5,27.9,4.5
E00009611,70,23.4,6.6
E00009612,84.1,13.6,2.3
E00009613,69.3,29.5,1.2
E00009614,79,6.4,14.6
E00009615,60.5,38.8,0.7
E00009616,65.1,33.6,1.4
E00009617,69.9,28.7,1.4
E00009618,80.2,15,4.9
E00009619,72.2,20.7,7.1
E00009620,66.3,27.5,6.3
E00009621,79.7,17.8,2.5
E00009622,64.9,31.9,3.3
E00009623,66.3,29.6,4.1
E00009624,69.8,27.4,2.8
E00009625,69.8,25.6,4.6
E00009626,80.1,18.4,1.4
E00009627,72.9,18.9,8.3
E00009628,71.2,28.2,0.6
E00009629,67.5,27.6,4.9
E00009630,66.8,32.6,0.7
E00009631,57.5,35.6,6.8
E00009632,68.8,29.2,2
E00009633,73.6,23.1,3.3
E00009634,74.8,23,2.1
E00009635,67.1,31.7,1.3
E00009636,68.7,30,1.3
E00009637,64.3,31.7,4.1
E00009638,73.6,25,1.4
E00009639,77.7,21.7,0.7
E00009640,73.6,24.4,2
E00009641,67.9,30.6,1.5
E00009642,74.4,23.7,1.9
E00009643,67,31.7,1.3
E00009683,74.4,24.4,1.2
E00009684,74.1,23.8,2.1
E00009685,68.1,23,8.9
E00009686,72.6,24.7,2.7
E00009687,75.6,22,2.4
E00009688,65.7,32.8,1.5
E00009689,69,28.5,2.6
E00009690,69.7,26.3,4
E00009691,71.6,25.9,2.5
E00009692,70.6,21.3,8.1
E00009693,75.9,17.7,6.4
E00009694,76.5,18.3,5.3
E00009695,75.3,21.1,3.6
E00009696,65.1,33,1.9
E00009697,73.9,20.2,5.8
E00009698,73.6,25,1.4
E00009699,60.5,37.8,1.6
E00009700,68.6,29.2,2.2
E00009701,75.5,18.8,5.8
E00009702,70.7,27,2.3
E00009703,65.2,24.1,10.6
E00009705,68.6,29.2,2.2
E00009706,77.4,16.2,6.4
E00009707,76.5,18.7,4.8
E00009708,69.3,28,2.8
E00009709,70,25.3,4.7
E00009710,72.7,24.7,2.6
E00009711,76.1,21.6,2.2
E00009712,72,26.8,1.2
E00009713,71.7,27.8,0.5
E00009714,71.4,25,3.6
E00009716,79.5,17.5,3
E00009717,73.6,19.5,6.9
E00009757,73.2,21.1,5.7
E00009758,73.7,24.2,2.1
E00009759,60.6,35,4.4
E00009760,67.2,30,2.8
E00009761,66.1,30.7,3.2
E00009762,62.2,36.1,1.7
E00009763,55.2,43.7,1
E00009764,56.9,37,6.1
E00009765,73.1,19.3,7.6
E00009766,63,36,1
E00009767,68.9,30.4,0.6
E00009768,69.1,22.4,8.5
E00009769,67.4,29.6,3
E00009770,64.6,34.4,1
E00009771,78.6,17,4.4
E00009772,72.5,17.8,9.7
E00009773,72.8,20.9,6.3
E00009774,71.6,27.1,1.2
E00009775,68.9,28,3
E00009776,77.9,14.2,7.8
E00009777,66.7,33.3,0
E00009778,72.2,27.4,0.4
E00009779,70.2,28.3,1.5
E00009780,66.9,29.2,3.9
E00009781,74.3,23.9,1.8
E00009782,70.5,27.8,1.7
E00009783,75.1,24.6,0.3
E00009784,75.1,24.3,0.6
E00009786,68.9,29.6,1.5
