areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00009389,10.8,57.8,31.4
E00009391,34.3,38.6,27.1
E00009393,24.6,54.1,21.3
E00009395,20.4,49.1,30.6
E00009396,18,60,22
E00009397,27.5,50,22.5
E00009422,21.3,56.3,22.5
E00009502,20.9,52.3,26.7
E00009503,20.2,52.4,27.4
E00009504,24,46,30
E00009505,21.6,40.5,37.8
E00009506,18.6,55.7,25.7
E00009507,11.5,70.1,18.4
E00009508,27.1,52.5,20.3
E00009509,14.8,56.5,28.7
E00009510,18.6,48.8,32.6
E00009511,14.1,62.4,23.5
E00009512,23.6,54.5,21.8
E00009513,17.5,57.9,24.6
E00009514,13.9,69.4,16.7
E00009515,29.2,36.9,33.8
E00009516,19.5,58.4,22.1
E00009520,19.1,49.6,31.3
E00009521,24.4,52.6,23.1
E00009522,22.4,50,27.6
E00009523,22.2,47.9,29.9
E00009524,29.3,46.7,24
E00009525,15.3,55.9,28.8
E00009526,17.9,55.1,26.9
E00009527,20,50.8,29.2
E00009528,15.1,54.8,30.1
E00009529,27.3,52.7,20
E00009530,16.7,56.4,26.9
E00009531,24.7,45.5,29.9
E00009532,11.9,67.9,20.2
E00009533,30.1,47,22.9
E00009534,19.8,43.2,37
E00009535,26.1,47.8,26.1
E00009536,24.1,45.8,30.1
E00009537,11.9,61.2,26.9
E00009581,5.8,86.4,7.8
E00009582,11.6,82.6,5.8
E00009583,22,47.5,30.5
E00009584,4.5,80.3,15.2
E00009585,15.6,55.6,28.9
E00009589,17.2,69,13.8
E00009590,18,55.7,26.2
E00009595,29.7,60.8,9.5
E00009598,15.5,40.5,44
E00009599,17.3,59.3,23.5
E00009600,11.1,66.7,22.2
E00009601,12.2,62.2,25.7
E00009602,10,63.3,26.7
E00009603,14.9,64.9,20.3
E00009604,13.3,58.3,28.3
E00009605,28.9,44.4,26.7
E00009606,9.7,65.3,25
E00009607,15.8,71.3,12.9
E00009608,17.6,47.1,35.3
E00009609,14.3,61.5,24.2
E00009610,13.3,68.3,18.3
E00009611,6.9,64.4,28.7
E00009612,21.5,56.9,21.5
E00009613,17.5,66.7,15.8
E00009614,13,67,20
E00009615,25.8,48.3,25.8
E00009616,17.5,40,42.5
E00009617,14.9,58.5,26.6
E00009618,18.5,51.1,30.4
E00009619,17.2,49.1,33.6
E00009620,15.6,62.3,22.1
E00009621,6.2,61.7,32.1
E00009622,25,56.3,18.8
E00009623,17.9,50,32.1
E00009624,20.3,49.4,30.4
E00009625,19.1,43.6,37.2
E00009626,17.1,68.3,14.6
E00009627,16.7,54.6,28.7
E00009628,13.2,63.2,23.7
E00009629,20.2,48.8,31
E00009630,24.6,43.9,31.6
E00009631,12,44.6,43.5
E00009632,14.6,62.5,22.9
E00009633,20.6,57.1,22.2
E00009634,9,70.5,20.5
E00009635,14.7,53.3,32
E00009636,11.3,65,23.8
E00009637,22.1,55.8,22.1
E00009638,15.9,47.7,36.4
E00009639,14.6,61.5,24
E00009640,12.3,63,24.7
E00009641,13.8,52.3,33.8
E00009642,14.9,58.2,26.9
E00009643,9.7,58.3,32
E00009683,28.3,41.5,30.2
E00009684,13.4,55.7,30.9
E00009685,25,52.9,22.1
E00009686,24.1,49.4,26.5
E00009687,27.8,53.2,19
E00009688,14.4,74,11.5
E00009689,17.9,62.5,19.6
E00009690,17.4,41.7,40.9
E00009691,23.5,44.7,31.8
E00009692,12.1,57,30.8
E00009693,15.3,49.4,35.3
E00009694,19.7,31.6,48.7
E00009695,12.9,54.3,32.9
E00009696,21.7,49.1,29.1
E00009697,14.4,57.7,27.8
E00009698,17.8,62.4,19.8
E00009699,14.1,70.4,15.5
E00009700,15.2,56.6,28.3
E00009701,16.9,52.3,30.8
E00009702,23.7,44.1,32.2
E00009703,9.2,55.8,35
E00009705,18,54,28
E00009706,23.4,47.9,28.7
E00009707,16,52,32
E00009708,23.8,66.7,9.5
E00009709,18.1,57.8,24.1
E00009710,15.4,46.2,38.5
E00009711,13.4,61.2,25.4
E00009712,11.6,64.2,24.2
E00009713,15.5,60.6,23.9
E00009714,11.4,55.7,32.9
E00009716,24.2,50,25.8
E00009717,16.5,39.1,44.3
E00009757,16.3,52.5,31.3
E00009758,18.3,54.9,26.8
E00009759,20.8,49.1,30.2
E00009760,18.2,57.6,24.2
E00009761,28,53.3,18.7
E00009762,27.3,47,25.8
E00009763,22.9,43.8,33.3
E00009764,17.5,47.5,35
E00009765,23.5,31.9,44.5
E00009766,27.7,49.2,23.1
E00009767,20.2,57.3,22.5
E00009768,14.7,52.6,32.8
E00009769,11,60.3,28.8
E00009770,17.1,45.7,37.1
E00009771,15,34,51
E00009772,14.9,39.4,45.7
E00009773,12.4,51.4,36.2
E00009774,19.2,56.2,24.7
E00009775,17.2,50,32.8
E00009776,19.4,40.3,40.3
E00009777,18.2,50,31.8
E00009778,20,56,24
E00009779,17,51.1,31.8
E00009780,31.7,46.7,21.7
E00009781,19.6,60.8,19.6
E00009782,18.8,48.4,32.8
E00009783,32.5,48.1,19.5
E00009784,8.8,50,41.2
E00009786,38.9,44.4,16.7
E00009787,16.4,53.4,30.1
E00009788,27.3,39.4,33.3
E00009789,18.5,66.7,14.8
E00009790,47.3,34.5,18.2
E00009791,18.2,66.7,15.2
E00009792,35.1,42.1,22.8
E00009793,26.6,48.4,25
E00014221,13,63.6,23.4
E00014222,11.8,51.5,36.8
E00014240,16.8,43.9,39.3
E00014242,18.7,51.2,30.1
E00014244,15.9,63.8,20.3
E00014247,15.1,47.9,37
E00014248,9.4,67.2,23.4
E00014249,9.4,44,46.6
E00014250,13.9,52.8,33.3
E00014251,35.7,38.1,26.2
E00014252,21.2,48.5,30.3
E00014254,8.6,64.3,27.1
E00014255,32.5,52.5,15
E00014256,6.3,60.9,32.8
E00014257,12.5,58.9,28.6
E00022626,18.5,64.6,16.9
E00022627,9.1,76.4,14.5
E00022631,27.9,58.1,14
E00022632,12.3,64.4,23.3
E00022633,24.4,58.5,17.1
E00022634,23.2,50,26.8
E00022635,13.7,68.6,17.6
E00022637,21.3,51.1,27.7
E00022638,9.6,56.2,34.2
E00022640,34,43.4,22.6
E00022641,23.1,32.7,44.2
E00022642,17.4,57.8,24.8
E00022643,21.7,45.8,32.5
E00022644,11.6,62.3,26.1
E00022645,25,62.5,12.5
E00022646,17.6,60.8,21.6
E00022647,14.3,63.3,22.4
E00022648,16.4,62.7,20.9
E00022650,17.3,58.7,24
E00022651,13,66.2,20.8
