areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00002310,25.6,45.3,17.9,11.1
E00002311,52.6,36,7.9,3.5
E00002312,36.9,34.4,23,5.7
E00002314,32.2,37.3,20.3,10.2
E00002316,46.5,36.8,12.5,4.2
E00002319,35.8,48.3,12.5,3.3
E00002321,27,44.4,27,1.6
E00002323,36.8,37.6,18.4,7.2
E00002324,27.4,46,21.8,4.8
E00002325,25.6,47.9,17.9,8.5
E00002326,45.8,41.5,10.2,2.5
E00002327,50,45.1,4.1,0.8
E00002328,52.8,38,7.7,1.4
E00002329,37.4,40.3,16.5,5.8
E00002330,32.3,56.2,10,1.5
E00002331,25.6,38.5,23.1,12.8
E00002333,23.4,52.4,18.5,5.6
E00002334,28.2,37.6,24.8,9.4
E00002336,51.2,40.7,4.9,3.1
E00002337,50.8,40.2,7.6,1.5
E00002339,51.1,39.8,7.5,1.5
E00002340,41,37.4,16.5,5
E00002341,44.5,44.5,8.8,2.2
E00002343,23.7,47.3,23.7,5.3
E00002374,42.1,45,12.1,0.7
E00002375,59,35.9,5.1,0
E00002376,47.9,34.7,14.9,2.5
E00002377,40,46.7,11.3,2
E00002738,36.2,40,17.1,6.7
E00002739,31.4,43.1,19.7,5.8
E00002741,27.3,48.8,19,5
E00002742,34.7,37.3,20.3,7.6
E00002743,17,58,20.5,4.5
E00002744,21.5,37.7,29.2,11.5
E00002745,17.9,48.4,24.2,9.5
E00002746,45.5,43,9.9,1.7
E00002762,31.7,42.3,16.9,9.2
E00002771,29.8,48.8,10.7,10.7
E00002784,37.3,51,9.2,2.6
E00002787,45.2,36.6,14,4.3
E00002788,29.2,41.6,22.6,6.6
E00002789,52.7,36.6,8,2.7
E00002790,40,39.2,15.8,5
E00002791,22.2,28.9,39.3,9.6
E00002792,34.6,45.4,14.6,5.4
E00002793,19.3,45.9,22,12.8
E00002794,22.1,40.9,20.8,16.1
E00002795,27.4,37.9,19.4,15.3
E00002796,20.2,33.7,32.6,13.5
E00002902,44.2,42.6,11.6,1.6
E00002906,51.6,27.4,16.1,4.8
E00002908,39.5,45.2,11.3,4
E00002909,40.8,38.5,15.4,5.4
E00002912,34.9,41.9,18.6,4.7
E00002913,34.3,32.9,26.4,6.4
E00002917,27.9,48.8,17.1,6.2
E00002920,46.8,44.2,6.4,2.6
E00002921,45,37.8,13.5,3.6
E00002922,66.1,29,4,0.8
E00002923,45.1,40.6,11.3,3
E00002924,48.5,36.8,10.5,4.1
