areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00002310,31.6,32.2,1.6,29,5.6
E00002311,40.8,32.6,2.3,23,1.3
E00002312,38.4,25.6,5,26.9,4.2
E00002314,37.1,27,2.4,27.2,6.4
E00002316,39.1,33.9,3,21.3,2.6
E00002319,24.5,38.8,3.3,27.9,5.5
E00002321,29.3,28.4,3.7,33.6,4.9
E00002323,22.3,37.7,3.9,31,5.1
E00002324,31.9,33.2,4.1,26.4,4.4
E00002325,27.6,33.3,4.9,30.2,3.9
E00002326,27.8,33.5,2.8,27,8.9
E00002327,15.9,21.6,5.3,51.9,5.3
E00002328,22.4,31.6,6.6,31.9,7.6
E00002329,38.8,29.2,2.8,23.9,5.2
E00002330,25.4,26.8,0.7,40.7,6.4
E00002331,31.9,33.2,2.8,30.1,2.1
E00002333,37.9,29.1,4.1,25.1,3.8
E00002334,29.9,37.1,2.3,28.8,1.8
E00002336,41.6,31.6,3.6,17.4,5.8
E00002337,39.4,28.1,2.5,21.9,8.1
E00002339,32.7,32.3,1.4,28.9,4.8
E00002340,32.2,29.5,5.2,29.5,3.7
E00002341,38.7,31.1,3.2,21.1,5.9
E00002343,25.4,38.2,3.6,27.7,5.1
E00002374,24.1,37,2.6,33.8,2.6
E00002375,20.9,34.7,2.6,35.2,6.6
E00002376,25.6,37.4,4.4,28.5,4.1
E00002377,24.4,30.9,5.6,35.3,3.8
E00002738,20.5,36.4,3.4,36.4,3.4
E00002739,20.3,28.4,7.2,39.4,4.6
E00002741,19.7,25.9,6.2,45.2,3.1
E00002742,15.7,32.1,6.1,41.8,4.3
E00002743,21.6,40.9,2.3,32.2,3
E00002744,15.9,32.4,4.9,45.1,1.7
E00002745,16.4,36.8,4.8,38.8,3.2
E00002746,19.7,39.9,5.3,32,3.1
E00002762,20.8,29.4,3.6,40.7,5.5
E00002771,21,31,3.3,39.2,5.5
E00002784,25.2,36.8,2.7,30.1,5.2
E00002787,22.7,29.9,2.6,40.9,3.9
E00002788,20.7,30.8,6.6,36.2,5.7
E00002789,17,33,5.4,37.9,6.7
E00002790,26.4,37.8,2.1,31.5,2.1
E00002791,22.8,33.2,2.8,37,4.1
E00002792,20.5,39.5,2.7,31.8,5.6
E00002793,21.2,35.4,2,39.1,2.3
E00002794,18.2,29.8,4.8,43.6,3.6
E00002795,25.2,28.6,2.6,39.6,3.9
E00002796,27.9,26.1,2.9,38.9,4.3
E00002902,29.6,39.6,1.1,26.3,3.3
E00002906,23.9,44.3,2.9,25.9,2.9
E00002908,26.9,35.4,5.9,26.9,4.9
E00002909,22.8,40.7,2.4,30.9,3.3
E00002912,16.3,40.9,4.6,35.1,3.1
E00002913,25.7,35.7,3.2,29.7,5.7
