areacd,disability_3a-001,disability_3a-002
E00002310,12.8,87.2
E00002311,6.9,93.1
E00002312,6.6,93.4
E00002314,6.9,93.1
E00002316,11.4,88.6
E00002319,10.6,89.4
E00002321,7.3,92.7
E00002323,8.9,91.1
E00002324,9,91
E00002325,8.8,91.2
E00002326,9.1,90.9
E00002327,10.8,89.2
E00002328,6.8,93.2
E00002329,10,90
E00002330,5.7,94.3
E00002331,10.2,89.8
E00002333,6.9,93.1
E00002334,8,92
E00002336,8.7,91.3
E00002337,3.3,96.7
E00002339,8.1,91.9
E00002340,12.1,87.9
E00002341,3.9,96.1
E00002343,7.4,92.6
E00002374,15.6,84.4
E00002375,17.8,82.2
E00002376,14.5,85.5
E00002377,12.8,87.2
E00002738,15.9,84.1
E00002739,9,91
E00002741,9.4,90.6
E00002742,15.5,84.5
E00002743,9.5,90.5
E00002744,15.7,84.3
E00002745,13.8,86.2
E00002746,14.6,85.4
E00002762,8.8,91.2
E00002771,12.3,87.7
E00002784,12.2,87.8
E00002787,22.3,77.7
E00002788,14.8,85.2
E00002789,15.8,84.2
E00002790,8.4,91.6
E00002791,13.5,86.5
E00002792,11.5,88.5
E00002793,12.3,87.7
E00002794,10.1,89.9
E00002795,21,79
E00002796,19.7,80.3
E00002902,11.7,88.3
E00002906,19.3,80.7
E00002908,16.4,83.6
E00002909,15,85
E00002912,18.2,81.8
E00002913,17.6,82.4
E00002917,15.5,84.5
E00002920,20.5,79.5
E00002921,15.3,84.7
E00002922,15.4,84.6
E00002923,11.1,88.9
E00002924,16.6,83.4
E00002925,15.9,84.1
E00002928,14.3,85.7
E00002929,15,85
E00002930,10.2,89.8
E00002931,9.7,90.3
E00002932,12.8,87.2
E00002933,11.7,88.3
E00002935,11,89
E00002936,13.6,86.4
E00002937,11,89
E00002938,8.5,91.5
E00002939,14.2,85.8
E00002940,8.8,91.2
E00002941,13.1,86.9
E00002942,7.3,92.7
E00002943,26.4,73.6
E00002944,6.7,93.3
E00002945,8.1,91.9
E00002946,6.8,93.2
E00002947,9.8,90.2
E00002948,12.5,87.5
E00002949,12.1,87.9
E00002950,16.5,83.5
E00002951,15.1,84.9
E00002953,6.8,93.2
E00002954,9.1,90.9
