areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00002310,35,39.3,21.4,4.3,0
E00002311,23.7,46.5,23.7,5.3,0.9
E00002312,42.1,35.5,17.4,4.1,0.8
E00002314,37.1,44,15.5,3.4,0
E00002316,28.7,34.3,28,8.4,0.7
E00002319,34.7,38.7,23.4,3.2,0
E00002321,46.4,36,14.4,3.2,0
E00002323,31.2,36.8,24,5.6,2.4
E00002324,36.6,40.7,16.3,5.7,0.8
E00002325,37.9,34.5,21.6,5.2,0.9
E00002326,30.3,47.1,15.1,5.9,1.7
E00002327,23.8,52.5,18,4.9,0.8
E00002328,29.6,49.3,16.2,4.9,0
E00002329,24.8,44.5,21.9,7.3,1.5
E00002330,43.1,35.4,21.5,0,0
E00002331,29.7,39,28.8,2.5,0
E00002333,32.8,45.9,19.7,1.6,0
E00002334,34.7,45.8,16.9,2.5,0
E00002336,18.5,46.9,26.5,6.2,1.9
E00002337,19.7,45.5,29.5,5.3,0
E00002339,22.8,47.8,25.7,3.7,0
E00002340,35.5,37.7,21.7,5.1,0
E00002341,34.3,39.3,22.9,2.1,1.4
E00002343,45,39.7,10.7,4.6,0
E00002374,30,40.7,23.6,5,0.7
E00002375,35,34.2,24.2,6.7,0
E00002376,26.7,32.5,30.8,9.2,0.8
E00002377,26.8,43.6,21.5,7.4,0.7
E00002738,34.6,39.3,19.6,6.5,0
E00002739,40.9,38,19,1.5,0.7
E00002741,42.9,37,16.8,3.4,0
E00002742,36.1,36.1,18.5,9.2,0
E00002743,44.6,41.1,10.7,3.6,0
E00002744,48.1,31,16.3,4.7,0
E00002745,44.3,39.2,14.4,2.1,0
E00002746,35.8,38.3,15.8,8.3,1.7
E00002762,40.6,43.5,11.6,4.3,0
E00002771,33.9,40.5,20.7,5,0
E00002784,27.8,41.7,24.5,5.3,0.7
E00002787,42.7,33.7,21.3,2.2,0
E00002788,37.7,44.9,14.5,2.9,0
E00002789,35.1,37.8,25.2,1.8,0
E00002790,27,47.5,18.9,6.6,0
