areacd,country_of_birth_3a-001,country_of_birth_3a-002
W00000001,98.1,1.9
W00000002,99.2,0.8
W00000003,99.5,0.5
W00000004,95.3,4.7
W00000022,97.1,2.9
W00000023,97.2,2.8
W00000024,98.5,1.5
W00000025,99.6,0.4
W00000026,99.3,0.7
W00000027,98.6,1.4
W00000028,98.3,1.7
W00000029,97.5,2.5
W00000030,94.3,5.7
W00000031,98.1,1.9
W00000037,97.1,2.9
W00000038,98.4,1.6
W00000039,94.5,5.5
W00000040,97.2,2.8
W00000041,100,0
W00000042,97.9,2.1
W00000043,98.4,1.6
W00000044,97,3
W00000045,96.7,3.3
W00000046,97.9,2.1
W00000047,97.4,2.6
W00000052,99.3,0.7
W00000053,98,2
W00000054,93.3,6.7
W00000055,97,3
W00000056,91.4,8.6
W00000064,99.2,0.8
W00000065,90.8,9.2
W00000066,97.3,2.7
W00000067,96.7,3.3
W00000068,95.8,4.2
W00000069,97.4,2.6
W00000075,96.7,3.3
W00000076,94.9,5.1
W00000077,91.5,8.5
W00000078,94.2,5.8
W00000079,98.6,1.4
W00000080,98.6,1.4
W00000081,96.6,3.4
W00000082,97,3
W00000083,97.2,2.8
W00000091,98.3,1.7
W00000092,97.7,2.3
W00000093,92.6,7.4
W00000094,97,3
W00000095,97.7,2.3
W00000096,97.1,2.9
W00000097,96.7,3.3
W00000098,97.5,2.5
W00000099,99.1,0.9
W00000109,98.4,1.6
W00000110,94.8,5.2
W00000113,99.7,0.3
W00000114,97.8,2.2
W00000115,97.8,2.2
W00000116,96.2,3.8
W00000117,93.9,6.1
W00000118,97,3
W00000119,95.6,4.4
W00000120,96.3,3.7
W00000121,96.5,3.5
W00000122,97.5,2.5
W00000123,98.3,1.7
W00000124,96.8,3.2
W00000125,98.1,1.9
W00000126,98.9,1.1
W00000132,94.9,5.1
W00000133,97.4,2.6
W00000134,95.8,4.2
W00000135,97.5,2.5
W00000136,97.5,2.5
W00000137,98.7,1.3
W00000139,98.6,1.4
W00000140,97.8,2.2
W00000143,98.2,1.8
W00000144,97.5,2.5
W00000145,98.1,1.9
W00000146,97.9,2.1
W00000147,97.4,2.6
W00000148,96.5,3.5
W00000149,96.2,3.8
W00000150,97.6,2.4
W00000151,96.1,3.9
W00000152,97.6,2.4
W00000153,97.1,2.9
W00000154,96.5,3.5
W00000155,97,3
W00000165,96.2,3.8
W00000166,94.9,5.1
W00000167,95.8,4.2
W00000168,96.7,3.3
W00000169,98.9,1.1
W00000170,98.4,1.6
W00000171,97.7,2.3
W00000172,96,4
W00000173,94.5,5.5
W00000180,99.6,0.4
W00000181,100,0
W00000182,93.5,6.5
W00000183,96.1,3.9
W00000184,98.6,1.4
W00000185,94.2,5.8
W00000186,94.4,5.6
W00000187,96.1,3.9
W00000188,95.2,4.8
W00000189,95.2,4.8
W00000190,97.4,2.6
W00000191,92.5,7.5
W00000192,96.4,3.6
W00000193,99.6,0.4
W00000194,95.1,4.9
W00000195,97.7,2.3
W00000196,97.8,2.2
W00000197,99.6,0.4
W00000198,95.8,4.2
W00000199,97.7,2.3
W00000200,97.4,2.6
W00000201,95,5
W00000202,95.1,4.9
W00000203,94.4,5.6
W00000204,96.8,3.2
W00000205,93.5,6.5
W00000206,96.2,3.8
W00000207,97.8,2.2
W00000208,97.6,2.4
W00000209,98.9,1.1
W00000210,97.7,2.3
W00000211,95.7,4.3
W00000212,95.2,4.8
W00000220,99.5,0.5
W00000221,98.1,1.9
W00000222,98.1,1.9
W00000223,95.9,4.1
W00000224,97.3,2.7
W00000225,95.8,4.2
W00000226,99.4,0.6
W00000227,95.5,4.5
W00000228,98,2
W00000229,98,2
W00000230,96.3,3.7
W00000236,97.1,2.9
W00000237,97.8,2.2
W00000238,96.7,3.3
W00000239,99.6,0.4
W00000240,97.2,2.8
W00000250,92.6,7.4
W00000251,95.7,4.3
W00000252,97.1,2.9
W00000253,96.4,3.6
W00000271,98.3,1.7
W00000272,98.6,1.4
W00000273,98.7,1.3
W00000274,96.1,3.9
W00000275,97.5,2.5
W00000276,97.7,2.3
W00000277,97.2,2.8
W00000293,98.3,1.7
W00000294,99.3,0.7
W00000295,95.9,4.1
W00000296,98,2
W00000297,99.3,0.7
W00000298,99.1,0.9
W00000299,93.9,6.1
W00000300,83.7,16.3
W00000301,97,3
W00000302,95,5
W00000303,99.2,0.8
W00000308,89.6,10.4
W00000309,93.7,6.3
W00000310,94.8,5.2
W00000311,93.7,6.3
W00000312,95.9,4.1
W00000313,95.5,4.5
W00000337,99,1
W00000338,96.1,3.9
W00000357,99,1
W00000358,97.5,2.5
W00000359,96.9,3.1
W00000360,96.4,3.6
W00000376,98,2
W00000377,98.8,1.2
W00000378,97.7,2.3
W00000379,98.2,1.8
W00000380,96.8,3.2
W00000381,98.8,1.2
W00000399,98,2
W00000400,96.7,3.3
W00000401,93.7,6.3
W00000402,98,2
W00000403,98.5,1.5
W00000404,96.5,3.5
W00000409,81.7,18.3
W00000410,96.6,3.4
W00000411,97.4,2.6
W00000423,97.4,2.6
W00000424,97.2,2.8
W00000425,97.6,2.4
W00000426,96.8,3.2
W00000435,96.9,3.1
W00000436,97.7,2.3
W00000437,98.4,1.6
W00000438,94.2,5.8
W00000448,97.9,2.1
W00000449,98.3,1.7
W00000450,98.1,1.9
W00000451,97.1,2.9
W00000452,98.2,1.8
W00000453,98.7,1.3
W00000454,98.8,1.2
W00000455,97,3
W00000456,98.4,1.6
W00000457,98.1,1.9
W00000458,97.3,2.7
W00000459,98.8,1.2
W00000473,88.7,11.3
W00000474,94.5,5.5
W00000475,96.8,3.2
W00000476,95.9,4.1
W00000477,97.5,2.5
W00000478,95.1,4.9
W00000479,95.5,4.5
W00000480,98.6,1.4
W00000481,98.3,1.7
W00000482,97.1,2.9
W00000483,98.2,1.8
W00000484,97.6,2.4
W00000485,98.5,1.5
W00000486,95.8,4.2
W00000487,96.3,3.7
W00000488,96.9,3.1
W00000489,96.4,3.6
W00000498,99.4,0.6
W00000499,97.6,2.4
W00000500,93.4,6.6
W00000501,96.4,3.6
W00000502,94.9,5.1
W00000503,98.3,1.7
W00000504,92.7,7.3
W00000526,97.9,2.1
W00000527,96.8,3.2
W00000528,99.4,0.6
W00000529,97.9,2.1
W00000530,95.3,4.7
W00000531,97.9,2.1
W00000550,88.4,11.6
W00000551,97.6,2.4
W00000552,84.3,15.7
W00000553,98,2
W00000554,96.9,3.1
W00000555,97.5,2.5
W00000556,97.3,2.7
W00000557,96.1,3.9
W00000558,83.5,16.5
W00000559,96.2,3.8
W00000560,96.5,3.5
W00000561,90.6,9.4
W00000562,97.3,2.7
W00000563,94.7,5.3
W00000564,83.3,16.7
W00000565,89.4,10.6
W00000566,94.9,5.1
W00000567,91.8,8.2
