areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00000001,39.6,10.7,6,43.6
W00000002,35.2,8,45.6,11.2
W00000003,36.7,24.1,22.3,16.9
W00000004,57.8,30.1,0.6,11.4
W00000022,42.4,29.5,16.5,11.5
W00000023,58.3,25.2,0,16.5
W00000024,48.2,22,12.2,17.7
W00000025,55,35.8,0,9.2
W00000026,43.6,29.1,14.5,12.8
W00000027,48.4,21.7,1.3,28.7
W00000028,36,14.7,14,35.3
W00000029,52.7,16,22.9,8.4
W00000030,61.7,26.6,0,11.7
W00000031,46.2,30.8,4.9,18.1
W00000037,55,29.1,0.5,15.3
W00000038,33.5,28.3,24.6,13.6
W00000039,45.7,27.2,1.3,25.8
W00000040,61.1,25.2,0.8,13
W00000041,25,12.9,52.6,9.5
W00000042,67.3,18.3,1,13.5
W00000043,73.6,20,0.7,5.7
W00000044,60.2,29.9,0.9,9
W00000045,56.8,27.1,0,16.1
W00000046,56.8,10.8,16.2,16.2
W00000047,65.8,22.5,0.8,10.8
W00000052,51.7,26.7,15.8,5.8
W00000053,44.7,33,10.7,11.7
W00000054,69.1,19.5,0.8,10.6
W00000055,38.9,16.8,34.2,10
W00000056,22,15.3,44,18.7
W00000064,54.8,29.8,3.8,11.5
W00000065,15.5,15.5,44,25
W00000066,22.2,23,42.2,12.6
W00000067,44.4,40.5,2.6,12.5
W00000068,41.3,37.8,1.2,19.8
W00000069,22.5,31.3,36.3,10
W00000075,18.2,24.2,30.3,27.3
W00000076,19.4,18,5.8,56.8
W00000077,20.9,19.4,9.4,50.3
W00000078,23.2,21.6,19.2,36
W00000079,33.3,25.2,8.1,33.3
W00000080,21.8,8.9,61.3,8.1
W00000081,36.9,32.6,0.7,29.8
W00000082,26.3,26.8,36.9,10.1
W00000083,61.4,25.5,5.9,7.2
W00000091,57.7,26.9,3.8,11.5
W00000092,57.4,15.8,20.8,5.9
W00000093,67.4,20.7,1.1,10.9
W00000094,60.6,20.2,2.8,16.5
W00000095,77.9,16.8,0.9,4.4
W00000096,52,23,0,25
W00000097,63.6,25.4,0,11
W00000098,51.9,19.8,9.9,18.3
W00000099,54.5,23.4,7.8,14.3
W00000109,35.1,29.9,16.5,18.6
W00000110,61.2,22.4,3,13.4
W00000113,20.5,18.6,48.4,12.4
W00000114,41.9,31,4.7,22.5
W00000115,42.4,40.2,2.2,15.2
W00000116,18.3,34,6.5,41.2
W00000117,5.2,7.5,2.2,85.1
W00000118,30.4,32.6,15.9,21
W00000119,57.7,25.6,3.8,12.8
W00000120,41.4,27.2,18.5,13
