areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
W00000001,73.3,0.3,26.4
W00000002,61.3,0,38.7
W00000003,71.8,0,28.2
W00000004,78.4,3.5,18.1
W00000022,62,2.2,35.8
W00000023,75.2,1,23.8
W00000024,65.3,0.5,34.2
W00000025,79.5,0.7,19.8
W00000026,71.6,0,28.4
W00000027,69.3,1.7,29
W00000028,70.1,1.4,28.5
W00000029,69.3,1.1,29.6
W00000030,87.1,3.9,9
W00000031,77.4,0.9,21.7
W00000037,71.1,0.9,28
W00000038,68.6,0.4,30.9
W00000039,73.9,3.9,22.2
W00000040,68.2,1.4,30.4
W00000041,64.5,0,35.5
W00000042,80.1,0.5,19.4
W00000043,82.9,1.6,15.5
W00000044,81.7,2,16.4
W00000045,85,1.2,13.8
W00000046,76.5,0.7,22.8
W00000047,84.8,0.9,14.3
W00000052,76.1,1.5,22.4
W00000053,79.4,0.9,19.7
W00000054,80.6,5.6,13.8
W00000055,73.6,1.4,25.1
W00000056,61.7,4.5,33.8
W00000064,77.7,0,22.3
W00000065,63.3,7.3,29.4
W00000066,74.4,0,25.6
W00000067,82.9,0.9,16.2
W00000068,79.9,1.6,18.5
W00000069,72.1,0.3,27.6
W00000075,73.1,1.1,25.8
W00000076,64.8,3.5,31.6
W00000077,66.4,3.8,29.7
W00000078,68.7,4,27.3
W00000079,79.9,0,20.1
W00000080,52.3,0.3,47.4
W00000081,74,1.7,24.3
W00000082,74.1,1,24.9
W00000083,78.9,1.2,19.8
W00000091,79.6,0.7,19.7
W00000092,76.3,1.7,22
W00000093,79.2,2.3,18.5
W00000094,72.4,1.5,26.1
W00000095,72.4,0.5,27.2
W00000096,73.4,1.4,25.1
W00000097,77.3,1,21.8
W00000098,68,1.9,30.1
W00000099,75.8,0.6,23.6
W00000109,65.5,0.4,34.1
W00000110,76,0.9,23.1
W00000113,66.9,0.3,32.8
W00000114,62.9,0.8,36.2
W00000115,79.5,1.5,19
W00000116,67.5,1.9,30.6
W00000117,80.6,2.2,17.2
W00000118,75.3,1,23.7
W00000119,83.3,1.1,15.6
W00000120,68.3,1.6,30.2
W00000121,74.7,3.1,22.2
W00000122,77.3,1.5,21.2
W00000123,71.3,1.1,27.6
W00000124,77.5,2.5,20
W00000125,69.1,1.6,29.3
W00000126,81.1,0.7,18.2
W00000132,78.1,1.6,20.3
W00000133,83.2,0.9,15.8
W00000134,76.3,2.4,21.4
W00000135,74.2,0.5,25.2
W00000136,65.5,1.9,32.6
W00000137,76.5,0,23.5
W00000139,69.7,1.2,29.1
W00000140,69.4,1.7,28.9
W00000143,65.5,0.6,33.9
W00000144,69.4,0.4,30.2
W00000145,64.6,0.7,34.7
W00000146,64.4,1.4,34.3
W00000147,63.6,1.5,34.9
W00000148,59.1,0.6,40.4
W00000149,80.5,1.6,17.8
W00000150,67.2,1.5,31.4
W00000151,70.3,1.5,28.2
W00000152,68.5,1.7,29.8
W00000153,55.4,2.1,42.5
W00000154,56.1,1.8,42.1
W00000155,64.8,1.5,33.6
W00000165,68.4,2.6,29
W00000166,65.5,2.3,32.2
W00000167,79.5,3,17.4
W00000168,68,1.8,30.1
W00000169,59.1,0.8,40.1
W00000170,68.3,0,31.7
W00000171,86.4,0.5,13.1
W00000172,82,2.2,15.8
W00000173,72.7,2.2,25.1
W00000180,65.7,0,34.3
W00000181,60.9,0.4,38.7
W00000182,67.2,5.7,27.1
W00000183,77.3,0.6,22
W00000184,82.6,1.1,16.3
W00000185,80,2,18
W00000186,68.8,2.6,28.6
W00000187,75.2,1.3,23.5
W00000188,87.7,1.6,10.7
W00000189,71.6,0.8,27.6
W00000190,82.6,1.1,16.3
W00000191,80.7,3.7,15.5
W00000192,72.9,3,24.1
W00000193,60.9,0.8,38.3
W00000194,79.4,2,18.6
W00000195,76.4,1.1,22.4
W00000196,75.5,1.3,23.2
W00000197,74,0.7,25.3
W00000198,80.2,2.1,17.7
W00000199,83,1.2,15.8
W00000200,82.9,1.9,15.2
W00000201,83.5,0,16.5
W00000202,85.7,1.6,12.7
W00000203,89.3,3,7.7
W00000204,85.5,0,14.5
W00000205,87,2.9,10.1
W00000206,74.5,0.8,24.7
W00000207,83.9,1.8,14.3
W00000208,59.9,2.9,37.2
W00000209,59.8,1.5,38.6
W00000210,53.5,2.1,44.4
W00000211,75,0,25
W00000212,57.2,3.7,39.1
W00000220,63,0.3,36.8
W00000221,71.4,0,28.6
W00000222,72,0.8,27.3
W00000223,81.3,2,16.7
W00000224,80.3,1.5,18.1
W00000225,85.8,2.4,11.8
W00000226,85.9,0.6,13.4
W00000227,82.9,2,15.1
W00000228,69.8,0.4,29.8
