areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00000001,3.3,24,45.3,27.3
W00000002,15.9,36.5,46,1.6
W00000003,6.6,26.9,49.1,17.4
W00000004,2.4,19.5,45.7,32.3
W00000022,7.9,20.9,59,12.2
W00000023,1.6,12.5,55.5,30.5
W00000024,1.2,19.8,51.2,27.8
W00000025,1.8,8.2,49.1,40.9
W00000026,2.5,12.6,61.3,23.5
W00000027,8.4,25.8,39.4,26.5
W00000028,3,34.1,40,23
W00000029,4.6,25.2,45.8,24.4
W00000030,1.3,15,37.9,45.8
W00000031,2.8,13.9,48.3,35
W00000037,2.1,18.4,48.4,31.1
W00000038,4.1,31.1,49.7,15
W00000039,4,22.7,39.3,34
W00000040,2.3,27.3,52.3,18.2
W00000041,1.7,19.7,71.8,6.8
W00000042,1,29.7,42.6,26.7
W00000043,1.4,43.9,29.5,25.2
W00000044,0.9,16.4,50,32.7
W00000045,1.3,23.9,38.7,36.1
W00000046,25.3,32.7,23.3,18.7
W00000047,4.2,33.3,48.3,14.2
W00000052,0,11.8,59.7,28.6
W00000053,4.1,13.9,60.8,21.1
W00000054,1.6,15.6,59,23.8
W00000055,20.7,20.7,36.7,21.8
W00000056,28,21.3,32.7,18
W00000064,1.9,9.6,51.9,36.5
W00000065,22.5,38.5,29,10.1
W00000066,6.7,37.3,45.5,10.4
W00000067,1.3,25.8,50.6,22.3
W00000068,2.4,20.6,42.9,34.1
W00000069,3.8,20.1,60.4,15.7
W00000075,18.9,31.8,40.9,8.3
W00000076,14.5,42,39.9,3.6
W00000077,16,30.3,36.2,17.6
W00000078,12.7,25.4,36.5,25.4
W00000079,7.5,32.1,44.8,15.7
W00000080,0.8,7.3,81.5,10.5
W00000081,5.7,40.4,46.8,7.1
W00000082,2.8,29.6,58.1,9.5
W00000083,0,15.6,67.5,16.9
W00000091,3.9,24.8,40.3,31
W00000092,13.9,20.8,39.6,25.7
W00000093,2.2,29.3,34.8,33.7
W00000094,1.8,21.8,46.4,30
W00000095,2.7,37.2,38.1,22.1
W00000096,10.9,19.8,34.7,34.7
W00000097,2.3,12.7,42.2,42.8
W00000098,5.3,15.3,45,34.4
W00000099,3.2,13,50.6,33.1
W00000109,2.1,21.6,57.7,18.6
W00000110,3,12.7,52.2,32.1
W00000113,8.6,27.2,59.3,4.9
W00000114,0.8,24.4,48.1,26.7
W00000115,3.3,16.7,47.8,32.2
W00000116,0,34.6,55.6,9.8
