areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00000001,95.6,2.2,2.2
W00000002,98.7,0,1.3
W00000003,99.5,0.3,0.3
W00000004,95,2.1,2.9
W00000022,98.4,0,1.6
W00000023,97.9,0.3,1.7
W00000024,99.7,0.3,0
W00000025,98.9,0.7,0.4
W00000026,98.2,1.8,0
W00000027,97.5,1.7,0.8
W00000028,96.6,0.3,3.1
W00000029,97.8,1.1,1.1
W00000030,94.3,4.9,0.8
W00000031,98.7,0.4,0.9
W00000037,96.9,1.8,1.3
W00000038,98.4,0.9,0.7
W00000039,94.3,2.6,3.1
W00000040,98.2,0.4,1.4
W00000041,99.3,0.7,0
W00000042,99,0.5,0.5
W00000043,100,0,0
W00000044,96.8,0.8,2.4
W00000045,97,1.2,1.8
W00000046,98.9,0,1.1
W00000047,97.4,0.9,1.7
W00000052,98.2,1.5,0.4
W00000053,98.5,0.4,1.1
W00000054,93.5,0.4,6.1
W00000055,95.6,1.6,2.7
W00000056,95.2,0.3,4.5
W00000064,98.3,1.7,0
W00000065,92.6,1.3,6.1
W00000066,98.3,1,0.7
W00000067,98.2,1.1,0.7
W00000068,98.1,0.5,1.4
W00000069,98.7,0.5,0.8
W00000075,98.9,0,1.1
W00000076,95.6,0.4,4
W00000077,95.6,1.3,3.1
W00000078,95.7,0.4,3.9
W00000079,99.7,0.3,0
W00000080,99.5,0,0.5
W00000081,99,0,1
W00000082,98.7,0,1.3
W00000083,98.5,0.6,0.9
W00000091,98.3,0.3,1.3
W00000092,98.3,0,1.7
W00000093,95.4,2.3,2.3
W00000094,97,0.4,2.6
W00000095,100,0,0
W00000096,98.5,0.5,1
W00000097,99.3,0,0.7
W00000098,98.1,0,1.9
W00000099,97,1.5,1.5
W00000109,99.2,0,0.8
W00000110,97.3,1.5,1.2
W00000113,100,0,0
W00000114,98.7,0.3,1.1
W00000115,98.7,0.6,0.6
W00000116,98.1,0.7,1.2
W00000117,97.5,0.6,1.9
W00000118,98.3,0,1.7
W00000119,98.5,0.7,0.7
W00000120,98.7,0.3,1.1
W00000121,96.9,0.3,2.8
W00000122,96.9,1.5,1.5
W00000123,96.9,1.4,1.7
W00000124,97.5,0.7,1.9
W00000125,98.4,0,1.6
W00000126,98,1.1,0.9
W00000132,94.2,2.6,3.2
W00000133,97.3,0.6,2.1
W00000134,97.3,1.5,1.2
W00000135,97,2.2,0.8
W00000136,97.2,0.9,1.9
W00000137,98.2,1.8,0
W00000139,98.8,0,1.2
W00000140,96.9,1,2.2
W00000143,99.1,0.3,0.6
W00000144,98.9,0,1.1
W00000145,98.8,0,1.2
W00000146,96.6,0.7,2.7
W00000147,98.2,0,1.8
W00000148,100,0,0
W00000149,98.1,0.3,1.6
W00000150,98.5,0,1.5
W00000151,98.1,0.4,1.5
W00000152,98.7,0,1.3
