areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
W00000001,92.8,0,7.2,0
W00000002,94.1,0,5.9,0
W00000003,93.7,0,6.3,0
W00000004,92.6,0,7.1,0.3
W00000022,90.8,0.3,8.9,0
W00000023,93.4,0.3,5.9,0.3
W00000024,95.1,0.3,4.7,0
W00000025,93.3,0.7,5.9,0
W00000026,99.6,0,0.4,0
W00000027,93.5,0.3,6,0.3
W00000028,88.5,0,11.5,0
W00000029,93.8,0,6.2,0
W00000030,94,0,4.7,1.3
W00000031,92.1,0.4,7.5,0
W00000037,95.3,0,4.4,0.2
W00000038,91.2,0.5,8.4,0
W00000039,96.6,0,3.4,0
W00000040,95.5,0.3,4.2,0
W00000041,95.3,0,4.7,0
W00000042,93.6,0.5,5.9,0
W00000043,95.7,0,2.3,1.9
W00000044,91.2,0.8,7.2,0.8
W00000045,92.6,0.3,7.1,0
W00000046,91.5,0,8.5,0
W00000047,90.9,0,8.7,0.4
W00000052,93,0,6.7,0.4
W00000053,91.3,0.2,8.5,0
W00000054,95.5,0.8,3.8,0
W00000055,92,0.8,6.9,0.3
W00000056,87.8,0,11.3,0.9
W00000064,92.1,0,7.9,0
W00000065,93.8,0.3,5.9,0
W00000066,93.8,0,6.2,0
W00000067,84.8,0.2,15,0
W00000068,93.4,0.2,6.4,0
W00000069,89.7,0.3,10,0
W00000075,91.1,0.4,8.6,0
W00000076,88.2,0,11.8,0
W00000077,88.8,0,11,0.3
W00000078,86.6,0.7,12.6,0
W00000079,91.7,0,8.3,0
W00000080,93.2,0,5.7,1.1
W00000081,89.5,0,10.5,0
W00000082,94.4,0,5.6,0
W00000083,97.8,0.3,1.9,0
W00000091,93.6,0,6.4,0
W00000092,96.5,0,3.5,0
W00000093,95.4,0,4.6,0
W00000094,92.9,0,5.6,1.5
W00000095,96.8,0,3.2,0
W00000096,90.7,1.5,7.8,0
W00000097,93.5,0.2,6.3,0
W00000098,94.6,0.3,4.1,0.9
W00000099,96.1,0,3.6,0.3
W00000109,95.5,0.8,3.3,0.4
W00000110,92.3,0.9,6.8,0
W00000113,91.7,0,8.3,0
W00000114,93.4,0,6.6,0
W00000115,91.1,0,8.7,0.2
W00000116,92.2,1,6.8,0
W00000117,65.9,0.3,32.4,1.4
W00000118,88,0,11.3,0.7
W00000119,77.8,0.4,21.9,0
W00000120,93.8,0,5.9,0.3
W00000121,94.3,0.4,4.6,0.7
W00000122,96,0,4,0
W00000123,94,0.3,5.7,0
W00000124,94.2,0.2,5.5,0
W00000125,96.4,0.7,3,0
W00000126,95.6,0,4.4,0
W00000132,91.2,0.3,8.4,0
W00000133,91,0,9,0
W00000134,93.1,0.6,6.3,0
W00000135,90.9,0,9.1,0
W00000136,93.7,0,5.7,0.6
W00000137,93,0,7,0
W00000139,88.9,0.2,10.8,0
W00000140,93,0.2,6.8,0
W00000143,81.5,0,18.5,0
W00000144,94.9,0,5.1,0
W00000145,93.9,0,6.1,0
W00000146,88.5,0,11.5,0
W00000147,87.3,0,12.7,0
W00000148,94.1,0,5.9,0
W00000149,91,0.8,8.2,0
W00000150,92.3,0,7.1,0.6
W00000151,91.5,0,8.5,0
W00000152,90.8,0,9.2,0
W00000153,90.4,0,9.6,0
W00000154,94.3,0,5.7,0
W00000155,88.8,0.3,10.9,0
W00000165,89.8,0,10.2,0
W00000166,94.5,0,5.5,0
W00000167,92.4,0.4,7.2,0
W00000168,93.3,0,6.7,0
W00000169,87.9,0.3,11.8,0
W00000170,92.9,0.4,6.7,0
W00000171,94.9,0.8,4.4,0
W00000172,83.9,0,16.1,0
W00000173,93.2,0,6.8,0
W00000180,94.7,0.8,4.2,0.4
W00000181,88.4,0,11.6,0
W00000182,85.1,0,14.9,0
W00000183,92.8,0.7,6.6,0
W00000184,94.5,0,5.5,0
W00000185,91.9,0,7.8,0.3
W00000186,92.5,0.4,7.1,0
W00000187,95.4,0,4.3,0.3
W00000188,79,2.2,16.6,2.2
W00000189,93.8,0,5.8,0.4
W00000190,94.7,0,5.3,0
W00000191,90.5,0,9.5,0
W00000192,93.9,0.3,5.3,0.6
W00000193,91.6,0.4,8,0
W00000194,95,0,5,0
W00000195,96,0,4,0
W00000196,95.2,0,4.8,0
W00000197,91.6,0.7,7.6,0
W00000198,86.4,0.3,13.3,0
W00000199,93,0,7,0
W00000200,95.8,0,4.2,0
W00000201,88.4,0.8,9.9,0.8
W00000202,92.1,0.3,6.9,0.7
W00000203,91,0,9,0
W00000204,93,0.5,6.5,0
W00000205,89.1,1.4,9.4,0
W00000206,93.8,0.4,5.4,0.4
W00000207,91,0,9,0
W00000208,95,0.5,4.5,0
W00000209,91.1,0,8.9,0
W00000210,94.8,0,5.2,0
W00000211,91.2,0.9,7.9,0
W00000212,91.4,0,8.6,0
W00000220,91.7,0.5,7.8,0
W00000221,89.6,0,10.1,0.4
W00000222,90.1,0.4,9.5,0
W00000223,95.9,0,4.1,0
W00000224,96.9,0,3.1,0
W00000225,98.6,0,1.4,0
W00000226,88.1,0,11.3,0.6
W00000227,94.7,0,3.7,1.6
W00000228,94.4,0,5.6,0
W00000229,93.7,0,6.3,0
W00000230,91.1,0,6.5,2.4
W00000236,92.4,0,7.2,0.4
W00000237,89.5,0.7,9.5,0.4
W00000238,92.6,0,7.4,0
W00000239,91.2,0.4,7.7,0.8
W00000240,93.7,0.6,5.7,0
W00000250,91.9,0,7.4,0.7
W00000251,93.6,0,6.4,0
W00000252,89.8,2.4,6.6,1.2
W00000253,85,1.8,11.4,1.8
W00000271,96.6,0,3.4,0
W00000272,91,0,9,0
