geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
W00000001,6.6,35.1,39.7,18.5
W00000002,16.8,59.2,18.4,5.6
W00000003,13.3,42.8,27.1,16.9
W00000004,3,42.4,38.8,15.8
W00000022,11.5,38.8,36,13.7
W00000023,4.8,32.5,39.7,23
W00000024,3.7,39.8,39.1,17.4
W00000025,4.5,28.6,33,33.9
W00000026,11.2,26.7,43.1,19
W00000027,7.7,38.7,36.1,17.4
W00000028,14.7,39.7,25.7,19.9
W00000029,7.6,43.5,38.2,10.7
W00000030,4.5,29.9,40.3,25.3
W00000031,6.1,30,42.8,21.1
W00000037,9,29.1,34.9,27
W00000038,16.3,43.2,30,10.5
W00000039,10.7,30,37.3,22
W00000040,3.8,41.7,40.2,14.4
W00000041,18.8,43.6,29.1,8.5
W00000042,11,50,29,10
W00000043,13.4,47.9,26.8,12
W00000044,3.8,38,36.6,21.6
W00000045,7.2,42.5,32.7,17.6
W00000046,22.1,44.3,22.8,10.7
W00000047,10.2,50.8,28.8,10.2
W00000052,7.4,36.1,38.5,18
W00000053,11.7,37.8,36.7,13.8
W00000054,4.1,45.5,38.2,12.2
W00000055,30.2,33.3,28,8.5
W00000056,30,44,15.3,10.7
W00000064,5.8,26.9,46.2,21.2
W00000065,31,48.2,17.9,3
W00000066,24.6,44,22.4,9
W00000067,5.1,39.1,38.7,17
W00000068,7.1,35.5,43.8,13.6
W00000069,18.9,42.8,32.7,5.7
W00000075,43.2,34.1,18.2,4.5
W00000076,40.3,41,14.4,4.3
W00000077,39.7,40.7,16.4,3.2
W00000078,41.4,35.9,18,4.7
W00000079,29.3,36.8,30.1,3.8
W00000080,33.9,46.8,14.5,4.8
W00000081,19.9,45.4,29.8,5
W00000082,24,44.7,20.7,10.6
W00000083,13.7,44.4,30.1,11.8
W00000091,7.7,34.6,39.2,18.5
W00000092,11.9,55.4,24.8,7.9
W00000093,14.1,43.5,30.4,12
W00000094,8.2,32.7,42.7,16.4
W00000095,8.9,53.6,27.7,9.8
W00000096,15.8,39.6,26.7,17.8
W00000097,2.9,33.5,41,22.5
W00000098,4.6,31.3,38.2,26
W00000099,7.1,30.5,39,23.4
W00000109,7.1,43.4,35.4,14.1
W00000110,5.2,34.3,37.3,23.1
W00000113,18.5,38.9,31.5,11.1
W00000114,10.7,42,29,18.3
W00000115,3.3,34.4,40.6,21.7
W00000116,9.2,51,30.7,9.2
W00000117,0.7,42.5,53,3.7
W00000118,12.5,45.6,33.1,8.8
W00000119,0,38.5,33.3,28.2
W00000120,12.4,39.1,32.9,15.5
W00000121,5.1,41.9,35,17.9
W00000122,3.4,46.9,36.1,13.6
W00000123,6.9,45.1,34.7,13.2
W00000124,4.7,38.7,38.7,17.8
W00000125,14.9,46.3,24.6,14.2
W00000126,6.4,27.3,42.2,24.1
W00000132,10.2,34,38.8,17
W00000133,6.1,32.1,45.3,16.5
W00000134,7.6,43.8,33.3,15.3
W00000135,5.8,39.6,37.4,17.3
W00000136,21.6,46,19.4,12.9
W00000137,5.6,30.3,34.8,29.2
W00000139,10.5,37.8,34.3,17.4
W00000140,4,31.6,40.1,24.3
W00000143,27.7,41.9,25,5.4
W00000144,35.6,41.5,17,5.9
W00000145,22.6,41.5,29.6,6.3
W00000146,38.9,41.7,16,3.5
W00000147,36.6,48.1,11.5,3.8
W00000148,57.6,32,8,2.4
W00000149,10.3,50.3,29.7,9.7
W00000150,23.3,49.1,21.5,6.1
W00000151,24,54.4,18.4,3.2
W00000152,33.6,42.7,19.1,4.6
W00000153,38.7,42.7,11.3,7.3
W00000154,38.7,39.5,15.1,6.7
W00000155,30.2,41.1,21.7,7
W00000165,29.4,48.1,17.5,5
W00000166,44.1,43.3,7.1,5.5
W00000167,19.3,45.7,24.3,10.7
W00000168,49.7,41.9,3.2,5.2
W00000169,44.3,40.7,12.9,2.1
W00000170,25,50.8,18.5,5.6
W00000171,9.5,47.6,33.3,9.5
W00000172,6.7,47.1,37.2,9
W00000173,21.1,42.2,32,4.7
W00000180,47.1,36.4,10.7,5.8
W00000181,46.2,36.9,12.3,4.6
W00000182,35.3,48.5,13.2,2.9
W00000183,14.3,50.4,26.9,8.4
W00000184,15.8,47.4,24.8,12
W00000185,14.9,42.1,31.4,11.6
W00000186,28.9,54.5,9.9,6.6
W00000187,32.6,44.9,17.4,5.1
W00000188,6.3,41.3,30,22.5
W00000189,16.2,42.9,28.6,12.4
W00000190,13.3,37.3,33.7,15.7
W00000191,23.9,40.2,25,10.9
W00000192,16.7,38.5,29.5,15.4
W00000193,22.7,51.6,16.4,9.4
W00000194,3.8,35.3,37.2,23.7
W00000195,3.9,42.6,33.5,20
W00000196,8.3,41.4,33.1,17.2
W00000197,7.3,47.6,32.3,12.9
W00000198,8.7,46.7,24.7,20
W00000199,3.8,26.9,43.6,25.6
W00000200,9.3,44.7,34.7,11.3
W00000201,0,45.3,32.1,22.6
W00000202,6.1,35.4,39.5,19
W00000203,8.9,40,34.1,17
W00000204,5.8,43,40.7,10.5
W00000205,7.8,40.3,44.2,7.8
W00000206,4.2,50,29.7,16.1
W00000207,5.8,45.6,29.1,19.4
W00000208,32.7,39.3,19,8.9
W00000209,44.6,30.7,19.8,5
W00000210,27.5,43.4,22,7.1
W00000211,44.1,39.7,8.8,7.4
W00000212,15.9,42.5,31.9,9.7
W00000220,23.5,49,19.6,7.8
W00000221,6.6,51.2,32.2,9.9
W00000222,17.3,49.6,26.3,6.8
W00000223,8.7,29.1,40.2,22
W00000224,9.1,50,34.8,6.1
W00000225,6.3,44.1,37.8,11.9
W00000226,6.7,34.8,35.6,23
W00000227,12.6,40.5,35.1,11.7
W00000228,7.4,41.7,37,13.9
W00000229,5.8,31.2,32.6,30.4
W00000230,6.5,41.9,31.5,20.2
W00000236,5,31.1,37,26.9
W00000237,9.2,49.2,25.8,15.8
W00000238,14.2,38.9,33.6,13.3
W00000239,11.2,48.8,27.2,12.8
W00000240,25.6,38.4,26.7,9.3
W00000250,7.4,50,35.3,7.4
W00000251,16.4,55.2,22.4,6
W00000252,10.7,40,32,17.3
W00000253,8.5,43.9,30.5,17.1
W00000271,18.1,31.9,31.2,18.8
W00000272,26.4,40,24.5,9.1
W00000273,8.4,44.3,32.1,15.3
W00000274,2.6,26.3,40.8,30.3
