geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
W00000001,98.3,1.4,0,0.3,0
W00000002,99.2,0.8,0,0,0
W00000003,99.5,0.5,0,0,0
W00000004,95.6,2.9,1.2,0,0.3
W00000022,97.1,2.2,0.3,0.3,0
W00000023,96.9,2.1,0,1,0
W00000024,98.5,1.5,0,0,0
W00000025,99.6,0.4,0,0,0
W00000026,99.3,0.7,0,0,0
W00000027,98.6,1.4,0,0,0
W00000028,98.3,1.7,0,0,0
W00000029,97.5,1.8,0.4,0.4,0
W00000030,94.1,2.8,0.8,0.3,2.1
W00000031,97.9,1.3,0.2,0.2,0.4
W00000037,97.4,2,0.4,0.2,0
W00000038,98.4,1.4,0,0.2,0
W00000039,94.8,5.2,0,0,0
W00000040,97.5,2.1,0,0,0.4
W00000041,100,0,0,0,0
W00000042,97.9,2.1,0,0,0
W00000043,98.4,1.6,0,0,0
W00000044,97,2.2,0.6,0.2,0
W00000045,96.7,2.7,0.3,0.3,0
W00000046,97.9,1,0,0.3,0.7
W00000047,97.4,2.2,0.4,0,0
W00000052,99.3,0.7,0,0,0
W00000053,98,1.3,0.2,0.2,0.2
W00000054,93.3,1.1,0.7,1.9,3
W00000055,96.7,3.3,0,0,0
W00000056,91.7,6,1.5,0,0.9
W00000064,99.2,0.8,0,0,0
W00000065,91.4,4.8,0,2.9,1
W00000066,97.3,2.4,0,0.3,0
W00000067,96.7,2.4,0.9,0,0
W00000068,95.8,2.1,0.2,1.4,0.5
W00000069,97.4,1.3,0.5,0.3,0.5
W00000075,96.7,3.3,0,0,0
W00000076,95.3,4,0.4,0,0.4
W00000077,91,7.2,0.3,0.3,1.3
W00000078,93.5,4.7,1.4,0,0.4
W00000079,98.6,1.4,0,0,0
W00000080,98.6,0.3,0.5,0,0.5
W00000081,97,1.4,0.7,0.7,0.3
W00000082,97,3,0,0,0
W00000083,97.8,1.2,0.6,0,0.3
W00000091,98.3,1,0.3,0.3,0
W00000092,97.7,1.7,0.6,0,0
W00000093,93.6,5.8,0,0.6,0
W00000094,95.9,3.7,0.4,0,0
W00000095,97.7,2.3,0,0,0
W00000096,97.1,2.4,0,0,0.5
W00000097,96.9,3.1,0,0,0
W00000098,97.5,1.6,0,0.3,0.6
W00000099,99.1,0.9,0,0,0
W00000109,98.4,1.2,0.4,0,0
W00000110,94.5,5.2,0.3,0,0
W00000113,99.7,0.3,0,0,0
W00000114,97.6,1.9,0,0.3,0.3
W00000115,97.8,1.7,0.2,0.2,0
W00000116,95.5,2.8,0.9,0.7,0
W00000117,93.9,3.3,2.8,0,0
W00000118,97,2.6,0.3,0,0
W00000119,95.9,3.3,0.7,0,0
W00000120,95.8,3.4,0.5,0,0.3
W00000121,96.5,3.5,0,0,0
W00000122,97.2,2.4,0,0.3,0
W00000123,98.3,1.1,0.6,0,0
W00000124,96.8,2.1,0.7,0.5,0
W00000125,98.1,0.6,1.3,0,0
W00000126,98.9,1.1,0,0,0
W00000132,95.5,3.9,0.3,0.3,0
W00000133,97.7,1.9,0,0.2,0.2
W00000134,96.1,3.6,0,0.3,0
W00000135,97.5,1.9,0.5,0,0
W00000136,96.9,1.2,1.2,0,0.6
W00000137,98.7,1.3,0,0,0
W00000139,98.3,0.9,0,0.7,0
W00000140,97.6,1,1,0.5,0
W00000143,98.2,1.5,0.3,0,0
W00000144,97.5,2.2,0.4,0,0
W00000145,97.9,2.1,0,0,0
W00000146,97.9,2.1,0,0,0
W00000147,97.1,2.2,0,0,0.7
W00000148,96.5,3.5,0,0,0
W00000149,96.5,2.7,0.3,0.3,0.3
W00000150,97.6,1.8,0.3,0,0.3
W00000151,95.7,4.3,0,0,0
W00000152,97.3,1,1.7,0,0
W00000153,96.1,2.9,0,1.1,0
W00000154,96.5,2.5,1.1,0,0
W00000155,97,3,0,0,0
W00000165,96.4,3.6,0,0,0
W00000166,94.9,3.5,1.2,0,0.4
W00000167,95.8,4.2,0,0,0
W00000168,96.7,2.2,0.4,0.4,0.4
W00000169,98.9,0.8,0.3,0,0
W00000170,98.4,1.6,0,0,0
W00000171,97.7,1.5,0.3,0.5,0
W00000172,96.1,2.8,0.2,0,0.9
W00000173,94.5,5.2,0,0.4,0
W00000180,99.6,0.4,0,0,0
W00000181,100,0,0,0,0
W00000182,93.5,3.4,2.3,0.8,0
W00000183,96.1,3.9,0,0,0
W00000184,98.6,1.1,0,0,0.4
W00000185,94.2,4.1,1,0.3,0.3
W00000186,94.4,4.4,0.4,0.7,0
W00000187,96.1,1.6,0.3,1.6,0.3
W00000188,96.7,2.2,1.1,0,0
W00000189,95.2,4,0.4,0.4,0
W00000190,97.4,1.6,0.5,0,0.5
W00000191,92.5,3.7,0.6,2.5,0.6
W00000192,95.9,3.5,0,0.5,0
W00000193,99.6,0.4,0,0,0
W00000194,95.1,2.9,1.2,0.6,0.3
W00000195,97.7,2,0,0.3,0
W00000196,97.8,1.6,0.6,0,0
W00000197,99.6,0.4,0,0,0
W00000198,95.8,3.6,0,0.6,0
W00000199,97.7,2.3,0,0,0
W00000200,97.4,2.6,0,0,0
W00000201,95,2.5,1.7,0,0.8
W00000202,94.8,3.9,0.7,0.7,0
W00000203,94.4,4.3,0.3,0.7,0.3
W00000204,96.8,3.2,0,0,0
W00000205,93.5,5.1,0,1.4,0
W00000206,96.5,3.1,0,0,0.4
W00000207,97.8,1.8,0.4,0,0
W00000208,97.6,1.9,0.2,0.2,0
W00000209,98.9,1.1,0,0,0
W00000210,97.7,2.1,0.2,0,0
W00000211,95.7,3.5,0.9,0,0
W00000212,95.2,3.7,0,0.7,0.4
W00000220,99.5,0.5,0,0,0
W00000221,98.1,1.9,0,0,0
W00000222,98.1,1.9,0,0,0
W00000223,95.9,3.7,0,0,0.3
W00000224,97.3,1.9,0.8,0,0
W00000225,96.2,3.5,0,0.3,0
W00000226,99.4,0.3,0,0,0.3
W00000227,95.5,3.3,0,0,1.2
W00000228,98,1.6,0,0.4,0
W00000229,98,2,0,0,0
W00000230,96.6,1.7,0,0.3,1.4
W00000236,97.1,2.9,0,0,0
W00000237,97.8,1.1,0,0,1.1
W00000238,96.7,2.5,0.7,0,0
W00000239,99.6,0.4,0,0,0
W00000240,97.2,1.7,1.1,0,0
W00000250,92.6,6.7,0,0,0.7
W00000251,94.4,5.6,0,0,0
W00000252,97.1,1.7,0,0.6,0.6
W00000253,96.4,2.4,0.6,0.6,0
W00000271,98.3,1.7,0,0,0
W00000272,98.6,0.9,0.5,0,0
W00000273,98.7,1.3,0,0,0
W00000274,96.1,2.2,0,1.1,0.6
W00000275,97.8,1.9,0,0.3,0
W00000276,97.7,0.6,1.7,0,0
W00000277,97.2,2.5,0.3,0,0
W00000293,98.3,1.7,0,0,0
W00000294,99.3,0.7,0,0,0
W00000295,95.5,3.2,1.4,0,0
W00000296,98,0.8,0,1.2,0
W00000297,99.3,0.4,0,0.4,0
W00000298,99.1,0.6,0,0.3,0
W00000299,93.9,4.7,0.5,0.5,0.5
W00000300,84.1,8.2,3.3,1.6,2.9
W00000301,97,3,0,0,0
W00000302,95.3,2.4,0.8,1,0.5
W00000303,99.2,0.8,0,0,0
W00000308,88.8,3.9,4.7,1.7,0.9
W00000309,93.7,3.3,0.7,1.8,0.4
W00000310,95.1,3.9,1,0,0
W00000311,93.7,5.5,0,0.4,0.4
