geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
W00000001,6.9,76.3,16.8
W00000002,6.7,65.7,27.6
W00000003,13.8,63.8,22.4
W00000004,5.1,78.2,16.7
W00000022,4.2,77.9,17.9
W00000023,8.1,78.2,13.7
W00000024,6.1,76.5,17.4
W00000025,10.8,67.7,21.5
W00000026,5.6,76.6,17.8
W00000027,9.4,78.3,12.2
W00000028,6.8,78.9,14.3
W00000029,7.7,64.6,27.7
W00000030,7.9,69.7,22.4
W00000031,11.1,72.9,16
W00000037,6.4,79,14.6
W00000038,9.4,74.3,16.4
W00000039,11.3,69.4,19.4
W00000040,7.3,79.6,13.1
W00000041,14.3,65.9,19.8
W00000042,4.5,82.7,12.7
W00000043,7.1,75,17.9
W00000044,9.8,77.6,12.7
W00000045,8.8,74.8,16.3
W00000046,6.4,71.8,21.8
W00000047,11.2,80,8.8
W00000052,8.3,70.6,21.1
W00000053,10.3,75.7,14
W00000054,3.6,81.3,15.2
W00000055,3.3,81.3,15.4
W00000056,11.5,56.2,32.3
W00000064,12.1,78.8,9.1
W00000065,2.5,73.7,23.7
W00000066,6.8,62.1,31.1
W00000067,10.3,67.8,21.9
W00000068,14.3,72.3,13.4
W00000069,6.7,66.7,26.7
W00000075,7.9,70.2,21.9
W00000076,16,50.9,33
W00000077,15.3,63.2,21.5
W00000078,9.3,52.5,38.1
W00000079,19.4,52.7,28
W00000080,9,46.7,44.3
W00000081,9.1,75.8,15.2
W00000082,8.4,62.6,29
W00000083,8.5,75.4,16.2
W00000091,7.8,68.2,24
W00000092,6.6,71.9,21.5
W00000093,8.4,85,6.5
W00000094,5.5,60,34.5
W00000095,3.7,80.6,15.7
W00000096,12.1,73.6,14.3
W00000097,12.1,70.7,17.2
W00000098,17.5,67,15.5
W00000099,10.2,75,14.8
W00000109,7.8,71.1,21.1
W00000110,9.6,78.7,11.8
W00000113,9.4,64.6,26
W00000114,7,47.7,45.3
W00000115,12.2,78.6,9.2
W00000116,20.6,48.6,30.8
W00000117,35.3,50,14.7
W00000118,12.4,60.8,26.8
W00000119,12.7,68.4,19
W00000120,4.1,77.7,18.2
W00000121,16.4,72.6,11
W00000122,11.3,73.6,15.1
W00000123,8.6,75.3,16
W00000124,10.7,77.1,12.2
W00000125,6.5,73.1,20.4
W00000126,9,71,20
W00000132,5.8,74,20.2
W00000133,7.3,79.3,13.4
W00000134,10.3,75.2,14.5
W00000135,7.3,78.5,14.1
W00000136,11.9,67.9,20.2
W00000137,10,64.4,25.6
W00000139,7.4,62.2,30.4
W00000140,7,77.7,15.3
W00000143,11.9,67.8,20.3
W00000144,8.5,63.6,28
W00000145,10.8,67.7,21.5
W00000146,13.4,71.1,15.5
W00000147,11.3,56.7,32
W00000148,7.9,57,35.1
W00000149,11,69.5,19.5
W00000150,11,66.9,22.1
W00000151,9.6,72.3,18.1
W00000152,9.6,68.1,22.3
W00000153,6.4,63.3,30.3
W00000154,7.5,62.3,30.2
W00000155,11,62.4,26.6
W00000165,6.9,64.6,28.6
W00000166,13.1,57,29.9
W00000167,10.2,74.5,15.3
W00000168,6,62.4,31.6
W00000169,9.2,61.1,29.8
W00000170,7.6,66.7,25.7
W00000171,10,75,15
W00000172,11.3,72.8,15.9
W00000173,10.4,69.6,20
W00000180,16.3,52.8,30.9
W00000181,12.9,51.7,35.3
W00000182,10.6,66.3,23.1
W00000183,10.9,60.9,28.2
W00000184,7.8,76.5,15.7
W00000185,10.9,69.3,19.7
W00000186,8.6,76.3,15.1
W00000187,13.2,62.3,24.5
W00000188,13.1,70.5,16.4
W00000189,11,64,25
W00000190,3.5,69.9,26.5
W00000191,6.8,77.3,15.9
W00000192,11.2,69.2,19.5
W00000193,1.9,75.2,22.9
W00000194,8.6,81,10.4
W00000195,10.8,73.4,15.8
W00000196,6.3,69.2,24.5
W00000197,11.9,73.4,14.7
W00000198,6.6,76.6,16.8
W00000199,15.3,69.4,15.3
W00000200,9.2,73.7,17.1
W00000201,9.3,68.5,22.2
W00000202,8.6,77.9,13.5
W00000203,9.4,74.8,15.8
W00000204,7.4,79,13.6
W00000205,13.4,81.7,4.9
W00000206,9,77.9,13.1
W00000207,7.6,80.7,11.8
W00000208,8.4,50.3,41.3
W00000209,8.5,65.9,25.6
W00000210,10.1,61,28.9
W00000211,13.1,59,27.9
W00000212,13.4,64.6,22
W00000220,14.9,48.9,36.2
W00000221,11.5,72.6,15.9
W00000222,8.4,72.5,19.1
W00000223,8.7,75.4,15.9
W00000224,2.4,81.1,16.5
W00000225,7,79,14
W00000226,8.8,78.8,12.4
W00000227,12.8,64.9,22.3
W00000228,17,66,17
W00000229,17.6,66.4,16
W00000230,12.9,75.9,11.2
W00000236,13.3,73.5,13.3
W00000237,7.8,78.6,13.6
W00000238,7.7,79.5,12.8
W00000239,10.5,84.2,5.3
W00000240,11.4,72.9,15.7
W00000250,3,80.6,16.4
W00000251,19.7,63.9,16.4
W00000252,16.9,70.8,12.3
W00000253,16.9,71.9,11.2
W00000271,18.3,63.3,18.3
W00000272,8.5,67,24.5
W00000273,8.3,80.2,11.6
W00000274,19,72.2,8.9
W00000275,11.3,73.4,15.3
W00000276,18.9,62.3,18.9
W00000277,17,64.3,18.8
W00000293,13.6,42.4,44.1
W00000294,6.3,77.5,16.3
W00000295,12.4,66.3,21.3
W00000296,9.8,73.5,16.7
W00000297,9.1,68.2,22.7
W00000298,7.3,59.3,33.3
W00000299,11.8,66.2,22.1
W00000300,12.2,61.1,26.7
W00000301,11.6,71.9,16.5
W00000302,18,69.4,12.6
W00000303,7.8,77.7,14.6
W00000308,17.2,75.9,6.9
W00000309,5.8,79.1,15.1
W00000310,2.6,91,6.4
W00000311,10.9,76,13.2
W00000312,14.6,62.5,22.9
W00000313,8.5,80,11.5
W00000337,10.6,74.3,15
W00000338,8.3,76,15.7
W00000357,16,69.9,14.1
W00000358,5.6,74.1,20.4
W00000359,6.6,81.3,12.1
W00000360,12.5,68.3,19.2
W00000376,16.3,69.4,14.3
W00000377,4.7,82.4,12.9
W00000378,9.1,81,9.9
W00000379,10.2,78,11.9
W00000380,18.4,65.5,16.1
W00000381,9.1,80.7,10.2
W00000399,10.7,85.4,3.9
W00000400,9.2,73.7,17.1
W00000401,9.5,83.3,7.1
W00000402,9.9,67.8,22.3
W00000403,15.7,64.7,19.6
W00000404,10.4,74.8,14.8
W00000409,11.9,73.3,14.8
W00000410,17.5,69.1,13.4
W00000411,15.4,78.6,6
W00000423,16.5,72.9,10.6
W00000424,16.2,63.1,20.8
