geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00000001,98.7,0.7,0.7
W00000002,95.2,4.8,0
W00000003,94.6,3.6,1.8
W00000004,99.4,0,0.6
W00000022,98.6,0,1.4
W00000023,98.4,1.6,0
W00000024,100,0,0
W00000025,100,0,0
W00000026,100,0,0
W00000027,91,6.5,2.6
W00000028,94.9,5.1,0
W00000029,96.9,2.3,0.8
W00000030,97.4,0.7,2
W00000031,97.8,1.6,0.5
W00000037,98.9,1.1,0
W00000038,95.3,2.6,2.1
W00000039,92.7,3.3,4
W00000040,99.2,0,0.8
W00000041,100,0,0
W00000042,91.3,8.7,0
W00000043,100,0,0
W00000044,99.5,0.5,0
W00000045,96.1,3.9,0
W00000046,72,28,0
W00000047,95,5,0
W00000052,100,0,0
W00000053,94.4,5.6,0
W00000054,94.2,5.8,0
W00000055,68,32,0
W00000056,59.7,40.3,0
W00000064,98.1,1.9,0
W00000065,53.9,46.1,0
W00000066,87.1,12.9,0
W00000067,99.6,0.4,0
W00000068,99.4,0.6,0
W00000069,90.4,9.6,0
W00000075,76.5,23.5,0
W00000076,63.8,34.8,1.4
W00000077,72.3,27.1,0.5
W00000078,77.2,22.8,0
W00000079,87.9,12.1,0
W00000080,97.6,1.6,0.8
W00000081,96.5,3.5,0
W00000082,77.7,22.3,0
W00000083,100,0,0
W00000091,97.7,0.8,1.6
W00000092,92.2,7.8,0
W00000093,96.7,2.2,1.1
W00000094,99.1,0.9,0
W00000095,99.1,0.9,0
W00000096,77.2,21.8,1
W00000097,97.7,0.6,1.7
W00000098,96.2,1.5,2.3
W00000099,97.4,1.3,1.3
W00000109,100,0,0
W00000110,98.5,1.5,0
W00000113,100,0,0
W00000114,96.9,3.1,0
W00000115,100,0,0
W00000116,100,0,0
W00000117,99.3,0,0.7
W00000118,100,0,0
W00000119,91,0,9
W00000120,98.7,1.3,0
W00000121,100,0,0
W00000122,100,0,0
W00000123,99.3,0.7,0
W00000124,98.9,0.5,0.5
W00000125,97.8,2.2,0
W00000126,98.4,1.6,0
W00000132,96.6,3.4,0
W00000133,100,0,0
W00000134,100,0,0
W00000135,97.9,1.4,0.7
W00000136,92.2,7.8,0
W00000137,97.8,1.1,1.1
W00000139,91.3,8.7,0
W00000140,98.9,0,1.1
W00000143,81.6,18.4,0
W00000144,86.8,12.5,0.7
W00000145,94.4,5.6,0
W00000146,100,0,0
W00000147,75.9,24.1,0
W00000148,34.1,64.2,1.6
W00000149,90.4,9.6,0
W00000150,97,3,0
W00000151,99.2,0,0.8
W00000152,82.7,17.3,0
