areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00045714,41.3,35.5,10.9,12.3
E00045715,27.3,31.1,26.5,15.2
E00046260,39.2,17.5,19.2,24.2
E00046261,29.6,27.4,14.8,28.1
E00046262,29.9,26.4,19.4,24.3
E00046263,23.9,37.6,21.1,17.4
E00046264,32.9,27.1,14.7,25.3
E00046267,50,20,14.5,15.5
E00046268,16.1,43.8,19,21.2
E00046269,76.1,19.5,1.8,2.7
E00046270,42,30.5,19.8,7.6
E00046271,37.2,24.3,11.5,27
E00046272,47.3,27.1,7,18.6
E00046273,49,13.7,21.6,15.7
E00046274,20.4,25.9,20.4,33.3
E00046275,15.3,29,20.2,35.5
E00046276,38.5,24.8,16.5,20.2
E00046277,21.1,43.1,16.5,19.3
E00046278,25.2,23.6,21.3,29.9
E00046279,39.9,32.7,15.5,11.9
E00046280,38.8,19.8,15.5,25.9
E00046281,28.8,27.9,18.9,24.3
E00046283,31.6,23.7,21.7,23
E00046303,20.2,27.5,19.3,33
E00046304,31.2,30.1,19.4,19.4
E00046305,26.3,23.7,21.9,28.1
E00046306,23.4,27.7,16,33
E00046307,30.9,27.7,18.1,23.4
E00046308,22.7,29.7,25,22.7
E00046309,30,19.2,21.7,29.2
E00046310,35.5,19.4,14.5,30.6
E00046311,22.8,33.3,17.5,26.3
E00046312,43.3,24,14.4,18.3
E00046313,24.8,33.1,17.4,24.8
E00046314,23.7,25.4,16.9,33.9
E00046315,24.8,22.4,16,36.8
E00046316,29.6,23.1,20.4,26.9
E00046317,47.1,25.6,9.1,18.2
E00046318,25.5,24.8,19.9,29.8
E00046319,26.5,21.4,19.7,32.5
E00046320,12.7,30.2,23,34.1
E00046321,21.4,20.4,19.4,38.8
E00046322,31,15.5,25,28.4
E00046323,44.5,25.8,14.1,15.6
E00046324,27.4,27.4,18.6,26.5
E00046325,33.1,26.4,18.2,22.3
E00046326,20.2,30.6,19.4,29.8
E00046327,20.6,28.6,22.2,28.6
E00046328,27.3,28.9,16.5,27.3
E00046329,32.6,31.8,13.2,22.5
E00046330,47,26.1,12.7,14.2
E00046331,50.4,26,12.2,11.4
E00046332,36.4,25.2,18.7,19.6
E00046333,22.1,22.1,22.1,33.6
E00046334,26.7,14.7,21.6,37.1
E00046335,31.5,20.4,20.4,27.8
