areacd,disability_3a-001,disability_3a-002
E00045714,22,78
E00045715,19.1,80.9
E00046260,26.6,73.4
E00046261,23.1,76.9
E00046262,20.5,79.5
E00046263,10.5,89.5
E00046264,21.8,78.2
E00046267,25.6,74.4
E00046268,14.8,85.2
E00046269,43,57
E00046270,31.6,68.4
E00046271,22.6,77.4
E00046272,41.4,58.6
E00046273,25.7,74.3
E00046274,12.3,87.7
E00046275,22,78
E00046276,16.1,83.9
E00046277,18.5,81.5
E00046278,20.3,79.7
E00046279,22.7,77.3
E00046280,22.5,77.5
E00046281,23.3,76.7
E00046283,17.3,82.7
E00046303,22.2,77.8
E00046304,29.5,70.5
E00046305,19.7,80.3
E00046306,20.3,79.7
E00046307,20.5,79.5
E00046308,27.3,72.7
E00046309,24.9,75.1
E00046310,23.4,76.6
E00046311,18.6,81.4
E00046312,22.1,77.9
E00046313,28.6,71.4
E00046314,22.4,77.6
E00046315,21.8,78.2
E00046316,20.5,79.5
E00046317,29.2,70.8
E00046318,20.3,79.7
E00046319,27.9,72.1
E00046320,23.3,76.7
E00046321,23.6,76.4
E00046322,16.7,83.3
E00046323,33.6,66.4
E00046324,21,79
E00046325,18.8,81.2
E00046326,19.2,80.8
E00046327,20.5,79.5
E00046328,16.7,83.3
E00046329,25,75
E00046330,17.9,82.1
E00046331,32.4,67.6
E00046332,27.6,72.4
E00046333,25.3,74.7
E00046334,21.8,78.2
E00046335,23.3,76.7
E00046336,18.6,81.4
E00046337,21.5,78.5
E00046338,27.7,72.3
E00046339,20.1,79.9
E00046340,25,75
E00046341,18.1,81.9
E00046342,29.9,70.1
E00046343,23.1,76.9
E00046759,19.7,80.3
E00046760,18.8,81.2
E00046761,19.1,80.9
E00046762,20.2,79.8
E00046763,17.8,82.2
E00046764,19.3,80.7
E00046765,18.6,81.4
E00046766,14.6,85.4
E00046767,12.1,87.9
E00046768,25.8,74.2
E00046769,14.1,85.9
E00046770,13.6,86.4
E00046771,14.5,85.5
E00046772,17.1,82.9
E00046774,21.7,78.3
E00046775,12,88
E00046776,15.3,84.7
E00046787,23.8,76.2
E00046788,17.4,82.6
E00046789,14.1,85.9
E00046790,19.4,80.6
E00046791,24.2,75.8
E00046792,17.2,82.8
E00046793,15.3,84.7
E00046794,26.5,73.5
E00046795,20.3,79.7
E00046796,24.5,75.5
E00046797,15.8,84.2
E00046798,11.8,88.2
E00046799,23,77
E00046800,21.3,78.7
E00046801,16.5,83.5
E00046802,20.2,79.8
E00046803,17.5,82.5
E00046804,19.2,80.8
E00046805,14.3,85.7
E00046806,13.6,86.4
E00046807,20.1,79.9
E00046808,14.6,85.4
E00046809,12,88
E00046810,22.8,77.2
E00046811,21.2,78.8
E00046812,22.5,77.5
E00046813,15.3,84.7
E00046814,20.2,79.8
E00046815,22.4,77.6
E00046816,18,82
E00046817,20.3,79.7
E00046818,14.3,85.7
E00046819,13.8,86.2
E00046820,16.6,83.4
E00046821,23.8,76.2
E00046822,31.4,68.6
E00046823,20,80
E00046824,19.6,80.4
E00046825,16.9,83.1
E00046826,18,82
E00046827,18.1,81.9
E00046828,19.4,80.6
E00046829,12.9,87.1
E00046830,15.3,84.7
E00046831,13.4,86.6
E00046832,17.5,82.5
E00046833,14,86
E00046838,13.1,86.9
E00046839,45.1,54.9
E00046844,11.3,88.7
E00046875,13.7,86.3
E00046876,11.9,88.1
E00046877,12.9,87.1
E00046878,15.8,84.2
E00046879,14,86
E00046880,13.2,86.8
E00046881,13.7,86.3
E00046883,22.9,77.1
E00046884,14,86
E00046885,19.4,80.6
E00046886,16.7,83.3
E00046887,16.4,83.6
E00046888,14.8,85.2
E00046889,16.6,83.4
E00046890,20.3,79.7
E00046891,18.2,81.8
E00046892,13.1,86.9
E00046893,19.4,80.6
E00046894,16.1,83.9
E00046895,18.6,81.4
E00046896,15.5,84.5
E00046897,15.4,84.6
E00046898,17.1,82.9
E00046899,17,83
E00046900,13.9,86.1
E00046901,16,84
E00046902,9.1,90.9
E00047600,23.8,76.2
E00047654,20.3,79.7
E00047655,16.1,83.9
E00047658,13.1,86.9
E00047659,16.8,83.2
E00047661,19.8,80.2
E00047717,15.5,84.5
E00047887,13.8,86.2
E00047888,17.3,82.7
E00047891,12,88
E00047892,25.2,74.8
E00047893,15.8,84.2
E00047895,14.3,85.7
E00047896,18.8,81.2
E00047899,9.4,90.6
E00047903,15,85
E00047904,14.7,85.3
E00047905,28.6,71.4
E00047906,16.8,83.2
E00047907,9.3,90.7
E00047909,13.7,86.3
E00047910,8.4,91.6
E00047911,12.6,87.4
E00047912,17.9,82.1
E00047919,16.4,83.6
E00047920,16.6,83.4
E00047922,25,75
E00047926,19.4,80.6
E00047931,11,89
E00047932,18.9,81.1
E00047937,12.3,87.7
E00047938,15.2,84.8
E00047972,15.5,84.5
E00047973,12.4,87.6
E00047974,14.2,85.8
E00047975,10.5,89.5
E00047976,14.4,85.6
E00047977,12.1,87.9
E00047978,11.3,88.7
E00047979,11.5,88.5
E00047980,15.6,84.4
E00050425,26,74
E00050426,12.2,87.8
E00050435,13.3,86.7
E00050439,15.6,84.4
E00050441,20.6,79.4
E00050462,20.8,79.2
E00050463,14.7,85.3
E00050627,23.9,76.1
E00050633,13.1,86.9
E00050648,17.5,82.5
E00051780,16.1,83.9
E00052311,16.4,83.6
E00052312,19.5,80.5
E00052313,15.5,84.5
E00052314,17.2,82.8
E00052315,13.2,86.8
E00052316,15,85
E00052317,16.8,83.2
E00052318,20.7,79.3
E00052319,17.8,82.2
E00052320,22.1,77.9
E00052321,12.7,87.3
E00052322,12.1,87.9
E00052323,20.9,79.1
E00052324,18.4,81.6
E00052325,17.3,82.7
E00052326,21.6,78.4
E00052327,15.8,84.2
E00052328,15.7,84.3
E00052329,13.4,86.6
E00052330,14,86
E00052332,17.8,82.2
E00052333,14.8,85.2
E00052334,15.2,84.8
E00052335,15.6,84.4
E00052336,16.1,83.9
E00052337,14.6,85.4
E00052338,11.8,88.2
E00052339,16.8,83.2
E00052449,12.3,87.7
E00052450,12.2,87.8
E00052451,15.9,84.1
E00052452,11.9,88.1
E00052453,14.4,85.6
E00052454,12.1,87.9
E00052455,12.3,87.7
E00052456,12.3,87.7
E00052457,9.3,90.7
E00052458,15.6,84.4
E00052459,20.7,79.3
E00052460,17.3,82.7
E00052461,22,78
E00052462,14.2,85.8
E00052463,20.4,79.6
E00052464,11.3,88.7
E00052465,16.8,83.2
E00052466,13.9,86.1
E00052467,14.2,85.8
E00052468,15.5,84.5
E00052469,13.9,86.1
E00052470,18,82
E00052471,15.1,84.9
E00052472,17.7,82.3
E00052473,9.2,90.8
