areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00045714,19.7,20.4,54,5.8
E00045715,10.7,27.5,59.5,2.3
E00046260,9.2,11.7,76.7,2.5
E00046261,10.9,10.1,75.4,3.6
E00046262,14.6,4.9,61.1,19.4
E00046263,0,11,60.6,28.4
E00046264,18.9,20.1,47.3,13.6
E00046267,43.5,7.4,18.5,30.6
E00046268,0,3.6,16.1,80.3
E00046269,69,14.2,12.4,4.4
E00046270,16.7,20.5,53.8,9.1
E00046271,22.6,19.2,52.7,5.5
E00046272,26.6,38.3,27.3,7.8
E00046273,30.4,13.7,48,7.8
E00046274,2.8,11.1,82.4,3.7
E00046275,0.8,8.7,81,9.5
E00046276,6.4,33.5,50.9,9.2
E00046277,0,5.6,80.6,13.9
E00046278,4,11.9,77,7.1
E00046279,31.5,26.8,35.7,6
E00046280,4.4,15.9,73.5,6.2
E00046281,10.8,18.9,68.5,1.8
E00046283,3.3,30.5,57.6,8.6
E00046303,2.8,8.3,78.9,10.1
E00046304,12.4,7.9,77.5,2.2
E00046305,4.4,28.1,58.8,8.8
E00046306,7.4,16,74.5,2.1
E00046307,20.4,11.8,63.4,4.3
E00046308,3.9,7.8,85.2,3.1
E00046309,9.7,11.3,74.2,4.8
E00046310,15.3,8.9,66.9,8.9
E00046311,6.2,9.7,80.5,3.5
E00046312,23.1,5.8,67.3,3.8
E00046313,4.1,33.1,57,5.8
E00046314,10,10.8,76.7,2.5
E00046315,4.8,7.3,75.8,12.1
E00046316,13.8,5.5,76.1,4.6
E00046317,17.7,12.9,68.5,0.8
E00046318,2.8,14.7,74.8,7.7
E00046319,17.1,1.7,67.5,13.7
E00046320,7.4,5.7,79.5,7.4
E00046321,14.3,9.2,70.4,6.1
E00046322,7,9.6,78.9,4.4
E00046323,25.2,22.8,51.2,0.8
E00046324,9.9,23.4,61.3,5.4
E00046325,20.2,16.8,58.8,4.2
E00046326,6.6,13.1,76.2,4.1
E00046327,0,21.6,73.6,4.8
E00046328,5.8,22.5,70.8,0.8
E00046329,9.3,21.7,62,7
E00046330,9.7,20.1,64.2,6
E00046331,45.9,11.5,41,1.6
E00046332,17.6,19.4,59.3,3.7
E00046333,9.2,11.5,73.1,6.2
E00046334,13.3,5,75,6.7
E00046335,8.1,31.5,55.9,4.5
E00046336,3.9,15,79.5,1.6
E00046337,11.5,11.5,72.5,4.6
E00046338,39.8,11.1,45.4,3.7
E00046339,9.4,15.4,66.7,8.5
E00046340,8,8,78.6,5.4
E00046341,16,9.9,64.1,9.9
E00046342,27.3,46.3,22.3,4.1
E00046343,21.3,16.9,57.4,4.4
E00046759,0,22,72,6.1
E00046760,2.1,50.4,43.3,4.3
E00046761,0,35.8,61.2,3
E00046762,2.1,20,75.7,2.1
E00046763,1,58.2,30.1,10.7
E00046764,0.7,37.9,55.9,5.5
E00046765,0,17.2,75.4,7.5
E00046766,2.7,44.3,52.3,0.7
E00046767,0,20,68.2,11.8
E00046768,28.2,32.3,33.1,6.5
E00046769,0,30.8,61.7,7.5
E00046770,33.5,20.1,40.7,5.7
E00046771,0,21,64.7,14.3
E00046772,0,7.4,85.2,7.4
E00046774,11.9,15.4,69.9,2.8
E00046775,2.2,11.9,73.1,12.7
E00046776,0,1.4,88.1,10.5
E00046787,4,21,71,4
E00046788,1.8,49.1,42.1,7
E00046789,8.9,22.6,58.9,9.7
E00046790,6.2,53.8,35.9,4.1
E00046791,2.7,38.2,56.4,2.7
E00046792,2.2,38.2,55.9,3.7
E00046793,0,6.3,81.3,12.5
E00046794,0,24.5,71.6,3.9
E00046795,1.7,24.6,67.8,5.9
E00046796,1.7,23.3,69.8,5.2
E00046797,0,24.1,69.8,6
E00046798,1.6,8.7,78.6,11.1
E00046799,5.4,21.6,68.5,4.5
E00046800,18.6,18.6,48.8,14
E00046801,0.8,15.1,74.8,9.2
E00046802,14.3,12.4,64.8,8.6
E00046803,0,37.5,55.6,6.9
E00046804,5.8,31.7,60.6,1.9
E00046805,0,9,83.6,7.4
E00046806,2.3,6.2,86.2,5.4
E00046807,0.9,10.3,76.9,12
E00046808,0,7.6,85.7,6.7
E00046809,0,5.2,86.6,8.2
E00046810,26.8,7.1,59.1,7.1
E00046811,2.8,6.5,84.1,6.5
E00046812,32.5,12,52.1,3.4
E00046813,0,39.4,52.3,8.3
E00046814,0,2.9,77,20.1
E00046815,9.6,7.2,77.6,5.6
E00046816,0.7,23.7,61.5,14.1
E00046817,7.7,11.5,70.8,10
E00046818,3.1,31.8,57.4,7.8
E00046819,1.7,80,16.5,1.7
E00046820,4.5,42.2,51.3,1.9
E00046821,21.1,45.5,29.3,4.1
E00046822,51.6,17.7,24.2,6.5
E00046823,0,81.8,16.7,1.5
E00046824,4.8,41.6,51.2,2.4
E00046825,13,41.5,43.1,2.4
E00046826,0,40.9,54.5,4.5
E00046827,4.8,59.2,32.8,3.2
E00046828,0.7,44.1,49.3,5.9
E00046829,0,35.1,58.2,6.7
E00046830,0,33.3,63.3,3.3
E00046831,0,12.8,83.8,3.4
E00046832,0,13.9,78.3,7.8
E00046833,0,2.9,94.3,2.9
E00046838,0,1.7,70.7,27.6
E00046839,66.7,23.1,10.3,0
E00046844,0,23.2,71.1,5.6
E00046875,1.6,2.4,75,21
E00046876,6.6,8.3,62,23.1
E00046877,0,14.3,76.2,9.5
E00046878,1.6,2.4,90.6,5.5
E00046879,1.5,40,55.4,3.1
E00046880,0,5.4,90.3,4.3
E00046881,5.5,4.7,66.1,23.6
E00046883,1.7,17.9,74.4,6
E00046884,0,6.6,86.8,6.6
E00046885,1.2,4.3,83.3,11.1
E00046886,2.5,8.2,85.5,3.8
E00046887,3.6,5.4,84.8,6.3
E00046888,0,4.5,87.3,8.2
E00046889,0,6.6,86,7.4
E00046890,3.1,16.3,71.3,9.3
E00046891,0,18.6,78.6,2.9
E00046892,4,14.4,73.6,8
E00046893,4,27.4,63.7,4.8
E00046894,1.1,5.6,90,3.3
E00046895,1.8,9.7,81.4,7.1
E00046896,1.6,3.3,82.8,12.3
E00046897,0.8,16.4,76.6,6.3
E00046898,0,5,84,10.9
E00046899,0,2.6,91.3,6.1
E00046900,1.6,53.2,44.4,0.8
E00046901,0.7,23.7,74.8,0.7
E00046902,0,9.3,84.5,6.2
E00047600,16.8,12.8,65.6,4.8
E00047654,9.1,4,83.8,3
E00047655,15.3,12.7,66.1,5.9
E00047658,3.2,35.5,58.1,3.2
E00047659,11.2,47.2,40.8,0.8
E00047661,4.3,20,50,25.7
E00047717,13.1,32.6,19.4,34.9
E00047887,3.3,11.4,41.5,43.9
E00047888,0,19.1,64.5,16.3
E00047891,0,2.2,67.2,30.6
E00047892,0.8,5.9,52.9,40.3
E00047893,0.8,23.1,61.5,14.6
E00047895,0,1.5,71.2,27.3
E00047896,0.8,27.7,40.8,30.8
E00047899,0,2.2,40.6,57.2
E00047903,0,1.7,23.7,74.6
E00047904,1.5,3.1,43.5,51.9
E00047905,17.5,46.9,35,0.7
E00047906,2.2,7.6,73.9,16.3
E00047907,3.8,22.7,32.6,40.9
E00047909,0,10.1,44.2,45.7
E00047910,0,2.1,70.7,27.1
E00047911,0,2.4,40.9,56.7
E00047912,0,20.2,58.1,21.8
E00047919,0,6.5,75,18.5
E00047920,13,7.1,66.2,13.6
E00047922,30.1,17.3,48.1,4.5
E00047926,18.9,6.3,51.6,23.3
E00047931,0,1,63.1,35.9
E00047932,15.8,7.9,69.1,7.2
E00047937,0,2.4,40,57.6
E00047938,0.7,22,50.7,26.7
E00047972,0.9,0.9,74.3,23.9
E00047973,0,0,64.8,35.2
E00047974,0,2.7,76.6,20.7
E00047975,11.8,23.7,49.5,15.1
E00047976,0,1.8,80.7,17.5
E00047977,0,2.7,65.8,31.5
E00047978,1.6,9,41.8,47.5
E00047979,0,1.6,62.3,36.1
E00047980,0.8,2.5,71.4,25.2
E00050425,2.1,54.9,36.6,6.3
E00050426,2.7,1.8,75.5,20
E00050435,13.5,9.8,54.1,22.6
E00050439,0.7,2.2,65.2,31.9
E00050441,6.3,31.3,32.1,30.4
E00050462,0.9,26.1,62.2,10.8
E00050463,0,7.9,67.8,24.3
E00050627,19.3,7,44.7,28.9
E00050633,0,1.4,90.9,7.7
E00050648,0,22.5,70,7.5
E00051780,0,8.3,28.1,63.6
E00052311,6.1,16.9,70.3,6.8
E00052312,4.3,4.3,87.8,3.5
E00052313,20.9,45,17.1,17.1
E00052314,0,1.6,86.2,12.2
E00052315,0,1.7,88.4,9.9
E00052316,0.8,5.9,79.8,13.4
E00052317,0,4.1,86.9,9
E00052318,8.7,6.1,73.9,11.3
E00052319,0,4.1,90.1,5.8
E00052320,19.4,7.8,57.3,15.5
E00052321,0.8,3.9,88.3,7
