areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00045714,93,1.1,5.9
E00045715,95.1,0,4.9
E00046260,87.2,2.1,10.7
E00046261,89.2,1.6,9.2
E00046262,86.7,1.1,12.3
E00046263,91.4,1.9,6.6
E00046264,84.2,2.8,13
E00046267,86.9,1.4,11.7
E00046268,93.3,2,4.8
E00046269,92.7,0,7.3
E00046270,94.7,0.4,4.9
E00046271,84.8,2.3,12.9
E00046272,89.4,0,10.6
E00046273,90.9,0.5,8.6
E00046274,86.1,0.6,13.2
E00046275,81.1,1.8,17.1
E00046276,88.3,0.4,11.3
E00046277,92,1.9,6.1
E00046278,88.2,1.4,10.4
E00046279,83,0.9,16.2
E00046280,82.4,2.2,15.5
E00046281,94.7,0,5.3
E00046283,90,1.8,8.1
E00046303,87.2,3,9.9
E00046304,89.5,0.5,10
E00046305,90.9,1.3,7.8
E00046306,88.6,0,11.4
E00046307,89.3,3.7,7
E00046308,86.6,3.3,10
E00046309,92.3,0.9,6.8
E00046310,88.7,2.5,8.9
E00046311,87.8,1.9,10.3
E00046312,85.1,1.7,13.2
E00046313,88.1,0.3,11.6
E00046314,91.3,1.2,7.6
E00046315,88.5,0.8,10.7
E00046316,87.1,0.7,12.2
E00046317,91.7,2.3,6
E00046318,85.4,2.3,12.3
E00046319,86.2,2.9,10.9
E00046320,86.6,2.4,11
E00046321,86.3,0.6,13
E00046322,91,2.8,6.2
E00046323,87.8,0,12.2
E00046324,91.1,1,7.9
E00046325,90.3,1.3,8.3
E00046326,84.4,0.6,15.1
E00046327,86.6,2.6,10.8
E00046328,91.4,2.8,5.8
E00046329,88.7,1.3,10
E00046330,88.3,1.9,9.8
E00046331,92.9,0,7.1
E00046332,91.6,1.2,7.2
E00046333,91.1,1.6,7.3
E00046334,87,3.7,9.3
E00046335,85.7,2.7,11.6
E00046336,86.9,0.9,12.2
E00046337,83.8,0.6,15.6
E00046338,91.8,1.9,6.3
E00046339,89.6,0.6,9.7
E00046340,88.5,1,10.6
E00046341,87.7,1.8,10.6
E00046342,85.4,0.4,14.2
E00046343,81.9,3,15.1
E00046759,92.7,0.6,6.7
E00046760,91.2,2.5,6.3
E00046761,87.7,1,11.3
E00046762,93,1.4,5.6
E00046763,94.5,0.7,4.8
E00046764,86.9,0.6,12.5
E00046765,94.7,1.6,3.8
E00046766,88.6,6.3,5
E00046767,90.6,2.3,7.1
E00046768,89,0.8,10.2
E00046769,89.7,0,10.3
E00046770,93.5,0,6.5
E00046771,88.6,1.7,9.8
E00046772,91.2,2.4,6.4
E00046774,91.2,0.6,8.2
E00046775,91.3,1.5,7.1
E00046776,90,1.3,8.7
E00046787,96.6,0.6,2.8
E00046788,92,0.7,7.4
E00046789,98.2,0,1.8
E00046790,94.5,0,5.5
E00046791,94.6,0.4,5
E00046792,92.5,2.5,5
E00046793,97.1,0.7,2.2
E00046794,94.4,2,3.6
E00046795,90.5,1.4,8.1
E00046796,88,7,5.1
E00046797,90.2,0.9,8.9
E00046798,96.4,0.6,3
E00046799,91,0.7,8.3
E00046800,91.3,1,7.7
E00046801,87.1,2.8,10.1
E00046802,93.9,0.3,5.7
E00046803,94.7,0.5,4.8
E00046804,92,0,8
E00046805,96.1,0.3,3.6
E00046806,91.4,1.9,6.8
E00046807,97.2,0.4,2.5
E00046808,94.6,0.3,5.1
E00046809,92.3,0.4,7.3
E00046810,94.8,0.4,4.9
E00046811,97.7,0.4,1.9
E00046812,89.7,0,10.3
E00046813,87.9,1,11.1
E00046814,90.8,3.2,6.1
E00046815,98.4,0,1.6
E00046816,90.7,2.2,7.1
E00046817,93.4,2.3,4.3
E00046818,94,0,6
E00046819,94,0,6
E00046820,88.9,0.9,10.2
E00046821,84.5,0,15.5
E00046822,94.3,2.1,3.6
E00046823,92.9,0.4,6.7
E00046824,91.3,0.4,8.3
E00046825,94.3,1.3,4.5
E00046826,95.9,0,4.1
E00046827,91.2,1.8,7.1
E00046828,87.9,2.5,9.6
E00046829,90.6,2.2,7.2
E00046830,93.1,0.9,6
E00046831,93.2,0.5,6.3
E00046832,89.9,0,10.1
E00046833,93.9,0,6.1
E00046838,90,1.7,8.3
E00046839,91.3,0,8.7
E00046844,93.8,1.1,5.1
E00046875,85.1,3,11.9
E00046876,85.8,3.2,11
E00046877,93.2,1.8,5
E00046878,87.3,4.3,8.4
E00046879,86.9,3.3,9.8
E00046880,90.2,2,7.8
E00046881,86,4.1,9.9
E00046883,90.7,0.7,8.6
E00046884,88.2,3.6,8.2
E00046885,95.3,1.1,3.6
E00046886,88.5,2.9,8.6
E00046887,92.3,1.3,6.3
E00046888,88.1,1.3,10.7
E00046889,91.7,1.3,7
E00046890,80.2,3.3,16.5
E00046891,96.2,0.3,3.5
E00046892,88.9,5.1,6.1
E00046893,86.9,1.4,11.8
E00046894,92.2,1.3,6.5
E00046895,89.2,0.7,10
E00046896,88.1,1.5,10.4
E00046897,86.4,2.6,11
E00046898,91.9,0.3,7.8
E00046899,94.5,1.7,3.8
E00046900,93.4,1.6,5
E00046901,92.2,0,7.8
E00046902,87.2,1.3,11.5
E00047600,78.8,2.5,18.8
E00047654,90,1.6,8.4
E00047655,89,0.3,10.6
E00047658,77.6,2.7,19.6
E00047659,88.3,2.3,9.4
E00047661,82.1,1.2,16.6
E00047717,94.3,1.5,4.2
E00047887,92.7,0.3,6.9
E00047888,90,2.8,7.2
E00047891,97.6,1.1,1.3
E00047892,91.8,1.8,6.5
E00047893,96.3,1.1,2.6
E00047895,97.4,0.3,2.3
E00047896,92.7,2.5,4.8
E00047899,96.7,1.4,1.9
E00047903,97.1,0,2.9
E00047904,93.1,2.7,4.2
E00047905,94.9,1.3,3.7
E00047906,91.6,2.5,5.9
E00047907,86.4,4.8,8.8
E00047909,95.4,0,4.6
E00047910,95,1,3.9
E00047911,94,1.9,4.1
E00047912,94.6,2,3.4
E00047919,95.2,1,3.8
E00047920,87.6,1.6,10.8
E00047922,85.6,2.8,11.6
E00047926,93.6,2.7,3.8
E00047931,94.9,3.1,2
E00047932,93.2,1.1,5.7
E00047937,92.7,2,5.3
E00047938,91.4,2.8,5.8
E00047972,95.2,1,3.8
E00047973,93.6,3.1,3.4
E00047974,92.8,2.6,4.6
E00047975,92.8,0.4,6.8
E00047976,98.9,0.7,0.4
E00047977,97.1,0.3,2.6
E00047978,92.5,3.2,4.3
E00047979,94.8,0.8,4.4
E00047980,92.1,1.2,6.8
E00050425,95.8,0.3,3.8
E00050426,86.8,0,13.2
E00050435,95.6,0.3,4
E00050439,91.8,2,6.2
E00050441,94.2,1.1,4.7
E00050462,98.4,0.4,1.2
E00050463,93.5,0.9,5.6
E00050627,88.8,2.2,9
E00050633,87.4,0.7,11.9
E00050648,89,2.3,8.7
E00051780,95.9,0.6,3.4
E00052311,93.8,1.3,4.8
E00052312,93.4,0,6.6
E00052313,96.6,0.4,3
E00052314,98.6,0,1.4
E00052315,97.7,1.3,1
E00052316,98,0,2
E00052317,97.6,0,2.4
E00052318,97.1,0,2.9
E00052319,96.4,1.3,2.3
E00052320,96.3,0,3.8
E00052321,97.5,0,2.5
E00052322,97.7,0.7,1.6
E00052323,95.9,1.9,2.2
E00052324,96.3,0.4,3.3
E00052325,96,0.7,3.3
E00052326,95.1,2.3,2.6
E00052327,96.7,1,2.3
E00052328,95.7,1,3.3
E00052329,98.4,0,1.6
E00052330,95.8,1.1,3.2
E00052332,97,0.3,2.7
E00052333,95.9,1.1,3
E00052334,95.8,0.7,3.5
E00052335,96.8,0.2,3
E00052336,97.5,0,2.5
E00052337,94.5,2.6,2.9
E00052338,97.8,0.5,1.6
E00052339,94.6,1.1,4.2
E00052449,97.9,0,2.1
E00052450,98.3,0.3,1.4
E00052451,98.9,0,1.1
E00052452,95.4,0,4.6
E00052453,98.5,0.4,1.1
E00052454,96.4,0.5,3
E00052455,96.9,0.3,2.8
E00052456,97.8,0.3,1.9
E00052457,96.3,0.7,3
E00052458,95.1,2.6,2.3
E00052459,96.6,0.4,3
E00052460,98.2,0,1.8
E00052461,94.6,1.4,4
E00052462,95.7,1.6,2.8
E00052463,94.9,0.4,4.7
E00052464,96.5,1.6,1.9
E00052465,96.7,0.3,3
E00052466,97.2,0,2.8
E00052467,94.7,2.6,2.8
E00052468,96.5,1.3,2.2
E00052469,98.3,1.4,0.3
E00052470,92.6,0.7,6.6
E00052471,97.1,1.2,1.7
E00052472,92.6,2.3,5
E00052473,95.2,2.6,2.2
E00052474,95.9,1.9,2.2
E00052475,96.9,1,2
E00052476,92.5,0,7.5
E00052478,96,0.9,3
E00052479,95.4,1.1,3.4
E00052482,95.5,1,3.4
E00052484,95.3,1.2,3.5
E00052485,92.8,2.6,4.6
E00052487,96.7,1.1,2.2
E00052488,96.2,0,3.8
E00052489,92.4,3.6,3.9
E00052490,98.1,0.3,1.6
E00052491,95.9,1,3.2
E00052492,95.1,1,3.8
E00052493,95.1,0.8,4.1
E00150382,92.2,3,4.8
E00150383,92.2,2,5.9
E00168259,95.3,1,3.7
E00168260,93.9,3.4,2.8
E00168261,95.7,1.7,2.7
E00168262,94.7,1.4,3.9
E00168263,92,1.8,6.3
E00168275,97.2,0.8,1.9
E00175703,92.3,1.1,6.6
E00175734,88.3,1.7,10
E00186095,97,0.8,2.3
E00186160,92.1,2,5.9
E00186181,89.5,1.3,9.2
E00186183,93.3,0.2,6.5
E00186231,90.8,0.9,8.3
