geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00084738,8.6,16,58,17.3
E00084739,12.1,21.7,54.1,12.1
E00084740,13.8,14.5,59.3,12.4
E00084742,7.7,20.8,53.1,18.5
E00084744,12.9,15.8,51.5,19.9
E00084749,11.9,15.5,53.9,18.7
E00084750,10.8,14.7,58.8,15.7
E00084754,10.3,20,54.5,15.2
E00084755,5.9,18.3,60.4,15.4
E00084759,9.8,22.7,50.3,17.2
E00084761,12,17.6,62,8.3
E00084762,7.6,18.1,53.5,20.8
E00084767,13.9,15.2,57.6,13.3
E00084773,9.9,15.8,56.7,17.5
E00084774,17.2,20.2,52.5,10.1
E00084775,10.1,18,56.2,15.7
E00084776,13.6,12.9,54.4,19
E00084777,11.5,13.9,61.5,13.1
E00084779,8.8,20.9,54.1,16.2
E00087848,9.8,19.6,60.3,10.3
E00087849,6.3,16.3,65,12.5
E00087850,8.8,15.2,66.7,9.4
E00087851,9.2,15,62.1,13.7
E00087853,6.3,19.4,66,8.3
E00087854,13.8,20.3,52.8,13
E00087855,9.1,14,65,11.9
E00087856,12.7,18.8,55.8,12.7
E00087859,46.4,17.5,29.9,6.2
E00087860,8.9,26.6,58.2,6.3
E00087862,11.3,28.3,52.8,7.5
E00087863,9.3,20.5,60.9,9.3
E00087920,14.4,13.7,48.2,23.7
E00087921,10.8,20.6,58.8,9.8
E00087922,7.4,14.8,62,15.7
E00087923,12.6,13.7,63.4,10.3
E00087924,8.6,23,56.3,12.1
E00087925,8.1,19.9,62,10.1
E00087926,14.5,23.4,46,16.1
E00087927,14.6,16.9,58.4,10.1
E00087953,10.2,17.2,62.8,9.8
E00087955,8.4,21,55.5,15.1
E00087956,5.7,18.8,70.5,5.1
E00087959,6.1,18.4,65.9,9.5
E00087960,10.8,19.4,60.4,9.4
E00087962,12.1,18.9,59.1,9.8
E00087963,15.2,16.1,61.6,7.1
E00087964,9,11.7,60.7,18.6
E00087965,10.5,20.2,53.5,15.8
E00088132,7.6,15.2,67.3,9.9
E00088133,10.2,25.5,59.9,4.4
E00088134,9,17.2,63.4,10.4
E00088135,12.1,22.7,53.2,12.1
E00088136,10.1,26.1,57.2,6.5
E00088137,12.4,18.2,60.6,8.8
E00088138,9,18.7,56,16.4
E00088139,11.8,30.7,48,9.4
E00088140,10.8,23.3,51.7,14.2
E00088141,7.6,25.8,56.8,9.8
E00088142,11,18,63.4,7.6
E00088143,13.4,12.8,53.5,20.3
E00088144,9.9,18.3,58.8,13
E00088145,10.4,22.9,57.3,9.4
E00088146,9,16.8,63.2,11
E00088147,8.2,16.4,67.8,7.5
E00088148,12.9,23,54,10.1
