geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00084738,23.1,43.1,18.5,15.4
E00084739,24.3,37.6,13.8,24.3
E00084740,17.8,45.8,13.6,22.9
E00084742,25,39.8,9.4,25.8
E00084744,25.5,43.3,10.6,20.6
E00084749,29.8,36,15.7,18.5
E00084750,51.4,34.5,8.8,5.4
E00084754,24.5,40.1,19,16.3
E00084755,26.4,37.1,14.3,22.1
E00084759,24.1,38.3,19.5,18
E00084761,42.3,34.3,15.3,8
E00084762,33.6,36.4,15.4,14.7
E00084767,15.9,39.8,15,29.2
E00084773,16.3,44.2,15.5,24
E00084774,27.6,48.6,9.5,14.3
E00084775,29.6,38.8,16.3,15.3
E00084776,25.8,44.2,17.5,12.5
E00084777,31.7,41.7,15.1,11.5
E00084779,19,48.4,12.7,19.8
E00087848,20.4,37.4,19,23.1
E00087849,23.9,35.4,22.1,18.6
E00087850,19.2,35.2,24.8,20.8
E00087851,26.2,34.6,15.4,23.8
E00087853,13.9,38.6,19.8,27.7
E00087854,24,40.5,14.9,20.7
E00087855,26.9,39.2,19.2,14.6
E00087856,25,30.3,19.1,25.7
E00087859,17,17,13.2,52.8
E00087860,32.6,34.8,17.4,15.2
E00087862,17.6,11.8,41.2,29.4
E00087863,12.8,43.1,16.5,27.5
E00087920,14.4,46.4,16.5,22.7
E00087921,24.1,45.7,9.5,20.7
E00087922,27.9,47.1,15.4,9.6
E00087923,23.5,40.3,18.1,18.1
E00087924,32.4,41,13.7,12.9
E00087925,21.1,52.2,14.6,12.1
E00087926,33.6,29.5,13.9,23
E00087927,23.4,37.7,19.5,19.5
E00087953,26.8,30.1,21.6,21.6
E00087955,15.1,40.3,17,27.7
E00087956,23.4,38.3,17.2,21.1
E00087959,25.7,38.2,11.8,24.3
E00087960,24,43.2,21.6,11.2
E00087962,28.2,35.5,18.2,18.2
E00087963,38.6,28.6,17.9,15
E00087964,29.8,36.4,16.5,17.4
E00087965,20.8,38.9,22.2,18.1
E00088132,27.4,29.8,24.2,18.5
E00088133,29.8,45,10.7,14.5
E00088134,25.8,34.7,14.5,25
E00088135,29.9,41,15.7,13.4
E00088136,24.2,33.9,17.7,24.2
E00088137,22,47.2,12.2,18.7
E00088138,26.7,38.2,17.6,17.6
E00088139,34.7,31.5,16.9,16.9
E00088140,28.3,38.3,15.8,17.5
E00088141,36.2,26.2,15.4,22.3
E00088142,13.7,38.5,18.8,29.1
E00088143,24.2,40.3,15.4,20.1
E00088144,23.8,35.2,18.9,22.1
E00088145,48,24.8,13.6,13.6
E00088146,25.9,38.8,17.3,18
E00088147,31.5,25,19.4,24.2
E00088148,23.3,34.1,20.9,21.7
E00088149,11.9,50,14.4,23.7
E00088150,19.8,43,18.2,19
E00088151,22.9,31.4,22,23.7
E00088152,24.6,36.9,11.5,27
E00088153,20,33.6,19.1,27.3
E00088154,33.1,39.4,11,16.5
E00088155,62.9,21.4,10,5.7
E00088156,43.5,36.3,6.5,13.7
E00088157,40.5,33.3,10.8,15.3
E00088158,27.3,38.1,15.8,18.7
E00088159,59.6,16.5,13.8,10.1
E00088161,18.3,46.6,13.7,21.4
E00088162,19,41.5,16.3,23.1
E00088163,14.1,46.3,18.1,21.5
E00088165,12.5,46.1,17.2,24.2
E00088168,21.8,33.6,18.2,26.4
E00088169,24.3,36,15.4,24.3
E00088171,23.9,33.3,20.3,22.5
E00088172,16.8,36.1,20.2,26.9
E00088173,12.6,47.4,15.6,24.4
E00088174,25.2,35.7,14.8,24.3
E00088175,20,43,15.6,21.5
E00088176,32.2,38.1,8.5,21.2
E00088177,33.1,40.7,9.3,16.9
E00088178,15.5,36.1,17.5,30.9
E00088179,46.6,24.8,12.8,15.8
E00088181,26.3,38.3,15,20.3
E00088182,25.9,35.3,14.4,24.5
E00088183,26.1,41.5,12.4,20.1
E00088184,22.7,37.3,11.8,28.2
E00088185,29.2,42.5,15,13.3
E00088186,26.2,42.8,12.4,18.6
E00088187,20.9,52.7,12.8,13.5
E00088188,21,48.4,9.6,21
E00088189,42.3,39.4,10.6,7.7
E00088190,27.9,44.2,16.3,11.6
E00088191,19.4,49,15.3,16.3
E00088192,31.7,50,7.1,11.1
E00088193,26.8,38.7,13.4,21.1
E00088194,60,16.5,11.8,11.8
E00088195,34.3,29.2,14.6,21.9
E00088196,48.4,25.8,17.4,8.4
E00088197,25.4,38.5,23,13.1
E00088198,36.9,34.2,16.2,12.6
E00088199,30.7,20.5,16.5,32.3
E00088201,39.6,28.3,18.7,13.4
E00088202,16.3,38.2,22.8,22.8
E00088203,48.8,26,18.9,6.3
E00088204,22,30.9,22,25.2
E00088205,53.2,26.9,9,10.9
E00088206,27,36.9,13.1,23
E00088207,31.1,34.1,19.7,15.2
E00088208,20.4,32.1,18.2,29.2
E00088210,63.4,25.9,7.9,2.8
E00088211,58.6,23.7,7.9,9.9
E00088212,23,36.9,18.9,21.3
E00088213,41.2,25.9,15.3,17.6
E00088214,15.6,35.2,20.3,28.9
E00088215,46.8,35.6,9.3,8.3
E00088216,38.7,26.9,16,18.5
E00088217,40.5,24.8,14.9,19.8
E00088218,38.8,34.3,15.2,11.8
E00088219,38.9,35.1,18.3,7.6
E00088220,37.4,32.2,15.7,14.8
E00088221,41.1,37.1,11.3,10.5
E00088222,43.7,20.4,15.6,20.4
E00088223,64.9,21.3,10.6,3.2
E00088225,33.1,24.5,21.2,21.2
E00088226,24.7,29.9,19.5,26
E00088227,22.9,23.6,22.9,30.7
E00088228,25.8,33.3,22,18.9
E00088229,20.6,26,16,37.4
E00088230,27.9,18.4,14,39.7
E00088231,25.4,28.6,11.1,34.9
E00088232,20.9,38.8,17.9,22.4
E00088233,22.6,25.6,19.5,32.3
E00088234,45.5,30.6,8.2,15.7
E00088235,26.7,17.6,20.6,35.1
E00088236,36.2,18.1,23.3,22.4
E00088237,15.6,28.4,22,34
E00088240,32.8,19,16.9,31.2
E00088242,20,21.9,19,39
E00088244,42.9,19.6,14.3,23.2
E00088245,52.7,27.3,8.2,11.8
E00088246,26.7,19.8,23.3,30.2
E00088247,26.6,22.7,15.6,35.2
E00088248,14.9,20.7,19.8,44.6
E00088249,21.4,19.6,22.6,36.3
E00088250,26.5,49.6,12.4,11.5
E00088252,35.8,32.5,13.3,18.3
E00088253,33.8,43.8,11.5,10.8
E00088254,24.5,25.5,22.4,27.6
E00088255,25.6,28.9,19,26.4
E00088256,26.4,33.9,14,25.6
E00088257,53.6,35,4.3,7.1
E00088258,23.6,31.5,18.9,26
E00088259,40,29.2,11.5,19.2
