geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00084738,89.9,5.4,4.7
E00084739,78.3,17.4,4.3
E00084740,86.7,8,5.3
E00084742,84,12.1,3.9
E00084744,86.5,11,2.5
E00084749,88.7,6.7,4.6
E00084750,79.2,13.8,6.9
E00084754,83.2,13.9,2.9
E00084755,90,7.7,2.4
E00084759,84.3,12.2,3.4
E00084761,72.7,20.4,6.9
E00084762,85.8,11,3.1
E00084767,89.4,7.6,3
E00084773,87.1,10.6,2.4
E00084774,86.5,11.4,2.2
E00084775,77.6,14.9,7.5
E00084776,86.5,10.2,3.4
E00084777,82.8,14.1,3.1
E00084779,85.3,11.4,3.3
E00087848,88.9,9.1,1.9
E00087849,88.7,9.9,1.4
E00087850,83,13,4
E00087851,86,11.1,2.9
E00087853,76,17.3,6.7
E00087854,81.2,14.7,4.1
E00087855,83.1,12.8,4.1
E00087856,86.8,11.7,1.5
E00087859,97.7,2.2,0.1
E00087860,72.6,20,7.4
E00087862,99.3,0.4,0.4
E00087863,86.6,10,3.4
E00087920,85.1,9.6,5.4
E00087921,79.3,14.6,6.1
E00087922,82.3,12.6,5.1
E00087923,85.6,10.1,4.2
E00087924,77.2,18.7,4.2
E00087925,84.5,11,4.6
E00087926,78.3,13,8.7
E00087927,85.5,12.1,2.4
E00087953,88.7,9.6,1.7
E00087955,90.6,6.1,3.3
E00087956,89.6,7.2,3.1
E00087959,83.6,11,5.4
E00087960,76.9,16,7.1
E00087962,80.7,12.6,6.7
E00087963,69,21,10
E00087964,83.2,12,4.7
E00087965,86.6,10.8,2.7
E00088132,85.4,13,1.7
E00088133,84.7,11.1,4.2
E00088134,88.5,9.5,2
E00088135,82.1,13.2,4.7
E00088136,81.5,12.5,6.1
E00088137,88.5,8.4,3.1
E00088138,79.9,16.2,4
E00088139,81.5,14.5,4
E00088140,82.7,13.7,3.6
E00088141,80.5,15.1,4.5
E00088142,84.5,10.3,5.2
E00088143,90.1,7.3,2.6
E00088144,84.2,12.5,3.3
E00088145,74.4,19.6,6
E00088146,84,12.3,3.8
E00088147,80.1,14.1,5.8
E00088148,86.8,9.8,3.5
E00088149,85,11.1,3.9
E00088150,82.6,12.6,4.8
E00088151,83.7,12.1,4.2
E00088152,81,15.8,3.2
E00088153,88.6,9.1,2.3
E00088154,82.3,13.4,4.2
E00088155,55.6,32.4,12
E00088156,80.8,13.4,5.9
E00088157,75.7,17,7.4
E00088158,90.3,7.5,2.2
E00088159,74.5,17.9,7.7
E00088161,92.5,7.5,0
E00088162,86,12,2
E00088163,90.1,7.5,2.4
E00088165,91,8.7,0.3
E00088168,84.1,12.4,3.5
E00088169,89.6,8.4,2.1
E00088171,90,7.7,2.4
E00088172,87.6,10.9,1.6
E00088173,89.5,9.1,1.5
E00088174,87.3,11.3,1.4
E00088175,88.4,10.1,1.4
E00088176,79.3,15.3,5.4
E00088177,82.1,14.3,3.6
E00088178,92.5,6.4,1.1
E00088179,74.2,17.9,7.9
E00088181,87.3,9.4,3.2
E00088182,80.9,13.7,5.4
E00088183,86.7,9.5,3.8
E00088184,84,11.5,4.5
E00088185,81.7,15.3,3.1
E00088186,86,10,4
E00088187,86.3,9.8,4
E00088188,88,9.1,2.9
E00088189,64.8,27.6,7.7
E00088190,82.2,14.5,3.3
E00088191,89.2,8.7,2.2
E00088192,85.3,10,4.8
E00088193,81.9,12.7,5.4
E00088194,75.2,18.5,6.4
E00088195,79.1,12.1,8.8
E00088196,80,16.2,3.8
E00088197,89.6,7.2,3.2
E00088198,74.6,16.4,9
E00088199,85.3,9.3,5.4
E00088201,83.1,11.1,5.8
E00088202,92.2,5.3,2.5
E00088203,80.2,15.6,4.2
E00088204,82.6,15,2.4
E00088205,78.6,15.4,6
E00088206,85.2,10.2,4.6
E00088207,87.6,9.3,3.1
E00088208,88.3,9.2,2.5
E00088210,71.9,18.4,9.7
E00088211,75.7,16.5,7.9
E00088212,88.7,10.3,1
E00088213,83.5,10.3,6.3
E00088214,91.6,6.9,1.4
E00088215,83.1,13,3.9
E00088216,82.9,12.2,4.9
E00088217,87,11.2,1.9
E00088218,86,11.4,2.6
E00088219,86.5,10.7,2.8
E00088220,82.3,14.8,3
E00088221,77.1,12.2,10.7
E00088222,81.8,13.1,5.1
E00088223,73.5,14.3,12.2
E00088225,77.6,15.3,7.1
E00088226,82.1,12.9,5
E00088227,87.3,9.6,3
E00088228,82.8,14.1,3.1
E00088229,83.2,12.3,4.5
E00088230,84.1,10.5,5.4
E00088231,78.5,15.3,6.2
E00088232,77.1,14.6,8.3
E00088233,77.4,17.4,5.2
E00088234,61.7,19.2,19.2
E00088235,75.7,16.3,8
E00088236,72.6,19.2,8.2
E00088237,79.2,13.1,7.6
E00088240,84.1,12.5,3.4
E00088242,81.7,12.5,5.8
E00088244,80.6,13.8,5.7
E00088245,72.7,17.1,10.2
E00088246,82.5,12.5,5
E00088247,84.3,10.4,5.3
E00088248,78.8,11.8,9.4
E00088249,80.9,14.2,4.9
E00088250,82.9,11.3,5.8
E00088252,84.6,12.8,2.6
E00088253,80.9,13.7,5.3
E00088254,84,9.4,6.6
E00088255,83.7,14.1,2.3
E00088256,81.4,14.3,4.3
E00088257,74.7,14.9,10.4
E00088258,81.3,13.9,4.7
E00088259,82.4,10.1,7.4
E00088260,78,17.2,4.9
E00088261,85.8,10.7,3.4
E00088262,87.5,9,3.4
E00088263,89.3,7.7,2.9
E00088264,84.5,12.6,2.9
E00088265,79.3,12.3,8.3
E00088266,85.6,11.2,3.2
