geography_code,disability_3a-001,disability_3a-002
E00084738,12.8,87.2
E00084739,20.4,79.6
E00084740,14.5,85.5
E00084742,16.3,83.7
E00084744,10,90
E00084749,15.5,84.5
E00084750,22.3,77.7
E00084754,13,87
E00084755,10.3,89.7
E00084759,17.3,82.7
E00084761,26.5,73.5
E00084762,14.2,85.8
E00084767,10.3,89.7
E00084773,13.6,86.4
E00084774,11.8,88.2
E00084775,21.9,78.1
E00084776,13.9,86.1
E00084777,16.2,83.8
E00084779,14.4,85.6
E00087848,12.7,87.3
E00087849,11.8,88.2
E00087850,14.8,85.2
E00087851,13.9,86.1
E00087853,21.5,78.5
E00087854,15,85
E00087855,16.2,83.8
E00087856,12.7,87.3
E00087859,1.8,98.2
E00087860,22.2,77.8
E00087862,2.9,97.1
E00087863,12.4,87.6
E00087920,14.7,85.3
E00087921,21.1,78.9
E00087922,16.5,83.5
E00087923,16.5,83.5
E00087924,18.3,81.7
E00087925,18.1,81.9
E00087926,20,80
E00087927,15.3,84.7
E00087953,9.4,90.6
E00087955,9.9,90.1
E00087956,10.7,89.3
E00087959,19.1,80.9
E00087960,18.5,81.5
E00087962,21.9,78.1
E00087963,29.6,70.4
E00087964,19.3,80.7
E00087965,12.8,87.2
E00088132,12.3,87.7
E00088133,14.3,85.7
E00088134,9.4,90.6
E00088135,15.3,84.7
E00088136,16.6,83.4
E00088137,11.8,88.2
E00088138,19.4,80.6
E00088139,20.7,79.3
E00088140,14.3,85.7
E00088141,19.1,80.9
E00088142,14,86
E00088143,11.7,88.3
E00088144,13.3,86.7
E00088145,22.7,77.3
E00088146,12.9,87.1
E00088147,19.2,80.8
E00088148,13.9,86.1
E00088149,13.6,86.4
E00088150,13.3,86.7
E00088151,17.8,82.2
E00088152,14.2,85.8
E00088153,14.1,85.9
E00088154,19.1,80.9
E00088155,39.8,60.2
E00088156,13.4,86.6
E00088157,22.6,77.4
E00088158,14.7,85.3
E00088159,20.8,79.2
E00088161,8.7,91.3
E00088162,13.2,86.8
E00088163,11.3,88.7
E00088165,8.1,91.9
E00088168,14.8,85.2
E00088169,11.7,88.3
E00088171,11.9,88.1
E00088172,11.7,88.3
E00088173,11.3,88.7
E00088174,13.2,86.8
E00088175,12,88
E00088176,19.1,80.9
E00088177,17.1,82.9
E00088178,11.5,88.5
E00088179,23.9,76.1
E00088181,14.3,85.7
E00088182,17.6,82.4
E00088183,14.3,85.7
E00088184,19.8,80.2
E00088185,17.1,82.9
E00088186,16.1,83.9
E00088187,16.8,83.2
E00088188,12.3,87.7
E00088189,33.2,66.8
E00088190,16.3,83.7
E00088191,12.1,87.9
E00088192,17.5,82.5
E00088193,17.3,82.7
E00088194,14,86
E00088195,22.3,77.7
E00088196,14.6,85.4
E00088197,14.7,85.3
E00088198,20.6,79.4
E00088199,11.6,88.4
E00088201,14.6,85.4
E00088202,12.1,87.9
E00088203,14.5,85.5
E00088204,15.3,84.7
E00088205,15.9,84.1
E00088206,10.1,89.9
E00088207,15.7,84.3
E00088208,9.7,90.3
E00088210,27.9,72.1
E00088211,20.5,79.5
E00088212,10.3,89.7
E00088213,19.1,80.9
E00088214,10.2,89.8
E00088215,15.5,84.5
E00088216,17.4,82.6
E00088217,11.9,88.1
E00088218,9,91
E00088219,11.9,88.1
E00088220,18.1,81.9
E00088221,25.3,74.7
E00088222,12.9,87.1
E00088223,25.9,74.1
E00088225,17.1,82.9
E00088226,13.2,86.8
E00088227,7.4,92.6
E00088228,15.8,84.2
E00088229,12.3,87.7
E00088230,11.4,88.6
E00088231,20.7,79.3
E00088232,19.3,80.7
E00088233,15.7,84.3
E00088234,32.7,67.3
E00088235,21,79
E00088236,21,79
E00088237,18.6,81.4
E00088240,12.4,87.6
E00088242,12.3,87.7
E00088244,16.7,83.3
E00088245,21.8,78.2
E00088246,15.5,84.5
E00088247,12.5,87.5
E00088248,18.3,81.7
E00088249,15.3,84.7
E00088250,16.3,83.7
E00088252,16.2,83.8
E00088253,21.1,78.9
E00088254,14.6,85.4
E00088255,13.4,86.6
E00088256,16.3,83.7
E00088257,21,79
E00088258,19.9,80.1
E00088259,14.8,85.2
E00088260,24.9,75.1
E00088261,13.7,86.3
E00088262,12.7,87.3
E00088263,13.1,86.9
E00088264,14.5,85.5
E00088265,20.6,79.4
E00088266,14.1,85.9
E00088267,19.5,80.5
E00088268,33.6,66.4
E00088269,15.1,84.9
E00088270,32.1,67.9
E00088271,15.2,84.8
E00088272,28.3,71.7
E00088273,16.3,83.7
E00088274,26.9,73.1
E00088275,20.1,79.9
E00088276,12.3,87.7
E00088277,14.7,85.3
E00088278,24.1,75.9
E00088279,9.3,90.7
E00088280,19.8,80.2
E00088281,41.6,58.4
E00088282,10.9,89.1
E00088283,13.9,86.1
E00088285,10.4,89.6
E00088286,14.2,85.8
E00088288,16.3,83.7
E00088289,17.8,82.2
E00088290,18.7,81.3
E00088291,15.6,84.4
E00088293,19.4,80.6
E00088294,23.3,76.7
E00088295,16.5,83.5
E00088296,17,83
E00088297,21,79
E00088298,21.8,78.2
E00088299,20.2,79.8
E00088300,21.4,78.6
E00088301,17.9,82.1
E00088302,16.8,83.2
E00088303,17.3,82.7
E00088304,17.1,82.9
E00088305,24,76
E00088306,20.4,79.6
E00088307,34.2,65.8
E00088308,23,77
E00088309,17.8,82.2
E00088310,13.5,86.5
E00088311,12.2,87.8
E00088312,26.8,73.2
E00088313,15.3,84.7
E00088314,15,85
E00088315,15,85
E00088316,16.1,83.9
E00088317,20.9,79.1
E00088318,19.4,80.6
E00088319,13.8,86.2
E00088320,16.8,83.2
E00088321,13.2,86.8
E00088322,24,76
E00088324,10.3,89.7
E00088325,24.3,75.7
E00088326,9.2,90.8
E00088328,15.5,84.5
E00088330,12.6,87.4
E00088331,15.8,84.2
E00088333,17.9,82.1
E00088334,16.9,83.1
E00088336,18.6,81.4
E00088337,15.8,84.2
E00088338,12.2,87.8
E00088340,16.4,83.6
E00088341,17.5,82.5
E00088342,25.7,74.3
E00088343,16.8,83.2
E00088344,17.8,82.2
E00088345,41.5,58.5
E00088346,23,77
E00088347,24,76
E00088348,23,77
E00088350,16.2,83.8
E00088352,12,88
E00088353,20.4,79.6
E00088354,13.8,86.2
E00088355,36.9,63.1
E00088356,19.5,80.5
E00088357,35.8,64.2
E00088358,16.2,83.8
E00088359,14.5,85.5
E00088360,16.3,83.7
E00088361,14.3,85.7
E00088362,12.7,87.3
E00088363,12.2,87.8
E00088364,14.3,85.7
E00088365,13,87
E00088366,22.8,77.2
E00088367,25.7,74.3
E00088368,16.3,83.7
E00088369,8,92
E00088370,41.9,58.1
E00088371,11.1,88.9
E00088372,34.8,65.2
E00088373,18.6,81.4
E00088374,16.5,83.5
E00088375,12.1,87.9
E00088376,17.9,82.1
E00088377,14,86
E00088378,14.1,85.9
E00088380,19.3,80.7
E00088382,13.4,86.6
E00088383,15,85
E00088384,15.6,84.4
E00088385,15.9,84.1
E00088386,13,87
E00088387,13.3,86.7
E00088388,16.9,83.1
E00088389,12.7,87.3
E00088390,17.8,82.2
