geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00084738,100,0,0
E00084739,98.5,0.9,0.7
E00084740,99.3,0.7,0
E00084742,98.7,0.3,1
E00084744,98.7,1.3,0
E00084749,96.2,3.8,0
E00084750,96.1,3.1,0.8
E00084754,97.9,1.8,0.3
E00084755,96.7,3.3,0
E00084759,99,1,0
E00084761,99.2,0.8,0
E00084762,97.1,2.9,0
E00084767,97.9,2.1,0
E00084773,98.5,1.5,0
E00084774,98.7,0.9,0.4
E00084775,100,0,0
E00084776,97.3,2.3,0.4
E00084777,98.6,1,0.3
E00084779,99.7,0.3,0
E00087848,96.3,3.7,0
E00087849,92.8,5.7,1.5
E00087850,95.3,4.3,0.3
E00087851,94.6,5,0.4
E00087853,95.1,4.2,0.8
E00087854,90.1,8.9,1.1
E00087855,90.9,7.1,2
E00087856,91.8,7.6,0.5
E00087859,37.1,58.3,4.6
E00087860,97.1,2.4,0.5
E00087862,33.9,61.8,4.3
E00087863,89.7,10.3,0
E00087920,95,5,0
E00087921,99.6,0,0.4
E00087922,99.3,0,0.7
E00087923,100,0,0
E00087924,97.6,2.4,0
E00087925,99.2,0.8,0
E00087926,100,0,0
E00087927,99.5,0.5,0
E00087953,93.9,5.8,0.3
E00087955,98.8,1.2,0
E00087956,97.7,2.3,0
E00087959,97.7,1.7,0.6
E00087960,98.1,1.9,0
E00087962,97.7,1.6,0.8
E00087963,98.3,1.7,0
E00087964,99.6,0.4,0
E00087965,97.8,2.2,0
E00088132,90.5,9.5,0
E00088133,91.8,7.8,0.4
E00088134,93.7,5.2,1
E00088135,95.8,3.9,0.4
E00088136,91.8,6.6,1.6
E00088137,96.4,2.9,0.7
E00088138,96.6,2,1.4
E00088139,94,5.6,0.4
E00088140,93.8,4.4,1.8
E00088141,91.9,6,2.1
E00088142,94,5.7,0.3
E00088143,94.6,4.2,1.2
E00088144,90.9,6.3,2.8
E00088145,96.3,3.7,0
E00088146,92.1,5.2,2.6
E00088147,84.4,13.6,2
E00088148,94.1,5.6,0.3
E00088149,95.6,4.4,0
E00088150,95.4,3.6,1
E00088151,91,6.7,2.3
E00088152,95,4.3,0.7
E00088153,93.8,5.1,1
E00088154,94.5,4.7,0.7
E00088155,95.3,3.9,0.8
E00088156,87,9.6,3.5
E00088157,89.7,8.1,2.2
E00088158,90,8.7,1.3
E00088159,83.8,9.4,6.8
E00088161,93.2,5.2,1.6
E00088162,97.4,2.3,0.3
E00088163,92.7,6.8,0.5
E00088165,92,7.4,0.6
E00088168,98.9,1.1,0
E00088169,97.8,1.8,0.3
E00088171,99.1,0.9,0
E00088172,95.3,4.7,0
E00088173,97.9,2.1,0
E00088174,94.7,5,0.4
E00088175,98.5,1.5,0
E00088176,97.6,2.4,0
E00088177,97.2,2.8,0
E00088178,97.5,2.2,0.4
E00088179,93.6,6,0.4
E00088181,99.3,0.7,0
E00088182,99.1,0.9,0
E00088183,96.6,2.8,0.6
E00088184,97.9,2.1,0
E00088185,99.6,0.4,0
E00088186,98.4,1.3,0.3
E00088187,98.8,0.9,0.3
E00088188,98.9,1.1,0
E00088189,96.4,3.6,0
E00088190,98.9,1.1,0
E00088191,99.6,0.4,0
E00088192,99.2,0.8,0
E00088193,99.4,0.6,0
E00088194,69.9,22.6,7.5
E00088195,96,2.6,1.3
E00088196,71.8,19.6,8.6
E00088197,95.9,3.7,0.4
E00088198,95.5,4.5,0
E00088199,60.3,27.1,12.6
E00088201,62.9,28.6,8.6
E00088202,93.3,6.7,0
E00088203,70.7,25.8,3.6
E00088204,91.5,6.3,2.2
E00088205,92.7,4.4,2.9
E00088206,89.6,6.8,3.6
E00088207,92,5.8,2.2
E00088208,89.3,8.7,2
E00088210,80.7,13.5,5.8
E00088211,68.5,25.2,6.3
E00088212,90.8,7.8,1.4
E00088213,72.2,19,8.8
E00088214,94.9,3.9,1.2
E00088215,90.1,7.6,2.4
E00088216,93.4,4.7,1.9
E00088217,88.8,8.8,2.3
E00088218,45.7,35.8,18.4
E00088219,92.3,7.3,0.4
E00088220,90.6,8.1,1.3
E00088221,89.4,9.1,1.5
E00088222,60.9,26.6,12.5
E00088223,72.3,22.7,5
E00088225,61.5,24,14.5
E00088226,71.1,20,9
E00088227,69.3,25.7,5.1
E00088228,70.2,24.3,5.5
E00088229,70.6,20.6,8.9
E00088230,61.7,27.6,10.8
E00088231,78.5,16.2,5.3
E00088232,76.5,16.4,7.1
E00088233,73.9,20.3,5.7
E00088234,79.1,15.5,5.4
E00088235,82.2,14.1,3.8
E00088236,80.5,12.8,6.8
E00088237,82.2,11.9,5.9
E00088240,52.5,37.6,9.9
E00088242,64.1,26.5,9.5
E00088244,71.6,21.5,6.9
E00088245,81.3,13.9,4.8
E00088246,65.9,24.2,9.9
E00088247,62,27.6,10.4
E00088248,81.4,13.5,5.1
E00088249,76.6,17.1,6.3
E00088250,98.7,0.4,0.8
E00088252,93.1,6.2,0.8
E00088253,97.3,2.7,0
E00088254,94,5.2,0.8
E00088255,93.9,5.7,0.3
E00088256,98.6,0.3,1
E00088257,96.3,2.5,1.2
E00088258,89,9.4,1.6
E00088259,94.5,4.2,1.4
E00088260,97.7,2.3,0
E00088261,98,2,0
E00088262,97.8,2.2,0
E00088263,97.3,2.3,0.4
E00088264,98.9,1.1,0
E00088265,92.1,6.7,1.3
E00088266,99.2,0.8,0
E00088267,98,1.5,0.6
E00088268,84.6,12.8,2.6
E00088269,84.8,13.6,1.6
E00088270,91.1,7.5,1.4
E00088271,93.4,5.4,1.3
E00088272,89.9,8.7,1.4
E00088273,86.1,11.6,2.4
E00088274,83.7,13.5,2.8
E00088275,85,12.8,2.2
E00088276,89.7,9.5,0.8
E00088277,91.6,5.9,2.4
E00088278,89.5,8.4,2.1
E00088279,79.9,17.2,2.9
E00088280,84.5,10.1,5.5
E00088281,91.3,7.9,0.8
E00088282,82.8,13.9,3.3
E00088283,82,16.1,1.9
E00088285,89.2,9.7,1.1
E00088286,97.5,0.9,1.5
E00088288,90.9,7.7,1.4
E00088289,93.7,5.3,1
E00088290,90,9.5,0.5
E00088291,91.6,7.7,0.7
E00088293,91,7.2,1.8
E00088294,94.1,5,0.9
E00088295,76.3,19.2,4.4
E00088296,85.7,13,1.4
E00088297,89.6,9,1.4
E00088298,88.3,9.6,2.2
E00088299,95.7,3.4,0.9
E00088300,86.1,10.8,3.2
E00088301,86.4,10.6,2.9
E00088302,94.5,4.4,1.1
E00088303,90.5,8.9,0.6
E00088304,85.4,13.3,1.3
E00088305,85.3,11.3,3.4
E00088306,86.7,11.5,1.7
E00088307,91.6,6.5,1.9
E00088308,88.2,8.4,3.5
E00088309,97,2.4,0.6
E00088310,84.6,13.4,2
E00088311,88.2,9.3,2.5
E00088312,81.1,16.2,2.6
E00088313,94.3,5.1,0.6
E00088314,86.5,9.7,3.8
E00088315,97.8,1.9,0.3
E00088316,82.2,12.5,5.3
E00088317,87,9,4
E00088318,90.8,7.8,1.4
E00088319,86.4,10.3,3.3
E00088320,81.2,14.4,4.5
E00088321,92.9,4.8,2.2
E00088322,94.2,4.6,1.2
E00088324,97,2.7,0.3
E00088325,96.1,2.6,1.3
E00088326,98.7,1.3,0
E00088328,97.7,1.6,0.6
E00088330,97.3,2.4,0.3
E00088331,98.8,1.2,0
E00088333,96.9,1.2,2
E00088334,99.1,0.9,0
E00088336,96.7,2.2,1.1
E00088337,97.9,2.1,0
E00088338,95.5,3.6,0.9
E00088340,98.3,1.7,0
E00088341,97.9,1.8,0.3
E00088342,85.6,8.6,5.8
E00088343,84.6,10.4,5
E00088344,85.5,11.1,3.4
E00088345,77.8,12.6,9.6
E00088346,76.9,14.5,8.7
E00088347,78.9,12.6,8.4
E00088348,81.9,12.9,5.2
E00088350,67.5,23.9,8.6
E00088352,75.7,21.1,3.3
E00088353,64.7,21.8,13.6
E00088354,77.1,19,3.9
E00088355,81.4,14.2,4.4
E00088356,79.5,16.1,4.4
E00088357,78.9,15.6,5.5
E00088358,90.8,8.4,0.8
E00088359,91.9,8.1,0
E00088360,87.2,11.6,1.2
E00088361,89,9.1,2
E00088362,86.2,11.4,2.4
E00088363,85.4,10.9,3.7
E00088364,86.7,9.1,4.2
E00088365,84.2,13.1,2.7
E00088366,71.7,24.9,3.5
E00088367,85.8,11.2,3
E00088368,80.7,13.7,5.6
E00088369,83.6,12.5,3.8
E00088370,90.1,9.9,0
E00088371,77.7,16.9,5.3
E00088372,84.3,9.2,6.5
E00088373,97.5,1.5,0.9
E00088374,97.7,2.3,0
E00088375,99,1,0
E00088376,97.9,1.6,0.5
E00088377,99.3,0.7,0
E00088378,97.6,2.4,0
E00088380,94.1,5.5,0.3
E00088382,82.8,12.2,5
E00088383,87.9,10.2,2
E00088384,77.5,18.2,4.2
E00088385,76.4,18.2,5.4
E00088386,89.4,7.6,3
E00088387,86.1,12,1.9
E00088388,88.9,10.2,0.9
E00088389,86,10.5,3.5
