geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00084738,64.1,2.3,33.6
E00084739,57.3,3,39.7
E00084740,62.5,0.4,37.1
E00084742,52.4,3.5,44.1
E00084744,64.2,3,32.8
E00084749,59,1.5,39.5
E00084750,43.8,2.6,53.6
E00084754,58.2,0.4,41.4
E00084755,63.4,1.1,35.4
E00084759,62.9,1.9,35.1
E00084761,44.1,3.3,52.7
E00084762,54.8,3,42.2
E00084767,65,3.7,31.3
E00084773,62.1,2.2,35.7
E00084774,51.5,1,47.4
E00084775,49.5,3.3,47.3
E00084776,63.9,1.3,34.8
E00084777,47.1,3.1,49.8
E00084779,55.5,3,41.5
E00087848,67.7,2,30.3
E00087849,68.8,2.5,28.7
E00087850,60.2,3.5,36.3
E00087851,70.8,1.7,27.5
E00087853,63.3,3.1,33.6
E00087854,53.5,6.6,39.9
E00087855,55.8,0.4,43.8
E00087856,58.1,4.1,37.8
E00087859,13.3,13.2,73.5
E00087860,47.9,5.4,46.7
E00087862,22.6,9.4,68.1
E00087863,63.3,4.2,32.5
E00087920,59.9,0.4,39.7
E00087921,45.9,1.8,52.3
E00087922,42.2,3,54.8
E00087923,57,2,41
E00087924,68,2.8,29.2
E00087925,63.4,1.1,35.5
E00087926,53.4,2.6,44
E00087927,56.9,3.9,39.2
E00087953,75.2,2.1,22.7
E00087955,68.8,2.3,28.9
E00087956,66.8,3.4,29.8
E00087959,62.4,5.2,32.4
E00087960,59.2,2.9,37.9
E00087962,61.6,2.3,36.1
E00087963,43.6,3.1,53.3
E00087964,65.6,0,34.4
E00087965,71.7,3.1,25.2
E00088132,70.4,2.5,27.2
E00088133,56.4,2.1,41.6
E00088134,56.1,2.1,41.8
E00088135,53.4,0,46.6
E00088136,53.9,1.6,44.5
E00088137,55.3,0,44.7
E00088138,51.5,2.3,46.2
E00088139,55.7,2.6,41.7
E00088140,49.8,3.3,46.9
E00088141,56.5,5.6,37.9
E00088142,65.6,4.2,30.2
E00088143,56.2,1.6,42.2
E00088144,55.3,1.3,43.5
E00088145,43.4,1.8,54.8
E00088146,57.8,3.7,38.4
E00088147,62,5.5,32.5
E00088148,57.4,4.5,38
E00088149,56.6,4,39.4
E00088150,51.3,2.7,46
E00088151,53.3,3.3,43.5
E00088152,54.5,2.4,43.1
E00088153,56.1,2.1,41.8
E00088154,47.7,2.9,49.4
E00088155,25.3,7.7,67
E00088156,54.3,7.5,38.2
E00088157,63.1,5.3,31.6
E00088158,58.9,3.1,38
E00088159,47.2,8.8,44
E00088161,61,1.9,37.1
E00088162,47.9,3.3,48.9
E00088163,52.9,4.9,42.2
E00088165,55.4,2.1,42.5
E00088168,57.8,3,39.2
E00088169,75.5,1.5,23
E00088171,63.5,1.8,34.7
E00088172,65.7,0.8,33.5
E00088173,64,2.5,33.5
E00088174,52.6,0.4,46.9
E00088175,57.9,3.2,38.9
E00088176,50.9,3.3,45.8
E00088177,44.8,0,55.2
E00088178,60.1,2.5,37.4
E00088179,45.9,2.8,51.4
E00088181,57.4,0.4,42.3
E00088182,55.7,1.1,43.2
E00088183,61.6,2,36.4
E00088184,55.1,3.5,41.4
E00088185,43.6,1.8,54.6
E00088186,58.3,3.2,38.5
E00088187,50.5,1,48.5
E00088188,51.9,1.3,46.8
E00088189,35.3,2.4,62.4
E00088190,54.6,2.9,42.5
E00088191,47.5,3,49.5
E00088192,45.8,4,50.2
E00088193,52,3.6,44.4
E00088194,52.1,2.6,45.3
E00088195,53.4,3.6,43
E00088196,62.1,5.3,32.6
E00088197,72.1,3,24.9
E00088198,55,2.3,42.7
E00088199,59.2,8.8,32
E00088201,59.4,8.9,31.7
E00088202,63.9,3.9,32.2
E00088203,67,7.3,25.7
E00088204,63,2.6,34.3
E00088205,54,3.3,42.7
E00088206,68.5,5.8,25.7
E00088207,75.5,2.1,22.3
E00088208,65.2,2.5,32.3
E00088210,39.6,8.3,52.1
E00088211,53.8,10.3,35.9
E00088212,72.8,4.2,23
E00088213,56,6,37.9
E00088214,66.9,0.4,32.7
E00088215,63.3,4,32.7
E00088216,62.4,4,33.6
E00088217,72.6,4.3,23.1
E00088218,65.4,4.4,30.2
E00088219,74.4,1.9,23.7
E00088220,63.4,3.6,33
E00088221,64.9,1.3,33.8
E00088222,58.2,8,33.8
E00088223,52.3,10.8,36.9
E00088225,56.2,3.2,40.6
E00088226,66.9,4.2,28.9
E00088227,69.2,7.3,23.4
E00088228,71.9,2.2,25.8
E00088229,63.5,4.9,31.6
E00088230,65.8,3.5,30.7
E00088231,55.3,8.6,36.2
E00088232,60,2.4,37.6
E00088233,59.8,4.5,35.7
E00088234,39.3,0.9,59.8
E00088235,52.5,5.6,41.9
E00088236,44.4,10.6,44.9
E00088237,56.5,5,38.5
E00088240,61.3,6.5,32.3
E00088242,58.3,6.8,34.9
E00088244,58.2,3,38.7
