geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00084738,4.6,26.2,41.5,27.7
E00084739,14.3,35.4,38.6,11.6
E00084740,4.2,29.4,51.3,15.1
E00084742,8.7,29.1,43.3,18.9
E00084744,5.7,35.7,38.6,20
E00084749,13.9,40.6,32.8,12.8
E00084750,27.7,43.9,20.3,8.1
E00084754,10.1,43.6,32.9,13.4
E00084755,10.3,31.6,39,19.1
E00084759,9,35.3,43.6,12
E00084761,29.2,36.5,22.6,11.7
E00084762,9.2,53.5,31.7,5.6
E00084767,3.5,19.3,48.2,28.9
E00084773,5.4,27.1,37.2,30.2
E00084774,5.7,34.3,47.6,12.4
E00084775,12,37,31,20
E00084776,3.3,39.2,37.5,20
E00084777,11.7,41.6,33.6,13.1
E00084779,8.7,29.9,37,24.4
E00087848,9,27.8,42.4,20.8
E00087849,3.4,35,39.3,22.2
E00087850,7.9,27.6,36.2,28.3
E00087851,8.9,37.1,38,16
E00087853,8.7,23.3,46.6,21.4
E00087854,13.1,41,32.8,13.1
E00087855,12.3,43.1,29.2,15.4
E00087856,6.7,36.9,37.6,18.8
E00087859,38.5,42.3,7.7,11.5
E00087860,28,37.6,26.9,7.5
E00087862,38,50,10,2
E00087863,11.9,32.1,41.3,14.7
E00087920,4.1,14.3,51,30.6
E00087921,8,36.3,40.7,15
E00087922,3.7,38.1,40.3,17.9
E00087923,7.4,30.2,40.9,21.5
E00087924,7.9,41,39.6,11.5
E00087925,6.5,30,45.7,17.8
E00087926,15.6,36.9,34.4,13.1
E00087927,8.4,30.5,38.3,22.7
E00087953,3.3,39.1,44.4,13.2
E00087955,3.1,23.8,48.1,25
E00087956,5.5,36.2,40.2,18.1
E00087959,12.3,41.8,30.8,15.1
E00087960,12,36.8,34.4,16.8
E00087962,14.5,40.9,30.9,13.6
E00087963,26.6,42.4,22.3,8.6
E00087964,6.6,47.9,30.6,14.9
E00087965,9.3,26.7,32,32
E00088132,6.3,48.4,36.5,8.7
E00088133,11.4,43.2,37.1,8.3
E00088134,8.1,37.4,41.5,13
E00088135,9.6,45.9,31.9,12.6
E00088136,11.3,41.1,34.7,12.9
E00088137,6.5,41.5,37.4,14.6
E00088138,8.4,47.3,32.1,12.2
E00088139,21.3,42.6,27.9,8.2
E00088140,11.7,46.7,31.7,10
E00088141,30.5,43.8,23.4,2.3
E00088142,14.4,36.4,36.4,12.7
E00088143,7.6,35.4,40.3,16.7
E00088144,9.1,43.8,41.3,5.8
E00088145,35.8,29.3,22,13
E00088146,9.4,41.3,36.2,13
E00088147,35.2,35.2,24.8,4.8
E00088148,15.6,43.8,34.4,6.3
E00088149,10.1,37,39.5,13.4
E00088150,5.7,39,42.3,13
E00088151,12,41,37.6,9.4
E00088152,9.8,44.3,39.3,6.6
E00088153,8.1,29.7,34.2,27.9
E00088154,10.9,46.9,29.7,12.5
E00088155,56.8,28.1,12.9,2.2
E00088156,29.5,43.4,23.8,3.3
E00088157,23,39.8,28.3,8.8
E00088158,11.7,42.3,36.5,9.5
E00088159,47.3,39.1,9.1,4.5
E00088161,0,39.7,43.5,16.8
E00088162,4.8,29.7,44.1,21.4
E00088163,5.4,26.4,43.9,24.3
E00088165,2.3,25.8,51.6,20.3
E00088168,3.6,33.3,35.1,27.9
E00088169,5.9,32.4,44.9,16.9
E00088171,2.9,37,41.3,18.8
E00088172,7.6,27.1,41.5,23.7
E00088173,2.9,32.4,50,14.7
E00088174,9.6,28.7,42.6,19.1
E00088175,5.2,24.4,45.2,25.2
E00088176,17.2,35.3,31,16.4
E00088177,11.7,41.4,30.6,16.2
E00088178,4.2,30.2,36.5,29.2
E00088179,24.6,47.8,22.4,5.2
E00088181,10.8,30,40,19.2
E00088182,11.7,39.4,38,10.9
E00088183,6.5,40.1,39.2,14.2
E00088184,8.3,33.3,39.8,18.5
E00088185,5.9,36.1,49.6,8.4
E00088186,4.1,32.9,41.8,21.2
E00088187,8.2,23.8,45.6,22.4
E00088188,4.5,28.2,47.4,19.9
E00088189,13.5,56.7,23.1,6.7
E00088190,7.9,32.5,44.4,15.1
E00088191,10.2,20.4,43.9,25.5
E00088192,8.9,41.5,35.8,13.8
E00088193,5.6,37.3,36.6,20.4
E00088194,55.3,38.8,3.5,2.4
E00088195,19.7,44.5,23.4,12.4
E00088196,43.9,44.5,9.7,1.9
E00088197,15.6,50.8,27.9,5.7
E00088198,13.4,55.4,25,6.3
E00088199,52,33.6,9.6,4.8
E00088201,46,46,7.5,0.5
E00088202,10.7,41.3,38.8,9.1
E00088203,43,43.8,10.9,2.3
E00088204,10.6,46.3,32.5,10.6
E00088205,35.8,48.4,13.8,1.9
E00088206,16.4,43.4,31.1,9
E00088207,23.7,52.7,20.6,3.1
E00088208,10.2,42.3,37.2,10.2
E00088210,62.4,30.7,6,0.9
E00088211,55.3,33.6,11.2,0
E00088212,12.3,54.1,29.5,4.1
E00088213,42.7,38.2,15.7,3.4
E00088214,7.8,41.4,39.1,11.7
