geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00032499,25,40.5,26.7,7.8,0
E00032501,13.5,36.9,27.9,19.8,1.8
E00032502,24.3,34.8,29.6,11.3,0
E00032504,18.5,46.9,21.5,13.1,0
E00032505,24.2,36.7,32.5,6.7,0
E00032506,20.9,35.9,21.6,21.6,0
E00032507,23.1,42.6,21.3,11.1,1.9
E00032561,50.4,33.6,13.7,2.3,0
E00032562,57.3,27,12.4,3.4,0
E00032563,42.2,35.7,20.5,1.6,0
E00032564,55.8,29.8,11.5,2.9,0
E00032566,62,27.1,9.6,1.2,0
E00032567,63.7,23.4,8.1,4.8,0
E00032627,47.7,35.6,13.6,3,0
E00032628,35.1,23.7,28.1,12.3,0.9
E00032637,30.9,36.2,22.8,10.1,0
E00032639,50.5,28,17.8,3.7,0
E00032640,22.7,33.3,32.6,11.3,0
E00032641,56.4,24.6,14.5,4.5,0
E00032644,33,39.6,17.9,9.4,0
E00032645,34.5,36.4,18.8,8.5,1.8
E00032646,35.2,36.1,22.2,6.5,0
E00032647,32.1,25.9,25,17,0
E00032649,43.7,26.1,21.8,8.5,0
E00032650,34.5,33.6,23.3,8.6,0
E00032651,34.2,34.2,25.8,5.8,0
E00032652,32.5,29.2,27.5,10.8,0
E00032653,23.4,31.5,27.9,15.3,1.8
E00032654,30.3,35.2,20.5,13.1,0.8
E00032656,27.2,28,31.2,13.6,0
E00032657,30.3,29.4,24.8,14.7,0.9
E00032659,21.3,25.2,36.2,15.7,1.6
E00032660,21.6,34.5,30.2,12.9,0.9
E00032661,23.9,35.9,25.6,13.7,0.9
E00032662,50.7,29.7,14.5,5.1,0
E00032663,24.8,33.6,33.6,7.2,0.8
E00032664,27,34.4,26.2,11.5,0.8
E00032665,31.9,34.5,18.5,15.1,0
E00032666,27.7,28.5,27.7,13.9,2.2
E00032667,32.6,33.3,20.6,12.8,0.7
E00032668,37.3,24.5,22.5,15.7,0
E00032686,32,44.8,17.6,5.6,0
E00032687,46.2,33.3,16.4,4.1,0
E00032688,30.6,38.8,24,6.6,0
E00032689,29.7,30.5,23.4,14.8,1.6
E00032690,21.7,32.6,28.3,15.2,2.2
E00032691,58.4,24.7,15.8,1.1,0
E00032692,47,33,15.7,4.3,0
E00032693,63.2,22.7,10.7,3.3,0
