geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00032499,22.4,19,45.7,12.9
E00032501,7.4,4.6,82.4,5.6
E00032502,6,9.5,76.7,7.8
E00032504,18.8,12.5,54.7,14.1
E00032505,28.3,15,48.3,8.3
E00032506,1.3,0,95.5,3.2
E00032507,26.6,12.8,50.5,10.1
E00032561,46.6,46.6,1.5,5.3
E00032562,37.1,50.6,3.4,9
E00032563,59.1,28.7,1.1,11
E00032564,46.5,30.7,0,22.8
E00032566,38.6,56,0.6,4.8
E00032567,49.6,41.5,0.8,8.1
E00032627,25,45.5,6.1,23.5
E00032628,11.4,26.3,44.7,17.5
E00032637,23.5,17.4,48.3,10.7
E00032639,29.9,54.2,7.5,8.4
E00032640,25.5,8.5,56,9.9
E00032641,22.7,54.7,9.4,13.3
E00032644,23.3,16.5,49.5,10.7
E00032645,15.9,20.1,29.9,34.1
E00032646,23.1,38.9,21.3,16.7
E00032647,25.5,16,40.6,17.9
E00032649,24.4,32.6,27.4,15.6
E00032650,17.2,27.6,21.6,33.6
E00032651,20.8,19.2,51.7,8.3
E00032652,5.9,4.2,81.5,8.4
E00032653,21.8,13.6,55.5,9.1
E00032654,27.9,23,42.6,6.6
E00032656,11.2,14.4,64.8,9.6
E00032657,18.3,17.4,55,9.2
E00032659,15.2,12,64,8.8
E00032660,17.2,11.2,62.1,9.5
E00032661,23.1,11.1,52.1,13.7
E00032662,15.8,48.9,20.9,14.4
E00032663,13.3,14.8,58.6,13.3
E00032664,20,28.8,40.8,10.4
E00032665,16.7,19.2,46.7,17.5
E00032666,14.6,13.1,56.9,15.3
E00032667,14.9,14.9,51.8,18.4
E00032668,9.8,12.7,68.6,8.8
E00032686,27.9,31.1,27.9,13.1
E00032687,22.6,40,16.9,20.5
E00032688,32.8,27.7,23.5,16
E00032689,7.8,11.7,71.1,9.4
E00032690,18.5,15.2,59.8,6.5
E00032691,23.8,55.6,10.1,10.6
E00032692,25.2,35.7,0.9,38.3
E00032693,18.3,64.3,8.7,8.7
E00032694,42.6,36.1,1.9,19.4
E00032695,31.6,24.6,36,7.9
E00032696,28.7,25.6,22.5,23.3
E00032697,27.4,31,20.4,21.2
E00032698,38.5,36.9,4.1,20.5
E00032699,28,32.7,29,10.3
E00032700,44.7,28.5,10.6,16.3
E00032701,35.5,29.8,22.6,12.1
E00032702,20.5,17.3,54.3,7.9
E00032703,10.7,7.1,59.3,22.9
E00032704,19.3,20,48.9,11.9
E00032705,25,36.6,0.6,37.8
E00032706,22.4,18.4,47.2,12
E00032707,36.3,26.5,23.9,13.3
E00032708,24.7,21.6,39.2,14.4
E00032709,36.4,29.8,2.5,31.4
E00032752,42.3,48.7,0,9
E00032753,38.4,46.5,13.1,2
E00032754,50,42.4,0.8,6.8
E00032755,45.3,30.4,18.2,6.1
E00032756,36.6,53.6,1.8,8
E00032772,58.4,36,0,5.6
E00032775,17.3,28,48.7,6
E00032776,12.7,16.9,51.7,18.6
E00032777,17.5,28.2,47.6,6.8
E00032778,8.8,12.8,71.6,6.8
E00032779,26.7,27.6,33.6,12.1
E00032780,28.8,32.8,25.6,12.8
E00032782,19.8,8.6,62.1,9.5
E00032783,11.8,13.4,61.4,13.4
E00032784,17.9,15.4,55.3,11.4
E00032785,11.3,49.2,33.1,6.5
E00032787,15.8,16.7,58.8,8.8
E00032790,17.6,9.2,66.4,6.9
E00032791,15.9,21.2,53.8,9.1
E00032792,12.5,12.5,70.1,4.9
E00032793,12.7,13.9,62,11.4
E00032795,56.9,30,3.1,10
E00032796,51,41.3,1.4,6.3
E00032797,54.8,41.9,0,3.2
E00032798,50.9,43.1,0.9,5.2
E00032799,64.7,31.4,3.9,0
E00032800,61.7,32.1,0.5,5.7
E00032801,40.4,32.7,11.7,15.2
E00032802,42.3,33.1,10,14.6
E00032803,55.6,40.6,0.8,3
E00032804,40,52.5,0.8,6.7
E00032805,41.5,51.4,0.7,6.3
E00032806,52.2,38.1,2.7,7.1
E00032807,44.9,42.4,0,12.7
E00032808,50.7,44.2,0,5.1
E00032809,58.7,34.1,3.6,3.6
E00032810,50.4,30.6,1.7,17.4
E00032811,40.9,48.7,4.3,6.1
E00032812,53.2,42.9,0,4
E00032813,54.2,33.9,2.5,9.3
E00032814,43.8,50.5,1,4.8
E00032815,47.6,42.7,1.6,8.1
E00032816,59.8,24.7,4.1,11.3
E00032817,27.4,57.3,2.6,12.8
E00032818,49,43.6,4,3.4
E00032819,31.6,61.3,0.9,6.2
E00032820,36.4,55.4,0.4,7.8
E00032821,39,54.7,3.1,3.1
E00032822,24.3,30.4,35.7,9.6
E00032823,12.8,17,57.4,12.8
E00032824,18.5,15.1,50.4,16
E00032825,29.6,41.6,8,20.8
E00032826,26.2,40.1,4.3,29.4
E00032827,14.8,11.4,63.6,10.2
E00032828,31.4,25.4,35.6,7.6
E00032829,30.3,25.5,10.9,33.3
E00032830,9.3,16.7,63.6,10.5
E00032831,23.8,25.6,31.4,19.2
E00032832,26.7,29.5,29.5,14.4
E00032833,38.3,35,10.8,15.8
E00032834,28.4,31.4,20.6,19.6
E00032835,43.8,39.1,5.5,11.7
E00032836,27.3,15.6,32.8,24.2
E00032837,14.9,19.1,53.2,12.8
E00032838,28.5,34,16.7,20.8
E00032839,25.2,28.8,33.3,12.6
E00032840,24.3,25,42.8,7.9
E00032841,32.1,23.4,31.4,13.1
E00032842,27.8,19,42.9,10.3
E00032843,38.8,31.8,16.3,13.2
E00032844,25.2,39.1,15.7,20
E00032845,11.3,26.8,47.9,14.1
E00032846,25.4,24.6,36.4,13.6
E00032847,19.8,27.4,30.2,22.6
E00032848,42.2,28.4,19,10.3
E00032849,36.9,24.3,26.2,12.6
E00032850,35.6,35.6,14.4,14.4
E00032851,26.7,26.7,27.6,19
E00032852,51.7,33.3,1.7,13.3
E00032853,38.3,31.7,13.3,16.7
E00032854,10.4,11.3,65.2,13
E00032855,34.8,21.7,28.7,14.8
E00032856,3.7,5.9,82.2,8.1
E00032857,20.1,44.6,17.4,17.9
E00032858,25.9,17,42.2,14.8
E00032859,23.4,40.4,23.4,12.8
E00032860,29.3,28.4,33.6,8.6
E00032861,40.8,22.5,15.8,20.8
E00032862,27.9,49.3,2.1,20.7
E00032863,43.8,41.5,3.1,11.5
E00032864,53.7,40.7,0,5.6
E00032865,50.9,42.6,0.9,5.6
E00032866,55.7,34.8,1.7,7.8
E00032867,28.3,60,4.2,7.5
E00032868,56.8,33.1,1.7,8.5
E00032869,30.2,45.3,14.2,10.4
E00032870,31.5,42.7,0.8,25
E00032871,41,43,3,13
E00032872,52.3,42.3,0.8,4.6
E00032873,37.7,47.5,2.5,12.3
E00032874,50.4,36.1,1.5,12
E00032875,44.5,40.9,1.5,13.1
E00032876,39.6,47.7,1.8,10.8
E00032877,39.7,49.2,0,11.1
E00032878,31.9,28.7,28.7,10.6
E00032879,41.7,44.7,1.5,12.1
E00032880,39.5,42.6,0.8,17.1
E00032882,42.1,29.6,1.3,27
E00032883,40.3,51.5,1.5,6.7
