geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00032499,63.5,9.4,9.4,17.7
E00032501,58,12,14,16
E00032502,58.8,4.7,17.6,18.8
E00032504,56.1,13.3,10.2,20.4
E00032505,68.1,7.4,8.5,16
E00032506,51.7,14.9,11.5,21.8
E00032507,64.3,6,14.3,15.5
E00032561,37.9,15.3,35.3,11.6
E00032562,35.3,21.8,28.6,14.3
E00032563,31.5,22.5,28.7,17.4
E00032564,38.3,15,27.1,19.6
E00032566,35.3,22.5,27.7,14.5
E00032567,40.1,19.1,26.8,14
E00032627,45.9,11.6,22.1,20.3
E00032628,58.1,7.6,17.1,17.1
E00032637,51,15.2,17.2,16.6
E00032639,46.6,14,18,21.3
E00032640,47,15.2,18.2,19.7
E00032641,44.1,19.4,18.1,18.5
E00032644,43.8,20.2,10.1,25.8
E00032645,46.2,13,22.5,18.3
E00032646,58,7.6,18.5,16
E00032647,47.5,17.5,15,20
E00032649,50.3,12.8,15,21.9
E00032650,49.1,19.4,14.8,16.7
E00032651,46,19,15,20
E00032652,70.3,12.1,5.5,12.1
E00032653,65.7,11.4,8.6,14.3
E00032654,52.8,16,14.4,16.8
E00032656,62,15.7,8.3,13.9
E00032657,58.8,12.5,15,13.8
E00032659,72.6,3.2,16.1,8.1
E00032660,61.8,16.4,12.7,9.1
E00032661,59.4,14.6,13.5,12.5
E00032662,55.3,14.7,11.2,18.8
E00032663,53.3,13.3,14.2,19.2
E00032664,50.4,14.3,11.8,23.5
E00032665,56.4,6,17.1,20.5
E00032666,48.5,17.5,14.6,19.4
E00032667,53.6,7.1,12.1,27.1
E00032668,71.7,8.7,7.6,12
E00032686,48,12.8,20.9,18.2
E00032687,53.9,11.7,21.8,12.6
E00032688,48.1,11.1,23.1,17.6
E00032689,57,13.1,12.1,17.8
E00032690,49.3,11.6,20.3,18.8
E00032691,47,13.8,27.5,11.7
E00032692,53.1,10.5,16.8,19.6
E00032693,50.4,14.6,27.1,7.9
E00032694,44.1,15,22,18.9
E00032695,59.8,7.2,8.2,24.7
E00032696,50.5,7.5,29,13.1
E00032697,48.8,11.4,18.7,21.1
E00032698,47.9,11.6,20.5,19.9
E00032699,47.3,11.8,22.7,18.2
E00032700,49.6,10.4,24.8,15.2
E00032701,48.5,11.4,20.5,19.7
E00032702,57.3,11.7,10.7,20.4
E00032703,54.1,4.7,14.1,27.1
E00032704,55.1,11.8,16.5,16.5
E00032705,50.3,12.7,13.9,23
E00032706,45.2,4.3,18.3,32.3
E00032707,63.2,6.6,7.5,22.6
E00032708,60.7,7.1,14.3,17.9
E00032709,51.2,10.2,19.7,18.9
E00032752,40.8,11.7,32.3,15.2
E00032753,44,17.9,17.9,20.1
E00032754,42.9,21.8,24.4,10.9
E00032755,42.3,16.8,26.3,14.6
E00032756,34.4,17.2,33.3,15.1
E00032772,40.6,24.6,21,13.8
E00032775,52.7,12.4,15.5,19.4
E00032776,60,7.4,15.8,16.8
E00032777,59.5,10.7,8.3,21.4
E00032778,56.6,14,8.5,20.9
E00032779,57.6,7.6,8.3,26.4
E00032780,57.2,13.8,17.4,11.6
E00032782,49.5,8.8,17.6,24.2
E00032783,65.3,11.2,6.1,17.3
E00032784,51,9.2,14.3,25.5
E00032785,52.4,11.7,23.4,12.4
E00032787,68.6,9.3,12.8,9.3
E00032790,61.9,12.7,9.5,15.9
E00032791,56.3,6.7,16,21
E00032792,59,11,11,19
E00032793,47.4,17.5,21.1,14
E00032795,38,18,27.3,16.7
E00032796,45,13.6,26,15.4
E00032797,37.7,13,29,20.4
E00032798,42.6,16.9,25.7,14.9
E00032799,39.8,19.5,27.4,13.3
E00032800,42.4,13.1,29.8,14.7
E00032801,44.4,10.2,28.3,17.1
E00032802,44.7,9.9,28.9,16.4
E00032803,42,10.2,28.7,19.1
E00032804,49.1,13.9,22.4,14.5
E00032805,39.7,13.6,31.2,15.6
E00032806,43.6,12.8,30.8,12.8
E00032807,43.3,17,25.5,14.2
E00032808,40.2,13.2,37.6,9
E00032809,41.4,10.3,33.8,14.5
E00032810,35.2,18.3,31,15.5
E00032811,43.9,12.3,31,12.8
E00032812,42.7,13.3,35,9.1
E00032813,43,14,29.8,13.2
E00032814,48.9,10.8,26.6,13.7
E00032815,40.7,20,26.7,12.7
E00032816,37,25.9,25.9,11.1
E00032817,43.6,13.3,28.8,14.2
E00032818,38.7,18.5,31.5,11.3
E00032819,42.5,17.7,27,12.7
E00032820,42.3,11.7,30.7,15.3
E00032821,37.3,12.9,33.5,16.3
E00032822,43.8,19.8,16.7,19.8
E00032823,48.7,20.4,13.3,17.7
E00032824,50.6,16.1,16.1,17.2
E00032825,45.7,14.7,27.6,12.1
E00032826,42.8,15.4,27.9,13.9
E00032827,55.4,10.8,13.3,20.5
E00032828,55,17.5,15.8,11.7
E00032829,42,22.2,21.6,14.2
E00032830,49.7,21.8,14.5,13.9
E00032831,54.4,12.8,20.1,12.8
E00032832,45.1,21.1,27.1,6.8
E00032833,48.5,7.5,26.1,17.9
E00032834,51.8,17.9,19.6,10.7
E00032835,40,16.4,36.4,7.1
E00032836,51.9,13.9,21.3,13
