geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00032499,43.1,37.1,19.8,0
E00032501,59.5,34.2,4.5,1.8
E00032502,51.3,38.9,8,1.8
E00032504,59.2,34.6,5.4,0.8
E00032505,40,50.8,6.7,2.5
E00032506,62.1,34,3.3,0.7
E00032507,47.2,36.1,11.1,5.6
E00032561,7.5,33.8,49.6,9
E00032562,12.2,35.6,41.1,11.1
E00032563,18.5,39.1,31.5,10.9
E00032564,16.5,47.6,28.2,7.8
E00032566,3,31.1,44.3,21.6
E00032567,9.8,41,41,8.2
E00032627,14.5,44.3,31.3,9.9
E00032628,50.9,33.3,14.9,0.9
E00032637,51.7,34.2,12.1,2
E00032639,7.4,38.9,38.9,14.8
E00032640,62.4,31.9,4.3,1.4
E00032641,21.8,46.9,25.7,5.6
E00032644,41.3,42.3,14.4,1.9
E00032645,26.5,50.6,21,1.9
E00032646,35.2,38.9,21.3,4.6
E00032647,49.5,40.2,10.3,0
E00032649,23.5,48.5,24.3,3.7
E00032650,36.2,47.4,13.8,2.6
E00032651,48.3,36.7,14.2,0.8
E00032652,57.5,33.3,8.3,0.8
E00032653,63.6,30,4.5,1.8
E00032654,43.4,41.8,11.5,3.3
E00032656,46.5,40.2,10.2,3.1
E00032657,55,34.9,6.4,3.7
E00032659,62.3,32,3.3,2.5
E00032660,61.5,30.8,6.8,0.9
E00032661,49.2,41.5,9.3,0
E00032662,21.2,49.6,25.5,3.6
E00032663,56.3,31.7,11.1,0.8
E00032664,40,39.2,13.6,7.2
E00032665,50.4,34.5,12.6,2.5
E00032666,61,30.1,8.8,0
E00032667,50,30.7,15.7,3.6
E00032668,53.9,34.3,8.8,2.9
E00032686,29.5,43.4,23,4.1
E00032687,31.6,48,18.4,2
E00032688,34.2,50.4,12,3.4
E00032689,54.3,33.9,11.8,0
E00032690,57.6,32.6,4.3,5.4
E00032691,20.7,45.2,30.3,3.7
E00032692,29.6,40.9,27,2.6
E00032693,14.9,47.1,36,2.1
E00032694,18.3,47.7,28.4,5.5
E00032695,38.9,41.6,14.2,5.3
E00032696,41.7,32.3,18.9,7.1
E00032697,30.7,48.2,17.5,3.5
E00032698,23.1,37.2,32.2,7.4
E00032699,39.3,39.3,14,7.5
E00032700,28.8,43.2,24,4
E00032701,31.4,43,18.2,7.4
E00032702,48.8,40,9.6,1.6
E00032703,59.7,31.7,7.2,1.4
E00032704,45.9,42.2,10.4,1.5
E00032705,31.7,47,19.5,1.8
E00032706,45.5,41.5,12.2,0.8
E00032707,33.6,46,16.8,3.5
E00032708,47.4,42.3,7.2,3.1
E00032709,30.3,52.9,15.1,1.7
E00032752,4.6,37.3,43.1,15
E00032753,19.2,47.5,20.2,13.1
E00032754,10.9,44.5,31.9,12.6
E00032755,19.5,43.6,30.9,6
E00032756,7,26.1,46.1,20.9
E00032772,12.8,46.4,32,8.8
E00032775,44,38.7,14.7,2.7
E00032776,54.3,35.3,8.6,1.7
E00032777,40.8,40.8,14.6,3.9
E00032778,47.2,42.4,7.6,2.8
E00032779,38.5,44.4,12,5.1
E00032780,33.3,48.4,14.3,4
E00032782,51.7,36.2,11.2,0.9
E00032783,55.5,32.8,8.6,3.1
E00032784,50.4,35,13,1.6
E00032785,33.3,48,16.3,2.4
E00032787,56,36.2,7.8,0
E00032790,57.4,33.3,7,2.3
E00032791,38.9,50.4,9.2,1.5
E00032792,52.1,38.2,7.6,2.1
E00032793,60.8,27.8,6.3,5.1
E00032795,10.9,47.3,28.7,13.2
E00032796,18.9,42,30.1,9.1
E00032797,8.8,47.2,32,12
E00032798,12.1,43.1,37.9,6.9
E00032799,16.5,32,39.8,11.7
E00032800,17.6,41.5,30.6,10.4
E00032801,20.8,43.4,25.4,10.4
E00032802,20.6,42,24.4,13
E00032803,10.4,44,36.6,9
E00032804,9.9,39.7,37.2,13.2
E00032805,5.7,43.6,40.7,10
E00032806,15.8,29.8,42.1,12.3
E00032807,14.4,50,28,7.6
E00032808,10.9,34.1,39.1,15.9
E00032809,10.9,42.3,36.5,10.2
E00032810,13.3,43.3,35.8,7.5
E00032811,7,35.7,40.9,16.5
E00032812,14.2,44.9,33.9,7.1
E00032813,19.5,46.6,22.9,11
E00032814,8.7,47.6,35,8.7
E00032815,19,38.8,37.2,5
E00032816,58.5,39.4,2.1,0
E00032817,12.4,39.7,41.9,6
E00032818,18.9,44.6,30.4,6.1
E00032819,7.1,40.6,44.6,7.6
E00032820,9.5,40.1,41.8,8.6
E00032821,5.7,41.4,40.1,12.7
E00032822,36.8,45.6,12.3,5.3
E00032823,49.6,37.6,9.9,2.8
E00032824,46.2,40.3,10.1,3.4
E00032825,24.4,55.9,11,8.7
E00032826,23,48.7,24.1,4.3
E00032827,43.3,38.9,13.3,4.4
E00032828,42.9,34.5,19.3,3.4
E00032829,24.6,45.5,23.4,6.6
E00032830,36.3,45,13.8,5
E00032831,35.5,45.9,16.3,2.3
E00032832,35.2,40.7,22.1,2.1
E00032833,22.5,45,28.3,4.2
E00032834,40.2,39.2,16.7,3.9
E00032835,20.9,51.2,24.8,3.1
E00032836,44.8,37.6,16,1.6
E00032837,47.9,38.6,10.7,2.9
E00032838,25.4,39.4,28.9,6.3
E00032839,30.9,44.5,21.8,2.7
E00032840,33.3,44.4,15.7,6.5
E00032841,44.9,37.5,15.4,2.2
E00032842,47.6,35.7,12.7,4
E00032843,30.2,36.4,30.2,3.1
