areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00080972,8.8,10.6,3,77.6,0
E00080973,20.6,4.2,4,66.9,4.2
E00080974,7.4,5,5,79.1,3.6
E00080975,29.1,9.6,2.1,54.8,4.3
E00080977,16.2,12,2.7,65.5,3.6
E00080979,16,8.9,6,66.9,2.1
E00080982,14,8.1,6.2,69.2,2.5
E00080984,18.1,8,3,68.6,2.3
E00080985,23.9,4.3,1.3,69.2,1.3
E00080986,25.2,2.6,12.6,57.5,2.1
E00080987,7.1,12.7,3.4,73.5,3.4
E00080988,10.6,6.6,3,77.4,2.3
E00080990,4.7,12.7,4,74.6,4
E00080992,14.7,11.1,0.9,69.4,3.8
E00080993,0.9,11.5,0,86.1,1.5
E00080994,7.9,11.2,3.3,76.8,0.8
E00080995,30.4,10.6,0,55.5,3.5
E00080997,3.7,7.1,1.7,86.4,1
E00080999,6.6,4.9,4.2,77.1,7.3
E00081002,6.8,5.9,3.8,82.2,1.2
E00081008,7.3,2.4,0.3,87.5,2.4
E00081009,9.4,7.3,0.3,80.4,2.7
E00081010,2.2,2.6,4.1,90.7,0.4
E00081011,9.7,12,7.7,68.7,2
E00081012,8.6,11.7,3.4,73.4,2.8
E00081013,11,7.8,8.2,70.2,2.7
E00081014,18.9,9.8,1.8,64.9,4.6
E00081015,9.8,11,5.8,72.4,0.9
E00081016,24.3,8.3,3.3,61.1,3
E00081018,10.1,3.2,5.7,77.2,3.8
E00081021,1.8,0.6,2.4,94.2,1
E00081022,0,1,0.3,97.4,1.3
E00081023,1.6,5.9,2.1,89.3,1.1
E00081024,0,1.5,0.7,97.8,0
E00081025,0.7,0,0,98.6,0.7
E00081026,1.1,1.9,1.9,94.7,0.4
E00081027,0.4,0.8,1.1,97.3,0.4
E00081028,1.7,0,1.1,96.4,0.8
E00081029,0.3,0,1,97.8,1
E00081030,0,2,1.4,96.5,0
E00081032,3.1,0.3,2.5,93.3,0.8
E00081033,1.1,1.1,0.8,95.8,1.1
E00081034,0.4,0,1.4,98.2,0
E00081035,0,0,0.8,99.2,0
E00081036,0.7,0,0,98,1.4
E00081037,4.4,0,2.4,93.2,0
E00081216,2.7,10.2,5.1,82.1,0
E00081220,0.3,6,0,93.4,0.3
E00081222,1.4,6.6,2.2,89,0.8
E00081223,1.8,9.2,2.4,86.7,0
E00081224,4.5,6.3,3.6,85.6,0
E00081225,0,6.2,1.2,91.8,0.8
E00081424,13.1,7.1,3.1,76.2,0.4
