areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00080972,20.4,31,23,25.7
E00080973,25.6,22.6,20.3,31.6
E00080974,26.1,29.9,17.9,26.1
E00080975,30.5,25.5,16.3,27.7
E00080977,30.2,23.8,17.5,28.6
E00080979,25.7,24.3,20,30
E00080982,37.1,25.7,18.6,18.6
E00080984,34.8,19.1,12.2,33.9
E00080985,43.6,24.1,8.3,24.1
E00080986,19.1,22.6,20,38.3
E00080987,39.1,27,10.4,23.5
E00080988,27.6,30.7,21.3,20.5
E00080990,26.7,25.9,14.7,32.8
E00080992,31.2,29.5,16.2,23.1
E00080993,29.5,29.5,15.9,25
E00080994,18.9,28.7,18,34.4
E00080995,13.1,25.2,29,32.7
E00080997,24,20,17,39
E00080999,24.8,27.5,15.6,32.1
E00081002,27.7,30.8,14.6,26.9
E00081008,30.9,24.4,18.7,26
E00081009,16.1,39.5,16.1,28.2
E00081010,57.7,22.3,13.8,6.2
E00081011,43.5,29.4,15.3,11.9
E00081012,51.9,28.6,9.1,10.4
E00081013,38.8,25,15.5,20.7
E00081014,30.2,29.5,17.1,23.3
E00081015,26.8,25.2,21.3,26.8
E00081016,31.1,25.8,14.4,28.8
E00081018,70.9,17.3,7.3,4.5
E00081021,14.6,40.5,15.7,29.2
E00081022,33.3,33.3,13.8,19.6
E00081023,14.8,40.8,19.7,24.6
E00081024,24.4,39.5,17.6,18.5
E00081025,27.6,28.4,19,25
E00081026,38.4,35.2,8,18.4
E00081027,29.6,45.6,13.6,11.2
E00081028,15.9,41.7,17.4,25
E00081029,18.3,38.9,19.8,23
E00081030,30.6,31.3,20.4,17.7
E00081032,22.4,37.8,15.4,24.5
E00081033,18.8,28.9,25,27.3
E00081034,32.1,38.2,16.8,13
E00081035,20.9,33.1,22.3,23.7
E00081036,30.7,31.5,19.7,18.1
E00081037,19.1,43.2,13.6,24.1
E00081216,14.7,39,16.2,30.1
E00081220,31.7,30.2,16.7,21.4
E00081222,23.4,26.6,15.6,34.4
E00081223,36.6,20.4,22.5,20.4
E00081224,32.3,19.5,21.1,27.1
E00081225,36.4,32.2,19,12.4
E00081424,54.5,35.2,4,6.3
E00081426,44.8,30.2,12.9,12.1
E00081444,43.5,21,18.1,17.4
E00081445,37.3,30.2,15.9,16.7
E00081446,29.2,37.5,16.7,16.7
E00081447,38.1,34.3,14.2,13.4
E00081448,54.5,32.1,8.9,4.5
E00081449,21.6,28.8,19.2,30.4
E00081450,27.9,37.7,16.4,18
E00081451,23.7,33.6,25.2,17.6
E00081452,22.4,33.6,16.8,27.2
E00081453,32.8,36.1,11.8,19.3
E00081454,36.3,31.9,22.1,9.7
E00081455,17.9,36.8,11.1,34.2
E00081456,25.2,39.5,19.3,16
E00081457,14.1,25.2,24.4,36.3
E00081458,32.2,33.1,17.8,16.9
E00081459,20.1,30.6,29.1,20.1
E00081461,16.9,35.4,24.6,23.1
E00081462,26.5,47.7,12.9,12.9
E00081463,26.4,33.6,15.2,24.8
E00081464,16.7,31.6,23.7,28.1
E00081465,32.8,31.9,15.1,20.2
E00081466,27.6,26.8,18.9,26.8
E00081467,18.6,35.7,16.4,29.3
E00081468,21.8,36.3,14.5,27.4
E00081469,26.6,29.8,24.2,19.4
E00081470,30.3,24.6,16.4,28.7
E00081471,28.9,30.7,20.2,20.2
E00081472,46.7,29.9,14.3,9
E00081473,43.1,30.4,11,15.5
E00081474,47.6,24.6,12.7,15.1
E00081475,27,37.8,12.8,22.3
E00081476,27.9,30.6,19,22.4
E00081477,19.5,34.6,18,27.8
E00081478,19,33.9,16.5,30.6
E00081479,17.6,36.5,17.6,28.2
E00081480,9.8,46.2,19.7,24.2
E00081481,25,23.3,28.4,23.3
E00081482,31,29.4,16.7,23
E00081483,16.5,27,20.9,35.7
E00081485,22,39.4,13.6,25
E00081486,26.2,32.7,12.1,29
E00081487,22.4,35.7,17.3,24.5
E00081488,48.8,24,13.6,13.6
E00081489,19.7,32.6,17.4,30.3
E00081490,18.8,28.1,25.8,27.3
E00081491,41.4,23.2,16,19.3
E00081492,26.7,43.1,12.9,17.2
E00081493,42.4,27.1,14.4,16.1
E00081494,37,31.1,14.3,17.6
E00081495,31.9,31.9,19.3,17
E00081496,20.6,31.6,23.9,23.9
E00081497,28.2,39.1,17.3,15.5
E00081498,20.4,34.3,17.6,27.8
E00081499,32,29.6,28,10.4
E00081500,23.2,38.4,20.8,17.6
E00081501,29.5,37.7,12.3,20.5
E00081502,27.3,39.6,14.4,18.7
E00081503,26.1,44.4,15.5,14.1
E00081504,18.7,33.6,18.7,29.1
E00081505,34.8,27.3,15.2,22.7
E00081506,21.9,28.5,21.2,28.5
E00081507,23.4,25.8,18.8,32
E00081508,38.3,25.6,12.8,23.3
E00081509,20.1,26.1,20.9,32.8
E00081510,20.6,35.1,16.8,27.5
E00081511,27,30.7,16.8,25.5
E00081512,27.8,26.2,16.7,29.4
E00081513,23.4,34.5,18.6,23.4
E00081514,21.3,35.2,14.8,28.7
E00081515,20,29.6,18.4,32
E00081516,45.3,37.3,9.4,8
E00081517,36.1,41,6.3,16.7
E00081518,38.5,34.4,15.6,11.5
E00081519,36.7,34.4,16.4,12.5
E00081520,37.2,40.8,15.8,6.1
E00081521,24.3,30.6,16.7,28.5
E00081522,22.2,42.1,14.3,21.4
E00081523,21.6,38.1,22.4,17.9
E00081524,19.9,42.6,12.5,25
E00081525,54.6,27,9.2,9.2
E00081526,23.8,30.6,25.9,19.7
E00081527,32.9,40.9,15.2,11
E00081528,33.3,33.3,12.7,20.6
E00081529,37.2,33.1,17.4,12.4
E00081530,43.1,31.7,13.8,11.4
E00081531,19.6,36.4,22.4,21.7
E00081532,15.3,41.6,18.2,24.8
E00081534,27.3,25,24.2,23.4
E00081535,16.3,33.3,21.5,28.9
E00081536,28.3,28.3,17,26.4
E00081537,28.4,40,12.6,18.9
E00081538,21.2,33.7,16.3,28.8
E00081539,18.2,36.4,25.5,20
E00081540,65.1,30.2,3.4,1.3
E00081541,49.4,35.7,9.6,5.2
E00081542,46.6,33.1,8.6,11.7
E00081543,38.6,38.6,8.3,14.5
E00081544,26.9,31.1,21,21
E00081545,40,39.2,12.3,8.5
E00081546,40.4,28.7,20.6,10.3
E00081547,50.6,23.1,13.5,12.8
E00081548,28.2,39.1,18.2,14.5
E00081550,12,36.8,18.8,32.5
E00081551,20.2,35.5,18.5,25.8
E00081552,34.7,31.2,10,24.1
E00081555,25,27.5,18.3,29.2
E00081556,40.6,25.9,14.7,18.9
E00081557,39.6,29.2,11.3,19.8
E00081558,15.7,35.4,15,33.9
E00081574,18.3,26.7,20,35
E00081583,34.2,24.8,18.1,22.8
E00081584,27,39.9,16.9,16.2
E00081586,25,33.9,21.8,19.4
E00081588,16.1,30.5,23.7,29.7
E00081590,38.9,21.4,20.6,19.1
E00081630,32.5,26.3,18.4,22.8
E00081631,20.3,26.6,19.5,33.6
E00081632,34.4,22.4,18.4,24.8
E00081633,57,20.3,11.7,10.9
E00081634,37.2,17.9,16.6,28.3
E00081635,33.3,22,18.2,26.5
E00081636,30.3,25,19.7,25
E00081637,20.7,16.5,23.1,39.7
E00081638,20.5,21.3,22,36.2
E00081639,24,24,17.1,34.9
E00081640,29,31.9,13,26.1
E00081641,15.6,30.5,24.8,29.1
E00081642,18.6,32.6,25.6,23.3
E00081643,38.6,26.4,13.7,21.3
E00081644,18.3,31,20.6,30.2
E00081645,24.2,23.4,20.3,32
E00081646,13.6,36.4,25.4,24.6
E00081647,16.5,38.3,17.4,27.8
E00081649,32.2,24.8,15.7,27.3
E00081650,22.3,35.4,24.6,17.7
E00081651,20.2,29.4,19.3,31.1
E00081652,18.2,31.8,26.5,23.5
E00081653,18.9,26.1,18.9,36
E00081654,24.4,38.5,17.8,19.3
E00081655,24.8,29.2,16.8,29.2
E00081656,22.1,37.4,13,27.5
E00081657,25.8,36.4,15.2,22.7
E00081658,18.3,24.6,19.8,37.3
E00081660,23.4,41.1,16.8,18.7
E00081662,28.7,39.7,15.4,16.2
E00081663,14.2,42.5,22.5,20.8
E00081664,31,41.4,12.1,15.5
E00081665,15.9,40.7,13.3,30.1
E00081666,15.7,32.8,24.6,26.9
E00081667,20.5,32.8,21.3,25.4
E00081668,29.1,34.2,20.5,16.2
E00081669,15.6,30.5,23.4,30.5
E00081670,31.9,32.6,13.3,22.2
E00081671,26,26,19.1,29
E00081672,13.1,30.8,22.4,33.6
E00081673,15.8,20.8,29.7,33.7
E00081674,35.6,22.9,17.8,23.7
E00081718,14.5,42.7,11.5,31.3
E00081720,19.6,34.1,25.4,21
E00081722,37.8,33.3,10.6,18.3
E00081726,12.8,32.3,24.8,30.1
E00081727,23.2,33.3,14.5,29
E00081728,24.2,30.1,13.7,32
E00081729,22.8,27.6,24.4,25.2
E00081730,19,33.6,20.7,26.7
E00081732,17.4,27.8,20.9,33.9
E00081733,46.6,26.3,13.5,13.5
E00081734,50.4,21.8,10.1,17.6
E00081735,21.6,27.3,20.9,30.2
E00081736,11.8,41.2,17.6,29.4
E00081737,33.1,33.8,16.2,16.9
E00081739,18,30.2,23,28.8
E00081741,27.6,36.6,15.7,20.1
E00081742,35,29.3,16.3,19.5
E00081743,29.8,33.6,15.3,21.4
E00081745,16,26.7,27.5,29.8
E00123222,20,41.4,16.4,22.1
E00123223,29.8,28.6,17.3,24.4
E00123224,19.1,35.1,19.1,26.6
E00123225,20.4,37.9,15.5,26.2
E00123226,28.6,45.5,8,17.9
E00123227,22.1,40.2,21.3,16.4
E00123228,24.2,39.4,13.6,22.7
E00123229,29.8,38,17.4,14.9
E00123230,29.5,39.3,19.7,11.5
E00123231,20,40,17.5,22.5
E00123232,16.8,39.2,18.4,25.6
E00123233,31.8,36.4,18.6,13.2
E00123234,32.2,40.6,9.8,17.5
E00123235,16.3,46.2,17.3,20.2
E00123236,16.1,45.3,16.1,22.6
E00123237,18.6,28.8,14.1,38.4
E00123238,22,37.1,17,23.9
E00123241,37.2,38.8,6.6,17.4
E00123243,12.9,31.7,30.2,25.2
