areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00080972,43.4,23.9,24.8,7.1,0.9
E00080973,22.9,26.7,40.5,7.6,2.3
E00080974,45,22.9,28.2,3.1,0.8
E00080975,34.5,28.1,29.5,6.5,1.4
E00080977,14.3,45.2,32.5,5.6,2.4
E00080979,36.9,36.2,22.7,4.3,0
E00080982,16.1,22.4,54.5,4.9,2.1
E00080984,7.8,20.9,60.9,9.6,0.9
E00080985,28.6,21.1,43.6,6,0.8
E00080986,13.9,30.4,39.1,13.9,2.6
E00080987,22.8,28.9,41.2,7,0
E00080988,46,34.9,16.7,2.4,0
E00080990,23.5,40.9,27.8,7.8,0
E00080992,23,28.2,43.1,5.7,0
E00080993,19.2,33.1,40.8,5.4,1.5
E00080994,20.5,39.3,33.6,6.6,0
E00080995,36.6,34.8,18.8,7.1,2.7
E00080997,20,33,41,4,2
E00080999,29.9,37.4,27.1,4.7,0.9
E00081002,37.4,31.3,24.4,6.1,0.8
E00081008,23.6,26.8,40.7,7.3,1.6
E00081009,68,17.2,13.9,0.8,0
E00081010,9.1,11.4,72.7,6.1,0.8
E00081011,21.6,17,52.3,8.5,0.6
E00081012,7.2,13.1,72.5,6.5,0.7
E00081013,27.2,27.2,38.6,5.3,1.8
E00081014,20,25.4,46.9,5.4,2.3
E00081015,18.3,43.7,30.2,6.3,1.6
E00081016,37.1,34.8,20.5,7.6,0
E00081018,10.1,11,70.6,7.3,0.9
E00081021,60.8,26.9,11.8,0,0.5
E00081022,49.6,32.4,17.3,0.7,0
E00081023,55.1,29,14.5,0,1.4
E00081024,49.6,37,10.9,2.5,0
E00081025,36.5,33,28.7,1.7,0
E00081026,37.7,36.1,23.8,2.5,0
E00081027,39.2,48,12,0.8,0
E00081028,56.7,32.8,9,1.5,0
E00081029,40.5,42.1,15.9,1.6,0
E00081030,34.5,35.8,27.7,2,0
E00081032,34.5,32.4,32.4,0,0.7
E00081033,42.5,33.1,21.3,3.1,0
E00081034,39.7,44.3,13.7,2.3,0
E00081035,41.3,34.8,22.5,0.7,0.7
E00081036,28.9,38.3,30.5,2.3,0
E00081037,57.1,33.7,8,0.6,0.6
E00081216,28.4,41,26.1,4.5,0
E00081220,18.1,41.7,33.9,5.5,0.8
E00081222,24.2,36.7,32,7,0
E00081223,17.5,41.6,36.5,2.9,1.5
E00081224,23.7,32.1,36.6,7.6,0
E00081225,23.1,35.5,40.5,0.8,0
E00081424,18.3,36,42.3,3.4,0
E00081426,10.5,31.6,51.8,6.1,0
E00081444,20.7,23,51.9,4.4,0
E00081445,25,31.5,37.1,4.8,1.6
E00081446,22.9,40.6,35.4,1,0
E00081447,25.7,47.1,22.1,2.9,2.2
E00081448,2.7,13.4,77.7,6.3,0
E00081449,26.8,30.9,33.3,8.1,0.8
E00081450,25.4,47.6,23.8,2.4,0.8
E00081451,35.9,43.8,18.8,1.6,0
E00081452,34.1,36.6,24.4,4.9,0
E00081453,28.9,36,31.6,2.6,0.9
E00081454,27.4,38.9,31,1.8,0.9
E00081455,60.7,21.4,14.5,3.4,0
E00081456,25.6,52.1,19.8,2.5,0
E00081457,27.8,40.6,27.1,3,1.5
E00081458,53.3,30.8,15,0,0.8
E00081459,36.1,43.6,18,2.3,0
E00081461,40.8,30,24.6,3.1,1.5
E00081462,40.6,41.4,14.1,3.1,0.8
E00081463,43.5,32.3,21,3.2,0
E00081464,51.7,31,12.1,5.2,0
E00081465,41.7,37.5,17.5,3.3,0
E00081466,38.9,42.1,17.5,1.6,0
E00081467,27.9,39.3,25.7,6.4,0.7
E00081468,27,38.9,28.6,4,1.6
E00081469,12.7,54,28.6,4.8,0
E00081470,16.7,29.2,47.5,5,1.7
E00081471,10.5,40.4,44.7,4.4,0
