areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00080972,56.4,4.7,38.9
E00080973,61,5.1,33.9
E00080974,55.3,3.4,41.4
E00080975,63.4,5,31.7
E00080977,53.4,4.9,41.7
E00080979,57.5,5.6,36.8
E00080982,47,8.1,44.9
E00080984,65.2,5.8,29
E00080985,56.1,5.3,38.6
E00080986,64.8,3,32.2
E00080987,50.8,6.1,43.1
E00080988,57.9,2.9,39.2
E00080990,66.5,4.7,28.8
E00080992,58.4,6.4,35.2
E00080993,55,3,42
E00080994,62.1,2.7,35.2
E00080995,56.5,5,38.5
E00080997,52.2,5.3,42.6
E00080999,61.7,3,35.2
E00081002,61.2,5.4,33.5
E00081008,45.3,4.5,50.2
E00081009,62.5,3.1,34.4
E00081010,21.7,3.3,75
E00081011,59.9,5.9,34.2
E00081012,58.1,8.5,33.5
E00081013,54.7,2.5,42.9
E00081014,56.5,6.2,37.3
E00081015,64.7,4.9,30.5
E00081016,57.6,4.5,37.9
E00081018,39.9,5.6,54.5
E00081021,57.1,3,40
E00081022,50,3.8,46.2
E00081023,63.3,3.2,33.4
E00081024,56.8,1.3,41.9
E00081025,64,0.4,35.6
E00081026,46.1,2.6,51.3
E00081027,53,1.7,45.2
E00081028,58.5,2.8,38.8
E00081029,66,2.3,31.7
E00081030,55.8,2.2,42.1
E00081032,68.8,2,29.2
E00081033,63.5,3.6,32.8
E00081034,62.7,2.8,34.5
E00081035,71,1.4,27.5
E00081036,65.7,3.3,31
E00081037,61.3,0.9,37.8
E00081216,65.6,4.1,30.3
E00081220,67.4,2.5,30.2
E00081222,57.1,6.4,36.5
E00081223,63.7,2.2,34.1
E00081224,58.6,4.6,36.9
E00081225,49.5,2.8,47.7
E00081424,38.3,5.6,56.1
E00081426,60.3,10.1,29.6
E00081444,47.4,7.5,45.2
E00081445,68.2,4.1,27.6
E00081446,63.2,5.2,31.6
E00081447,60.2,1.2,38.5
E00081448,50,6.3,43.7
E00081449,59.1,4.3,36.5
