areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00080972,85.4,3.9,10.7
E00080973,80.4,1.6,18
E00080974,91.4,3.3,5.3
E00080975,71.4,3.2,25.4
E00080977,78.9,3.3,17.9
E00080979,84.2,4.1,11.7
E00080982,84.2,0.3,15.5
E00080984,86.2,2.3,11.4
E00080985,80.4,3.3,16.3
E00080986,82.4,4.4,13.2
E00080987,76.4,6.4,17.2
E00080988,86.7,3,10.3
E00080990,71.7,1.7,26.7
E00080992,80.2,0.7,19.1
E00080993,84.8,1.8,13.4
E00080994,86.2,1.9,11.9
E00080995,85.5,3.6,11
E00080997,89.8,0.7,9.5
E00080999,70.7,1.4,27.9
E00081002,85.8,1.5,12.7
E00081008,90.8,2.5,6.7
E00081009,91.8,0.6,7.6
E00081010,95.5,0,4.5
E00081011,74.6,4.9,20.5
E00081012,75,2.8,22.2
E00081013,83.1,0.8,16.1
E00081014,71.3,2.1,26.6
E00081015,77.6,4.3,18.1
E00081016,83.3,2.9,13.7
E00081018,88.5,1.9,9.6
E00081021,96.8,1,2.2
E00081022,97.7,0,2.3
E00081023,95.2,2.1,2.7
E00081024,95.6,1.8,2.5
E00081025,96.1,2.1,1.8
E00081026,95.5,1.1,3.4
E00081027,93.1,0.8,6.1
E00081028,96.3,0.8,2.8
E00081029,97.5,0.6,1.9
E00081030,95.7,1.2,3.2
E00081032,97.8,0.6,1.7
E00081033,95.3,0.6,4.2
E00081034,97.2,0.4,2.5
E00081035,99.2,0,0.8
E00081036,95.6,0.3,4.1
E00081037,96.6,0.5,2.9
E00081216,92.5,1.3,6.2
E00081220,91.4,2,6.6
E00081222,94.8,0.8,4.4
E00081223,95.9,0,4.1
E00081224,94.6,1.2,4.2
E00081225,96.1,0.4,3.5
E00081424,74.5,2.6,22.9
E00081426,81.2,2.2,16.6
E00081444,92,2.7,5.4
E00081445,90.2,4.4,5.5
E00081446,86.5,2.3,11.3
E00081447,89.2,3,7.8
E00081448,86.6,2.2,11.3
E00081449,88.8,1.2,10
E00081450,82.9,2.8,14.2
E00081451,85.3,2.6,12.1
E00081452,88.8,4.3,6.9
E00081453,89.7,1.9,8.4
E00081454,84.5,0.9,14.7
E00081455,86.5,2.8,10.8
E00081456,85.2,6.2,8.6
E00081457,92.5,2.5,5
E00081458,92.7,0.4,6.9
E00081459,86.7,2.6,10.7
E00081461,92.3,0.9,6.9
E00081462,90.6,1.4,8
E00081463,87.3,1,11.7
E00081464,85.8,1.9,12.3
E00081465,87,6.2,6.9
E00081466,89.9,2.5,7.6
E00081467,96.8,1.6,1.6
E00081468,91.6,5,3.4
E00081469,93.9,1.3,4.9
E00081470,90.2,3.5,6.3
E00081471,91.5,2.6,5.9
E00081472,88.9,0.8,10.3
E00081473,83.7,1.9,14.4
E00081474,84.8,2.7,12.5
E00081475,80,4.9,15.1
E00081476,86.2,1.9,11.9
E00081477,91.9,1.4,6.6
E00081478,92.7,4.7,2.6
E00081479,93.7,1.1,5.2
E00081480,91.1,0.6,8.3
E00081481,94.3,1,4.7
E00081482,91.2,2.3,6.5
E00081483,90.7,4.2,5.1
E00081485,97.9,0.9,1.2
E00081486,93.5,0.4,6.2
E00081487,91.9,3.5,4.6
E00081488,91.2,0,8.8
E00081489,94.2,1.1,4.7
E00081490,95.2,0,4.8
E00081491,96.2,1.5,2.3
E00081492,97.3,0.4,2.3
E00081493,91.1,0.8,8.1
E00081494,96.2,0.4,3.4
E00081495,94.1,1,4.9
E00081496,93.8,0.8,5.5
E00081497,97.2,0.8,2
E00081498,95.5,0.3,4.2
E00081499,92.3,2.6,5.1
E00081500,95.3,1,3.7
E00081501,90.2,3.3,6.5
E00081502,96.8,0.6,2.5
E00081503,93.4,0.6,6
E00081504,86.9,2.7,10.4
E00081505,91.7,1.6,6.7
E00081506,80.2,4.1,15.8
E00081507,90.6,1.7,7.7
E00081508,91.3,3.4,5.3
E00081509,85.9,2.1,12
E00081510,93.7,0.9,5.4
E00081511,96.1,0.8,3.1
E00081512,88.5,2,9.6
E00081513,89.2,4.2,6.6
E00081514,95.2,0.7,4.1
E00081515,89.9,2.7,7.4
E00081516,89,1.9,9.1
E00081517,93.2,2.3,4.5
E00081518,91.9,2.8,5.3
E00081519,93.3,0.7,6
E00081520,83.3,4.5,12.2
E00081521,94,2.6,3.4
E00081522,90.4,2.3,7.3
E00081523,91,0,9
E00081524,92.3,2.3,5.4
E00081525,91.6,2.7,5.7
E00081526,92.9,1.6,5.5
E00081527,93.5,1.5,5
E00081528,87.8,2.1,10.1
E00081529,90.9,2.4,6.7
E00081530,93.5,2,4.5
E00081531,89.3,1.4,9.3
E00081532,96,0,4
E00081534,91.2,0.9,7.9
E00081535,92.7,2.2,5.1
E00081536,91.5,2.2,6.3
E00081537,94.4,2.1,3.4
E00081538,93.7,2.3,4
E00081539,97.6,0.3,2.1
E00081540,91,1.9,7.1
E00081541,80.6,2.8,16.6
E00081542,90,1.2,8.8
E00081543,89.1,0.6,10.3
E00081544,88.8,3.1,8.1
E00081545,83.3,3.6,13.1
E00081546,92,2.1,5.9
E00081547,86.5,4,9.4
E00081548,88.8,3.5,7.7
E00081550,94.7,1.8,3.5
E00081551,94.7,0.9,4.3
E00081552,89.1,1.7,9.2
E00081555,83.3,4,12.7
