geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00133025,96.5,2.5,0.4,0.5,0.2
E00133026,88.9,7.7,0.9,0,2.6
E00134175,95.4,4.4,0.2,0,0
E00134176,96.3,2.7,0,0,1
E00134177,95.3,4.7,0,0,0
E00134178,96.6,2.7,0.7,0,0
E00134179,94.3,4.6,0.5,0.3,0.3
E00134180,96.4,2.5,0.7,0,0.4
E00134181,97.3,2.3,0,0.4,0
E00134182,94.2,5.3,0.6,0,0
E00142688,93.4,6.6,0,0,0
E00142694,97.3,1.6,0,1.1,0
E00142695,96.3,2.6,0.4,0.4,0.4
E00142696,98,1.7,0,0.3,0
E00142697,94.6,4.5,0,0.9,0
E00142698,97.6,2.1,0,0,0.3
E00142699,99.1,0.4,0,0.4,0
E00142700,90.1,9,0,0.9,0
E00142701,94.1,4.3,1.2,0,0.4
E00142702,96.3,2.7,0,0,0.9
E00142703,96.1,2.8,0,0.6,0.6
E00142704,91.8,5.4,0.8,1.2,0.8
E00142705,96.3,2.5,0.4,0.4,0.4
E00142706,94.8,4.7,0,0.3,0.3
E00142707,93.5,4.3,0.4,1.1,0.7
E00142708,95.5,3.7,0,0,0.8
E00142709,94.8,3.6,1.2,0.4,0
E00142710,90.3,5,1.7,2.2,0.8
E00142711,97.9,2.1,0,0,0
E00142712,95,3.8,0,1,0.2
E00142713,95.1,3.5,0.3,0.6,0.6
E00142715,96.7,2.8,0,0,0.4
E00142717,93.1,5.2,1.7,0,0
E00142718,94.1,3.1,1.5,0.9,0.3
E00142719,96.2,2.5,0.8,0.4,0
E00142720,91.8,5,1.4,0.7,1.1
E00142721,92.1,6.8,1.1,0,0
E00142722,93.9,5.1,0.3,0,0.7
E00142723,97,2.2,0.7,0,0
E00142724,90.2,4.3,2.5,1.8,1.1
E00142725,93.4,6.6,0,0,0
E00142726,97.6,2.4,0,0,0
E00142727,94.2,3.1,1.5,1.2,0
E00142729,95.9,4.1,0,0,0
E00142733,98.3,1.7,0,0,0
E00142734,97.9,1.7,0,0.4,0
E00142735,92.4,3.8,2.2,0.6,1
E00142736,94.3,3.8,1,1,0
E00142737,94.2,3.6,0.4,0.7,1.1
E00142741,96.8,2.1,0.3,0,0.8
E00142744,93.6,5.3,0.5,0.3,0.3
E00142747,92.6,5.2,1.4,0.8,0
E00142748,97,2.1,0.6,0,0.3
E00142749,98.8,0.9,0.3,0,0
E00142750,94.3,3.8,0.4,0.4,1.1
E00142751,93.1,3.1,3.4,0,0.3
E00142752,95.2,2.4,2,0.4,0
E00142753,97.6,2,0.4,0,0
E00142754,96.5,1.9,1.6,0,0
E00142755,97.9,1.4,0.7,0,0
E00142756,99.6,0,0.4,0,0
E00142757,97.5,1.4,0.7,0.4,0
E00142758,99,0.7,0.3,0,0
E00142760,99.1,0.9,0,0,0
E00142761,93.7,4.3,0.8,0.4,0.8
E00142763,96,2.5,1.5,0,0
E00142764,92.9,5,0.9,1.2,0
E00142765,95,3.6,1.1,0.4,0
E00142766,96.5,0.8,0.8,1.9,0
E00142768,91.1,6.4,1.8,0.7,0
E00142769,97.3,2.7,0,0,0
E00142770,95.3,4.1,0.4,0,0.2
E00142771,91.4,4.6,1,2.3,0.7
E00142772,88.9,7.2,1.5,1.1,1.3
E00142773,95.5,3,1.2,0,0.3
E00142774,96.3,3.7,0,0,0
E00142775,87.3,8.2,2,1.4,1.1
E00142776,93.4,3.1,2.8,0.6,0
E00142777,95.5,2.9,1.6,0,0
E00142826,96.8,3.2,0,0,0
E00142827,97.9,2.1,0,0,0
E00142828,96.3,2.7,1,0,0
E00142829,95.7,3.9,0.4,0,0
E00142830,97.9,0.3,1.7,0,0
E00142831,96,1,0,3,0
E00142832,98.7,1.3,0,0,0
E00142833,96.9,3.1,0,0,0
