areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00072594,73.5,1.9,24.6
E00072595,66,2.1,32
E00072596,56.5,1.4,42.1
E00072597,61.3,2.4,36.3
E00072598,42.4,0.7,56.9
E00072599,67.8,1.9,30.2
E00072600,58.8,0,41.2
E00072601,58.4,2.9,38.8
E00072602,59.8,1.1,39.1
E00072603,54.1,1.8,44.1
E00072604,59.4,2.8,37.8
E00072605,46.6,2.8,50.6
E00072606,56.4,1.3,42.3
E00072609,62.9,1.4,35.7
E00072613,49.3,2.2,48.4
E00072779,61.4,4.4,34.1
E00072780,58.7,1.8,39.5
E00072781,50,2.7,47.3
E00072782,35.3,2.2,62.5
E00072783,67.8,1.3,30.9
E00072784,64.6,2.2,33.2
E00072785,59.5,1.9,38.6
E00072786,62.4,3,34.7
E00072789,58.3,2.7,39
E00072794,62.1,2.1,35.8
E00072988,44.4,3.4,52.2
E00072992,62.5,2.4,35.1
E00072995,41,3.8,55.2
E00072997,53.5,1,45.5
E00073108,61,2,37
E00073119,50.4,1.1,48.5
E00073120,65.4,0,34.6
E00073121,53.4,0.9,45.7
E00073122,57,0,43
E00073123,66.7,0.7,32.6
E00073124,52.3,3.4,44.3
E00075111,59.8,1.8,38.4
E00075112,73.1,1.2,25.7
E00075113,63,2.9,34.2
E00075122,60.7,0.9,38.3
E00075123,60.3,3,36.7
E00075124,60.1,2,37.9
E00075125,53.7,0.3,46
E00075126,51.9,2.9,45.1
E00075127,63.5,2.6,33.9
E00075128,61,0.3,38.7
E00075129,61.9,3.3,34.8
E00075132,50.5,2,47.4
E00075133,38.1,1.5,60.3
E00075134,53.5,1.1,45.4
E00075136,72,2.8,25.2
E00075137,64.8,3,32.2
E00075138,67.3,2.4,30.4
E00075139,55.6,1.7,42.7
E00075140,51.1,3,45.9
E00075141,57.8,2.2,39.9
E00075142,60.2,3.3,36.5
E00075143,58.5,1.9,39.5
E00075144,55.5,1.6,42.9
E00075216,69.8,0.6,29.5
E00075218,51.8,0,48.2
E00075219,69.1,3.2,27.6
E00075220,48.2,1.8,50
E00075221,59,2.5,38.5
E00075222,55.6,2.7,41.8
E00075223,61.7,3.2,35.2
E00075224,54.1,1.2,44.7
E00075226,59.7,0,40.3
E00075227,74.1,3.2,22.7
E00075228,48.2,2.7,49.1
E00075229,65.5,1.9,32.6
E00075230,45.9,2,52
E00075231,43.4,1.2,55.3
E00075232,55.6,0.9,43.6
E00075233,55.3,4.6,40.2
E00075234,48.7,2,49.2
E00075235,56.4,0.9,42.7
E00075236,56.7,2,41.3
E00075237,26.5,1.3,72.2
E00075238,66.7,1.8,31.5
E00075239,49.6,2.6,47.8
E00075240,62.7,0.7,36.6
E00075241,63.6,1.4,35
E00075242,64.2,0.9,34.9
E00075243,65,3.6,31.4
E00075244,58.6,1.6,39.8
E00075245,57,0.3,42.7
E00075246,56.2,3.5,40.3
E00075247,60.2,1.6,38.2
E00075248,62.9,0,37.1
E00075249,66.6,2,31.5
E00075250,66.7,0.4,33
E00075251,51.9,0.4,47.7
E00075252,69.6,3.4,27
E00075253,69.2,0.4,30.4
E00075254,75.2,1.5,23.3
E00075255,73.7,0.4,25.9
E00075256,67.7,0.4,31.9
E00075257,67.8,2.7,29.5
E00075258,66.4,2.3,31.3
E00075259,69.7,4.1,26.2
E00075260,73.1,3.4,23.5
E00075261,74.1,1,24.8
E00075262,63.2,2.2,34.6
E00075263,71.9,1.1,27
E00075264,75.7,2.9,21.4
E00075265,76.9,1.4,21.8
E00075266,69.5,2,28.5
E00075267,74,2,24
E00075268,61,0,39
E00075269,51.6,0.5,47.9
E00075270,69.6,1.9,28.6
E00075271,52.4,7.9,39.8
E00075272,64.9,2.2,32.9
E00075273,70.3,1.9,27.8
E00075428,57.1,5.3,37.6
E00075429,55.8,4,40.2
E00075431,57.1,2.3,40.7
E00075432,69.6,2.9,27.5
E00075433,63.9,2.3,33.8
E00075434,60.6,1.7,37.7
E00075435,71.1,1.2,27.7
E00075436,66.1,3,30.9
E00075437,66.2,1.9,31.9
E00075438,67.7,2.2,30.1
E00075439,66.3,2.2,31.5
E00075440,58.1,0.9,41
E00075754,68.4,0,31.6
E00075756,65,4.1,31
E00075757,46.7,0.4,52.8
E00075758,53.5,6.2,40.3
E00075828,55.5,1.9,42.6
E00075829,57.5,4.5,38.1
E00075830,52.2,2.8,45
E00075831,63.6,0,36.4
E00075832,36.2,0.7,63.2
E00075833,38,1.9,60.1
E00075835,51.2,0.8,47.9
E00075836,49.6,0,50.4
E00075837,65,1.9,33.1
E00075838,65.5,2.3,32.2
E00075839,59.5,0.8,39.7
E00075840,60.2,4.2,35.6
E00075841,66.8,1.9,31.3
E00075842,67.6,2.9,29.5
E00075843,36.2,2.7,61.1
E00075844,66.4,2.4,31.2
E00075845,71.2,1.4,27.5
E00075846,73.5,0,26.5
E00075847,63.3,2,34.7
E00075848,68.2,0.5,31.2
E00075849,68.4,1.5,30.1
E00075850,64.3,2.5,33.2
E00075851,58.7,1,40.3
E00075852,68.9,2.3,28.8
E00075853,62,3.4,34.6
E00075854,51.7,2.2,46.1
E00075855,61.2,1.7,37.1
E00075856,55.7,2,42.2
E00075857,56,1.6,42.3
E00075859,78.2,1.6,20.2
E00075860,76.4,1.4,22.2
E00075861,77.6,2.8,19.6
E00075862,69,3,28
E00075863,69,1.2,29.8
E00075864,52.5,0.8,46.7
E00075865,60.6,3.2,36.3
E00075866,56.7,0.7,42.5
E00075867,55.3,1,43.7
E00075868,47.5,0.4,52
E00075869,59.9,2,38.1
E00075870,60.1,0.4,39.5
E00075871,66.1,2.6,31.4
E00075872,59.4,1.8,38.8
E00075873,75.8,2.6,21.6
E00075874,54.8,3.5,41.7
E00075875,59.3,5.6,35
E00075876,69.2,2,28.9
E00075877,64.4,1,34.6
E00075878,72.2,0,27.8
E00075879,59.8,2.8,37.4
E00075880,52.5,0.9,46.6
E00075881,65.7,0.5,33.8
E00075882,62.9,4.2,32.8
E00075883,54.2,3.2,42.5
E00075884,53,0.3,46.6
E00075885,67.2,3.6,29.2
E00075886,55.1,2.6,42.3
E00075887,71.7,0.7,27.6
E00075888,60.5,4.3,35.2
E00075889,70,1.8,28.2
E00075890,73.5,2,24.5
E00075891,61.1,5.2,33.7
E00075892,57,4.8,38.2
E00075893,62,1,37
E00112859,61.3,0,38.7
E00112861,63.4,1.6,35
E00112863,54.2,1.8,44
E00113772,63.9,0,36.1
E00113773,60.7,0.3,39
E00113777,65,3.3,31.7
E00162649,58,1.8,40.2
E00162650,53,2.6,44.4
E00162651,53.3,1,45.7
E00162652,58.1,0.8,41.1
E00162653,57.8,0.4,41.8
E00162654,54,1.8,44.2
E00162655,72.3,2.7,25
E00162656,53.2,2.4,44.4
E00162657,61.8,1.7,36.5
E00162658,43.1,2.7,54.2
E00162659,64.1,3.3,32.6
E00162660,59.9,3.2,36.9
E00162661,53.5,2.4,44.1
E00162736,73.8,1.2,25
